time,event,symbol,direction,entry_price,sl,tp,result_R,profit,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name
2025.10.01 17:24:59,order_sent,USDJPY,SHORT,146.935,147.126,146.649,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.893,147.257,147.749,148.220,LL_LH,6,-0.164,0.247,PERIOD_M15,147.257,146.893,147.111,59.89,1.34,9,false,147.111,1.85,48.35,PERIOD_M5,146.692,146.692,1,2.55,243.0,late,70.00,2.00,0.191,1.50,0.1574,,,true,,true,,0.00,false,0.00,1,3.37,candle_reversal,,1,1,2.55,48.35,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 17:34:59,final_entry_candidate,USDJPY,SHORT,146.805,147.126,146.324,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.893,147.257,147.749,148.220,LL_LH,6,-0.164,0.247,PERIOD_M15,147.257,146.893,147.111,59.89,1.29,10,false,147.111,3.23,84.07,PERIOD_M5,146.903,146.903,1,1.03,98.0,late,60.00,3.39,0.321,1.50,0.1584,,,true,,true,,35.00,false,1.03,3,2.02,micro_break,,3,1,1.03,84.07,82.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 17:34:59,execution_block_candidate,GBPJPY,SHORT,198.332,198.555,197.998,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,198.004,198.907,198.553,199.207,LL_LH,10,-0.145,0.238,PERIOD_M15,198.907,198.004,198.517,56.81,3.02,7,false,198.517,2.06,20.49,PERIOD_M5,198.346,198.346,1,0.16,14.0,early,75.00,2.48,0.223,1.50,0.4226,,spread_guard,true,,true,,0.00,false,0.73,1,1.06,micro_break,,21,1,0.16,20.49,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 17:34:59,order_blocked,USDJPY,SHORT,146.805,147.126,146.324,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.893,147.257,147.749,148.220,LL_LH,6,-0.164,0.247,PERIOD_M15,147.257,146.893,147.111,59.89,1.29,10,false,147.111,3.23,84.07,PERIOD_M5,146.903,146.903,1,1.03,98.0,late,60.00,3.39,0.321,1.50,0.1584,,existing_position,true,,true,,35.00,false,1.03,3,2.02,micro_break,,3,1,1.03,84.07,82.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 17:44:59,execution_block_candidate,GBPJPY,SHORT,198.289,198.555,197.890,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,198.004,198.907,198.553,199.207,LL_LH,10,-0.145,0.238,PERIOD_M15,198.907,198.004,198.517,56.81,3.02,7,false,198.517,2.39,25.25,PERIOD_M5,198.306,198.306,1,0.18,17.0,early,100.00,2.79,0.266,1.50,0.3991,,spread_guard,true,,true,,55.00,false,1.35,1,0.18,early_lower_high,,23,1,0.18,25.25,64.00,100.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 17:59:59,v4_blocked_candidate,AUDJPY,SHORT,97.063,97.267,96.757,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,97.190,97.363,97.626,97.909,LL_LH,7,-0.038,0.142,PERIOD_M15,97.363,97.190,97.239,28.32,0.49,8,false,97.239,2.94,101.73,PERIOD_M5,97.036,97.036,1,0.45,27.0,acceptable,75.00,3.40,0.204,1.50,0.4672,v4_impulse_consumed,,true,,true,,0.00,false,0.57,1,0.45,early_lower_high,v4_impulse_consumed,8,1,0.45,101.73,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 18:24:59,execution_block_candidate,EURJPY,SHORT,172.581,172.686,172.424,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,172.290,173.716,173.341,173.903,LL_LH,11,-0.181,0.235,PERIOD_M15,173.716,172.290,172.656,25.67,2.23,5,false,172.656,0.87,5.26,PERIOD_M5,172.441,172.441,1,1.63,140.0,late,70.00,1.22,0.105,1.50,0.3494,,spread_guard,true,,true,,0.00,false,0.00,1,1.99,candle_reversal,,14,1,1.63,5.26,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 18:24:59,execution_block_candidate,AUDJPY,SHORT,97.126,97.276,96.901,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,97.190,97.363,97.626,97.909,LL_LH,8,-0.043,0.147,PERIOD_M15,97.363,97.190,97.248,33.53,0.54,4,false,97.248,2.37,70.52,PERIOD_M5,97.061,97.061,1,1.26,65.0,late,70.00,2.92,0.150,1.50,0.5444,,spread_guard,true,,true,,0.00,false,0.00,1,1.85,candle_reversal,,13,1,1.26,70.52,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 18:54:59,execution_block_candidate,EURJPY,SHORT,172.467,172.686,172.139,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,172.290,173.716,173.341,173.903,LL_LH,11,-0.181,0.235,PERIOD_M15,173.716,172.290,172.656,25.67,2.22,7,false,172.656,2.08,13.25,PERIOD_M5,172.534,172.534,1,0.74,67.0,unclear,85.00,2.40,0.219,1.50,0.3294,,spread_guard,true,,true,,20.00,false,0.61,2,0.13,early_lower_high,,20,1,0.74,13.25,54.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 19:14:59,execution_block_candidate,EURJPY,SHORT,172.485,172.670,172.208,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,172.290,173.716,173.341,173.903,LL_LH,12,-0.186,0.237,PERIOD_M15,173.716,172.290,172.640,24.54,2.33,3,false,172.640,2.20,10.87,PERIOD_M5,172.458,172.458,1,0.38,27.0,acceptable,75.00,2.63,0.185,1.50,0.4264,,spread_guard,true,,true,,0.00,false,0.00,2,0.38,early_lower_high,,24,1,0.38,10.87,54.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 19:34:59,execution_block_candidate,EURJPY,SHORT,172.547,172.670,172.363,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,172.290,173.716,173.341,173.903,LL_LH,12,-0.186,0.237,PERIOD_M15,173.716,172.290,172.640,24.54,2.56,5,false,172.640,1.49,6.52,PERIOD_M5,172.470,172.470,1,1.23,77.0,late,95.00,1.97,0.123,1.50,0.4800,,spread_guard,true,,true,,0.00,false,0.00,1,1.42,early_lower_high,,15,1,1.23,6.52,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 19:49:59,execution_block_candidate,EURJPY,SHORT,172.501,172.670,172.248,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,172.290,173.716,173.341,173.903,LL_LH,12,-0.186,0.237,PERIOD_M15,173.716,172.290,172.640,24.54,2.67,6,false,172.640,2.29,9.75,PERIOD_M5,172.485,172.485,1,0.26,16.0,acceptable,85.00,2.79,0.169,1.50,0.4947,,spread_guard,true,,true,,0.00,false,0.49,2,0.63,early_lower_high,,18,1,0.26,9.75,36.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 20:04:59,execution_block_candidate,GBPUSD,LONG,1.34786,1.34624,1.35029,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.34570,1.35265,1.34527,1.34792,HH_HL,7,0.00059,0.00221,PERIOD_M15,1.34570,1.35265,1.34644,89.35,4.32,4,false,1.34644,2.63,20.43,PERIOD_M5,1.34728,1.34728,1,1.07,58.0,late,75.00,3.00,0.00162,1.50,0.3704,,spread_guard,true,,true,,35.00,false,1.41,1,0.69,micro_break,,12,1,1.07,20.43,64.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 20:09:59,execution_block_candidate,GBPUSD,LONG,1.34777,1.34624,1.35007,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.34570,1.35265,1.34527,1.34792,HH_HL,7,0.00059,0.00221,PERIOD_M15,1.34570,1.35265,1.34644,89.35,4.32,4,false,1.34644,2.42,19.14,PERIOD_M5,1.34748,1.34748,1,0.53,29.0,acceptable,100.00,2.79,0.00153,1.50,0.3646,,spread_guard,true,,true,,20.00,false,0.88,2,0.11,early_higher_low,,13,1,0.53,19.14,54.00,100.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 20:19:59,execution_block_candidate,GBPUSD,LONG,1.34778,1.34624,1.35009,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.34570,1.35265,1.34527,1.34792,HH_HL,7,0.00059,0.00221,PERIOD_M15,1.34570,1.35265,1.34644,89.35,4.43,5,false,1.34644,2.78,19.28,PERIOD_M5,1.34749,1.34749,1,0.60,29.0,unclear,65.00,3.20,0.00154,1.50,0.4154,,spread_guard,true,,true,,20.00,false,0.58,1,0.12,confirmed_fractal_reclaim,,15,1,0.60,19.28,36.00,65.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 20:29:59,execution_block_candidate,GBPUSD,LONG,1.34777,1.34624,1.35007,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.34570,1.35265,1.34527,1.34792,HH_HL,7,0.00059,0.00221,PERIOD_M15,1.34570,1.35265,1.34644,89.35,4.43,5,false,1.34644,3.08,19.14,PERIOD_M5,1.34772,1.34772,1,0.12,5.0,early,110.00,3.54,0.00153,1.50,0.4628,,spread_guard,true,,true,,20.00,false,0.37,1,0.09,candle_reversal,,17,1,0.12,19.14,36.00,110.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 20:44:59,execution_block_candidate,GBPJPY,SHORT,198.244,198.371,198.054,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,197.901,198.517,198.004,198.907,LL_LH,5,-0.140,0.238,PERIOD_M15,198.517,197.901,198.333,70.13,3.34,5,false,198.333,1.81,14.45,PERIOD_M5,198.252,198.252,1,0.16,8.0,early,85.00,2.58,0.127,1.50,0.7721,,spread_guard,true,,true,,0.00,false,0.96,2,0.30,early_lower_high,,24,1,0.16,14.45,82.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 20:59:59,execution_block_candidate,EURJPY,SHORT,172.524,172.619,172.382,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,172.290,172.656,173.341,173.716,LL_LH,5,-0.190,0.236,PERIOD_M15,172.656,172.290,172.589,81.69,2.81,6,false,172.589,1.52,17.76,PERIOD_M5,172.511,172.511,1,0.30,13.0,acceptable,70.00,2.23,0.095,1.50,0.7035,,spread_guard,true,,true,,0.00,false,0.56,1,0.30,candle_reversal,,5,1,0.30,17.76,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 21:09:59,execution_block_candidate,GBPJPY,SHORT,198.237,198.371,198.036,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,197.901,198.517,198.004,198.907,LL_LH,6,-0.140,0.238,PERIOD_M15,198.517,197.901,198.333,70.13,3.67,4,false,198.333,2.13,15.58,PERIOD_M5,198.217,198.217,1,0.44,20.0,acceptable,70.00,2.97,0.134,1.50,0.8431,,spread_guard,true,,true,,0.00,false,0.00,1,0.60,candle_reversal,,12,1,0.44,15.58,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 21:14:59,v4_blocked_candidate,GBPUSD,LONG,1.34789,1.34623,1.35038,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.34570,1.35265,1.34527,1.34792,HH_HL,8,0.00051,0.00221,PERIOD_M15,1.34570,1.35265,1.34644,89.35,5.69,8,false,1.34644,5.19,20.86,PERIOD_M5,1.34739,1.34739,1,1.79,50.0,late,70.00,5.94,0.00166,1.50,0.7519,v4_impulse_consumed,,true,,true,,0.00,false,0.00,1,1.07,candle_reversal,v4_impulse_consumed,18,1,1.79,20.86,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 21:19:59,v4_blocked_candidate,GBPUSD,LONG,1.34829,1.34624,1.35137,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.34570,1.35265,1.34527,1.34792,HH_HL,8,0.00051,0.00221,PERIOD_M15,1.34570,1.35265,1.34644,89.35,5.81,9,false,1.34644,6.24,26.62,PERIOD_M5,1.34737,1.34737,1,3.10,92.0,late,70.00,6.92,0.00205,1.50,0.6747,v4_impulse_consumed,,true,,true,,35.00,false,1.65,2,2.02,early_higher_low,v4_impulse_consumed,19,1,3.10,26.62,100.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 21:24:59,v4_blocked_candidate,GBPUSD,LONG,1.34829,1.34624,1.35137,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.34570,1.35265,1.34527,1.34792,HH_HL,8,0.00051,0.00221,PERIOD_M15,1.34570,1.35265,1.34644,89.35,5.81,9,false,1.34644,5.90,26.62,PERIOD_M5,1.34769,1.34769,1,1.91,60.0,late,60.00,6.54,0.00205,1.50,0.6378,v4_impulse_consumed,,true,,true,,70.00,true,3.89,3,0.64,micro_break,v4_impulse_consumed,20,1,1.91,26.62,118.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 22:24:59,execution_block_candidate,GBPJPY,SHORT,198.280,198.371,198.144,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,197.901,198.517,198.004,198.907,LL_LH,7,-0.132,0.230,PERIOD_M15,198.517,197.901,198.333,70.13,4.97,9,false,198.333,1.29,8.60,PERIOD_M5,198.259,198.259,1,0.51,21.0,acceptable,70.00,2.21,0.091,1.50,0.9236,,spread_guard,true,,true,,0.00,false,0.66,1,0.51,candle_reversal,,6,1,0.51,8.60,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 22:44:59,execution_block_candidate,GBPJPY,SHORT,198.346,198.422,198.232,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,197.901,198.517,198.004,198.907,LL_LH,7,-0.132,0.230,PERIOD_M15,198.517,197.901,198.384,78.41,5.71,3,false,198.384,0.84,6.17,PERIOD_M5,198.261,198.261,1,1.87,85.0,late,75.00,1.67,0.076,1.50,0.8365,,spread_guard,true,,true,,0.00,false,0.00,1,1.92,early_lower_high,,10,1,1.87,6.17,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 22:54:59,execution_block_candidate,GBPJPY,SHORT,198.271,198.422,198.045,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,197.901,198.517,198.004,198.907,LL_LH,7,-0.132,0.230,PERIOD_M15,198.517,197.901,198.384,78.41,5.91,4,false,198.384,2.42,18.34,PERIOD_M5,198.333,198.333,1,1.33,62.0,late,60.00,3.23,0.151,1.50,0.8122,,spread_guard,true,,true,,35.00,false,1.18,3,0.26,micro_break,,12,1,1.33,18.34,82.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 23:14:59,execution_block_candidate,GBPJPY,SHORT,198.262,198.422,198.022,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,197.901,198.517,198.004,198.907,LL_LH,8,-0.126,0.221,PERIOD_M15,198.517,197.901,198.384,78.41,6.15,5,false,198.384,2.58,19.81,PERIOD_M5,198.216,198.216,1,0.97,46.0,late,65.00,3.38,0.160,1.50,0.8024,,spread_guard,true,,true,,0.00,false,0.59,1,0.97,momentum_turn,,16,1,0.97,19.81,18.00,65.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.02 01:15:00,execution_block_candidate,EURJPY,SHORT,172.533,172.613,172.413,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,172.290,172.653,173.341,172.656,LL_LH,10,-0.174,0.191,PERIOD_M15,172.653,172.290,172.583,80.72,4.71,6,false,172.583,1.13,13.77,PERIOD_M5,172.458,172.458,1,1.70,75.0,late,75.00,1.81,0.080,1.50,0.6796,,spread_guard,true,,true,,0.00,false,0.00,1,2.24,early_lower_high,,19,1,1.70,13.77,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.02 01:30:00,execution_block_candidate,EURJPY,SHORT,172.518,172.613,172.376,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,172.290,172.653,173.341,172.656,LL_LH,10,-0.174,0.191,PERIOD_M15,172.653,172.290,172.583,80.72,4.52,7,false,172.583,1.89,17.91,PERIOD_M5,172.501,172.501,1,0.49,17.0,acceptable,95.00,2.77,0.095,1.50,0.8732,,spread_guard,true,,true,,0.00,false,0.00,1,2.44,early_lower_high,,22,1,0.49,17.91,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.02 01:50:00,execution_block_candidate,EURJPY,SHORT,172.507,172.605,172.360,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,172.290,172.653,173.341,172.656,LL_LH,10,-0.174,0.191,PERIOD_M15,172.653,172.290,172.575,78.51,4.53,3,false,172.575,1.98,18.73,PERIOD_M5,172.512,172.512,1,0.15,5.0,early,110.00,2.86,0.098,1.50,0.8750,,spread_guard,true,,true,,0.00,false,0.70,1,0.58,candle_reversal,,9,1,0.15,18.73,36.00,110.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.02 01:50:00,execution_block_candidate,AUDJPY,SHORT,97.200,97.281,97.079,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,97.020,97.339,97.190,97.363,LL_LH,9,-0.047,0.113,PERIOD_M15,97.339,97.020,97.253,73.04,5.75,3,false,97.253,2.59,16.61,PERIOD_M5,97.212,97.212,1,0.59,12.0,acceptable,95.00,3.95,0.081,1.50,1.3659,,spread_guard,true,,true,,0.00,false,1.12,1,0.29,candle_reversal,,23,1,0.59,16.61,46.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
