time,event,symbol,direction,entry_price,sl,tp,mid_tf_structure_sl,lower_tf_reversal_sl,mid_tf_structure_sl_atr,lower_tf_reversal_sl_atr,lower_tf_reversal_sl_status,result_R,profit,regime,session,scan_interval,entry_selection_mode,v4_signal_mode,v4_signal_mode_pass,v4_signal_mode_blocked,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name
2025.08.01 01:04:59,final_entry_candidate,XAUUSD,SHORT,3291.52,3295.01,3286.29,3295.01,3295.01,2.39,2.39,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,9,-2.94,8.58,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,5,false,3294.83,2.26,15.44,PERIOD_M5,3290.06,3290.06,1,1.00,146.0,late,85.00,2.39,3.49,1.50,0.1231,,,true,,true,,0.00,false,1.05,1,1.13,candle_reversal,,24,1,1.00,15.44,46.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 01:04:59,order_attempt,XAUUSD,SHORT,3291.52,3295.01,3286.29,3295.01,3295.01,2.39,2.39,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,9,-2.94,8.58,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,5,false,3294.83,2.26,15.44,PERIOD_M5,3290.06,3290.06,1,1.00,146.0,late,85.00,2.39,3.49,1.50,0.1231,,,true,,true,,0.00,false,1.05,1,1.13,candle_reversal,,24,1,1.00,15.44,46.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 01:04:59,order_sent,XAUUSD,SHORT,3291.52,3295.01,3286.29,3295.01,3295.01,2.39,2.39,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,9,-2.94,8.58,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,5,false,3294.83,2.26,15.44,PERIOD_M5,3290.06,3290.06,1,1.00,146.0,late,85.00,2.39,3.49,1.50,0.1231,,,true,,true,,0.00,false,1.05,1,1.13,candle_reversal,,24,1,1.00,15.44,46.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 02:10:00,final_entry_candidate,XAUUSD,SHORT,3292.32,3295.02,3288.27,3295.02,3295.29,1.87,2.05,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,10,-3.04,8.17,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,9,false,3294.83,1.74,11.71,PERIOD_M5,3293.53,3293.53,1,0.84,121.0,unclear,65.00,1.87,2.70,1.50,0.1314,,,true,,true,,35.00,false,1.28,1,0.32,candle_reversal,,1,1,0.84,11.71,64.00,65.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 02:10:00,order_attempt,XAUUSD,SHORT,3292.32,3295.02,3288.27,3295.02,3295.29,1.87,2.05,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,10,-3.04,8.17,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,9,false,3294.83,1.74,11.71,PERIOD_M5,3293.53,3293.53,1,0.84,121.0,unclear,65.00,1.87,2.70,1.50,0.1314,,,true,,true,,35.00,false,1.28,1,0.32,candle_reversal,,1,1,0.84,11.71,64.00,65.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 02:10:00,order_sent,XAUUSD,SHORT,3292.32,3295.02,3288.27,3295.02,3295.29,1.87,2.05,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,10,-3.04,8.17,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,9,false,3294.83,1.74,11.71,PERIOD_M5,3293.53,3293.53,1,0.84,121.0,unclear,65.00,1.87,2.70,1.50,0.1314,,,true,,true,,35.00,false,1.28,1,0.32,candle_reversal,,1,1,0.84,11.71,64.00,65.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 04:39:59,final_entry_candidate,USDJPY,LONG,150.780,150.571,151.094,150.571,150.571,2.30,2.30,valid,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,149.806,150.832,148.674,149.520,HH_HL,13,0.229,0.224,PERIOD_M15,149.806,150.832,150.586,23.98,1.97,3,false,150.586,2.14,18.91,PERIOD_M5,150.762,150.762,1,0.20,18.0,early,70.00,2.30,0.209,1.50,0.1652,,,true,,true,,0.00,false,0.46,1,1.19,candle_reversal,,10,1,0.20,18.91,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 04:39:59,order_attempt,USDJPY,LONG,150.780,150.571,151.094,150.571,150.571,2.30,2.30,valid,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,149.806,150.832,148.674,149.520,HH_HL,13,0.229,0.224,PERIOD_M15,149.806,150.832,150.586,23.98,1.97,3,false,150.586,2.14,18.91,PERIOD_M5,150.762,150.762,1,0.20,18.0,early,70.00,2.30,0.209,1.50,0.1652,,,true,,true,,0.00,false,0.46,1,1.19,candle_reversal,,10,1,0.20,18.91,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 04:39:59,order_sent,USDJPY,LONG,150.780,150.571,151.094,150.571,150.571,2.30,2.30,valid,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,149.806,150.832,148.674,149.520,HH_HL,13,0.229,0.224,PERIOD_M15,149.806,150.832,150.586,23.98,1.97,3,false,150.586,2.14,18.91,PERIOD_M5,150.762,150.762,1,0.20,18.0,early,70.00,2.30,0.209,1.50,0.1652,,,true,,true,,0.00,false,0.46,1,1.19,candle_reversal,,10,1,0.20,18.91,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 04:50:00,execution_block_candidate,EURJPY,LONG,172.151,172.027,172.337,172.027,172.027,1.54,1.54,valid,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,171.986,172.324,171.915,170.779,HH_HL,6,0.069,0.244,PERIOD_M15,171.986,172.324,172.057,78.99,2.29,6,false,172.057,1.16,27.81,PERIOD_M5,172.173,172.173,1,0.27,22.0,acceptable,95.00,1.54,0.124,1.50,0.3717,,spread_guard,true,,true,,0.00,false,0.93,1,2.79,candle_reversal,,16,1,0.27,27.81,46.00,95.00,third_wave_middle,valid_but_not_initial,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 05:24:59,final_entry_candidate,USDJPY,LONG,150.822,150.610,151.140,150.610,150.610,2.42,2.42,valid,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,149.806,150.832,148.674,149.520,HH_HL,14,0.232,0.224,PERIOD_M15,149.806,150.832,150.625,20.18,1.47,3,false,150.625,2.25,19.20,PERIOD_M5,150.907,150.907,1,0.97,85.0,late,70.00,2.42,0.212,1.50,0.1713,,,true,,true,,0.00,false,0.00,1,1.02,candle_reversal,,19,1,0.97,19.20,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 05:24:59,final_entry_candidate,XAUUSD,SHORT,3289.42,3294.04,3282.49,3294.04,3293.79,1.74,1.65,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,3289.67,3295.10,3293.81,3311.11,LL_LH,9,-3.61,7.66,PERIOD_M15,3295.10,3289.67,3293.83,76.61,0.97,7,false,3293.83,1.67,81.22,PERIOD_M5,3283.32,3283.32,1,2.30,610.0,late,70.00,1.74,4.62,1.50,0.0680,,,true,,true,,0.00,false,0.00,1,2.96,candle_reversal,,20,1,2.30,81.22,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 05:24:59,order_blocked,USDJPY,LONG,150.822,150.610,151.140,150.610,150.610,2.42,2.42,valid,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_CANDLE_REVERSAL_ONLY,true,false,PERIOD_H1,149.806,150.832,148.674,149.520,HH_HL,14,0.232,0.224,PERIOD_M15,149.806,150.832,150.625,20.18,1.47,3,false,150.625,2.25,19.20,PERIOD_M5,150.907,150.907,1,0.97,85.0,late,70.00,2.42,0.212,1.50,0.1713,,existing_position,true,,true,,0.00,false,0.00,1,1.02,candle_reversal,,19,1,0.97,19.20,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
