time,event,symbol,direction,session,entry_selection_mode,scan_interval,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,h4_impulse_pass,h4_pullback_zone_pass,h1_counter_trend_pass,neckline_pass,structure_sl_pass,rr_pass,spread_guard_pass,spread_guard_blocked,setup_pass,entry_pass,final_entry_pass,h4_impulse_high,h4_impulse_low,h4_fib_retracement_pct,h4_atr,h1_atr,m15_atr,spread_atr,spread_points,neckline_price,neckline_break_close_price,right_side_level,entry_price,sl,tp,volume,risk_r,rr,bars_since_right_side,distance_neckline_to_entry,distance_neckline_to_entry_atr,distance_right_side_to_entry,distance_right_side_to_entry_atr,sl_points,sl_atr,tp_points,tp_atr,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor
2025.01.02 05:49:59,blocked_candidate,AUDJPY,SHORT,server_00_07,all_score_passing,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,98.722,96.923,50.31,0.439,0.205,0.109,0.2577,28.0,97.737,97.726,97.864,97.700,97.892,97.470,0.40,0.192,1.20,3,0.037,0.34,0.164,1.51,192.0,1.77,230.0,2.12,75.73,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.10,11.0,0.06,0.04,0.58,0.51,0.43,6,false,not_evaluated,,0.00,false,false,false
2025.01.02 07:19:59,blocked_candidate,AUDJPY,SHORT,server_00_07,all_score_passing,300,Nested_NWave_NecklineBreak,neckline_break_initial,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,false,true,true,false,false,98.722,96.923,50.31,0.439,0.190,0.083,0.3356,28.0,97.607,97.606,97.687,97.661,97.715,97.596,1.00,0.054,1.20,3,0.054,0.65,0.026,0.31,54.0,0.65,65.0,0.78,102.05,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.01,1.0,0.04,0.04,0.96,0.86,0.14,8,false,not_evaluated,,0.00,false,false,false
2025.01.02 08:19:59,blocked_candidate,AUDJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_NecklineBreak,neckline_break_initial,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,false,true,true,false,false,98.722,96.923,44.14,0.443,0.181,0.086,0.3269,28.0,97.607,97.580,97.687,97.584,97.715,97.427,0.59,0.131,1.20,7,0.023,0.27,0.103,1.20,131.0,1.53,157.0,1.83,99.26,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.32,27.0,0.91,1.60,1.76,0.09,0.91,8,false,not_evaluated,,0.00,false,false,false
2025.01.02 11:19:59,blocked_candidate,AUDJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,98.722,96.923,44.14,0.443,0.229,0.137,0.2040,28.0,97.537,97.454,97.723,97.493,97.751,97.183,0.30,0.258,1.20,14,0.044,0.32,0.230,1.68,258.0,1.88,310.0,2.26,54.64,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.60,83.0,0.58,0.41,0.70,0.25,0.17,2,false,not_evaluated,,0.00,false,false,false
2025.01.02 11:34:59,blocked_candidate,AUDJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,98.722,96.923,44.14,0.443,0.229,0.139,0.2008,28.0,97.537,97.465,97.723,97.496,97.751,97.190,0.30,0.255,1.20,15,0.041,0.29,0.227,1.63,255.0,1.83,306.0,2.19,52.95,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.52,72.0,0.13,0.06,0.51,0.34,0.54,2,false,not_evaluated,,0.00,false,false,false
2025.01.02 11:49:59,blocked_candidate,AUDJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,98.722,96.923,44.14,0.443,0.229,0.133,0.2100,28.0,97.537,97.490,97.723,97.512,97.751,97.225,0.32,0.239,1.20,16,0.025,0.19,0.211,1.58,239.0,1.79,287.0,2.15,52.23,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.35,47.0,0.38,0.19,0.49,0.26,0.36,2,false,not_evaluated,,0.00,false,false,false
2025.01.03 18:34:59,final_entry_candidate,USDJPY,LONG,server_16_23,all_score_passing,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,157.841,156.426,47.14,0.543,0.211,0.117,0.1372,16.0,157.305,157.342,157.111,157.323,157.095,157.597,0.34,0.228,1.20,7,0.018,0.15,0.212,1.82,228.0,1.95,274.0,2.35,72.43,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.32,37.0,0.67,0.33,0.49,0.05,0.28,7,false,not_evaluated,,0.00,false,false,false
2025.01.03 18:34:59,order_sent,USDJPY,LONG,server_16_23,all_score_passing,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,157.841,156.426,47.14,0.543,0.211,0.117,0.1372,16.0,157.305,157.342,157.111,157.323,157.095,157.597,0.34,0.228,1.20,7,0.018,0.15,0.212,1.82,228.0,1.95,274.0,2.35,72.43,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.32,37.0,0.67,0.33,0.49,0.05,0.28,7,false,not_evaluated,,0.00,false,false,false
2025.01.06 00:34:56,blocked_candidate,EURUSD,SHORT,server_00_07,all_score_passing,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,1.03743,1.02235,55.57,0.00304,0.00143,0.00045,0.4249,19.0,1.03050,1.03046,1.03082,1.03052,1.03101,1.02993,1.00,0.00049,1.20,3,0.00002,0.04,0.00030,0.67,49.0,1.10,59.0,1.32,76.12,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.09,4.0,0.43,0.34,0.78,0.09,0.49,11,false,not_evaluated,,0.00,false,false,false
2025.01.06 01:04:59,blocked_candidate,EURUSD,SHORT,server_00_07,all_score_passing,300,Nested_NWave_NecklineBreak,neckline_break_initial,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,false,true,true,false,false,1.03743,1.02235,55.57,0.00304,0.00139,0.00044,0.4084,18.0,1.03050,1.03013,1.03082,1.03033,1.03100,1.02953,0.74,0.00067,1.20,5,0.00017,0.39,0.00049,1.11,67.0,1.52,80.0,1.82,102.03,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.84,37.0,0.52,1.00,1.93,0.45,0.55,13,false,not_evaluated,,0.00,false,false,false
