time,event,symbol,direction,session,entry_selection_mode,scan_interval,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,h4_impulse_pass,h4_pullback_zone_pass,h1_counter_trend_pass,neckline_pass,structure_sl_pass,rr_pass,spread_guard_pass,spread_guard_blocked,setup_pass,entry_pass,final_entry_pass,h4_impulse_high,h4_impulse_low,h4_fib_retracement_pct,h4_atr,h1_atr,m15_atr,spread_atr,spread_points,neckline_price,neckline_break_close_price,right_side_level,entry_price,sl,tp,volume,risk_r,rr,bars_since_right_side,distance_neckline_to_entry,distance_neckline_to_entry_atr,distance_right_side_to_entry,distance_right_side_to_entry_atr,sl_points,sl_atr,tp_points,tp_atr,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos,h4_pivot_sequence,h1_pivot_sequence,h4_impulse_atr,h1_counter_wave_atr,h4_correction_depth,true_bos_level,bos_level_source_pivot,room_to_1r,room_to_2r,room_to_target_label,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,bos_level_type,m15_trigger_type,nearest_obstacle_type,nearest_obstacle_price,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok
2025.08.01 09:49:59,blocked_candidate,GBPJPY,LONG,server_08_15,all_score_passing,300,Nested_Fixed_H4MA_H4Fib_M15Close_Room2R,fixed_condition_m15_close_bos_fail,fixed_condition_m15_close_bos_fail,,unknown,none,counter_nwave_pass,condition_factorial_candidate,true,false,true,true,true,true,false,true,true,false,false,0.000,0.000,0.00,0.590,0.280,0.094,0.4030,38.0,199.289,198.952,198.779,198.920,198.741,199.278,0.42,0.179,2.00,1,0.369,3.91,0.141,1.50,179.0,1.90,358.0,3.80,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,199.289,199.363,198.779,0.000,0.00,1,,high_latest@2025.08.01 04:00=199.28900|low_latest@2025.08.01 00:00=198.77900|bos@2025.08.01 04:00=199.28900,0.00,2.08,0.00,199.289,h1_last_lower_high,2.47,1.24,room_to_2r_ok,none,ma_bias_pass,dow_bias_fail,unknown,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,199.363,true,false,false,true,true,true,true,true,false,true,true,true
2025.08.04 18:34:59,blocked_candidate,GBPUSD,SHORT,server_16_23,all_score_passing,300,Nested_Fixed_H4MA_H4Fib_M15Close_Room2R,fixed_condition_room_to_2r_fail,fixed_condition_room_to_2r_fail,,unknown,none,counter_nwave_pass,condition_factorial_candidate,true,false,true,true,true,true,true,false,true,false,false,0.00000,0.00000,0.00,0.00508,0.00213,0.00153,0.1311,20.0,1.32636,1.32789,1.33130,1.32859,1.33150,1.32277,0.17,0.00291,2.00,1,0.00223,1.46,0.00271,1.78,291.0,1.91,582.0,3.81,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.32636,1.33130,1.32526,0.00000,0.00,1,,high_latest@2025.08.04 14:00=1.33130|low_latest@2025.08.04 10:00=1.32636|bos@2025.08.04 10:00=1.32636,0.00,2.84,0.00,1.32636,h1_last_higher_low,1.14,0.57,room_to_1r_only,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,1.32526,true,false,false,true,true,true,true,true,false,true,false,true
2025.08.05 17:49:59,blocked_candidate,AUDJPY,SHORT,server_16_23,all_score_passing,300,Nested_Fixed_H4MA_H4Fib_M15Close_Room2R,fixed_condition_room_to_2r_fail,fixed_condition_room_to_2r_fail,,valid_h4_pullback_zone,none,counter_nwave_pass,condition_factorial_candidate,true,true,true,true,true,true,false,true,true,false,false,97.054,95.059,39.70,0.375,0.130,0.087,0.3218,28.0,94.991,95.236,95.205,95.166,95.233,95.032,1.00,0.067,2.00,1,0.175,2.01,0.039,0.45,67.0,0.77,134.0,1.54,144.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,94.991,95.205,94.934,0.000,0.00,1,A_high@2025.08.01 04:00=97.05400|B_low@2025.08.04 00:00=95.05900|C_high@2025.08.04 08:00=95.85100,high_latest@2025.08.05 03:00=95.20500|low_latest@2025.08.05 07:00=94.99100|bos@2025.08.05 07:00=94.99100,5.32,2.08,39.70,94.991,h1_last_higher_low,1.60,0.80,room_to_1r_only,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,95.059,true,true,true,true,true,true,true,true,false,true,false,true
2025.08.12 15:34:59,blocked_candidate,XAUUSD,SHORT,server_08_15,all_score_passing,300,Nested_Fixed_H4MA_H4Fib_M15Close_Room2R,fixed_condition_room_to_2r_fail,fixed_condition_room_to_2r_fail,,unknown,none,counter_nwave_fail,condition_factorial_candidate,true,false,true,true,true,true,true,false,true,false,false,0.00,0.00,0.00,18.86,8.22,4.45,0.0427,19.0,3342.25,3339.85,3358.13,3350.60,3358.35,3335.10,0.06,7.75,2.00,1,8.35,1.87,7.53,1.69,775.0,1.74,1550.0,3.48,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,3342.25,3358.13,3342.25,0.00,0.00,1,,high_latest@2025.08.12 10:00=3358.13000|low_latest@2025.08.12 09:00=3342.25000|bos@2025.08.12 09:00=3342.25000,0.00,1.45,0.00,3342.25,h1_last_higher_low,1.08,0.54,room_to_1r_only,none,ma_bias_fail,dow_bias_pass,unknown,pullback_up,prev_extreme_break,counter_nwave_fail,weak_higher_low,m15_true_bos_close,h1_counter_low,3342.25,false,true,false,true,false,true,true,false,true,true,false,true
2025.08.15 10:34:59,blocked_candidate,GBPJPY,LONG,server_08_15,all_score_passing,300,Nested_Fixed_H4MA_H4Fib_M15Close_Room2R,fixed_condition_m15_close_bos_fail,fixed_condition_m15_close_bos_fail,,unknown,none,counter_nwave_pass,condition_factorial_candidate,true,false,true,true,true,true,false,true,true,false,false,0.000,0.000,0.00,0.503,0.200,0.117,0.3238,38.0,199.997,199.466,199.293,199.457,199.255,199.861,0.36,0.202,2.00,1,0.540,4.60,0.164,1.40,202.0,1.72,404.0,3.44,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,199.997,200.151,199.293,0.000,0.00,1,,high_latest@2025.08.15 02:00=199.99700|low_latest@2025.08.15 04:00=199.29300|bos@2025.08.15 02:00=199.99700,0.00,4.30,0.00,199.997,h1_last_lower_high,3.44,1.72,room_to_2r_ok,none,ma_bias_pass,dow_bias_fail,unknown,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,200.151,true,false,false,true,true,true,true,true,false,true,true,true
2025.08.15 11:34:59,blocked_candidate,XAUUSD,SHORT,server_08_15,all_score_passing,300,Nested_Fixed_H4MA_H4Fib_M15Close_Room2R,fixed_condition_room_to_2r_fail,fixed_condition_room_to_2r_fail,,unknown,none,counter_nwave_pass,condition_factorial_candidate,true,false,true,true,true,true,true,false,true,false,false,0.00,0.00,0.00,15.06,4.93,3.80,0.0500,19.0,3332.19,3339.42,3348.74,3340.81,3348.93,3324.57,0.06,8.12,2.00,1,8.62,2.27,7.93,2.09,812.0,2.14,1624.0,4.28,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,3332.19,3348.74,3329.82,0.00,0.00,1,,high_latest@2025.08.15 08:00=3348.74000|low_latest@2025.08.15 02:00=3332.19000|bos@2025.08.15 02:00=3332.19000,0.00,3.84,0.00,3332.19,h1_last_higher_low,1.35,0.68,room_to_1r_only,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,3329.82,true,false,false,true,true,true,true,true,false,true,false,true
2025.08.15 14:19:59,blocked_candidate,GBPJPY,LONG,server_08_15,all_score_passing,300,Nested_Fixed_H4MA_H4Fib_M15Close_Room2R,fixed_condition_m15_close_bos_fail,fixed_condition_m15_close_bos_fail,,unknown,none,counter_nwave_pass,condition_factorial_candidate,true,false,true,true,true,true,false,true,true,false,false,0.000,0.000,0.00,0.527,0.236,0.127,0.3002,38.0,199.495,199.299,199.188,199.295,199.150,199.585,0.50,0.145,2.00,1,0.200,1.58,0.107,0.85,145.0,1.15,290.0,2.29,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,199.495,199.997,199.188,0.000,0.00,1,,high_latest@2025.08.15 10:00=199.49500|low_latest@2025.08.15 08:00=199.18800|bos@2025.08.15 10:00=199.49500,0.00,3.43,0.00,199.495,h1_last_lower_high,4.84,2.42,room_to_2r_ok,none,ma_bias_pass,dow_bias_fail,unknown,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,199.997,true,false,false,true,true,true,true,true,false,true,true,true
2025.08.15 18:49:59,blocked_candidate,GBPUSD,LONG,server_16_23,all_score_passing,300,Nested_Fixed_H4MA_H4Fib_M15Close_Room2R,fixed_condition_room_to_2r_fail,fixed_condition_room_to_2r_fail,,too_shallow_pullback,none,counter_nwave_fail,condition_factorial_candidate,true,false,true,true,true,true,true,false,true,false,false,1.35941,1.33982,37.88,0.00277,0.00121,0.00109,0.1841,20.0,1.35594,1.35619,1.35446,1.35658,1.35426,1.36122,0.21,0.00232,2.00,1,0.00064,0.59,0.00212,1.95,232.0,2.14,464.0,4.27,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.35594,1.35594,1.35446,0.00000,0.00,1,A_low@2025.08.11 16:00=1.33982|B_high@2025.08.14 12:00=1.35941|C_low@2025.08.14 16:00=1.35199,high_latest@2025.08.15 10:00=1.35594|low_latest@2025.08.15 15:00=1.35446|bos@2025.08.15 10:00=1.35594,7.07,0.00,37.88,1.35594,h1_last_lower_high,1.22,0.61,room_to_1r_only,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_true_bos_close,h4_impulse_high,1.35941,true,true,false,true,false,false,true,false,true,true,false,true
2025.08.19 12:34:59,blocked_candidate,USDJPY,LONG,server_08_15,all_score_passing,300,Nested_Fixed_H4MA_H4Fib_M15Close_Room2R,fixed_condition_room_to_2r_fail,fixed_condition_room_to_2r_fail,,too_deep_pullback,none,counter_nwave_fail,condition_factorial_candidate,true,false,true,true,true,true,true,false,true,false,false,147.954,146.207,70.12,0.368,0.167,0.084,0.1789,15.0,148.105,147.780,147.614,147.783,147.599,148.151,0.40,0.184,2.00,1,0.322,3.84,0.169,2.02,184.0,2.19,368.0,4.39,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,148.105,148.105,147.614,0.000,0.00,1,A_low@2025.08.14 08:00=146.20700|B_high@2025.08.14 20:00=147.95400|C_low@2025.08.15 12:00=146.72900,high_latest@2025.08.19 04:00=148.10500|low_latest@2025.08.19 04:00=147.61400|bos@2025.08.19 04:00=148.10500,4.74,1.83,70.12,148.105,h1_last_lower_high,0.93,0.46,insufficient_room_to_1r,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_prev_extreme_bos,h4_impulse_high,147.954,true,true,false,true,false,true,true,true,false,false,false,true
2025.08.19 15:19:59,blocked_candidate,XAUUSD,SHORT,server_08_15,all_score_passing,300,Nested_Fixed_H4MA_H4Fib_M15Close_Room2R,fixed_condition_m15_close_bos_fail,fixed_condition_m15_close_bos_fail,,unknown,none,counter_nwave_fail,condition_factorial_candidate,true,false,true,true,true,true,true,false,true,false,false,0.00,0.00,0.00,11.69,5.45,2.37,0.0803,19.0,3326.04,3336.86,3341.73,3338.77,3341.92,3332.47,0.15,3.15,2.00,1,12.73,5.38,2.96,1.25,315.0,1.33,630.0,2.66,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,3326.04,3341.73,3326.04,0.00,0.00,1,,high_latest@2025.08.19 10:00=3341.73000|low_latest@2025.08.19 03:00=3326.04000|bos@2025.08.19 03:00=3326.04000,0.00,2.11,0.00,3326.04,h1_last_higher_low,4.04,2.02,room_to_2r_ok,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_fail,weak_higher_low,m15_prev_extreme_bos,h1_counter_low,3326.04,true,false,false,true,false,true,true,true,false,true,true,true
