time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor
2025.01.06 04:34:59,order_blocked,XAUUSD,LONG,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2643.68,2638.43,2649.98,0.09,5.25,1.20,525.0,1.94,630.0,2.33,2643.00,2643.35,2638.62,9,0.25,1.87,0.0704,19.0,61.92,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.13,35.0,0.15,0.13,0.87,0.28,0.58,6,false,not_evaluated,,0.00,false,false,false
2025.01.06 23:19:59,order_attempt,XAUUSD,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2636.84,2633.04,2641.40,0.13,3.80,1.20,380.0,1.86,456.0,2.23,2635.47,2636.20,2633.22,3,0.67,1.77,0.0881,18.0,69.33,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.36,73.0,0.88,0.78,0.88,0.11,0.89,14,false,not_evaluated,,0.00,false,false,false
2025.01.06 23:19:59,order_sent,XAUUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2636.84,2633.04,2641.40,0.13,3.80,1.20,380.0,1.86,456.0,2.23,2635.47,2636.20,2633.22,3,0.67,1.77,0.0881,18.0,69.33,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.36,73.0,0.88,0.78,0.88,0.11,0.89,14,false,not_evaluated,,0.00,false,false,false
2025.01.06 23:34:59,order_blocked,XAUUSD,LONG,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2636.88,2633.04,2641.49,0.13,3.84,1.20,384.0,2.00,461.0,2.40,2635.47,2636.73,2633.22,4,0.73,1.91,0.0938,18.0,68.56,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.66,126.0,0.53,0.28,0.52,0.28,0.72,13,false,not_evaluated,,0.00,false,false,false
2025.01.06 23:49:58,order_blocked,XAUUSD,LONG,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2636.19,2632.98,2640.04,0.15,3.21,1.20,321.0,1.86,385.0,2.23,2635.47,2635.97,2633.22,5,0.42,1.72,0.1388,24.0,72.38,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.29,50.0,0.71,0.44,0.62,0.16,0.13,11,false,not_evaluated,,0.00,false,false,false
2025.01.07 00:04:45,order_blocked,XAUUSD,LONG,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2636.18,2632.98,2640.02,0.15,3.20,1.20,320.0,1.85,384.0,2.22,2635.47,2635.97,2633.22,5,0.41,1.71,0.1388,24.0,72.45,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.29,50.0,0.71,0.44,0.62,0.16,0.13,11,false,not_evaluated,,0.00,false,false,false
2025.01.07 00:19:59,order_blocked,XAUUSD,LONG,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2636.18,2632.98,2640.02,0.15,3.20,1.20,320.0,1.85,384.0,2.22,2635.47,2635.97,2633.22,5,0.41,1.71,0.1388,24.0,72.45,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.29,50.0,0.71,0.44,0.62,0.16,0.13,11,false,not_evaluated,,0.00,false,false,false
2025.01.07 00:34:51,order_blocked,XAUUSD,LONG,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2636.18,2632.98,2640.02,0.15,3.20,1.20,320.0,1.85,384.0,2.22,2635.47,2635.97,2633.22,5,0.41,1.71,0.1388,24.0,72.45,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.29,50.0,0.71,0.44,0.62,0.16,0.13,11,false,not_evaluated,,0.00,false,false,false
2025.01.07 00:49:59,order_blocked,XAUUSD,LONG,server_00_07,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2636.18,2632.98,2640.02,0.15,3.20,1.20,320.0,1.85,384.0,2.22,2635.47,2635.97,2633.22,5,0.41,1.71,0.1388,24.0,72.45,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.29,50.0,0.71,0.44,0.62,0.16,0.13,11,false,not_evaluated,,0.00,false,false,false
2025.01.14 12:04:59,order_attempt,GBPJPY,SHORT,server_08_15,0,,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,192.368,192.790,191.862,0.18,0.422,1.20,422.0,1.84,506.0,2.20,192.429,192.328,192.752,3,0.27,1.67,0.1656,38.0,125.74,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.44,101.0,0.76,0.98,1.30,0.17,0.83,13,false,not_evaluated,,0.00,false,false,false
2025.01.14 12:04:59,order_sent,GBPJPY,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,192.368,192.790,191.862,0.18,0.422,1.20,422.0,1.84,506.0,2.20,192.429,192.328,192.752,3,0.27,1.67,0.1656,38.0,125.74,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.44,101.0,0.76,0.98,1.30,0.17,0.83,13,false,not_evaluated,,0.00,false,false,false
2025.01.14 12:19:59,order_blocked,GBPJPY,SHORT,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,192.341,192.790,191.802,0.17,0.449,1.20,449.0,1.93,539.0,2.31,192.429,192.254,192.752,4,0.38,1.76,0.1629,38.0,74.41,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.75,175.0,0.44,0.31,0.71,0.08,0.92,14,false,not_evaluated,,0.00,false,false,false
2025.01.17 15:19:59,order_attempt,XAUUSD,LONG,server_08_15,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2706.69,2703.85,2710.10,0.17,2.84,1.20,284.0,1.08,341.0,1.30,2707.09,2708.41,2704.03,6,0.15,1.01,0.0685,18.0,72.19,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.50,132.0,0.55,0.91,1.64,0.16,0.29,6,false,not_evaluated,,0.00,false,false,false
2025.01.17 15:19:59,order_sent,XAUUSD,LONG,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2706.69,2703.85,2710.10,0.17,2.84,1.20,284.0,1.08,341.0,1.30,2707.09,2708.41,2704.03,6,0.15,1.01,0.0685,18.0,72.19,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.50,132.0,0.55,0.91,1.64,0.16,0.29,6,false,not_evaluated,,0.00,false,false,false
2025.01.17 15:34:59,order_attempt,XAUUSD,LONG,server_08_15,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2707.05,2703.85,2710.89,0.15,3.20,1.20,320.0,1.13,384.0,1.35,2707.09,2707.92,2704.03,7,0.01,1.06,0.0633,18.0,71.85,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.29,83.0,0.08,0.17,2.17,0.60,0.32,9,false,not_evaluated,,0.00,false,false,false
2025.01.17 15:34:59,order_sent,XAUUSD,LONG,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2707.05,2703.85,2710.89,0.15,3.20,1.20,320.0,1.13,384.0,1.35,2707.09,2707.92,2704.03,7,0.01,1.06,0.0633,18.0,71.85,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.29,83.0,0.08,0.17,2.17,0.60,0.32,9,false,not_evaluated,,0.00,false,false,false
2025.01.17 15:49:59,order_blocked,XAUUSD,LONG,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,2706.68,2703.85,2710.08,0.17,2.83,1.20,283.0,0.94,340.0,1.13,2707.09,2708.62,2704.03,8,0.14,0.88,0.0597,18.0,68.39,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.51,153.0,0.18,0.23,1.28,0.08,0.92,10,false,not_evaluated,,0.00,false,false,false
2025.01.17 16:19:59,order_attempt,XAUUSD,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,2706.66,2703.85,2710.03,0.17,2.81,1.20,281.0,0.87,337.0,1.04,2707.09,2707.51,2704.03,10,0.13,0.81,0.0557,18.0,114.25,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.13,42.0,0.68,0.86,1.26,0.03,0.97,12,false,not_evaluated,,0.00,false,false,false
2025.01.17 16:19:59,order_sent,XAUUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,2706.66,2703.85,2710.03,0.17,2.81,1.20,281.0,0.87,337.0,1.04,2707.09,2707.51,2704.03,10,0.13,0.81,0.0557,18.0,114.25,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.13,42.0,0.68,0.86,1.26,0.03,0.97,12,false,not_evaluated,,0.00,false,false,false
2025.01.17 16:49:59,order_attempt,XAUUSD,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,chasing_after_break,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,chasing_after_break,2711.80,2703.84,2721.35,0.06,7.96,1.20,796.0,2.12,955.0,2.55,2707.09,2709.80,2704.03,12,1.26,2.07,0.0480,18.0,11.78,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.72,271.0,0.54,1.06,1.97,0.04,0.96,14,false,not_evaluated,,0.00,false,false,false
2025.01.17 16:49:59,order_sent,XAUUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,chasing_after_break,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,chasing_after_break,2711.80,2703.84,2721.35,0.06,7.96,1.20,796.0,2.12,955.0,2.55,2707.09,2709.80,2704.03,12,1.26,2.07,0.0480,18.0,11.78,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.72,271.0,0.54,1.06,1.97,0.04,0.96,14,false,not_evaluated,,0.00,false,false,false
2025.01.20 15:49:59,order_attempt,XAUUSD,SHORT,server_08_15,0,,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,2705.64,2710.16,2700.22,0.10,4.52,1.20,452.0,1.42,542.0,1.70,2704.78,2704.17,2709.98,7,0.27,1.36,0.0565,18.0,97.10,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.19,61.0,0.56,1.56,2.80,0.28,0.72,10,false,not_evaluated,,0.00,false,false,false
2025.01.20 15:49:59,order_sent,XAUUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,2705.64,2710.16,2700.22,0.10,4.52,1.20,452.0,1.42,542.0,1.70,2704.78,2704.17,2709.98,7,0.27,1.36,0.0565,18.0,97.10,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.19,61.0,0.56,1.56,2.80,0.28,0.72,10,false,not_evaluated,,0.00,false,false,false
2025.01.23 17:49:59,order_attempt,XAUUSD,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,2748.54,2740.24,2758.50,0.05,8.30,1.20,830.0,1.62,996.0,1.94,2747.39,2749.15,2740.50,4,0.22,1.57,0.0350,18.0,105.27,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.34,176.0,0.91,1.16,1.27,0.04,0.96,9,false,not_evaluated,,0.00,false,false,false
2025.01.23 17:49:59,order_sent,XAUUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,2748.54,2740.24,2758.50,0.05,8.30,1.20,830.0,1.62,996.0,1.94,2747.39,2749.15,2740.50,4,0.22,1.57,0.0350,18.0,105.27,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.34,176.0,0.91,1.16,1.27,0.04,0.96,9,false,not_evaluated,,0.00,false,false,false
2025.01.27 14:04:59,order_attempt,XAUUSD,LONG,server_08_15,0,,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,2771.79,2764.81,2780.17,0.07,6.98,1.20,698.0,1.87,838.0,2.24,2770.90,2771.37,2765.00,4,0.24,1.82,0.0482,18.0,104.25,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.13,47.0,0.51,0.38,0.75,0.21,0.79,2,false,not_evaluated,,0.00,false,false,false
2025.01.27 14:04:59,order_sent,XAUUSD,LONG,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,2771.79,2764.81,2780.17,0.07,6.98,1.20,698.0,1.87,838.0,2.24,2770.90,2771.37,2765.00,4,0.24,1.82,0.0482,18.0,104.25,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.13,47.0,0.51,0.38,0.75,0.21,0.79,2,false,not_evaluated,,0.00,false,false,false
2025.01.31 17:49:59,order_attempt,EURJPY,SHORT,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,160.736,161.023,160.392,0.27,0.287,1.20,287.0,1.54,344.0,1.85,160.670,160.607,160.992,10,0.35,1.38,0.1667,31.0,60.89,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.34,63.0,0.75,1.32,1.77,0.05,0.20,12,false,not_evaluated,,0.00,false,false,false
2025.01.31 17:49:59,order_sent,EURJPY,SHORT,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,160.736,161.023,160.392,0.27,0.287,1.20,287.0,1.54,344.0,1.85,160.670,160.607,160.992,10,0.35,1.38,0.1667,31.0,60.89,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.34,63.0,0.75,1.32,1.77,0.05,0.20,12,false,not_evaluated,,0.00,false,false,false
2025.02.04 08:04:59,order_attempt,EURJPY,SHORT,server_08_15,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,159.853,160.161,159.483,0.25,0.308,1.20,308.0,1.83,370.0,2.20,160.016,159.788,160.131,7,0.97,1.65,0.1781,30.0,63.27,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,1.35,228.0,0.33,0.32,0.97,0.13,0.54,5,false,not_evaluated,,0.00,false,false,false
2025.02.04 08:04:59,order_sent,EURJPY,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,159.853,160.161,159.483,0.25,0.308,1.20,308.0,1.83,370.0,2.20,160.016,159.788,160.131,7,0.97,1.65,0.1781,30.0,63.27,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,1.35,228.0,0.33,0.32,0.97,0.13,0.54,5,false,not_evaluated,,0.00,false,false,false
2025.02.04 08:19:59,order_blocked,EURJPY,SHORT,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,159.820,160.161,159.411,0.22,0.341,1.20,341.0,1.97,409.0,2.37,160.016,159.862,160.131,8,1.13,1.80,0.1735,30.0,59.28,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.89,154.0,0.58,0.43,0.75,0.16,0.26,5,false,not_evaluated,,0.00,false,false,false
2025.02.04 08:34:59,order_blocked,EURJPY,SHORT,server_08_15,0,existing_position,Nested_NWave_NecklineBreak,neckline_break_late,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,159.866,160.161,159.512,0.26,0.295,1.20,295.0,1.70,354.0,2.04,160.016,159.938,160.131,9,0.87,1.53,0.1733,30.0,60.48,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.45,78.0,0.44,0.44,0.99,0.28,0.28,5,false,not_evaluated,,0.00,false,false,false
