open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,from_date,to_date,context,variant,scenario,series_name,run,prefix,trade_index,time,event,entry_price,sl,tp,result_R,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,wave_audit_label,wave_audit_reason,strategy_name,month,hour,pullback_depth_band,entry_distance_band
2025.08.13 08:25:00,2025.08.13 08:45:38,XAUUSD,SHORT,0.19,3349.85,3345.85,14,15,0.0,0.0,76.0,76.0,10131.48,tp 3345.89,20.63,2025.08.13 08:25:00,2025.08.13 08:45:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_08_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_A_current_regime_all_5m,7,2025.08.13 08:24:59,order_sent,3349.85,3352.49,3345.89,1.5152,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,3342.67,3354.30,3345.58,3354.48,LL_LH,4,-4.33,7.21,PERIOD_M15,3354.30,3342.67,3352.31,82.89,3.03,5,false,3352.31,2.06,21.15,PERIOD_M5,3349.90,3349.76,1,0.08,9.0,early,75.00,2.21,2.64,1.50,0.1509,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-08,08,75-90,2.00-3.00ATR
2025.08.13 08:50:00,2025.08.13 09:05:17,XAUUSD,SHORT,0.09,3346.71,3352.27,16,17,0.0,0.0,-50.04,-50.04,10081.44,sl 3352.23,15.28,2025.08.13 08:50:00,2025.08.13 09:05:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_08_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_A_current_regime_all_5m,8,2025.08.13 08:49:59,order_sent,3346.71,3352.23,3338.43,-1.0072,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,3342.67,3354.30,3345.58,3354.48,LL_LH,4,-4.33,7.21,PERIOD_M15,3354.30,3342.67,3352.05,80.65,2.97,3,false,3352.05,3.79,45.92,PERIOD_M5,3348.50,3346.03,1,0.48,68.0,acceptable,100.00,3.91,5.52,1.50,0.1276,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-08,08,75-90,3.00ATR+
2025.08.14 23:10:00,2025.08.15 06:14:16,XAUUSD,SHORT,0.11,3336.63,3341.2,18,19,0.0,2.81,-47.46,-47.46,10033.98,sl 3341.19,424.27,2025.08.14 23:10:00,2025.08.15 06:10:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_08_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_A_current_regime_all_5m,9,2025.08.14 23:09:59,order_sent,3336.63,3341.19,3329.79,-1.0022,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,3329.82,3366.42,3341.55,3374.74,LL_LH,13,-0.80,9.79,PERIOD_M15,3366.42,3329.82,3340.99,30.52,4.46,3,false,3340.99,3.77,11.91,PERIOD_M5,3337.94,3337.06,1,0.37,43.0,acceptable,100.00,3.94,4.56,1.50,0.1728,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-08,23,25-38.2,3.00ATR+
2025.08.21 10:20:00,2025.08.21 13:39:41,XAUUSD,LONG,0.14,3337.63,3333.93,20,21,0.0,0.0,-51.8,-51.8,9982.18,sl 3334.07,199.68,2025.08.21 10:20:00,2025.08.21 13:35:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_08_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_A_current_regime_all_5m,10,2025.08.21 10:19:59,order_sent,3337.63,3334.07,3342.97,-1.0393,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3320.90,3352.22,3311.52,3350.18,HH_HL,22,0.53,4.20,PERIOD_M15,3320.90,3352.22,3334.26,57.34,7.86,4,false,3334.26,2.10,10.76,PERIOD_M5,3337.93,3338.65,1,0.64,102.0,unclear,100.00,2.22,3.56,1.50,0.1184,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-08,10,50-61.8,2.00-3.00ATR
2025.08.25 14:40:00,2025.08.25 15:56:43,XAUUSD,LONG,0.1,3369.71,3364.82,22,23,0.0,0.0,-48.9,-48.9,9933.28,sl 3364.91,76.72,2025.08.25 14:40:00,2025.08.25 15:55:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_08_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_A_current_regime_all_5m,11,2025.08.25 14:39:59,order_sent,3369.71,3364.91,3376.91,-1.0187,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3363.06,3369.80,3359.76,3368.04,HH_HL,6,2.69,4.67,PERIOD_M15,3363.06,3369.80,3365.10,69.73,2.15,5,false,3365.10,3.17,68.40,PERIOD_M5,3368.32,3369.51,1,0.14,20.0,early,100.00,3.30,4.80,1.50,0.1305,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-08,14,61.8-75,3.00ATR+
2025.08.26 10:55:00,2025.08.26 12:35:03,XAUUSD,LONG,0.11,3376.71,3372.2,24,25,0.0,0.0,-49.61,-49.61,9883.67,sl 3372.23,100.05,2025.08.26 10:55:00,2025.08.26 12:35:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_08_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_A_current_regime_all_5m,12,2025.08.26 10:54:59,order_sent,3376.71,3372.23,3383.43,-1.0067,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3369.84,3386.43,3351.30,3376.25,HH_HL,7,3.85,8.02,PERIOD_M15,3369.84,3386.43,3372.43,84.39,3.62,6,false,3372.43,1.59,25.80,PERIOD_M5,3377.68,3377.70,1,0.37,99.0,acceptable,75.00,1.67,4.48,1.50,0.0745,,,true,,unclear,mixed_audit_conditions,DowFractal_ThirdWave_Regime,2025-08,10,75-90,1.50-2.00ATR
2025.08.28 17:00:00,2025.08.28 17:20:57,USDJPY,SHORT,0.8,147.086,146.946,26,27,0.0,0.0,76.22,76.22,9959.89,tp 146.951,20.95,2025.08.28 17:00:00,2025.08.28 17:20:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_08_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_A_current_regime_all_5m,13,2025.08.28 16:59:59,order_sent,147.086,147.176,146.951,1.5556,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.993,147.395,147.071,147.474,LL_LH,7,-0.058,0.206,PERIOD_M15,147.395,146.993,147.161,41.79,1.23,15,false,147.161,0.77,18.66,PERIOD_M5,147.093,147.051,1,0.36,35.0,acceptable,75.00,0.93,0.090,1.50,0.1549,,,true,,third_wave_middle,valid_but_not_initial,DowFractal_ThirdWave_Regime,2025-08,17,38.2-50,0.75-1.00ATR
2025.08.01 01:05:00,2025.08.01 01:46:23,XAUUSD,SHORT,0.14,3291.52,3295.04,2,3,0.0,0.0,-49.28,-49.28,9950.72,sl 3295.01,41.38,2025.08.01 01:05:00,2025.08.01 01:45:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_08_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_B_v2_audit_filtered_all_5m,1,2025.08.01 01:04:59,order_sent,3291.52,3295.01,3286.29,-1.0086,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,9,-2.94,8.58,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,5,false,3294.83,2.26,15.44,PERIOD_M5,3290.72,3290.25,1,0.87,127.0,unclear,75.00,2.39,3.49,1.50,0.1231,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-08,01,18-25,2.00-3.00ATR
2025.08.01 02:15:00,2025.08.01 04:52:01,XAUUSD,SHORT,0.11,3290.59,3283.73,4,5,0.0,0.0,75.46,75.46,10026.18,tp 3283.95,157.02,2025.08.01 02:15:00,2025.08.01 04:50:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_08_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_B_v2_audit_filtered_all_5m,2,2025.08.01 02:14:59,order_sent,3290.59,3295.02,3283.95,1.5485,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,10,-3.04,8.17,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,9,false,3294.83,2.89,19.78,PERIOD_M5,3292.79,3292.32,1,1.18,173.0,late,75.00,3.02,4.43,1.50,0.1294,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-08,02,18-25,2.00-3.00ATR
2025.08.04 11:25:00,2025.08.04 15:05:10,XAUUSD,LONG,0.06,3359.42,3371.26,6,7,0.0,0.0,71.04,71.04,10097.22,tp 3371.26,220.17,2025.08.04 11:25:00,2025.08.04 15:05:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_08_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_B_v2_audit_filtered_all_5m,3,2025.08.04 11:24:59,order_sent,3359.42,3351.53,3371.26,1.5006,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3345.06,3369.04,3340.52,3355.08,HH_HL,10,6.75,7.81,PERIOD_M15,3345.06,3369.04,3351.73,72.19,4.34,3,false,3351.73,3.14,32.07,PERIOD_M5,3356.53,3357.99,1,0.58,143.0,acceptable,100.00,3.22,7.89,1.50,0.0776,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-08,11,61.8-75,3.00ATR+
2025.08.04 19:20:00,2025.08.05 08:02:38,XAUUSD,LONG,0.07,3376.86,3370.43,8,9,0.0,-5.84,-50.85,-50.849999999999994,10046.37,sl 3370.45,762.63,2025.08.04 19:20:00,2025.08.05 08:00:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_08_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_B_v2_audit_filtered_all_5m,4,2025.08.04 19:19:59,order_sent,3376.86,3370.45,3386.48,-1.0031,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,6,6.92,8.33,PERIOD_M15,3352.93,3385.40,3370.70,45.27,2.95,3,false,3370.70,2.73,18.97,PERIOD_M5,3376.11,3377.63,1,0.34,77.0,acceptable,100.00,2.84,6.41,1.50,0.0798,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-08,19,38.2-50,2.00-3.00ATR
2025.08.15 04:25:00,2025.08.15 04:29:42,XAUUSD,SHORT,0.34,3335.32,3336.82,10,11,0.0,0.0,-51.0,-51.0,9995.37,sl 3336.78,4.7,2025.08.15 04:25:00,2025.08.15 04:25:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_08_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_B_v2_audit_filtered_all_5m,5,2025.08.15 04:24:59,order_sent,3335.32,3336.78,3333.13,-1.0274,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,3329.82,3340.99,3341.55,3366.42,LL_LH,8,-1.31,7.50,PERIOD_M15,3340.99,3329.82,3336.59,60.61,3.05,6,false,3336.59,0.70,11.37,PERIOD_M5,3334.70,3334.46,1,0.48,86.0,acceptable,75.00,0.81,1.46,1.50,0.1050,,,true,,third_wave_middle,valid_but_not_initial,DowFractal_ThirdWave_V2_AuditFiltered,2025-08,04,50-61.8,0.50-0.75ATR
2025.08.25 14:40:00,2025.08.25 15:56:43,XAUUSD,LONG,0.1,3369.71,3364.82,12,13,0.0,0.0,-48.9,-48.9,9946.47,sl 3364.91,76.72,2025.08.25 14:40:00,2025.08.25 15:55:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_08_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_B_v2_audit_filtered_all_5m,6,2025.08.25 14:39:59,order_sent,3369.71,3364.91,3376.91,-1.0187,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3363.06,3369.80,3359.76,3368.04,HH_HL,6,2.69,4.67,PERIOD_M15,3363.06,3369.80,3365.10,69.73,2.15,5,false,3365.10,3.17,68.40,PERIOD_M5,3368.32,3369.51,1,0.14,20.0,early,100.00,3.30,4.80,1.50,0.1305,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered,2025-08,14,61.8-75,3.00ATR+
2025.08.28 17:00:00,2025.08.28 17:20:57,USDJPY,SHORT,0.81,147.086,146.946,14,15,0.0,0.0,77.17,77.17,10023.64,tp 146.951,20.95,2025.08.28 17:00:00,2025.08.28 17:20:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,v2_audit_filtered,ThirdWave_v2_audit_filtered_BOTH_all_5m,2025_08_thirdwave_v2,B,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_v2_B_v2_audit_filtered_all_5m,7,2025.08.28 16:59:59,order_sent,147.086,147.176,146.951,1.5556,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.993,147.395,147.071,147.474,LL_LH,7,-0.058,0.206,PERIOD_M15,147.395,146.993,147.161,41.79,1.23,15,false,147.161,0.77,18.66,PERIOD_M5,147.093,147.051,1,0.36,35.0,acceptable,75.00,0.93,0.090,1.50,0.1549,,,true,,third_wave_middle,valid_but_not_initial,DowFractal_ThirdWave_V2_AuditFiltered,2025-08,17,38.2-50,0.75-1.00ATR
2025.10.03 21:40:00,2025.10.06 02:02:39,XAUUSD,LONG,0.04,3888.61,3906.79,2,3,0.0,-3.34,69.38,69.38,10069.38,tp 3906.55,3142.65,2025.10.03 21:40:00,2025.10.06 02:00:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,1,2025.10.03 21:39:59,order_sent,3888.61,3876.65,3906.55,1.5201,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3854.82,3891.62,3838.01,3863.69,HH_HL,7,0.28,11.54,PERIOD_M15,3854.82,3891.62,3876.92,39.95,2.68,3,false,3876.92,3.96,31.77,PERIOD_M5,3885.98,3887.07,1,0.52,154.0,acceptable,100.00,4.05,11.96,1.50,0.0610,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,21,38.2-50,3.00ATR+
2025.10.06 13:45:00,2025.10.06 14:12:43,XAUUSD,LONG,0.04,3946.73,3935.05,4,5,0.0,0.0,-46.72,-46.72,10022.66,sl 3935.05,27.72,2025.10.06 13:45:00,2025.10.06 14:10:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,2,2025.10.06 13:44:59,order_sent,3946.73,3935.05,3964.25,-1.0,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3922.44,3945.09,3854.82,3920.74,HH_HL,5,7.27,12.74,PERIOD_M15,3922.44,3945.09,3935.40,42.78,1.39,8,false,3935.40,3.35,50.02,PERIOD_M5,3942.69,3943.52,1,0.95,321.0,late,75.00,3.45,11.68,1.50,0.0562,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,13,38.2-50,3.00ATR+
2025.10.06 22:10:00,2025.10.07 10:10:29,XAUUSD,LONG,0.04,3963.09,3950.87,6,7,0.0,-3.34,-52.22,-52.22,9970.44,sl 3950.88,720.48,2025.10.06 22:10:00,2025.10.07 10:10:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,3,2025.10.06 22:09:59,order_sent,3963.09,3950.88,3981.41,-1.0008,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3926.51,3970.06,3922.44,3949.51,HH_HL,7,8.41,14.15,PERIOD_M15,3926.51,3970.06,3951.21,43.28,2.86,6,false,3951.21,5.96,27.28,PERIOD_M5,3959.77,3961.24,1,0.93,185.0,late,100.00,6.13,12.21,1.50,0.0903,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,22,38.2-50,3.00ATR+
2025.10.07 23:30:00,2025.10.08 03:03:10,XAUUSD,LONG,0.05,3982.73,3996.12,8,9,0.0,-4.17,62.78,62.78,10033.22,tp 3996.07,213.17,2025.10.07 23:30:00,2025.10.08 03:00:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,4,2025.10.07 23:29:59,order_sent,3982.73,3973.84,3996.07,1.5062,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3961.79,3991.01,3940.88,3976.96,HH_HL,5,9.94,13.71,PERIOD_M15,3961.79,3991.01,3974.09,57.91,3.37,9,false,3974.09,4.02,29.57,PERIOD_M5,3982.40,3982.94,1,0.10,21.0,early,100.00,4.13,8.89,1.50,0.0883,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,23,50-61.8,3.00ATR+
2025.10.08 11:05:00,2025.10.08 12:02:44,USDJPY,LONG,0.32,152.469,152.825,10,11,0.0,0.0,74.54,74.54,10107.76,tp 152.825,57.73,2025.10.08 11:05:00,2025.10.08 12:00:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,5,2025.10.08 11:04:59,order_sent,152.469,152.232,152.825,1.5021,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,151.732,152.638,150.726,152.035,HH_HL,10,0.236,0.240,PERIOD_M15,151.732,152.638,152.247,43.16,3.08,8,false,152.247,2.72,24.50,PERIOD_M5,152.519,152.535,1,0.81,66.0,unclear,100.00,2.90,0.237,1.50,0.1837,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,11,38.2-50,2.00-3.00ATR
2025.10.08 15:05:00,2025.10.08 16:36:05,XAUUSD,LONG,0.04,4042.55,4030.37,12,13,0.0,0.0,-48.72,-48.72,10059.04,sl 4030.49,91.08,2025.10.08 15:05:00,2025.10.08 16:35:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,6,2025.10.08 15:04:59,order_sent,4042.55,4030.49,4060.64,-1.01,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3984.49,4049.55,3961.79,3991.01,HH_HL,11,10.37,11.33,PERIOD_M15,3984.49,4049.55,4030.77,28.87,3.35,10,false,4030.77,4.30,18.11,PERIOD_M5,4038.01,4038.04,1,1.65,451.0,late,100.00,4.40,12.06,1.50,0.0657,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,15,25-38.2,3.00ATR+
2025.10.08 19:20:00,2025.10.08 22:08:20,XAUUSD,LONG,0.03,4052.76,4036.58,14,15,0.0,0.0,-48.54,-48.54,10010.5,sl 4036.75,168.33,2025.10.08 19:20:00,2025.10.08 22:05:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,7,2025.10.08 19:20:00,order_sent,4052.76,4036.75,4076.78,-1.0106,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4026.37,4049.55,3984.49,3991.01,HH_HL,7,10.06,13.06,PERIOD_M15,4026.37,4049.55,4037.20,53.28,1.38,4,false,4037.20,3.46,67.13,PERIOD_M5,4048.47,4055.46,1,0.60,270.0,unclear,100.00,3.56,16.01,1.50,0.0422,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,19,50-61.8,3.00ATR+
2025.10.09 04:05:00,2025.10.09 04:36:55,USDJPY,LONG,0.35,152.655,152.43,16,17,0.0,0.0,-51.66,-51.66,9958.84,sl 152.440,31.92,2025.10.09 04:05:00,2025.10.09 04:35:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,8,2025.10.09 04:04:59,order_sent,152.655,152.440,152.978,-1.0465,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,152.369,152.937,152.247,152.638,HH_HL,12,0.234,0.212,PERIOD_M15,152.369,152.937,152.457,84.51,3.80,8,false,152.457,2.02,34.86,PERIOD_M5,152.625,152.699,1,0.45,44.0,acceptable,100.00,2.20,0.215,1.50,0.1737,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,04,75-90,2.00-3.00ATR
2025.10.09 13:40:00,2025.10.09 14:00:24,XAUUSD,LONG,0.09,4039.07,4046.69,18,19,0.0,0.0,68.58,68.58,10027.42,tp 4046.66,20.4,2025.10.09 13:40:00,2025.10.09 14:00:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,9,2025.10.09 13:39:58,order_sent,4039.07,4034.01,4046.66,1.5059,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4022.73,4043.69,4002.60,4036.36,HH_HL,5,6.72,16.18,PERIOD_M15,4022.73,4043.69,4034.23,45.13,2.17,4,false,4034.23,2.23,23.09,PERIOD_M5,4039.35,4039.60,1,0.24,53.0,early,100.00,2.34,5.06,1.50,0.0831,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,13,38.2-50,2.00-3.00ATR
2025.10.09 14:05:00,2025.10.09 14:25:09,XAUUSD,LONG,0.07,4040.81,4034.02,20,21,0.0,0.0,-47.53,-47.53,9979.89,sl 4034.04,20.15,2025.10.09 14:05:00,2025.10.09 14:25:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,10,2025.10.09 14:04:59,order_sent,4040.81,4034.04,4050.97,-1.003,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4022.73,4043.69,4002.60,4036.36,HH_HL,6,6.87,15.13,PERIOD_M15,4022.73,4043.69,4034.23,45.13,2.43,6,false,4034.23,3.62,31.39,PERIOD_M5,4039.98,4044.22,1,1.88,341.0,late,100.00,3.73,6.77,1.50,0.1046,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,14,38.2-50,3.00ATR+
2025.10.13 02:10:00,2025.10.13 10:28:42,USDJPY,SHORT,0.17,151.853,152.291,22,24,0.0,0.0,-48.89,-48.89,9931.0,sl 152.290,498.7,2025.10.13 02:10:00,2025.10.13 10:25:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,11,2025.10.13 02:09:59,order_sent,151.853,152.290,151.198,-1.0023,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,151.149,152.701,151.498,152.947,LL_LH,9,-0.110,0.363,PERIOD_M15,152.701,151.149,152.275,72.55,5.35,3,false,152.275,3.46,27.19,PERIOD_M5,151.864,151.792,1,0.50,61.0,acceptable,100.00,3.58,0.437,1.50,0.1230,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,02,61.8-75,3.00ATR+
2025.10.13 07:45:00,2025.10.13 13:50:56,XAUUSD,LONG,0.03,4057.71,4082.39,23,25,0.0,0.0,74.04,74.04,10005.04,tp 4082.39,365.93,2025.10.13 07:45:00,2025.10.13 13:50:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,current,ThirdWave_regime_BOTH_all_5m,2025_10_thirdwave_v2,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_v2_A_current_regime_all_5m,12,2025.10.13 07:44:59,order_sent,4057.71,4041.26,4082.39,1.5003,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,3975.11,4059.94,3970.70,4022.81,HH_HL,10,1.25,24.25,PERIOD_M15,3975.11,4059.94,4041.66,21.55,2.28,7,false,4041.66,5.27,18.92,PERIOD_M5,4057.12,4058.38,1,0.22,67.0,early,100.00,5.41,16.45,1.50,0.0953,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,07,18-25,3.00ATR+
