time,event,last_scan_bar_time,scan_elapsed_ms,reason
2025.01.01 00:00:00,scan_executed_new_execution_bar,2024.12.31 23:50:00,7171,
2025.01.01 00:00:00,scan_skipped_same_execution_bar,2024.12.31 23:50:00,0,
2025.01.02 00:14:55,scan_executed_new_execution_bar,2025.01.02 00:05:00,0,
2025.01.02 00:29:58,scan_executed_new_execution_bar,2025.01.02 00:20:00,0,
2025.01.02 00:44:59,scan_executed_new_execution_bar,2025.01.02 00:35:00,0,
2025.01.02 00:59:59,scan_executed_new_execution_bar,2025.01.02 00:50:00,0,
2025.01.02 01:14:59,scan_executed_new_execution_bar,2025.01.02 01:05:00,0,
2025.01.02 01:29:59,scan_executed_new_execution_bar,2025.01.02 01:20:00,0,
2025.01.02 01:44:59,scan_executed_new_execution_bar,2025.01.02 01:35:00,0,
2025.01.02 01:59:59,scan_executed_new_execution_bar,2025.01.02 01:50:00,0,
2025.01.02 02:14:59,scan_executed_new_execution_bar,2025.01.02 02:05:00,0,
2025.01.02 02:29:59,scan_executed_new_execution_bar,2025.01.02 02:20:00,0,
2025.01.02 02:44:59,scan_executed_new_execution_bar,2025.01.02 02:35:00,0,
2025.01.02 02:59:59,scan_executed_new_execution_bar,2025.01.02 02:50:00,0,
2025.01.02 03:14:59,scan_executed_new_execution_bar,2025.01.02 03:05:00,0,
2025.01.02 03:29:59,scan_executed_new_execution_bar,2025.01.02 03:20:00,0,
2025.01.02 03:44:59,scan_executed_new_execution_bar,2025.01.02 03:35:00,0,
2025.01.02 03:59:59,scan_executed_new_execution_bar,2025.01.02 03:50:00,0,
2025.01.02 04:14:59,scan_executed_new_execution_bar,2025.01.02 04:05:00,0,
2025.01.02 04:29:59,scan_executed_new_execution_bar,2025.01.02 04:20:00,0,
2025.01.02 04:44:59,scan_executed_new_execution_bar,2025.01.02 04:35:00,0,
2025.01.02 04:59:59,scan_executed_new_execution_bar,2025.01.02 04:50:00,0,
2025.01.02 05:14:59,scan_executed_new_execution_bar,2025.01.02 05:05:00,0,
2025.01.02 05:30:00,scan_executed_new_execution_bar,2025.01.02 05:20:00,0,
2025.01.02 05:44:59,scan_executed_new_execution_bar,2025.01.02 05:35:00,0,
2025.01.02 05:59:59,scan_executed_new_execution_bar,2025.01.02 05:50:00,0,
2025.01.02 06:14:59,scan_executed_new_execution_bar,2025.01.02 06:05:00,0,
2025.01.02 06:29:59,scan_executed_new_execution_bar,2025.01.02 06:20:00,0,
2025.01.02 06:44:59,scan_executed_new_execution_bar,2025.01.02 06:35:00,0,
2025.01.02 06:59:59,scan_executed_new_execution_bar,2025.01.02 06:50:00,0,
2025.01.02 07:14:59,scan_executed_new_execution_bar,2025.01.02 07:05:00,0,
2025.01.02 07:29:59,scan_executed_new_execution_bar,2025.01.02 07:20:00,0,
2025.01.02 07:44:59,scan_executed_new_execution_bar,2025.01.02 07:35:00,0,
2025.01.02 07:59:59,scan_executed_new_execution_bar,2025.01.02 07:50:00,0,
2025.01.02 08:14:59,scan_executed_new_execution_bar,2025.01.02 08:05:00,0,
2025.01.02 08:29:59,scan_executed_new_execution_bar,2025.01.02 08:20:00,0,
2025.01.02 08:44:59,scan_executed_new_execution_bar,2025.01.02 08:35:00,0,
2025.01.02 08:59:59,scan_executed_new_execution_bar,2025.01.02 08:50:00,0,
2025.01.02 09:14:59,scan_executed_new_execution_bar,2025.01.02 09:05:00,0,
2025.01.02 09:29:59,scan_executed_new_execution_bar,2025.01.02 09:20:00,0,
2025.01.02 09:44:59,scan_executed_new_execution_bar,2025.01.02 09:35:00,0,
