time,event,symbol,direction,entry_price,sl,tp,mid_tf_structure_sl,lower_tf_reversal_sl,mid_tf_structure_sl_atr,lower_tf_reversal_sl_atr,lower_tf_reversal_sl_status,result_R,profit,regime,session,scan_interval,entry_selection_mode,v4_signal_mode,v4_signal_mode_pass,v4_signal_mode_blocked,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name
2025.08.01 01:04:59,final_entry_candidate,XAUUSD,SHORT,3291.52,3295.01,3286.29,3295.01,3295.01,2.39,2.39,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,9,-2.94,8.58,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,5,false,3294.83,2.26,15.44,PERIOD_M5,3290.06,3290.06,1,1.00,146.0,late,85.00,2.39,3.49,1.50,0.1231,,,true,,true,,0.00,false,1.05,1,1.13,candle_reversal,,24,1,1.00,15.44,46.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 01:04:59,order_attempt,XAUUSD,SHORT,3291.52,3295.01,3286.29,3295.01,3295.01,2.39,2.39,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,9,-2.94,8.58,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,5,false,3294.83,2.26,15.44,PERIOD_M5,3290.06,3290.06,1,1.00,146.0,late,85.00,2.39,3.49,1.50,0.1231,,,true,,true,,0.00,false,1.05,1,1.13,candle_reversal,,24,1,1.00,15.44,46.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 01:04:59,order_sent,XAUUSD,SHORT,3291.52,3295.01,3286.29,3295.01,3295.01,2.39,2.39,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,9,-2.94,8.58,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,5,false,3294.83,2.26,15.44,PERIOD_M5,3290.06,3290.06,1,1.00,146.0,late,85.00,2.39,3.49,1.50,0.1231,,,true,,true,,0.00,false,1.05,1,1.13,candle_reversal,,24,1,1.00,15.44,46.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 01:14:59,final_entry_candidate,XAUUSD,SHORT,3291.35,3295.02,3285.85,3295.02,3294.43,2.42,2.03,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,9,-2.94,8.58,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,5,false,3294.83,2.30,16.23,PERIOD_M5,3289.07,3289.07,1,1.50,228.0,late,75.00,2.42,3.67,1.50,0.1254,,,true,,true,,0.00,false,0.00,1,1.50,early_lower_high,,24,1,1.50,16.23,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 01:14:59,order_blocked,XAUUSD,SHORT,3291.35,3295.02,3285.85,3295.02,3294.43,2.42,2.03,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,9,-2.94,8.58,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,5,false,3294.83,2.30,16.23,PERIOD_M5,3289.07,3289.07,1,1.50,228.0,late,75.00,2.42,3.67,1.50,0.1254,,existing_position,true,,true,,0.00,false,0.00,1,1.50,early_lower_high,,24,1,1.50,16.23,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 02:10:00,execution_block_candidate,EURJPY,LONG,172.110,171.959,172.337,171.959,171.959,2.51,2.51,valid,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,171.915,172.324,169.709,170.779,HH_HL,6,0.067,0.251,PERIOD_M15,171.915,172.324,171.989,81.91,3.90,5,false,171.989,2.01,29.58,PERIOD_M5,172.124,172.124,1,0.23,14.0,early,60.00,2.51,0.151,1.50,0.4988,,spread_guard,true,,true,,0.00,false,0.73,2,0.96,micro_break,,14,1,0.23,29.58,36.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 02:10:00,final_entry_candidate,XAUUSD,SHORT,3292.32,3295.02,3288.27,3295.02,3295.29,1.87,2.05,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,10,-3.04,8.17,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,9,false,3294.83,1.74,11.71,PERIOD_M5,3293.53,3293.53,1,0.84,121.0,unclear,65.00,1.87,2.70,1.50,0.1314,,,true,,true,,35.00,false,1.28,1,0.32,candle_reversal,,1,1,0.84,11.71,64.00,65.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 02:10:00,order_attempt,XAUUSD,SHORT,3292.32,3295.02,3288.27,3295.02,3295.29,1.87,2.05,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,10,-3.04,8.17,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,9,false,3294.83,1.74,11.71,PERIOD_M5,3293.53,3293.53,1,0.84,121.0,unclear,65.00,1.87,2.70,1.50,0.1314,,,true,,true,,35.00,false,1.28,1,0.32,candle_reversal,,1,1,0.84,11.71,64.00,65.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 02:10:00,order_sent,XAUUSD,SHORT,3292.32,3295.02,3288.27,3295.02,3295.29,1.87,2.05,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,10,-3.04,8.17,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,9,false,3294.83,1.74,11.71,PERIOD_M5,3293.53,3293.53,1,0.84,121.0,unclear,65.00,1.87,2.70,1.50,0.1314,,,true,,true,,35.00,false,1.28,1,0.32,candle_reversal,,1,1,0.84,11.71,64.00,65.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.08.01 02:24:59,v4_blocked_candidate,XAUUSD,SHORT,3290.44,3295.01,3283.59,3295.01,3295.28,3.35,3.55,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_ALL,true,false,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,10,-3.04,8.17,PERIOD_M15,3311.11,3289.67,3294.83,24.07,1.94,10,false,3294.83,3.22,20.48,PERIOD_M5,3290.40,3290.40,1,0.03,4.0,early,60.00,3.35,4.57,1.50,0.1320,v4_impulse_consumed,,true,,true,,70.00,true,2.85,4,1.19,micro_break,v4_impulse_consumed,4,1,0.03,20.48,136.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
