open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,context,run,variant,scenario,strategy_mode,signal_mode,sl_mode,reward_r,trade_index,month,hour,fx_vs_xauusd,regime,session,entry_selection_mode,v4_signal_mode,thirdwave_sl_mode,reversal_signal_type,wave_audit_label,lower_tf_reversal_sl_status,structure_stage_fail_reason,execution_block_reason,sl_atr,risk_r,rr,spread_atr,entry_price,sl,tp,result_R,sl_points,tp_points,tp_atr,risk_amount
2026.01.05 06:55:00,2026.01.05 08:01:32,XAUUSD,LONG,0.06,4404.15,4415.16,2,3,0.0,0.0,66.06,66.06,10066.06,tp 4415.15,66.53,2026.01.05 06:55:00,2026.01.05 08:00:00,2026-Q1,2026YTD sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,1,2026-01,06,XAUUSD,REGIME_TREND_UP,server_00_07,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,invalid_stops,,,2.27,7.33,1.50,0.0587,4404.15,4396.82,4415.15,1.502,733.0,1099.5,3.405,43.98
2026.01.05 16:05:00,2026.01.05 16:55:01,XAUUSD,LONG,0.04,4422.69,4441.08,4,5,0.0,0.0,73.56,73.56,10139.62,tp 4441.04,50.02,2026.01.05 16:05:00,2026.01.05 16:55:00,2026-Q1,2026YTD sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,2,2026-01,16,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,1.85,12.23,1.50,0.0288,4422.69,4410.46,4441.04,1.5037,1223.0,1834.5,2.775,48.92
2026.01.05 23:15:00,2026.01.06 02:35:32,XAUUSD,LONG,0.04,4447.19,4434.38,6,7,0.0,-3.34,-51.24,-54.58,10085.04,sl 4434.54,200.53,2026.01.05 23:15:00,2026.01.06 02:35:00,2026-Q1,2026YTD sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,3,2026-01,23,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,3.5,12.65,1.50,0.0553,4447.19,4434.54,4466.17,-1.0126,1265.0,1897.5,5.25,53.9
2026.01.06 10:35:00,2026.01.06 11:11:12,XAUUSD,LONG,0.04,4467.4,4456.7,8,9,0.0,0.0,-42.8,-42.8,10042.24,sl 4456.82,36.2,2026.01.06 10:35:00,2026.01.06 11:10:00,2026-Q1,2026YTD sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,4,2026-01,10,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,2.75,10.58,1.50,0.0520,4467.40,4456.82,4483.27,-1.0113,1058.0,1587.0,4.125,42.32
2026.01.08 10:10:00,2026.01.08 10:39:10,XAUUSD,SHORT,0.06,4432.43,4420.97,10,11,0.0,0.0,68.76,68.76,10111.0,tp 4421.00,29.17,2026.01.08 10:10:00,2026.01.08 10:35:00,2026-Q1,2026YTD sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,5,2026-01,10,XAUUSD,REGIME_TREND_DOWN,server_08_15,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,sl_too_tight,,,1.8,7.62,1.50,0.0472,4432.43,4440.05,4421.00,1.5039,762.0,1143.0,2.7,45.72
2026.01.08 12:15:00,2026.01.08 14:01:12,XAUUSD,SHORT,0.07,4429.33,4419.57,12,13,0.0,0.0,68.32,68.32,10179.32,tp 4419.66,106.2,2026.01.08 12:15:00,2026.01.08 14:00:00,2026-Q1,2026YTD sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,6,2026-01,12,XAUUSD,REGIME_TREND_DOWN,server_08_15,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,1.91,6.45,1.50,0.0562,4429.33,4435.78,4419.66,1.5132,645.0,967.5,2.865,45.15
2026.01.12 05:35:00,2026.01.12 15:07:49,XAUUSD,LONG,0.03,4576.5,4599.68,14,15,0.0,0.0,69.54,69.54,10248.86,tp 4599.39,572.82,2026.01.12 05:35:00,2026.01.12 15:05:00,2026-Q1,2026YTD sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,7,2026-01,05,XAUUSD,REGIME_TREND_UP,server_00_07,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,sl_too_tight,,,3.41,15.26,1.50,0.0425,4576.50,4561.24,4599.39,1.519,1526.0,2289.0,5.115,45.78
2026.01.13 20:45:00,2026.01.13 21:00:40,XAUUSD,LONG,0.06,4600.52,4592.39,16,17,0.0,0.0,-48.78,-48.78,10200.08,sl 4592.43,15.67,2026.01.13 20:45:00,2026.01.13 21:00:00,2026-Q1,2026YTD sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,8,2026-01,20,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,third_wave_middle,valid,,,1.18,8.09,1.50,0.0276,4600.52,4592.43,4612.66,-1.0049,809.0,1213.5,1.77,48.54
2026.01.16 10:50:00,2026.01.16 13:33:52,XAUUSD,SHORT,0.05,4602.85,4612.92,18,19,0.0,0.0,-50.35,-50.35,10149.73,sl 4612.49,163.87,2026.01.16 10:50:00,2026.01.16 13:30:00,2026-Q1,2026YTD sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,9,2026-01,10,XAUUSD,REGIME_TREND_DOWN,server_08_15,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,2.37,9.64,1.50,0.0492,4602.85,4612.49,4588.39,-1.0446,964.0,1446.0,3.555,48.2
2026.01.19 07:10:00,2026.01.20 06:28:25,XAUUSD,LONG,0.04,4669.28,4686.37,20,21,0.0,-3.34,68.36,65.02,10214.75,tp 4686.37,1398.42,2026.01.19 07:10:00,2026.01.20 06:25:00,2026-Q1,2026YTD sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,10,2026-01,07,XAUUSD,REGIME_TREND_UP,server_00_07,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,4.14,11.39,1.50,0.0726,4669.28,4657.89,4686.37,1.5004,1139.0,1708.5,6.21,43.34
