time,event,last_scan_bar_time,scan_elapsed_ms,reason
2026.01.01 00:00:00,scan_executed_new_execution_bar,2025.12.31 23:30:00,7110,
2026.01.01 00:00:00,scan_skipped_same_execution_bar,2025.12.31 23:30:00,0,
2026.01.02 00:04:36,scan_executed_new_execution_bar,2025.12.31 23:45:00,0,
2026.01.02 00:09:57,scan_skipped_same_execution_bar,2025.12.31 23:45:00,0,
2026.01.02 00:19:57,scan_executed_new_execution_bar,2026.01.02 00:00:00,0,
2026.01.02 00:24:53,scan_skipped_same_execution_bar,2026.01.02 00:00:00,0,
2026.01.02 00:34:54,scan_executed_new_execution_bar,2026.01.02 00:15:00,0,
2026.01.02 00:39:59,scan_skipped_same_execution_bar,2026.01.02 00:15:00,0,
2026.01.02 00:49:59,scan_executed_new_execution_bar,2026.01.02 00:30:00,0,
2026.01.02 00:54:59,scan_skipped_same_execution_bar,2026.01.02 00:30:00,0,
2026.01.02 01:04:59,scan_executed_new_execution_bar,2026.01.02 00:45:00,0,
2026.01.02 01:09:59,scan_skipped_same_execution_bar,2026.01.02 00:45:00,0,
2026.01.02 01:19:59,scan_executed_new_execution_bar,2026.01.02 01:00:00,0,
2026.01.02 01:24:59,scan_skipped_same_execution_bar,2026.01.02 01:00:00,0,
2026.01.02 01:34:59,scan_executed_new_execution_bar,2026.01.02 01:15:00,0,
2026.01.02 01:39:59,scan_skipped_same_execution_bar,2026.01.02 01:15:00,0,
2026.01.02 01:49:59,scan_executed_new_execution_bar,2026.01.02 01:30:00,0,
2026.01.02 01:54:59,scan_skipped_same_execution_bar,2026.01.02 01:30:00,0,
2026.01.02 02:04:59,scan_executed_new_execution_bar,2026.01.02 01:45:00,0,
2026.01.02 02:09:59,scan_skipped_same_execution_bar,2026.01.02 01:45:00,0,
2026.01.02 02:19:59,scan_executed_new_execution_bar,2026.01.02 02:00:00,0,
2026.01.02 02:24:59,scan_skipped_same_execution_bar,2026.01.02 02:00:00,0,
2026.01.02 02:34:59,scan_executed_new_execution_bar,2026.01.02 02:15:00,0,
2026.01.02 02:39:59,scan_skipped_same_execution_bar,2026.01.02 02:15:00,0,
2026.01.02 02:49:59,scan_executed_new_execution_bar,2026.01.02 02:30:00,0,
2026.01.02 02:54:59,scan_skipped_same_execution_bar,2026.01.02 02:30:00,0,
2026.01.02 03:04:59,scan_executed_new_execution_bar,2026.01.02 02:45:00,0,
2026.01.02 03:09:59,scan_skipped_same_execution_bar,2026.01.02 02:45:00,0,
2026.01.02 03:19:59,scan_executed_new_execution_bar,2026.01.02 03:00:00,0,
2026.01.02 03:24:59,scan_skipped_same_execution_bar,2026.01.02 03:00:00,0,
2026.01.02 03:34:59,scan_executed_new_execution_bar,2026.01.02 03:15:00,0,
2026.01.02 03:39:59,scan_skipped_same_execution_bar,2026.01.02 03:15:00,0,
2026.01.02 03:49:59,scan_executed_new_execution_bar,2026.01.02 03:30:00,0,
2026.01.02 03:54:59,scan_skipped_same_execution_bar,2026.01.02 03:30:00,0,
2026.01.02 04:04:59,scan_executed_new_execution_bar,2026.01.02 03:45:00,0,
2026.01.02 04:09:59,scan_skipped_same_execution_bar,2026.01.02 03:45:00,0,
2026.01.02 04:19:59,scan_executed_new_execution_bar,2026.01.02 04:00:00,0,
2026.01.02 04:24:59,scan_skipped_same_execution_bar,2026.01.02 04:00:00,0,
2026.01.02 04:34:59,scan_executed_new_execution_bar,2026.01.02 04:15:00,0,
2026.01.02 04:39:59,scan_skipped_same_execution_bar,2026.01.02 04:15:00,0,
2026.01.02 04:49:59,scan_executed_new_execution_bar,2026.01.02 04:30:00,0,
2026.01.02 04:54:59,scan_skipped_same_execution_bar,2026.01.02 04:30:00,0,
2026.01.02 05:04:59,scan_executed_new_execution_bar,2026.01.02 04:45:00,0,
2026.01.02 05:09:59,scan_skipped_same_execution_bar,2026.01.02 04:45:00,0,
2026.01.02 05:19:59,scan_executed_new_execution_bar,2026.01.02 05:00:00,0,
2026.01.02 05:24:59,scan_skipped_same_execution_bar,2026.01.02 05:00:00,0,
2026.01.02 05:34:59,scan_executed_new_execution_bar,2026.01.02 05:15:00,0,
2026.01.02 05:40:00,scan_skipped_same_execution_bar,2026.01.02 05:15:00,0,
2026.01.02 05:49:59,scan_executed_new_execution_bar,2026.01.02 05:30:00,0,
2026.01.02 05:54:59,scan_skipped_same_execution_bar,2026.01.02 05:30:00,0,
2026.01.02 06:04:59,scan_executed_new_execution_bar,2026.01.02 05:45:00,0,
2026.01.02 06:09:59,scan_skipped_same_execution_bar,2026.01.02 05:45:00,0,
2026.01.02 06:19:59,scan_executed_new_execution_bar,2026.01.02 06:00:00,0,
2026.01.02 06:24:59,scan_skipped_same_execution_bar,2026.01.02 06:00:00,0,
2026.01.02 06:34:59,scan_executed_new_execution_bar,2026.01.02 06:15:00,0,
2026.01.02 06:39:58,scan_skipped_same_execution_bar,2026.01.02 06:15:00,0,
2026.01.02 06:49:59,scan_executed_new_execution_bar,2026.01.02 06:30:00,0,
2026.01.02 06:54:59,scan_skipped_same_execution_bar,2026.01.02 06:30:00,0,
2026.01.02 07:04:59,scan_executed_new_execution_bar,2026.01.02 06:45:00,15,
2026.01.02 07:09:59,scan_skipped_same_execution_bar,2026.01.02 06:45:00,0,
2026.01.02 07:19:59,scan_executed_new_execution_bar,2026.01.02 07:00:00,0,
2026.01.02 07:24:59,scan_skipped_same_execution_bar,2026.01.02 07:00:00,0,
2026.01.02 07:34:59,scan_executed_new_execution_bar,2026.01.02 07:15:00,16,
2026.01.02 07:39:59,scan_skipped_same_execution_bar,2026.01.02 07:15:00,0,
2026.01.02 07:49:59,scan_executed_new_execution_bar,2026.01.02 07:30:00,0,
2026.01.02 07:54:59,scan_skipped_same_execution_bar,2026.01.02 07:30:00,0,
2026.01.02 08:04:56,scan_executed_new_execution_bar,2026.01.02 07:45:00,0,
2026.01.02 08:09:59,scan_skipped_same_execution_bar,2026.01.02 07:45:00,0,
2026.01.02 08:19:59,scan_executed_new_execution_bar,2026.01.02 08:00:00,0,
2026.01.02 08:24:59,scan_skipped_same_execution_bar,2026.01.02 08:00:00,0,
2026.01.02 08:34:59,scan_executed_new_execution_bar,2026.01.02 08:15:00,0,
2026.01.02 08:39:59,scan_skipped_same_execution_bar,2026.01.02 08:15:00,0,
2026.01.02 08:49:59,scan_executed_new_execution_bar,2026.01.02 08:30:00,0,
2026.01.02 08:54:59,scan_skipped_same_execution_bar,2026.01.02 08:30:00,0,
2026.01.02 09:04:59,scan_executed_new_execution_bar,2026.01.02 08:45:00,0,
2026.01.02 09:09:59,scan_skipped_same_execution_bar,2026.01.02 08:45:00,0,
2026.01.02 09:19:59,scan_executed_new_execution_bar,2026.01.02 09:00:00,0,
2026.01.02 09:24:59,scan_skipped_same_execution_bar,2026.01.02 09:00:00,0,
2026.01.02 09:34:59,scan_executed_new_execution_bar,2026.01.02 09:15:00,0,
2026.01.02 09:39:59,scan_skipped_same_execution_bar,2026.01.02 09:15:00,0,
2026.01.02 09:49:59,scan_executed_new_execution_bar,2026.01.02 09:30:00,0,
2026.01.02 09:54:58,scan_skipped_same_execution_bar,2026.01.02 09:30:00,0,
2026.01.02 10:05:00,scan_executed_new_execution_bar,2026.01.02 09:45:00,0,
2026.01.02 10:09:59,scan_skipped_same_execution_bar,2026.01.02 09:45:00,0,
2026.01.02 10:19:59,scan_executed_new_execution_bar,2026.01.02 10:00:00,0,
2026.01.02 10:25:00,scan_skipped_same_execution_bar,2026.01.02 10:00:00,0,
2026.01.02 10:34:59,scan_executed_new_execution_bar,2026.01.02 10:15:00,0,
2026.01.02 10:39:59,scan_skipped_same_execution_bar,2026.01.02 10:15:00,0,
2026.01.02 10:49:59,scan_executed_new_execution_bar,2026.01.02 10:30:00,0,
2026.01.02 10:54:59,scan_skipped_same_execution_bar,2026.01.02 10:30:00,0,
2026.01.02 11:04:59,scan_executed_new_execution_bar,2026.01.02 10:45:00,0,
2026.01.02 11:09:59,scan_skipped_same_execution_bar,2026.01.02 10:45:00,0,
2026.01.02 11:19:59,scan_executed_new_execution_bar,2026.01.02 11:00:00,0,
2026.01.02 11:24:59,scan_skipped_same_execution_bar,2026.01.02 11:00:00,0,
2026.01.02 11:34:59,scan_executed_new_execution_bar,2026.01.02 11:15:00,0,
2026.01.02 11:39:59,scan_skipped_same_execution_bar,2026.01.02 11:15:00,0,
2026.01.02 11:49:59,scan_executed_new_execution_bar,2026.01.02 11:30:00,0,
2026.01.02 11:55:00,scan_skipped_same_execution_bar,2026.01.02 11:30:00,0,
2026.01.02 12:04:59,scan_executed_new_execution_bar,2026.01.02 11:45:00,0,
2026.01.02 12:09:57,scan_skipped_same_execution_bar,2026.01.02 11:45:00,0,
2026.01.02 12:19:59,scan_executed_new_execution_bar,2026.01.02 12:00:00,0,
2026.01.02 12:24:59,scan_skipped_same_execution_bar,2026.01.02 12:00:00,0,
2026.01.02 12:34:59,scan_executed_new_execution_bar,2026.01.02 12:15:00,0,
2026.01.02 12:39:59,scan_skipped_same_execution_bar,2026.01.02 12:15:00,0,
2026.01.02 12:49:59,scan_executed_new_execution_bar,2026.01.02 12:30:00,0,
2026.01.02 12:54:59,scan_skipped_same_execution_bar,2026.01.02 12:30:00,0,
2026.01.02 13:04:59,scan_executed_new_execution_bar,2026.01.02 12:45:00,0,
2026.01.02 13:09:59,scan_skipped_same_execution_bar,2026.01.02 12:45:00,0,
2026.01.02 13:19:59,scan_executed_new_execution_bar,2026.01.02 13:00:00,0,
2026.01.02 13:24:59,scan_skipped_same_execution_bar,2026.01.02 13:00:00,0,
2026.01.02 13:34:59,scan_executed_new_execution_bar,2026.01.02 13:15:00,0,
2026.01.02 13:39:59,scan_skipped_same_execution_bar,2026.01.02 13:15:00,0,
2026.01.02 13:49:59,scan_executed_new_execution_bar,2026.01.02 13:30:00,0,
2026.01.02 13:54:59,scan_skipped_same_execution_bar,2026.01.02 13:30:00,0,
2026.01.02 14:04:59,scan_executed_new_execution_bar,2026.01.02 13:45:00,0,
2026.01.02 14:09:59,scan_skipped_same_execution_bar,2026.01.02 13:45:00,0,
2026.01.02 14:19:59,scan_executed_new_execution_bar,2026.01.02 14:00:00,0,
2026.01.02 14:24:59,scan_skipped_same_execution_bar,2026.01.02 14:00:00,0,
2026.01.02 14:34:59,scan_executed_new_execution_bar,2026.01.02 14:15:00,0,
2026.01.02 14:39:59,scan_skipped_same_execution_bar,2026.01.02 14:15:00,0,
2026.01.02 14:49:59,scan_executed_new_execution_bar,2026.01.02 14:30:00,0,
2026.01.02 14:54:59,scan_skipped_same_execution_bar,2026.01.02 14:30:00,0,
2026.01.02 15:04:59,scan_executed_new_execution_bar,2026.01.02 14:45:00,0,
2026.01.02 15:09:59,scan_skipped_same_execution_bar,2026.01.02 14:45:00,0,
2026.01.02 15:19:59,scan_executed_new_execution_bar,2026.01.02 15:00:00,0,
2026.01.02 15:24:59,scan_skipped_same_execution_bar,2026.01.02 15:00:00,0,
2026.01.02 15:34:59,scan_executed_new_execution_bar,2026.01.02 15:15:00,0,
2026.01.02 15:39:59,scan_skipped_same_execution_bar,2026.01.02 15:15:00,0,
2026.01.02 15:49:59,scan_executed_new_execution_bar,2026.01.02 15:30:00,0,
2026.01.02 15:54:59,scan_skipped_same_execution_bar,2026.01.02 15:30:00,0,
2026.01.02 16:04:59,scan_executed_new_execution_bar,2026.01.02 15:45:00,0,
