open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,context,run,variant,scenario,strategy_mode,signal_mode,sl_mode,reward_r,trade_index,month,hour,fx_vs_xauusd,regime,session,entry_selection_mode,v4_signal_mode,thirdwave_sl_mode,reversal_signal_type,wave_audit_label,lower_tf_reversal_sl_status,structure_stage_fail_reason,execution_block_reason,sl_atr,risk_r,rr,spread_atr,entry_price,sl,tp,result_R,sl_points,tp_points,tp_atr,risk_amount
2025.02.05 02:25:00,2025.02.05 02:29:52,USDJPY,SHORT,0.61,154.345,154.189,2,3,0.0,0.0,61.72,61.72,10061.72,tp 154.194,4.87,2025.02.05 02:25:00,2025.02.05 02:25:00,2025-02,2025 losing-period sample,F,v4_without_weak_lower_tf_sl_1_2R,v4_without_weak_lower_tf_sl_1_2R,v4,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,1,2025-02,02,FX,REGIME_TREND_DOWN,server_00_07,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,early_lower_high,chasing_entry,valid,,,1.43,0.126,1.20,0.1821,154.345,154.471,154.194,1.2381,126.0,151.2,1.716,49.85
2025.02.07 18:20:00,2025.02.07 19:16:47,USDJPY,SHORT,0.18,151.348,151.775,4,5,0.0,0.0,-50.64,-50.64,10011.08,sl 151.774,56.78,2025.02.07 18:20:00,2025.02.07 19:15:00,2025-02,2025 losing-period sample,F,v4_without_weak_lower_tf_sl_1_2R,v4_without_weak_lower_tf_sl_1_2R,v4,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,2,2025-02,18,FX,REGIME_TREND_DOWN,server_16_23,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,early_lower_high,chasing_entry,valid,,,2.46,0.426,1.20,0.1096,151.348,151.774,150.837,-1.0023,426.0,511.2,2.952,50.52
2025.02.07 20:15:00,2025.02.07 21:16:23,USDJPY,SHORT,0.27,151.591,151.26,6,7,0.0,0.0,59.08,59.08,10070.16,tp 151.260,61.38,2025.02.07 20:15:00,2025.02.07 21:15:00,2025-02,2025 losing-period sample,F,v4_without_weak_lower_tf_sl_1_2R,v4_without_weak_lower_tf_sl_1_2R,v4,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,3,2025-02,20,FX,REGIME_TREND_DOWN,server_16_23,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,early_lower_high,chasing_entry,valid,,,1.9,0.276,1.20,0.1238,151.591,151.867,151.260,1.1993,276.0,331.2,2.28,49.26
2025.02.10 06:00:00,2025.02.10 08:05:18,XAUUSD,LONG,0.1,2875.74,2881.28,8,9,0.0,0.0,55.4,55.4,10125.56,tp 2881.27,125.3,2025.02.10 06:00:00,2025.02.10 08:05:00,2025-02,2025 losing-period sample,F,v4_without_weak_lower_tf_sl_1_2R,v4_without_weak_lower_tf_sl_1_2R,v4,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,4,2025-02,06,XAUUSD,REGIME_TREND_UP,server_00_07,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,micro_break,chasing_entry,valid,,,2.78,4.61,1.20,0.1086,2875.74,2871.13,2881.27,1.2017,461.0,553.2,3.336,46.1
2025.02.10 22:20:00,2025.02.11 01:02:17,XAUUSD,LONG,0.16,2905.46,2909.26,10,11,0.0,-13.35,60.8,47.449999999999996,10173.01,tp 2909.25,162.28,2025.02.10 22:20:00,2025.02.11 01:00:00,2025-02,2025 losing-period sample,F,v4_without_weak_lower_tf_sl_1_2R,v4_without_weak_lower_tf_sl_1_2R,v4,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,5,2025-02,22,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,2.87,3.16,1.20,0.1632,2905.46,2902.30,2909.25,1.2025,316.0,379.2,3.444,39.46
2025.02.11 05:15:00,2025.02.11 08:06:19,XAUUSD,LONG,0.04,2915.85,2928.09,12,13,0.0,0.0,48.96,48.96,10221.97,tp 2928.09,171.32,2025.02.11 05:15:00,2025.02.11 08:05:00,2025-02,2025 losing-period sample,F,v4_without_weak_lower_tf_sl_1_2R,v4_without_weak_lower_tf_sl_1_2R,v4,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,6,2025-02,05,XAUUSD,REGIME_TREND_UP,server_00_07,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,1.55,10.2,1.20,0.0274,2915.85,2905.65,2928.09,1.2,1020.0,1224.0,1.86,40.8
2025.02.14 10:50:00,2025.02.14 10:56:05,USDJPY,SHORT,0.55,152.639,152.78,15,16,0.0,0.0,-50.76,-50.76,10171.21,sl 152.779,6.08,2025.02.14 10:50:00,2025.02.14 10:55:00,2025-02,2025 losing-period sample,F,v4_without_weak_lower_tf_sl_1_2R,v4_without_weak_lower_tf_sl_1_2R,v4,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,7,2025-02,10,FX,REGIME_TREND_DOWN,server_08_15,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,early_lower_high,chasing_entry,valid,,,1.44,0.14,1.20,0.1642,152.639,152.779,152.471,-1.0071,140.0,168.0,1.728,50.4
2025.02.14 10:45:00,2025.02.14 12:32:52,XAUUSD,LONG,0.12,2934.6,2939.65,14,17,0.0,0.0,60.6,60.6,10231.81,tp 2939.64,107.87,2025.02.14 10:45:00,2025.02.14 12:30:00,2025-02,2025 losing-period sample,F,v4_without_weak_lower_tf_sl_1_2R,v4_without_weak_lower_tf_sl_1_2R,v4,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,8,2025-02,10,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,1.91,4.2,1.20,0.0820,2934.60,2930.40,2939.64,1.2024,420.0,504.0,2.292,50.4
2025.02.19 09:50:00,2025.02.19 10:37:42,XAUUSD,LONG,0.11,2934.69,2939.95,18,19,0.0,0.0,57.86,57.86,10289.67,tp 2939.95,47.7,2025.02.19 09:50:00,2025.02.19 10:35:00,2025-02,2025 losing-period sample,F,v4_without_weak_lower_tf_sl_1_2R,v4_without_weak_lower_tf_sl_1_2R,v4,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,9,2025-02,09,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,2.76,4.38,1.20,0.1135,2934.69,2930.31,2939.95,1.2009,438.0,525.6,3.312,48.18
2025.02.19 16:15:00,2025.02.19 16:26:06,XAUUSD,LONG,0.07,2939.23,2932.21,20,21,0.0,0.0,-49.14,-49.14,10240.53,sl 2932.21,11.1,2025.02.19 16:15:00,2025.02.19 16:25:00,2025-02,2025 losing-period sample,F,v4_without_weak_lower_tf_sl_1_2R,v4_without_weak_lower_tf_sl_1_2R,v4,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.2,10,2025-02,16,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,micro_break,chasing_entry,valid,,,2.2,7.02,1.20,0.0563,2939.23,2932.21,2947.65,-1.0,702.0,842.4,2.64,49.14
