time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason
2025.08.06 16:34:59,order_attempt,XAUUSD,LONG,server_16_23,0,,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,3366.93,3360.00,3380.79,0.07,6.93,2.00,693.0,1.80,1386.0,3.60,3367.00,3367.50,3360.19,5,0.02,1.75,0.0468,18.0,134.39,true,true,true,true,false,2025.08.06 15:45:00,2025.08.06 16:00:00,2025.08.06 16:15:00,1,2,0.05,0.50,3367.00,0.05,false,shallow_retest_then_go,
2025.08.06 16:34:59,order_sent,XAUUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,3366.93,3360.00,3380.79,0.07,6.93,2.00,693.0,1.80,1386.0,3.60,3367.00,3367.50,3360.19,5,0.02,1.75,0.0468,18.0,134.39,true,true,true,true,false,2025.08.06 15:45:00,2025.08.06 16:00:00,2025.08.06 16:15:00,1,2,0.05,0.50,3367.00,0.05,false,shallow_retest_then_go,
2025.08.06 17:19:59,order_blocked,XAUUSD,LONG,server_16_23,0,max_positions,Nested_NWave_RetestConfirmation,retest_confirmation_entry,max_positions,max_positions,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,3372.72,3365.01,3388.14,0.06,7.71,2.00,771.0,1.80,1542.0,3.60,3371.43,3371.69,3365.22,3,0.30,1.75,0.0420,18.0,118.02,true,true,true,true,false,2025.08.06 16:45:00,2025.08.06 17:00:00,2025.08.06 17:00:00,1,1,0.46,0.50,3371.43,0.46,false,shallow_retest_then_go,
