time,symbol,direction,higher_tf_trend,mid_tf_pullback_status,lower_tf_reversal_status,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,setup_pass,entry_pass,final_entry_pass,skip_reason,structure_stage_fail_reason,execution_block_reason,higher_tf_trend_pass,mid_tf_pullback_pass,lower_tf_reversal_pass,structure_sl_pass,rr_pass,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,entry_price,sl,tp,risk_r,rr,swing_high,swing_low,structure_sl_source,strategy_name
2026.01.05 16:14:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.629 range_atr=7.97 vol=normal,HH_HL,10.78,0.6291,normal,true,,100.00,2.94,2.38,true,true,true,,,,true,true,true,true,true,0.0298,0.2000,true,false,20.0,6.71,4426.44,4410.46,4450.41,15.98,1.50,4439.84,4410.95,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.05 23:14:58,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.99,3.50,true,true,true,,,,true,true,true,true,true,0.0553,0.2000,true,false,20.0,3.62,4447.19,4434.54,4466.17,12.65,1.50,4455.75,4434.89,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.05 23:57:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.0784,0.2000,true,false,20.0,2.55,4449.16,4437.72,4466.32,11.44,1.50,4455.75,4438.02,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.06 00:14:57,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.0784,0.2000,true,false,20.0,2.55,4449.16,4437.72,4466.32,11.44,1.50,4455.75,4438.02,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.06 00:29:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.0784,0.2000,true,false,20.0,2.55,4449.16,4437.72,4466.32,11.44,1.50,4455.75,4438.02,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.06 00:44:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.0784,0.2000,true,false,20.0,2.55,4449.16,4437.72,4466.32,11.44,1.50,4455.75,4438.02,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.06 00:59:58,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.0784,0.2000,true,false,20.0,2.55,4449.16,4437.72,4466.32,11.44,1.50,4455.75,4438.02,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.08 10:29:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.131 range_atr=6.29 vol=normal,LL_LH,-1.77,0.1315,normal,true,,100.00,2.96,2.84,true,true,true,,,,true,true,true,true,true,0.0430,0.2000,true,false,20.0,4.65,4426.85,4440.05,4407.05,13.20,1.50,4439.65,4415.73,mid_fractal_high,DowFractal_ThirdWave_Regime
2026.01.08 12:14:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.211 range_atr=6.44 vol=normal,LL_LH,-2.77,0.2109,normal,true,,100.00,2.87,1.91,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.0562,0.2000,true,false,19.0,3.38,4429.33,4435.78,4419.66,6.45,1.50,4435.44,4415.73,mid_fractal_high,DowFractal_ThirdWave_Regime
2026.01.08 13:59:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.223 range_atr=6.47 vol=normal,LL_LH,-2.92,0.2232,normal,true,,100.00,3.06,4.32,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.0705,0.2000,true,false,20.0,2.84,4422.81,4435.08,4404.41,12.27,1.50,4434.77,4415.73,mid_fractal_high,DowFractal_ThirdWave_Regime
2026.01.12 09:14:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.595 range_atr=9.33 vol=normal,HH_HL,12.34,0.5949,normal,true,,100.00,4.79,3.75,true,true,true,,,,true,true,true,true,true,0.0507,0.2000,true,false,19.0,3.75,4583.52,4569.48,4604.58,14.04,1.50,4601.19,4569.81,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.13 20:44:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.764 range_atr=8.37 vol=normal,HH_HL,13.93,0.7643,normal,true,,75.00,3.29,1.18,true,true,true,,,,true,true,true,true,true,0.0276,0.2000,true,false,19.0,6.87,4600.52,4592.43,4612.66,8.09,1.50,4634.65,4593.06,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.19 07:14:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.139 range_atr=5.70 vol=high,HH_HL,3.77,0.1394,high,true,,75.00,4.92,4.08,true,true,true,,,,true,true,true,true,true,0.0691,0.2000,true,false,20.0,2.90,4669.71,4657.89,4687.44,11.82,1.50,4690.72,4658.22,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.19 07:29:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.139 range_atr=5.70 vol=high,HH_HL,3.77,0.1394,high,true,,100.00,4.94,4.03,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.0703,0.2000,true,false,20.0,2.85,4669.37,4657.89,4686.59,11.48,1.50,4690.72,4658.22,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.19 10:14:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.303 range_atr=7.56 vol=normal,HH_HL,6.18,0.3032,normal,true,,75.00,5.27,2.99,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.0536,0.2000,true,false,21.0,3.92,4669.63,4657.91,4687.21,11.72,1.50,4690.72,4658.22,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.20 18:44:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.812 range_atr=13.28 vol=normal,HH_HL,13.11,0.8122,normal,true,,100.00,1.17,3.42,true,true,true,,,,true,true,true,true,true,0.0303,0.2000,true,false,21.0,6.92,4745.46,4721.81,4780.94,23.65,1.50,4750.91,4722.45,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.21 13:29:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.796 range_atr=9.46 vol=high,HH_HL,19.26,0.7959,high,true,,100.00,4.03,4.83,true,true,true,,,,true,true,true,true,true,0.0597,0.2000,true,false,20.0,3.35,4867.18,4851.00,4891.45,16.18,1.50,4888.45,4851.46,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.23 23:56:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,true,true,true,order_failed,,order_failed,true,true,true,true,true,0.0655,0.2000,true,false,21.0,3.21,4988.38,4970.26,5015.56,18.12,1.50,4988.20,4970.69,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.26 00:14:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,true,true,true,order_failed,,order_failed,true,true,true,true,true,0.0655,0.2000,true,false,21.0,3.21,4988.38,4970.26,5015.56,18.12,1.50,4988.20,4970.69,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.26 00:29:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,true,true,true,order_failed,,order_failed,true,true,true,true,true,0.0655,0.2000,true,false,21.0,3.21,4988.38,4970.26,5015.56,18.12,1.50,4988.20,4970.69,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.26 00:45:00,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,true,true,true,order_failed,,order_failed,true,true,true,true,true,0.0655,0.2000,true,false,21.0,3.21,4988.38,4970.26,5015.56,18.12,1.50,4988.20,4970.69,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.26 00:59:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,true,true,true,order_failed,,order_failed,true,true,true,true,true,0.0655,0.2000,true,false,21.0,3.21,4988.38,4970.26,5015.56,18.12,1.50,4988.20,4970.69,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.26 13:14:59,USDJPY,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.815 range_atr=9.88 vol=high,LL_LH,-0.481,0.8155,high,true,,75.00,1.74,2.81,true,true,true,,,,true,true,true,true,true,0.1884,0.2000,true,false,20.0,0.106,153.598,153.896,153.151,0.298,1.50,153.876,153.391,mid_fractal_high,DowFractal_ThirdWave_Regime
2026.01.28 10:29:59,USDJPY,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.479 range_atr=8.82 vol=normal,LL_LH,-0.151,0.4785,normal,true,,100.00,3.84,2.40,true,true,true,,,,true,true,true,true,true,0.1752,0.2000,true,false,21.0,0.120,152.452,152.740,152.020,0.288,1.50,152.719,152.085,mid_fractal_high,DowFractal_ThirdWave_Regime
2026.01.28 16:44:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.663 range_atr=11.26 vol=normal,HH_HL,18.94,0.6632,normal,true,,75.00,3.85,2.73,true,true,true,,,,true,true,true,true,true,0.0201,0.2000,true,false,21.0,10.45,5279.35,5250.86,5322.09,28.49,1.50,5311.50,5251.64,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.29 06:44:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.797 range_atr=8.96 vol=high,HH_HL,49.11,0.7971,high,true,,100.00,2.96,4.75,true,true,true,,,,true,true,true,true,true,0.0196,0.2000,true,false,21.0,10.71,5557.60,5506.76,5633.86,50.84,1.50,5598.55,5508.28,mid_fractal_low,DowFractal_ThirdWave_Regime
2026.01.30 15:14:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.191 range_atr=6.87 vol=high,LL_LH,-18.19,0.1906,high,true,,100.00,4.44,2.89,true,true,true,,,,true,true,true,true,true,0.0083,0.2000,true,false,21.0,25.24,5075.23,5148.05,4966.00,72.82,1.50,5145.76,4942.70,mid_fractal_high,DowFractal_ThirdWave_Regime
2026.02.05 17:59:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.076 range_atr=4.64 vol=normal,LL_LH,-4.97,0.0763,normal,true,,100.00,2.16,2.24,true,true,true,,,,true,true,true,true,true,0.0087,0.2000,true,false,21.0,24.09,4817.76,4871.77,4736.75,54.01,1.50,4869.91,4789.58,mid_fractal_high,DowFractal_ThirdWave_Regime
2026.02.06 05:29:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.243 range_atr=6.46 vol=normal,LL_LH,-16.43,0.2430,normal,true,,100.00,4.46,1.97,true,true,true,,,,true,true,true,true,true,0.0112,0.2000,true,false,21.0,18.76,4811.62,4848.60,4756.15,36.98,1.50,4846.45,4655.05,mid_fractal_high,DowFractal_ThirdWave_Regime
2026.02.06 06:29:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.242 range_atr=6.67 vol=normal,LL_LH,-15.84,0.2418,normal,true,,75.00,5.45,1.75,true,true,true,max_positions,,max_positions,true,true,true,true,true,0.0169,0.2000,true,false,21.0,12.44,4826.47,4848.20,4793.88,21.73,1.50,4846.45,4655.05,mid_fractal_high,DowFractal_ThirdWave_Regime
2026.02.09 05:14:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.181 range_atr=10.38 vol=low,HH_HL,6.82,0.1805,low,true,,100.00,3.21,4.81,true,true,true,,,,true,true,true,true,true,0.0283,0.2000,true,false,31.0,10.96,5020.66,4967.98,5099.68,52.68,1.50,5046.93,4969.19,mid_fractal_low,DowFractal_ThirdWave_Regime
