time,symbol,direction,higher_tf_trend,mid_tf_pullback_status,lower_tf_reversal_status,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,setup_pass,entry_pass,final_entry_pass,skip_reason,structure_stage_fail_reason,execution_block_reason,higher_tf_trend_pass,mid_tf_pullback_pass,lower_tf_reversal_pass,structure_sl_pass,rr_pass,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,entry_price,sl,tp,risk_r,rr,swing_high,swing_low,structure_sl_source,strategy_name
2025.02.05 02:24:59,USDJPY,SHORT,down,valid_lower_high,early_lower_high,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.369 range_atr=8.81 vol=low,LL_LH,-0.078,0.3692,low,true,,95.00,3.03,1.43,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.00,1,3.63,early_lower_high,,11,1,2.61,8.98,18.00,95.00,0.1821,0.2000,true,false,16.0,0.088,154.345,154.471,154.181,0.126,1.30,154.455,154.165,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.07 18:19:59,USDJPY,SHORT,down,valid_lower_high,early_lower_high,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.330 range_atr=6.11 vol=normal,LL_LH,-0.105,0.3300,normal,true,,95.00,2.75,2.46,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.09,1,0.47,early_lower_high,,23,1,0.47,28.68,18.00,95.00,0.1096,0.2000,true,false,19.0,0.173,151.348,151.774,150.794,0.426,1.30,151.755,150.948,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.07 20:14:59,USDJPY,SHORT,down,valid_lower_high,early_lower_high,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.317 range_atr=5.30 vol=normal,LL_LH,-0.117,0.3169,normal,true,,95.00,3.30,1.90,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.12,1,0.87,early_lower_high,,11,1,0.06,18.18,18.00,95.00,0.1238,0.2000,true,false,18.0,0.145,151.591,151.867,151.232,0.276,1.30,151.849,150.921,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.07 20:39:59,USDJPY,SHORT,down,valid_lower_high,candle_reversal,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.317 range_atr=5.30 vol=normal,LL_LH,-0.117,0.3169,normal,true,,95.00,3.50,3.07,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.96,1,0.63,candle_reversal,,16,1,0.60,18.82,64.00,95.00,0.1940,0.2000,true,false,18.0,0.093,151.582,151.867,151.212,0.285,1.30,151.849,150.921,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.10 05:59:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.021 range_atr=5.29 vol=normal,HH_HL,0.21,0.0211,normal,true,,75.00,4.89,2.78,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,20.00,false,1.10,2,0.19,micro_break,,24,1,0.78,13.90,82.00,75.00,0.1086,0.2000,true,false,18.0,1.66,2875.74,2871.13,2881.73,4.61,1.30,2886.78,2871.31,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.10 22:19:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.580 range_atr=7.40 vol=normal,HH_HL,4.86,0.5804,normal,true,,70.00,3.17,2.87,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.15,1,0.26,candle_reversal,,9,1,0.65,19.79,18.00,70.00,0.1632,0.2000,true,false,18.0,1.10,2905.46,2902.30,2909.57,3.16,1.30,2911.71,2902.48,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.11 05:14:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.623 range_atr=8.53 vol=normal,HH_HL,6.59,0.6235,normal,true,,70.00,1.07,1.55,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.00,1,3.90,candle_reversal,,6,1,1.26,85.92,18.00,70.00,0.0274,0.2000,true,false,18.0,6.57,2915.85,2905.65,2929.11,10.20,1.30,2942.66,2902.91,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.14 10:44:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.695 range_atr=13.60 vol=normal,HH_HL,3.69,0.6949,normal,true,,70.00,1.07,1.91,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.00,1,1.77,candle_reversal,,16,1,1.77,38.14,18.00,70.00,0.0820,0.2000,true,false,18.0,2.20,2934.60,2930.40,2940.06,4.20,1.30,2936.81,2930.58,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.14 10:49:59,USDJPY,SHORT,down,valid_lower_high,early_lower_high,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.320 range_atr=8.65 vol=normal,LL_LH,-0.090,0.3205,normal,true,,75.00,2.12,1.44,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.00,1,1.68,early_lower_high,,9,1,1.58,22.14,18.00,75.00,0.1642,0.2000,true,false,16.0,0.097,152.639,152.779,152.457,0.140,1.30,152.763,152.378,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.14 11:09:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.764 range_atr=13.52 vol=normal,HH_HL,4.17,0.7641,normal,true,,95.00,0.93,3.18,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,20.00,false,0.60,1,0.02,candle_reversal,,21,1,0.59,61.10,36.00,95.00,0.0864,0.2000,true,false,18.0,2.08,2937.24,2930.62,2945.85,6.62,1.30,2938.49,2930.80,lower_tf_reversal,DowFractal_ThirdWave_V4_EarlyReversal
