open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5
2024.01.16 09:00:00,2024.01.16 09:12:30,XAUUSD,LONG,0.32,2050.6,2049.05,2,3,0.0,0.0,-49.6,-49.6,9950.4,sl 2049.05,12.5,2024.01.16 09:00:00,2024.01.16 09:10:00
2024.01.24 18:20:00,2024.01.25 08:30:41,GBPJPY,LONG,0.39,187.616,187.986,4,5,0.0,4.53,97.63,102.16,10052.56,tp 187.986,850.68,2024.01.24 18:20:00,2024.01.25 08:30:00
2024.01.29 14:35:00,2024.01.29 14:52:00,GBPJPY,LONG,0.74,187.989,187.889,6,7,0.0,0.0,-50.02,-50.02,10002.54,sl 187.889,17.0,2024.01.29 14:35:00,2024.01.29 14:50:00
2024.01.30 16:05:00,2024.01.30 16:11:00,EURUSD,SHORT,0.7,1.08357,1.08428,8,9,0.0,0.0,-49.7,-49.7,9952.84,sl 1.08428,6.0,2024.01.30 16:05:00,2024.01.30 16:10:00
2024.02.05 04:05:00,2024.02.05 10:28:55,USDJPY,SHORT,0.41,148.416,148.594,10,11,0.0,0.0,-49.11,-49.11,9903.73,sl 148.592,383.92,2024.02.05 04:05:00,2024.02.05 10:25:00
2024.02.13 12:50:00,2024.02.13 14:47:35,USDJPY,SHORT,0.9,149.505,149.342,12,13,0.0,0.0,98.23,98.23,10001.96,tp 149.343,117.58,2024.02.13 12:50:00,2024.02.13 14:45:00
2024.02.15 10:05:00,2024.02.15 10:13:00,USDJPY,LONG,0.82,150.124,150.034,14,15,0.0,0.0,-49.19,-49.19,9952.77,sl 150.034,8.0,2024.02.15 10:05:00,2024.02.15 10:10:00
2024.02.15 16:35:00,2024.02.15 16:36:46,GBPJPY,LONG,0.74,188.698,188.598,16,17,0.0,0.0,-49.32,-49.32,9903.45,sl 188.598,1.77,2024.02.15 16:35:00,2024.02.15 16:35:00
2024.02.15 17:20:00,2024.02.15 18:05:32,GBPJPY,LONG,0.68,188.708,188.926,18,19,0.0,0.0,98.8,98.8,10002.25,tp 188.926,45.53,2024.02.15 17:20:00,2024.02.15 18:05:00
2024.02.29 07:05:00,2024.02.29 09:02:40,XAUUSD,SHORT,0.3,2035.61,2037.26,20,21,0.0,0.0,-49.5,-49.5,9952.75,sl 2037.24,117.67,2024.02.29 07:05:00,2024.02.29 09:00:00
2024.03.05 18:35:00,2024.03.05 19:24:06,EURJPY,LONG,0.6,163.122,162.995,22,23,0.0,0.0,-50.79,-50.79,9901.96,sl 162.998,49.1,2024.03.05 18:35:00,2024.03.05 19:20:00
2024.03.12 15:50:00,2024.03.12 15:55:07,USDJPY,SHORT,0.22,147.285,147.61,24,25,0.0,0.0,-48.44,-48.44,9853.52,sl 147.609,5.12,2024.03.12 15:50:00,2024.03.12 15:55:00
2024.03.22 02:20:00,2024.03.22 03:10:07,GBPJPY,LONG,0.73,191.943,191.835,26,27,0.0,0.0,-53.42,-53.42,9800.1,sl 191.844,50.12,2024.03.22 02:20:00,2024.03.22 03:10:00
2024.03.27 07:05:00,2024.03.27 12:02:01,USDJPY,LONG,0.28,151.676,151.425,28,29,0.0,0.0,-46.41,-46.41,9753.69,sl 151.426,297.02,2024.03.27 07:05:00,2024.03.27 12:00:00
2024.04.15 17:50:00,2024.04.15 18:35:45,EURJPY,SHORT,0.28,163.887,164.144,30,31,0.0,0.0,-47.52,-47.52,9706.17,sl 164.144,45.75,2024.04.15 17:50:00,2024.04.15 18:35:00
2024.04.19 19:05:00,2024.04.19 19:22:09,EURUSD,SHORT,0.7,1.06562,1.06423,32,33,0.0,0.0,97.3,97.3,9803.47,tp 1.06424,17.15,2024.04.19 19:05:00,2024.04.19 19:20:00
2024.05.15 17:05:00,2024.05.15 18:22:02,EURJPY,LONG,0.24,168.751,168.444,34,35,0.0,0.0,-48.66,-48.66,9754.81,sl 168.444,77.03,2024.05.15 17:05:00,2024.05.15 18:20:00
2024.06.05 17:05:00,2024.06.05 17:10:21,USDJPY,SHORT,0.75,156.219,156.328,36,37,0.0,0.0,-52.29,-52.29,9702.52,sl 156.317,5.35,2024.06.05 17:05:00,2024.06.05 17:10:00
2024.07.09 17:05:00,2024.07.09 17:05:09,XAUUSD,LONG,0.16,2360.99,2357.9,38,39,0.0,0.0,-49.44,-49.44,9653.08,sl 2358.02,0.15,2024.07.09 17:05:00,2024.07.09 17:05:00
2024.07.25 15:50:00,2024.07.25 16:19:55,AUDJPY,LONG,0.2,100.046,100.797,40,41,0.0,0.0,96.09,96.09,9749.17,tp 100.794,29.92,2024.07.25 15:50:00,2024.07.25 16:15:00
