open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5
2025.02.04 08:50:00,2025.02.04 09:37:57,EURJPY,SHORT,0.23,159.824,160.164,2,3,0.0,0.0,-50.34,-50.34,9949.66,sl 160.161,47.95,2025.02.04 08:50:00,2025.02.04 09:35:00
2025.02.04 19:35:00,2025.02.04 23:02:30,EURUSD,SHORT,0.29,1.03715,1.03885,4,5,0.0,0.0,-49.3,-49.3,9900.36,sl 1.03885,207.5,2025.02.04 19:35:00,2025.02.04 23:00:00
2025.02.06 22:50:00,2025.02.07 02:21:56,XAUUSD,LONG,0.11,2854.64,2859.98,6,7,0.0,-8.66,58.74,50.08,9950.44,tp 2859.94,211.93,2025.02.06 22:50:00,2025.02.07 02:20:00
2025.02.13 20:20:00,2025.02.13 20:40:58,GBPJPY,LONG,0.38,191.835,191.63,8,9,0.0,0.0,-50.82,-50.82,9899.62,sl 191.637,20.97,2025.02.13 20:20:00,2025.02.13 20:40:00
2025.02.21 06:20:00,2025.02.21 09:31:12,EURJPY,SHORT,0.21,157.77,158.113,10,11,0.0,0.0,-47.83,-47.83,9851.79,sl 158.112,191.2,2025.02.21 06:20:00,2025.02.21 09:30:00
