time,symbol,direction,event,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,structure_stage_fail_reason,execution_block_reason,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,strategy_name
2026.01.05 16:09:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.629 range_atr=7.97 vol=normal,HH_HL,10.78,0.6291,normal,true,,100.00,2.94,1.97,0,,4423.48,4410.46,4443.01,0.03,13.02,1.50,all_score_passing_candidate,,,0.0302,0.2000,true,false,20.0,6.61,DowFractal_ThirdWave_Regime
2026.01.05 16:09:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.629 range_atr=7.97 vol=normal,HH_HL,10.78,0.6291,normal,true,,100.00,2.94,1.97,10009,order_sent,4423.48,4410.46,4443.01,0.03,13.02,1.50,all_score_passing_candidate,,,0.0302,0.2000,true,false,20.0,6.61,DowFractal_ThirdWave_Regime
2026.01.05 23:57:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,0,,4449.16,4437.72,4466.32,0.04,11.44,1.50,all_score_passing_candidate,,,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.05 23:57:59,XAUUSD,LONG,order_failed,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,10018,retcode_10018,4449.16,4437.72,4466.32,0.04,11.44,1.50,order_failed,,order_failed,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.06 00:09:52,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,0,,4449.16,4437.72,4466.32,0.04,11.44,1.50,all_score_passing_candidate,,,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.06 00:09:52,XAUUSD,LONG,order_failed,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,10018,retcode_10018,4449.16,4437.72,4466.32,0.04,11.44,1.50,order_failed,,order_failed,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.06 00:19:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,0,,4449.16,4437.72,4466.32,0.04,11.44,1.50,all_score_passing_candidate,,,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.06 00:19:59,XAUUSD,LONG,order_failed,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,10018,retcode_10018,4449.16,4437.72,4466.32,0.04,11.44,1.50,order_failed,,order_failed,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.06 00:29:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,0,,4449.16,4437.72,4466.32,0.04,11.44,1.50,all_score_passing_candidate,,,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.06 00:29:59,XAUUSD,LONG,order_failed,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,10018,retcode_10018,4449.16,4437.72,4466.32,0.04,11.44,1.50,order_failed,,order_failed,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.06 00:39:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,0,,4449.16,4437.72,4466.32,0.04,11.44,1.50,all_score_passing_candidate,,,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.06 00:39:59,XAUUSD,LONG,order_failed,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,10018,retcode_10018,4449.16,4437.72,4466.32,0.04,11.44,1.50,order_failed,,order_failed,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.06 00:49:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,0,,4449.16,4437.72,4466.32,0.04,11.44,1.50,all_score_passing_candidate,,,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.06 00:49:59,XAUUSD,LONG,order_failed,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,10018,retcode_10018,4449.16,4437.72,4466.32,0.04,11.44,1.50,order_failed,,order_failed,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.06 00:59:58,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,0,,4449.16,4437.72,4466.32,0.04,11.44,1.50,all_score_passing_candidate,,,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.06 00:59:58,XAUUSD,LONG,order_failed,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,100.00,2.93,4.48,10018,retcode_10018,4449.16,4437.72,4466.32,0.04,11.44,1.50,order_failed,,order_failed,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave_Regime
2026.01.08 10:09:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.131 range_atr=6.29 vol=normal,LL_LH,-1.77,0.1315,normal,true,,100.00,2.99,1.80,0,,4432.43,4440.05,4421.00,0.06,7.62,1.50,all_score_passing_candidate,,,0.0472,0.2000,true,false,20.0,4.24,DowFractal_ThirdWave_Regime
2026.01.08 10:09:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.131 range_atr=6.29 vol=normal,LL_LH,-1.77,0.1315,normal,true,,100.00,2.99,1.80,10009,order_sent,4432.43,4440.05,4421.00,0.06,7.62,1.50,all_score_passing_candidate,,,0.0472,0.2000,true,false,20.0,4.24,DowFractal_ThirdWave_Regime
2026.01.08 10:19:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.131 range_atr=6.29 vol=normal,LL_LH,-1.77,0.1315,normal,true,,100.00,2.96,2.32,0,existing_position,4428.93,4440.05,4412.25,0.04,11.12,1.50,existing_position,,existing_position,0.0416,0.2000,true,false,20.0,4.80,DowFractal_ThirdWave_Regime
2026.01.08 10:29:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.131 range_atr=6.29 vol=normal,LL_LH,-1.77,0.1315,normal,true,,100.00,2.96,2.84,0,existing_position,4426.85,4440.05,4407.05,0.03,13.20,1.50,existing_position,,existing_position,0.0430,0.2000,true,false,20.0,4.65,DowFractal_ThirdWave_Regime
2026.01.08 13:59:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.223 range_atr=6.47 vol=normal,LL_LH,-2.92,0.2232,normal,true,,100.00,3.06,4.32,0,,4422.81,4435.08,4404.41,0.04,12.27,1.50,all_score_passing_candidate,,,0.0705,0.2000,true,false,20.0,2.84,DowFractal_ThirdWave_Regime
2026.01.08 13:59:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.223 range_atr=6.47 vol=normal,LL_LH,-2.92,0.2232,normal,true,,100.00,3.06,4.32,10009,order_sent,4422.81,4435.08,4404.41,0.04,12.27,1.50,all_score_passing_candidate,,,0.0705,0.2000,true,false,20.0,2.84,DowFractal_ThirdWave_Regime
2026.01.13 20:49:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.764 range_atr=8.37 vol=normal,HH_HL,13.93,0.7643,normal,true,,100.00,3.38,1.18,0,,4600.07,4592.45,4611.50,0.06,7.62,1.50,all_score_passing_candidate,,,0.0293,0.2000,true,false,19.0,6.48,DowFractal_ThirdWave_Regime
2026.01.13 20:49:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.764 range_atr=8.37 vol=normal,HH_HL,13.93,0.7643,normal,true,,100.00,3.38,1.18,10009,order_sent,4600.07,4592.45,4611.50,0.06,7.62,1.50,all_score_passing_candidate,,,0.0293,0.2000,true,false,19.0,6.48,DowFractal_ThirdWave_Regime
2026.01.16 10:49:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.093 range_atr=4.88 vol=normal,LL_LH,-1.18,0.0934,normal,true,,100.00,2.52,2.37,0,,4602.85,4612.49,4588.39,0.05,9.64,1.50,all_score_passing_candidate,,,0.0492,0.2000,true,false,20.0,4.06,DowFractal_ThirdWave_Regime
2026.01.16 10:49:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.093 range_atr=4.88 vol=normal,LL_LH,-1.18,0.0934,normal,true,,100.00,2.52,2.37,10009,order_sent,4602.85,4612.49,4588.39,0.05,9.64,1.50,all_score_passing_candidate,,,0.0492,0.2000,true,false,20.0,4.06,DowFractal_ThirdWave_Regime
2026.01.19 07:09:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.139 range_atr=5.70 vol=high,HH_HL,3.77,0.1394,high,true,,100.00,4.92,4.14,0,,4669.28,4657.89,4686.37,0.04,11.39,1.50,all_score_passing_candidate,,,0.0726,0.2000,true,false,20.0,2.75,DowFractal_ThirdWave_Regime
2026.01.19 07:09:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.139 range_atr=5.70 vol=high,HH_HL,3.77,0.1394,high,true,,100.00,4.92,4.14,10009,order_sent,4669.28,4657.89,4686.37,0.04,11.39,1.50,all_score_passing_candidate,,,0.0726,0.2000,true,false,20.0,2.75,DowFractal_ThirdWave_Regime
