time,event,symbol,direction,entry_price,sl,tp,result_R,profit,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,wave_audit_label,wave_audit_reason,strategy_name
2026.01.05 07:34:59,order_blocked,XAUUSD,LONG,4409.79,4396.90,4429.13,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,10,5.92,19.73,PERIOD_M15,4310.01,4421.34,4397.29,21.60,3.06,6,false,4397.29,4.71,11.23,PERIOD_M5,4408.36,4412.56,1,1.04,277.0,late,100.00,4.86,12.89,1.50,0.0716,,existing_position,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.05 13:15:00,execution_block_candidate,EURUSD,SHORT,1.16799,1.16885,1.16670,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.16716,1.16938,1.17135,1.17536,LL_LH,8,-0.00047,0.00112,PERIOD_M15,1.16938,1.16716,1.16867,68.02,1.97,8,false,1.16867,1.80,30.63,PERIOD_M5,1.16800,1.16799,1,0.00,0.0,early,75.00,2.28,0.00086,1.50,0.4773,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.05 13:19:59,execution_block_candidate,EURUSD,SHORT,1.16835,1.16883,1.16763,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.16716,1.16938,1.17135,1.17536,LL_LH,8,-0.00047,0.00112,PERIOD_M15,1.16938,1.16716,1.16867,68.02,1.97,8,false,1.16867,0.85,14.41,PERIOD_M5,1.16800,1.16799,1,0.95,36.0,late,75.00,1.27,0.00048,1.50,0.4242,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.06 00:34:58,execution_block_candidate,USDJPY,SHORT,156.379,156.489,156.214,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,156.104,156.971,156.455,157.291,LL_LH,9,-0.051,0.218,PERIOD_M15,156.971,156.104,156.407,34.95,4.76,4,false,156.407,0.76,3.23,PERIOD_M5,156.350,156.334,1,1.22,45.0,late,100.00,2.97,0.110,1.50,2.2162,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.06 05:19:59,execution_block_candidate,GBPJPY,LONG,211.952,211.797,212.185,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,211.325,212.138,210.689,210.977,HH_HL,8,0.081,0.241,PERIOD_M15,211.325,212.138,211.835,37.27,2.32,10,false,211.835,1.89,14.39,PERIOD_M5,211.931,211.965,1,0.21,13.0,early,100.00,2.51,0.155,1.50,0.6150,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.06 05:29:59,execution_block_candidate,GBPJPY,LONG,212.021,211.797,212.357,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,211.325,212.138,210.689,210.977,HH_HL,8,0.081,0.241,PERIOD_M15,211.325,212.138,211.835,37.27,2.32,10,false,211.835,2.99,22.88,PERIOD_M5,211.931,211.936,1,1.37,85.0,late,100.00,3.60,0.224,1.50,0.6108,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.06 05:34:59,execution_block_candidate,GBPJPY,LONG,212.039,211.761,212.456,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,211.325,212.138,210.689,210.977,HH_HL,8,0.081,0.241,PERIOD_M15,211.325,212.138,211.799,41.70,2.58,3,false,211.799,3.82,29.52,PERIOD_M5,211.931,211.983,1,0.89,56.0,unclear,100.00,4.42,0.278,1.50,0.6045,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.06 05:39:59,execution_block_candidate,GBPJPY,LONG,211.985,211.761,212.321,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,211.325,212.138,210.689,210.977,HH_HL,8,0.081,0.241,PERIOD_M15,211.325,212.138,211.799,41.70,2.58,3,false,211.799,3.00,22.88,PERIOD_M5,211.931,212.001,1,0.26,16.0,acceptable,75.00,3.62,0.224,1.50,0.6136,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.06 06:19:59,execution_block_candidate,USDJPY,SHORT,156.247,156.449,155.944,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,156.104,156.790,156.455,156.971,LL_LH,9,-0.020,0.194,PERIOD_M15,156.790,156.104,156.431,47.67,2.93,3,false,156.431,3.88,26.82,PERIOD_M5,156.304,156.270,1,0.48,23.0,acceptable,100.00,4.26,0.202,1.50,0.3795,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.06 06:24:59,execution_block_candidate,USDJPY,SHORT,156.276,156.449,156.017,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,156.104,156.790,156.455,156.971,LL_LH,9,-0.020,0.194,PERIOD_M15,156.790,156.104,156.431,47.67,2.93,3,false,156.431,3.33,22.59,PERIOD_M5,156.304,156.247,1,0.62,29.0,unclear,100.00,3.72,0.173,1.50,0.3871,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.06 10:34:59,final_entry_candidate,XAUUSD,LONG,4467.40,4456.82,4483.27,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4449.48,4474.21,4428.02,4460.12,HH_HL,3,10.47,14.48,PERIOD_M15,4449.48,4474.21,4457.20,68.78,2.24,3,false,4457.20,2.65,41.25,PERIOD_M5,4466.37,4471.09,1,0.96,369.0,late,75.00,2.75,10.58,1.50,0.0520,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.06 10:34:59,order_attempt,XAUUSD,LONG,4467.40,4456.82,4483.27,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4449.48,4474.21,4428.02,4460.12,HH_HL,3,10.47,14.48,PERIOD_M15,4449.48,4474.21,4457.20,68.78,2.24,3,false,4457.20,2.65,41.25,PERIOD_M5,4466.37,4471.09,1,0.96,369.0,late,75.00,2.75,10.58,1.50,0.0520,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.06 10:34:59,order_sent,XAUUSD,LONG,4467.40,4456.82,4483.27,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4449.48,4474.21,4428.02,4460.12,HH_HL,3,10.47,14.48,PERIOD_M15,4449.48,4474.21,4457.20,68.78,2.24,3,false,4457.20,2.65,41.25,PERIOD_M5,4466.37,4471.09,1,0.96,369.0,late,75.00,2.75,10.58,1.50,0.0520,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.07 21:04:59,execution_block_candidate,USDJPY,LONG,156.704,156.550,156.935,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,156.356,156.794,156.287,156.578,HH_HL,6,0.000,0.154,PERIOD_M15,156.356,156.794,156.568,51.60,2.60,6,false,156.568,4.41,31.05,PERIOD_M5,156.682,156.690,1,0.45,14.0,acceptable,100.00,4.99,0.154,1.50,0.5833,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.07 21:14:59,execution_block_candidate,USDJPY,LONG,156.702,156.551,156.929,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,156.356,156.794,156.287,156.578,HH_HL,6,0.000,0.154,PERIOD_M15,156.356,156.794,156.568,51.60,2.60,6,false,156.568,4.34,30.59,PERIOD_M5,156.682,156.724,1,0.71,22.0,unclear,100.00,4.89,0.151,1.50,0.5509,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.07 21:14:59,execution_block_candidate,GBPJPY,SHORT,210.977,211.108,210.781,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,210.959,211.332,211.006,211.408,LL_LH,6,-0.003,0.217,PERIOD_M15,211.332,210.959,211.070,29.76,1.10,5,false,211.070,2.18,24.93,PERIOD_M5,211.014,211.011,1,0.80,34.0,unclear,100.00,3.07,0.131,1.50,0.8911,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.07 21:19:59,execution_block_candidate,GBPJPY,SHORT,210.977,211.108,210.781,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,210.959,211.332,211.006,211.408,LL_LH,6,-0.003,0.217,PERIOD_M15,211.332,210.959,211.070,29.76,1.18,6,false,211.070,2.21,24.93,PERIOD_M5,211.014,210.977,1,0.00,0.0,early,100.00,3.12,0.131,1.50,0.9048,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.07 22:59:59,execution_block_candidate,GBPJPY,SHORT,211.046,211.108,210.953,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,210.920,211.332,210.959,211.408,LL_LH,5,-0.022,0.210,PERIOD_M15,211.332,210.920,211.070,36.41,2.29,12,false,211.070,0.79,5.83,PERIOD_M5,211.041,211.035,1,0.36,11.0,acceptable,75.00,2.04,0.062,1.50,1.2518,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.07 23:09:59,execution_block_candidate,GBPJPY,SHORT,211.064,211.121,210.979,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,210.920,211.332,210.959,211.408,LL_LH,6,-0.035,0.199,PERIOD_M15,211.332,210.920,211.083,39.56,2.60,3,false,211.083,0.59,4.61,PERIOD_M5,211.041,211.037,1,0.84,27.0,unclear,100.00,1.77,0.057,1.50,1.1770,,spread_guard,true,,late_entry,entry_far_from_reclaim_or_pullback,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.07 23:29:59,execution_block_candidate,GBPJPY,SHORT,211.032,211.121,210.899,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,210.920,211.332,210.959,211.408,LL_LH,6,-0.035,0.199,PERIOD_M15,211.332,210.920,211.083,39.56,2.91,4,false,211.083,1.82,12.38,PERIOD_M5,211.041,211.037,1,0.18,5.0,early,100.00,3.18,0.089,1.50,1.3571,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.07 23:34:59,execution_block_candidate,GBPJPY,SHORT,211.003,211.121,210.826,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,210.920,211.332,210.959,211.408,LL_LH,6,-0.035,0.199,PERIOD_M15,211.332,210.920,211.083,39.56,3.01,5,false,211.083,2.96,19.42,PERIOD_M5,211.041,211.032,1,1.07,29.0,late,75.00,4.37,0.118,1.50,1.4074,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 10:19:59,final_entry_candidate,XAUUSD,SHORT,4428.93,4440.05,4412.25,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,4415.73,4466.39,4445.40,4468.31,LL_LH,8,-1.77,13.46,PERIOD_M15,4466.39,4415.73,4439.65,47.22,2.96,5,false,4439.65,2.23,21.16,PERIOD_M5,4428.41,4425.80,1,0.65,313.0,unclear,100.00,2.32,11.12,1.50,0.0416,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 10:19:59,order_attempt,XAUUSD,SHORT,4428.93,4440.05,4412.25,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,4415.73,4466.39,4445.40,4468.31,LL_LH,8,-1.77,13.46,PERIOD_M15,4466.39,4415.73,4439.65,47.22,2.96,5,false,4439.65,2.23,21.16,PERIOD_M5,4428.41,4425.80,1,0.65,313.0,unclear,100.00,2.32,11.12,1.50,0.0416,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 10:19:59,order_sent,XAUUSD,SHORT,4428.93,4440.05,4412.25,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,4415.73,4466.39,4445.40,4468.31,LL_LH,8,-1.77,13.46,PERIOD_M15,4466.39,4415.73,4439.65,47.22,2.96,5,false,4439.65,2.23,21.16,PERIOD_M5,4428.41,4425.80,1,0.65,313.0,unclear,100.00,2.32,11.12,1.50,0.0416,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 10:29:59,final_entry_candidate,XAUUSD,SHORT,4426.85,4440.05,4407.05,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,4415.73,4466.39,4445.40,4468.31,LL_LH,8,-1.77,13.46,PERIOD_M15,4466.39,4415.73,4439.65,47.22,2.96,5,false,4439.65,2.75,25.27,PERIOD_M5,4428.41,4427.13,1,0.06,28.0,early,100.00,2.84,13.20,1.50,0.0430,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 10:29:59,order_blocked,XAUUSD,SHORT,4426.85,4440.05,4407.05,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,4415.73,4466.39,4445.40,4468.31,LL_LH,8,-1.77,13.46,PERIOD_M15,4466.39,4415.73,4439.65,47.22,2.96,5,false,4439.65,2.75,25.27,PERIOD_M5,4428.41,4427.13,1,0.06,28.0,early,100.00,2.84,13.20,1.50,0.0430,,existing_position,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 14:19:59,execution_block_candidate,GBPUSD,SHORT,1.34418,1.34514,1.34274,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.34314,1.34648,1.34500,1.35028,LL_LH,9,-0.00106,0.00090,PERIOD_M15,1.34648,1.34314,1.34499,55.39,2.98,5,false,1.34499,2.34,24.25,PERIOD_M5,1.34432,1.34411,1,0.20,7.0,early,100.00,2.77,0.00096,1.50,0.4330,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 14:39:59,execution_block_candidate,GBPUSD,SHORT,1.34404,1.34514,1.34239,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.34314,1.34648,1.34500,1.35028,LL_LH,9,-0.00106,0.00090,PERIOD_M15,1.34648,1.34314,1.34498,55.09,3.05,3,false,1.34498,2.84,28.14,PERIOD_M5,1.34432,1.34405,1,0.03,1.0,early,100.00,3.33,0.00110,1.50,0.4838,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 14:44:59,execution_block_candidate,GBPUSD,SHORT,1.34393,1.34513,1.34213,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.34314,1.34648,1.34500,1.35028,LL_LH,9,-0.00106,0.00090,PERIOD_M15,1.34648,1.34314,1.34498,55.09,3.05,3,false,1.34498,3.14,31.44,PERIOD_M5,1.34432,1.34404,1,0.33,11.0,acceptable,75.00,3.59,0.00120,1.50,0.4487,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 14:49:59,execution_block_candidate,GBPUSD,SHORT,1.34416,1.34514,1.34269,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.34314,1.34648,1.34500,1.35028,LL_LH,9,-0.00106,0.00090,PERIOD_M15,1.34648,1.34314,1.34498,55.09,3.16,4,false,1.34498,2.44,24.55,PERIOD_M5,1.34432,1.34393,1,0.69,23.0,unclear,100.00,2.92,0.00098,1.50,0.4766,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 15:04:59,execution_block_candidate,GBPUSD,SHORT,1.34390,1.34513,1.34206,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.34314,1.34648,1.34500,1.35028,LL_LH,10,-0.00104,0.00090,PERIOD_M15,1.34648,1.34314,1.34498,55.09,3.15,5,false,1.34498,2.95,32.34,PERIOD_M5,1.34432,1.34376,1,0.38,14.0,acceptable,100.00,3.36,0.00123,1.50,0.4094,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 15:14:59,execution_block_candidate,GBPUSD,SHORT,1.34394,1.34513,1.34216,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.34314,1.34648,1.34500,1.35028,LL_LH,10,-0.00104,0.00090,PERIOD_M15,1.34648,1.34314,1.34498,55.09,3.15,5,false,1.34498,2.97,31.14,PERIOD_M5,1.34432,1.34385,1,0.26,9.0,acceptable,75.00,3.39,0.00119,1.50,0.4277,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 20:44:59,execution_block_candidate,USDJPY,LONG,156.860,156.748,157.028,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,156.652,157.065,156.452,156.948,HH_HL,5,0.044,0.158,PERIOD_M15,156.652,157.065,156.766,72.40,3.84,5,false,156.766,3.25,22.76,PERIOD_M5,156.851,156.862,1,0.07,2.0,early,100.00,3.87,0.112,1.50,0.6222,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 21:04:59,execution_block_candidate,USDJPY,LONG,156.918,156.772,157.137,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,156.652,157.065,156.452,156.948,HH_HL,6,0.038,0.160,PERIOD_M15,156.652,157.065,156.789,66.83,3.85,4,false,156.789,4.80,31.23,PERIOD_M5,156.875,156.886,1,1.19,32.0,late,100.00,5.44,0.146,1.50,0.6330,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 21:09:59,execution_block_candidate,USDJPY,LONG,156.921,156.771,157.146,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,156.652,157.065,156.452,156.948,HH_HL,6,0.038,0.160,PERIOD_M15,156.652,157.065,156.789,66.83,3.85,4,false,156.789,4.94,31.96,PERIOD_M5,156.875,156.901,1,0.75,20.0,unclear,100.00,5.61,0.150,1.50,0.6738,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.08 21:14:59,execution_block_candidate,GBPUSD,SHORT,1.34227,1.34388,1.33986,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,1.34150,1.34499,1.34314,1.34648,LL_LH,8,-0.00080,0.00144,PERIOD_M15,1.34499,1.34150,1.34372,63.61,2.96,4,false,1.34372,4.43,41.55,PERIOD_M5,1.34284,1.34211,1,0.49,16.0,acceptable,75.00,4.92,0.00161,1.50,0.4891,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.09 02:34:59,execution_block_candidate,USDJPY,LONG,156.993,156.841,157.221,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,156.766,157.065,156.652,156.948,HH_HL,10,0.022,0.142,PERIOD_M15,156.766,157.065,156.859,68.90,2.62,3,false,156.859,3.86,44.82,PERIOD_M5,156.927,156.951,1,1.21,42.0,late,100.00,4.38,0.152,1.50,0.5185,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.09 02:39:59,execution_block_candidate,USDJPY,LONG,157.004,156.841,157.249,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,156.766,157.065,156.652,156.948,HH_HL,10,0.022,0.142,PERIOD_M15,156.766,157.065,156.859,68.90,2.62,3,false,156.859,3.97,48.49,PERIOD_M5,156.927,156.975,1,0.79,29.0,unclear,100.00,4.47,0.163,1.50,0.4932,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
