time,symbol,direction,event,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,strategy_name
2024.01.04 09:20:00,USDJPY,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.798 range_atr=9.80 vol=normal,HH_HL,0.210,0.7979,normal,true,,70.00,3.44,1.72,0,,143.437,143.295,143.622,0.50,0.142,1.30,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,3.10,candle_reversal,,1,1,1.71,24.43,18.00,70.00,0.1574,0.2000,true,false,13.0,0.083,DowFractal_ThirdWave_V4_EarlyReversal
2024.01.04 09:20:00,USDJPY,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.798 range_atr=9.80 vol=normal,HH_HL,0.210,0.7979,normal,true,,70.00,3.44,1.72,10009,order_sent,143.437,143.295,143.622,0.50,0.142,1.30,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,3.10,candle_reversal,,1,1,1.71,24.43,18.00,70.00,0.1574,0.2000,true,false,13.0,0.083,DowFractal_ThirdWave_V4_EarlyReversal
2024.01.04 09:50:00,EURJPY,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.314 range_atr=7.67 vol=normal,HH_HL,0.086,0.3145,normal,true,,70.00,1.59,2.01,0,,156.805,156.612,157.056,0.36,0.193,1.30,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,0.58,candle_reversal,,1,1,0.58,35.01,18.00,70.00,0.1563,0.2000,true,false,15.0,0.096,DowFractal_ThirdWave_V4_EarlyReversal
2024.01.04 09:50:00,EURJPY,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.314 range_atr=7.67 vol=normal,HH_HL,0.086,0.3145,normal,true,,70.00,1.59,2.01,10009,order_sent,156.805,156.612,157.056,0.36,0.193,1.30,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,0.58,candle_reversal,,1,1,0.58,35.01,18.00,70.00,0.1563,0.2000,true,false,15.0,0.096,DowFractal_ThirdWave_V4_EarlyReversal
2024.01.04 09:50:00,GBPJPY,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.731 range_atr=12.94 vol=normal,HH_HL,0.198,0.7308,normal,true,,70.00,1.44,1.85,0,,181.852,181.662,182.099,0.37,0.190,1.30,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,1.08,candle_reversal,,1,1,1.08,48.51,18.00,70.00,0.1166,0.2000,true,false,12.0,0.103,DowFractal_ThirdWave_V4_EarlyReversal
2024.01.04 09:50:00,GBPJPY,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.731 range_atr=12.94 vol=normal,HH_HL,0.198,0.7308,normal,true,,70.00,1.44,1.85,10009,order_sent,181.852,181.662,182.099,0.37,0.190,1.30,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,1.08,candle_reversal,,1,1,1.08,48.51,18.00,70.00,0.1166,0.2000,true,false,12.0,0.103,DowFractal_ThirdWave_V4_EarlyReversal
2024.01.05 03:30:00,EURJPY,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.322 range_atr=14.29 vol=normal,HH_HL,0.301,1.3222,normal,true,,60.00,1.56,3.06,0,,158.611,158.373,158.920,0.30,0.238,1.30,all_score_passing_candidate,,,true,,true,,0.00,false,0.51,2,0.69,micro_break,,23,1,0.26,36.19,36.00,60.00,0.1800,0.2000,true,false,14.0,0.078,DowFractal_ThirdWave_V4_EarlyReversal
2024.01.05 03:30:00,EURJPY,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.322 range_atr=14.29 vol=normal,HH_HL,0.301,1.3222,normal,true,,60.00,1.56,3.06,10009,order_sent,158.611,158.373,158.920,0.30,0.238,1.30,all_score_passing_candidate,,,true,,true,,0.00,false,0.51,2,0.69,micro_break,,23,1,0.26,36.19,36.00,60.00,0.1800,0.2000,true,false,14.0,0.078,DowFractal_ThirdWave_V4_EarlyReversal
2024.01.05 03:45:00,EURJPY,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.322 range_atr=14.29 vol=normal,HH_HL,0.301,1.3222,normal,true,,70.00,1.73,1.90,0,existing_position,158.534,158.371,158.746,0.44,0.163,1.30,existing_position,,existing_position,true,,true,,0.00,false,0.00,1,1.01,candle_reversal,,20,1,1.01,23.75,18.00,70.00,0.1870,0.2000,true,false,16.0,0.086,DowFractal_ThirdWave_V4_EarlyReversal
2024.01.05 05:05:00,GBPJPY,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.735 range_atr=18.17 vol=normal,HH_HL,0.439,1.7351,normal,true,,85.00,2.33,2.31,0,,183.757,183.629,183.923,0.56,0.128,1.30,all_score_passing_candidate,,,true,,true,,20.00,false,1.03,1,0.22,candle_reversal,,17,1,0.05,23.53,46.00,85.00,0.1804,0.2000,true,false,10.0,0.055,DowFractal_ThirdWave_V4_EarlyReversal
