time,symbol,direction,higher_tf_trend,mid_tf_pullback_status,lower_tf_reversal_status,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,setup_pass,entry_pass,final_entry_pass,skip_reason,structure_stage_fail_reason,execution_block_reason,higher_tf_trend_pass,mid_tf_pullback_pass,lower_tf_reversal_pass,structure_sl_pass,rr_pass,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,entry_price,sl,tp,risk_r,rr,swing_high,swing_low,structure_sl_source,strategy_name
2025.08.01 01:04:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.343 range_atr=7.69 vol=normal,LL_LH,-2.94,0.3426,normal,true,,75.00,2.08,2.39,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,1.05,1,1.13,unclear,,0,1,0.87,15.44,0.00,0.00,0.1231,0.2000,true,false,18.0,1.46,3291.52,3295.01,3286.29,3.49,1.50,3294.83,3289.67,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.01 02:14:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.372 range_atr=8.07 vol=normal,LL_LH,-3.04,0.3715,normal,true,,75.00,2.08,3.02,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,1.62,2,0.97,unclear,,0,1,1.18,19.78,0.00,0.00,0.1294,0.2000,true,false,19.0,1.47,3290.59,3295.02,3283.95,4.43,1.50,3294.83,3289.07,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.01 02:24:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.372 range_atr=8.07 vol=normal,LL_LH,-3.04,0.3715,normal,true,,100.00,1.94,3.35,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,70.00,true,2.85,4,1.19,unclear,,0,1,1.11,20.48,0.00,0.00,0.1320,0.2000,true,false,18.0,1.36,3290.44,3295.01,3283.59,4.57,1.50,3294.83,3289.07,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.01 04:39:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.429 range_atr=8.43 vol=normal,LL_LH,-3.36,0.4292,normal,true,,100.00,1.23,2.60,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,20.00,false,1.01,1,0.24,unclear,,0,1,0.24,26.45,0.00,0.00,0.0844,0.2000,true,false,19.0,2.25,3288.16,3294.02,3279.37,5.86,1.50,3293.83,3286.46,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.01 04:44:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.429 range_atr=8.43 vol=normal,LL_LH,-3.36,0.4292,normal,true,,100.00,1.23,2.81,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,20.00,false,0.68,2,0.00,unclear,,0,1,0.12,27.66,0.00,0.00,0.0828,0.2000,true,false,18.0,2.17,3287.90,3294.01,3278.74,6.11,1.50,3293.83,3286.46,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.01 04:50:00,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.429 range_atr=8.43 vol=normal,LL_LH,-3.36,0.4292,normal,true,,75.00,1.17,3.45,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,55.00,false,1.11,3,0.14,unclear,,0,1,0.69,34.79,0.00,0.00,0.0813,0.2000,true,false,18.0,2.21,3286.37,3294.01,3274.91,7.64,1.50,3293.83,3286.46,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.04 11:24:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.865 range_atr=11.20 vol=normal,HH_HL,6.75,0.8646,normal,true,,100.00,4.34,3.22,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,1.07,2,0.53,unclear,,0,1,0.58,32.07,0.00,0.00,0.0776,0.2000,true,false,19.0,2.45,3359.42,3351.53,3371.26,7.89,1.50,3369.04,3351.73,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.04 11:29:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.865 range_atr=11.20 vol=normal,HH_HL,6.75,0.8646,normal,true,,100.00,4.34,3.14,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,90.00,true,1.68,3,0.18,unclear,,0,1,0.07,30.57,0.00,0.00,0.0791,0.2000,true,false,19.0,2.40,3359.06,3351.53,3370.36,7.53,1.50,3369.04,3351.73,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.04 19:19:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.831 range_atr=12.46 vol=normal,HH_HL,6.92,0.8309,normal,true,,100.00,2.95,2.84,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,70.00,true,1.47,4,0.58,unclear,,0,1,0.34,18.97,0.00,0.00,0.0798,0.2000,true,false,18.0,2.26,3376.86,3370.45,3386.48,6.41,1.50,3385.40,3370.70,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.04 21:19:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.863 range_atr=12.49 vol=normal,HH_HL,7.17,0.8628,normal,true,,75.00,4.57,3.93,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.26,2,0.31,unclear,,0,1,0.96,15.65,0.00,0.00,0.1346,0.2000,true,false,18.0,1.34,3375.63,3370.37,3383.52,5.26,1.50,3385.40,3370.55,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.04 21:24:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.863 range_atr=12.49 vol=normal,HH_HL,7.17,0.8628,normal,true,,100.00,4.57,4.80,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,70.00,true,1.41,3,0.84,unclear,,0,1,0.93,18.85,0.00,0.00,0.1444,0.2000,true,false,19.0,1.32,3376.67,3370.36,3386.14,6.31,1.50,3385.40,3370.55,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.04 21:29:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.863 range_atr=12.49 vol=normal,HH_HL,7.17,0.8628,normal,true,,100.00,4.57,4.24,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,70.00,true,1.75,4,0.55,unclear,,0,1,0.28,17.09,0.00,0.00,0.1404,0.2000,true,false,19.0,1.35,3376.10,3370.36,3384.71,5.74,1.50,3385.40,3370.55,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.07 18:19:59,XAUUSD,LONG,up,valid_higher_low,minor_high_reclaimed_quality_ok,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.157 range_atr=3.57 vol=high,HH_HL,1.72,0.1568,high,true,,100.00,3.34,2.60,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,0.31,3,0.46,unclear,,0,1,0.32,50.71,0.00,0.00,0.0373,0.2000,true,false,19.0,5.10,3387.74,3374.46,3407.66,13.28,1.50,3397.27,3374.80,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.11 20:29:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.268 range_atr=6.88 vol=normal,LL_LH,-2.63,0.2684,normal,true,,100.00,2.35,4.35,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,0.60,3,2.05,unclear,,0,1,1.84,32.43,0.00,0.00,0.1094,0.2000,true,false,18.0,1.64,3345.29,3352.44,3334.57,7.15,1.50,3352.21,3341.50,mid_tf_structure,DowFractal_ThirdWave_Regime
2025.08.13 08:24:59,XAUUSD,SHORT,down,valid_lower_high,minor_low_broken_quality_ok,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.601 range_atr=6.81 vol=low,LL_LH,-4.33,0.6008,low,true,,75.00,3.03,2.21,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,70.00,true,1.48,4,1.13,unclear,,0,1,0.08,21.15,0.00,0.00,0.1509,0.2000,true,false,18.0,1.19,3349.85,3352.49,3345.89,2.64,1.50,3352.31,3342.67,mid_tf_structure,DowFractal_ThirdWave_Regime
