time,symbol,direction,event,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,strategy_name
2026.01.05 06:09:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.222 range_atr=6.74 vol=normal,HH_HL,4.84,0.2219,normal,true,,70.00,2.77,2.68,0,,4400.56,4388.21,4419.09,0.04,12.35,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,2.20,candle_reversal,,24,1,2.11,10.56,18.00,70.00,0.0434,0.2000,true,false,20.0,4.61,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 06:09:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.222 range_atr=6.74 vol=normal,HH_HL,4.84,0.2219,normal,true,,70.00,2.77,2.68,10009,order_sent,4400.56,4388.21,4419.09,0.04,12.35,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,2.20,candle_reversal,,24,1,2.11,10.56,18.00,70.00,0.0434,0.2000,true,false,20.0,4.61,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 07:54:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.300 range_atr=7.45 vol=normal,HH_HL,5.92,0.3001,normal,true,,70.00,3.16,3.52,0,existing_position,4410.21,4396.91,4430.16,0.03,13.30,1.50,existing_position,,existing_position,true,,true,,0.00,false,0.00,1,1.13,candle_reversal,,22,1,1.13,11.61,18.00,70.00,0.0530,0.2000,true,false,20.0,3.78,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 16:04:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.629 range_atr=7.97 vol=normal,HH_HL,10.78,0.6291,normal,true,,90.00,2.94,1.85,0,,4422.69,4410.46,4441.04,0.04,12.23,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.70,1,0.82,micro_break,,6,1,1.15,9.04,36.00,90.00,0.0288,0.2000,true,false,19.0,6.59,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 16:04:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.629 range_atr=7.97 vol=normal,HH_HL,10.78,0.6291,normal,true,,90.00,2.94,1.85,10009,order_sent,4422.69,4410.46,4441.04,0.04,12.23,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.70,1,0.82,micro_break,,6,1,1.15,9.04,36.00,90.00,0.0288,0.2000,true,false,19.0,6.59,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 20:19:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.718 range_atr=9.30 vol=normal,HH_HL,11.69,0.7184,normal,true,,60.00,2.25,3.00,0,,4445.21,4431.81,4465.31,0.03,13.40,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.83,2,0.68,micro_break,,14,1,0.34,21.63,54.00,60.00,0.0448,0.2000,true,false,20.0,4.47,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 20:19:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.718 range_atr=9.30 vol=normal,HH_HL,11.69,0.7184,normal,true,,60.00,2.25,3.00,10009,order_sent,4445.21,4431.81,4465.31,0.03,13.40,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.83,2,0.68,micro_break,,14,1,0.34,21.63,54.00,60.00,0.0448,0.2000,true,false,20.0,4.47,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 20:54:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.718 range_atr=9.30 vol=normal,HH_HL,11.69,0.7184,normal,true,,70.00,2.61,3.66,0,existing_position,4446.92,4431.88,4469.48,0.03,15.04,1.50,existing_position,,existing_position,true,,true,,0.00,false,0.73,1,0.39,candle_reversal,,21,1,0.27,24.50,18.00,70.00,0.0486,0.2000,true,false,20.0,4.11,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 21:19:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.740 range_atr=9.39 vol=normal,HH_HL,11.91,0.7399,normal,true,,70.00,2.66,1.78,0,existing_position,4440.07,4431.89,4452.34,0.06,8.18,1.50,existing_position,,existing_position,true,,true,,0.00,false,0.00,1,2.01,candle_reversal,,1,1,2.01,13.00,18.00,70.00,0.0413,0.2000,true,false,19.0,4.60,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 21:29:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.740 range_atr=9.39 vol=normal,HH_HL,11.91,0.7399,normal,true,,70.00,2.66,2.21,0,existing_position,4441.87,4431.89,4456.84,0.05,9.98,1.50,existing_position,,existing_position,true,,true,,0.00,false,0.81,1,1.64,candle_reversal,,3,1,1.38,16.02,18.00,70.00,0.0420,0.2000,true,false,19.0,4.53,DowFractal_ThirdWave_V4_EarlyReversal
