open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5
2025.08.04 18:35:00,2025.08.05 19:30:05,GBPUSD,SHORT,0.17,1.32859,1.3315,2,3,0.0,-0.21,-49.47,-49.68,9950.32,sl 1.33150,1495.08,2025.08.04 18:35:00,2025.08.05 19:30:00
2025.08.12 15:35:00,2025.08.12 17:15:21,XAUUSD,SHORT,0.06,3350.6,3334.8,4,5,0.0,0.0,94.8,94.8,10045.12,tp 3335.10,100.35,2025.08.12 15:35:00,2025.08.12 17:15:00
2025.08.15 11:35:00,2025.08.18 02:17:57,XAUUSD,SHORT,0.06,3340.81,3324.25,6,8,0.0,1.63,99.36,100.99,10146.11,tp 3324.57,3762.95,2025.08.15 11:35:00,2025.08.18 02:15:00
2025.08.15 18:50:00,2025.08.18 09:28:20,GBPUSD,LONG,0.21,1.35658,1.35426,7,9,0.0,-0.19,-48.72,-48.91,10097.2,sl 1.35426,3758.33,2025.08.15 18:50:00,2025.08.18 09:25:00
2025.08.19 12:35:00,2025.08.19 13:24:00,USDJPY,LONG,0.4,147.783,147.599,10,11,0.0,0.0,-49.86,-49.86,10047.34,sl 147.599,49.0,2025.08.19 12:35:00,2025.08.19 13:20:00
2025.08.19 15:20:00,2025.08.19 16:07:49,XAUUSD,SHORT,0.15,3338.77,3332.46,12,13,0.0,0.0,94.65,94.65,10141.99,tp 3332.47,47.82,2025.08.19 15:20:00,2025.08.19 16:05:00
2025.08.20 11:05:00,2025.08.20 13:15:48,USDJPY,LONG,0.41,147.583,147.4,14,15,0.0,0.0,-50.9,-50.9,10091.09,sl 147.403,130.8,2025.08.20 11:05:00,2025.08.20 13:15:00
2025.08.21 02:50:00,2025.08.21 07:28:20,XAUUSD,SHORT,0.13,3346.58,3339.0,16,17,0.0,0.0,98.54,98.54,10189.63,tp 3339.00,278.33,2025.08.21 02:50:00,2025.08.21 07:25:00
2025.08.26 05:50:00,2025.08.27 07:20:10,USDJPY,SHORT,0.19,147.571,147.947,18,19,0.0,-2.28,-48.29,-50.57,10139.06,sl 147.947,1530.17,2025.08.26 05:50:00,2025.08.27 07:20:00
2025.08.28 03:20:00,2025.08.28 03:54:26,USDJPY,LONG,0.48,147.427,147.272,20,21,0.0,0.0,-50.52,-50.52,10088.54,sl 147.272,34.43,2025.08.28 03:20:00,2025.08.28 03:50:00
2025.08.28 16:20:00,2025.08.28 17:17:32,USDJPY,LONG,0.39,147.168,146.974,22,23,0.0,0.0,-51.48,-51.48,10037.06,sl 146.978,57.53,2025.08.28 16:20:00,2025.08.28 17:15:00
2025.08.29 17:05:00,2025.08.29 23:56:59,USDJPY,SHORT,0.37,147.017,147.067,24,25,0.0,0.0,-12.58,-12.58,10024.48,end of test,411.98,2025.08.29 17:05:00,2025.08.29 23:55:00
