scenario,group,trades,win_rate,PF,avg_R,net,maxDD,maxDD_pct,avg_MFE_R,avg_MAE_R,reached_0_5R_pct,reached_1R_pct,reached_2R_pct,max_consecutive_losses,monthly_net,monthly_trades,symbol_distribution,direction_distribution,FX_net,XAUUSD_net,LONG_net,SHORT_net,clean_or_acceptable_pct
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,AUDJPY,5,60.0,2.774,0.799,186.67,55.48,0.54,1.69,0.812,80.0,80.0,60.0,1,2024-07:96.09;2024-12:98.8;2025-04:-49.75;2026-02:97.01;2026-05:-55.48,2024-07:1;2024-12:1;2025-04:1;2026-02:1;2026-05:1,AUDJPY:5,LONG:3;SHORT:2,186.67,0,291.9,-105.23,100.0
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,EURJPY,15,33.33,1.017,0.009,8.28,247.5,2.48,1.075,1.146,46.67,40.0,33.33,4,2024-03:-50.79;2024-04:-47.52;2024-05:-48.66;2024-08:49.24;2024-09:-49.07;2024-10:-97.8;2025-02:95.71;2025-03:-98.61;2025-04:106.59;2026-02:198.04;2026-04:-48.85,2024-03:1;2024-04:1;2024-05:1;2024-08:2;2024-09:1;2024-10:2;2025-02:1;2025-03:2;2025-04:1;2026-02:2;2026-04:1,EURJPY:15,LONG:9;SHORT:6,8.28,0,9.46,-1.18,100.0
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,EURUSD,11,45.45,1.606,0.366,180.43,146.6,1.43,1.57,0.998,72.73,63.64,45.45,3,2024-01:-49.7;2024-04:97.3;2024-09:94.96;2024-11:91.35;2025-04:-50.54;2025-07:48.4;2025-09:-48.75;2025-12:-49.13;2026-03:97.66;2026-04:-51.12,2024-01:1;2024-04:1;2024-09:1;2024-11:1;2025-04:1;2025-07:2;2025-09:1;2025-12:1;2026-03:1;2026-04:1,EURUSD:11,LONG:6;SHORT:5,180.43,0,-11.41,191.84,100.0
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,GBPJPY,14,35.71,1.126,0.068,55.91,149.33,1.48,1.454,1.204,85.71,64.29,35.71,3,2024-01:52.14;2024-02:49.48;2024-03:-53.42;2024-08:-95.37;2024-09:97.04;2024-12:-49.11;2025-03:52.73;2025-04:50.65;2026-01:-48.23,2024-01:2;2024-02:2;2024-03:1;2024-08:2;2024-09:1;2024-12:1;2025-03:2;2025-04:2;2026-01:1,GBPJPY:14,LONG:9;SHORT:5,55.91,0,5.0,50.91,100.0
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,GBPUSD,9,11.11,0.243,-0.666,-300.53,396.9,3.93,0.936,1.3,66.67,33.33,11.11,8,2024-10:96.37;2025-01:-49.32;2025-07:-48.36;2025-10:-47.82;2026-01:-50.82;2026-02:-47.69;2026-03:-51.84;2026-04:-50.6;2026-05:-50.45,2024-10:1;2025-01:1;2025-07:1;2025-10:1;2026-01:1;2026-02:1;2026-03:1;2026-04:1;2026-05:1,GBPUSD:9,LONG:3;SHORT:6,-300.53,0,-146.33,-154.2,100.0
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,USDJPY,31,35.48,1.095,0.061,93.3,349.98,3.35,1.417,1.154,77.42,48.39,38.71,5,2024-02:-0.07;2024-03:-94.85;2024-06:-52.29;2024-08:196.93;2024-09:100.6;2024-12:93.29;2025-01:1.3;2025-02:102.32;2025-04:96.05;2025-06:-94.26;2025-07:50.49;2025-08:-49.47;2025-09:-99.12;2025-11:46.14;2026-01:-3.39;2026-02:-50.86;2026-03:-99.56;2026-04:-49.95,2024-02:3;2024-03:2;2024-06:1;2024-08:2;2024-09:1;2024-12:1;2025-01:3;2025-02:1;2025-04:1;2025-06:2;2025-07:2;2025-08:1;2025-09:2;2025-11:2;2026-01:3;2026-02:1;2026-03:2;2026-04:1,USDJPY:31,LONG:12;SHORT:19,93.3,0,-140.97,234.27,100.0
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,XAUUSD,35,22.86,0.528,-0.323,-606.24,860.55,8.61,1.196,1.308,54.29,40.0,31.43,18,2024-01:-49.6;2024-02:-49.5;2024-07:-49.44;2024-08:-46.8;2024-09:-97.2;2024-10:-94.87;2024-11:-48.76;2024-12:-96.79;2025-01:-45.68;2025-02:-47.84;2025-05:-192.83;2025-06:-41.24;2025-08:193.19;2025-09:-50.08;2025-10:34.26;2025-11:-97.78;2025-12:-46.32;2026-01:87.75;2026-04:174.77;2026-05:1.96;2026-06:-43.44,2024-01:1;2024-02:1;2024-07:1;2024-08:1;2024-09:2;2024-10:2;2024-11:1;2024-12:2;2025-01:1;2025-02:1;2025-05:4;2025-06:1;2025-08:2;2025-09:1;2025-10:2;2025-11:2;2025-12:1;2026-01:1;2026-04:2;2026-05:5;2026-06:1,XAUUSD:35,LONG:15;SHORT:20,0,-606.24,-570.96,-35.28,100.0
