time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos,h4_pivot_sequence,h1_pivot_sequence,h4_impulse_atr,h1_counter_wave_atr,h4_correction_depth,true_bos_level,bos_level_source_pivot,room_to_1r,room_to_2r,room_to_target_label,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,bos_level_type,m15_trigger_type,nearest_obstacle_type,nearest_obstacle_price,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok
2026.01.02 17:19:59,order_attempt,XAUUSD,SHORT,server_16_23,0,,Nested_Fixed_H4Fib_Room2R,fixed_h4fib_room2r,,,valid_h4_pullback_zone,none,counter_nwave_pass,fixed_h4fib_room2r,4339.45,4354.05,4310.25,0.03,14.60,2.00,1460.0,1.20,2920.0,2.40,4304.53,4340.56,4353.44,1,2.87,1.15,0.0165,20.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,4304.53,4353.44,4303.16,0.00,0.00,1,A_high@2025.12.26 16:00=4549.86000|B_low@2025.12.29 16:00=4302.75000|C_high@2025.12.30 12:00=4404.29000,high_latest@2025.12.31 16:00=4353.44000|low_latest@2025.12.31 22:00=4304.53000|bos@2025.12.31 22:00=4304.53000,5.75,3.42,41.09,4304.53,h1_last_higher_low,2.49,1.24,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,4303.16,false,true,true,true,true,true,true,true,false,true,true,true
2026.01.02 17:19:59,order_sent,XAUUSD,SHORT,server_16_23,10009,order_sent,Nested_Fixed_H4Fib_Room2R,fixed_h4fib_room2r,,,valid_h4_pullback_zone,none,counter_nwave_pass,fixed_h4fib_room2r,4339.45,4354.05,4310.25,0.03,14.60,2.00,1460.0,1.20,2920.0,2.40,4304.53,4340.56,4353.44,1,2.87,1.15,0.0165,20.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,4304.53,4353.44,4303.16,0.00,0.00,1,A_high@2025.12.26 16:00=4549.86000|B_low@2025.12.29 16:00=4302.75000|C_high@2025.12.30 12:00=4404.29000,high_latest@2025.12.31 16:00=4353.44000|low_latest@2025.12.31 22:00=4304.53000|bos@2025.12.31 22:00=4304.53000,5.75,3.42,41.09,4304.53,h1_last_higher_low,2.49,1.24,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,4303.16,false,true,true,true,true,true,true,true,false,true,true,true
2026.01.26 08:19:59,order_attempt,USDJPY,LONG,server_08_15,0,,Nested_Fixed_H4Fib_Room2R,fixed_h4fib_room2r,,,valid_h4_pullback_zone,none,counter_nwave_pass,fixed_h4fib_room2r,154.294,154.170,154.542,0.62,0.124,2.00,124.0,0.68,248.0,1.36,155.337,154.391,154.190,1,5.74,0.57,0.1101,20.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,155.337,158.330,154.190,0.000,0.00,1,A_low@2026.01.21 12:00=157.73900|B_high@2026.01.22 08:00=158.88600|C_low@2026.01.22 16:00=158.22300,high_latest@2026.01.26 02:00=155.33700|low_latest@2026.01.26 00:00=154.19000|bos@2026.01.26 02:00=155.33700,1.56,6.23,57.80,155.337,h1_last_lower_high,32.55,16.27,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,158.330,false,true,true,true,true,true,true,true,false,true,true,true
2026.01.26 08:19:59,order_sent,USDJPY,LONG,server_08_15,10009,order_sent,Nested_Fixed_H4Fib_Room2R,fixed_h4fib_room2r,,,valid_h4_pullback_zone,none,counter_nwave_pass,fixed_h4fib_room2r,154.294,154.170,154.542,0.62,0.124,2.00,124.0,0.68,248.0,1.36,155.337,154.391,154.190,1,5.74,0.57,0.1101,20.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,155.337,158.330,154.190,0.000,0.00,1,A_low@2026.01.21 12:00=157.73900|B_high@2026.01.22 08:00=158.88600|C_low@2026.01.22 16:00=158.22300,high_latest@2026.01.26 02:00=155.33700|low_latest@2026.01.26 00:00=154.19000|bos@2026.01.26 02:00=155.33700,1.56,6.23,57.80,155.337,h1_last_lower_high,32.55,16.27,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,158.330,false,true,true,true,true,true,true,true,false,true,true,true
2026.03.16 19:04:59,order_attempt,USDJPY,LONG,server_16_23,0,,Nested_Fixed_H4Fib_Room2R,fixed_h4fib_room2r,,,valid_h4_pullback_zone,none,counter_nwave_pass,fixed_h4fib_room2r,159.293,159.144,159.591,0.51,0.149,2.00,149.0,1.19,298.0,2.39,159.376,159.283,159.164,1,0.66,1.03,0.1601,20.0,144.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,159.376,159.633,159.164,0.000,0.00,1,A_low@2026.03.12 12:00=158.56000|B_high@2026.03.13 04:00=159.67600|C_low@2026.03.13 16:00=158.99300,high_latest@2026.03.16 12:00=159.37600|low_latest@2026.03.16 10:00=159.16400|bos@2026.03.16 12:00=159.37600,2.73,2.36,61.20,159.376,h1_last_lower_high,2.28,1.14,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,159.633,true,true,true,true,true,true,true,true,false,true,true,true
2026.03.16 19:04:59,order_sent,USDJPY,LONG,server_16_23,10009,order_sent,Nested_Fixed_H4Fib_Room2R,fixed_h4fib_room2r,,,valid_h4_pullback_zone,none,counter_nwave_pass,fixed_h4fib_room2r,159.293,159.144,159.591,0.51,0.149,2.00,149.0,1.19,298.0,2.39,159.376,159.283,159.164,1,0.66,1.03,0.1601,20.0,144.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,159.376,159.633,159.164,0.000,0.00,1,A_low@2026.03.12 12:00=158.56000|B_high@2026.03.13 04:00=159.67600|C_low@2026.03.13 16:00=158.99300,high_latest@2026.03.16 12:00=159.37600|low_latest@2026.03.16 10:00=159.16400|bos@2026.03.16 12:00=159.37600,2.73,2.36,61.20,159.376,h1_last_lower_high,2.28,1.14,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,159.633,true,true,true,true,true,true,true,true,false,true,true,true
