scenario,group,trades,win_rate,PF,avg_R,net,maxDD,maxDD_pct,avg_MFE_R,avg_MAE_R,reached_0_5R_pct,reached_1R_pct,reached_2R_pct,max_consecutive_losses,monthly_net,monthly_trades,symbol_distribution,direction_distribution,FX_net,XAUUSD_net,LONG_net,SHORT_net,clean_or_acceptable_pct
Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,server_00_07,53,30.19,0.865,-0.101,-242.8,561.7,5.44,1.285,1.178,67.92,50.94,32.08,6,2024-01:98.69;2024-02:-50.4;2024-03:97.35;2024-04:48.66;2024-06:43.64;2024-07:-107.62;2024-09:91.85;2024-10:50.25;2024-11:2.49;2024-12:-46.91;2025-01:-100.22;2025-02:-51.03;2025-03:97.81;2025-04:-47.29;2025-05:-5.86;2025-07:-48.8;2025-08:-13.0;2025-09:-48.96;2025-10:-45.16;2025-12:-49.95;2026-02:115.15;2026-03:-87.17;2026-04:-138.22;2026-05:-48.1,2024-01:1;2024-02:1;2024-03:1;2024-04:2;2024-06:2;2024-07:8;2024-09:1;2024-10:2;2024-11:3;2024-12:1;2025-01:2;2025-02:1;2025-03:4;2025-04:4;2025-05:3;2025-07:1;2025-08:3;2025-09:1;2025-10:4;2025-12:1;2026-02:1;2026-03:2;2026-04:3;2026-05:1,AUDJPY:2;EURJPY:2;EURUSD:2;GBPJPY:2;USDJPY:5;XAUUSD:40,LONG:29;SHORT:24,96.07,-338.87,-269.35,26.55,100.0
Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,server_08_15,84,30.95,0.912,-0.056,-254.54,668.8,6.56,1.279,1.214,67.86,44.05,32.14,10,2024-01:88.7;2024-02:-147.03;2024-03:149.29;2024-04:-115.82;2024-06:101.94;2024-08:-51.75;2024-09:-104.35;2024-10:35.71;2024-11:6.19;2024-12:-98.21;2025-01:114.24;2025-02:49.3;2025-03:1.14;2025-04:-50.83;2025-05:-2.76;2025-06:-357.41;2025-07:-49.79;2025-08:54.6;2025-09:176.84;2025-10:-49.42;2025-11:279.48;2025-12:-141.38;2026-01:-49.29;2026-02:56.7;2026-04:-46.86;2026-05:-237.82;2026-06:134.05,2024-01:5;2024-02:3;2024-03:6;2024-04:2;2024-06:4;2024-08:1;2024-09:5;2024-10:5;2024-11:3;2024-12:2;2025-01:2;2025-02:2;2025-03:3;2025-04:4;2025-05:3;2025-06:7;2025-07:1;2025-08:2;2025-09:5;2025-10:1;2025-11:3;2025-12:3;2026-01:1;2026-02:2;2026-04:1;2026-05:5;2026-06:3,EURJPY:4;EURUSD:2;GBPJPY:6;GBPUSD:3;USDJPY:8;XAUUSD:61,LONG:35;SHORT:49,-36.27,-218.27,-14.12,-240.42,100.0
Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,server_16_23,62,35.48,1.035,0.052,70.54,571.68,5.6,1.352,1.139,66.13,50.0,35.48,8,2024-01:-99.45;2024-02:-50.61;2024-03:0.44;2024-04:100.58;2024-05:-49.7;2024-06:105.5;2024-07:152.1;2024-08:-68.13;2024-09:-202.29;2024-10:-147.97;2024-11:-48.62;2025-01:49.33;2025-02:-6.13;2025-03:86.03;2025-04:-102.21;2025-05:89.74;2025-06:98.55;2025-07:-71.58;2025-08:-0.95;2025-10:68.02;2025-11:34.22;2026-03:148.8;2026-04:-99.65;2026-05:42.1;2026-06:42.42,2024-01:2;2024-02:1;2024-03:3;2024-04:1;2024-05:1;2024-06:1;2024-07:3;2024-08:4;2024-09:4;2024-10:3;2024-11:1;2025-01:2;2025-02:3;2025-03:4;2025-04:5;2025-05:4;2025-06:1;2025-07:4;2025-08:3;2025-10:1;2025-11:2;2026-03:3;2026-04:2;2026-05:2;2026-06:2,EURJPY:4;EURUSD:7;GBPJPY:7;GBPUSD:1;USDJPY:11;XAUUSD:32,LONG:31;SHORT:31,-184.57,255.11,38.68,31.86,100.0
