period,selection_mode,scan_minutes,group,trades,wins,losses,win_rate,net_profit,gross_profit,gross_loss,profit_factor,expected_payoff,avg_win,avg_loss
2024,all,15,XAUUSD:SHORT,23,8,15,34.78,-117.07,576.13,-693.2,0.831,-5.09,72.02,-46.21
2024,all,5,AUDJPY:LONG,1,0,1,0.0,-53.94,0.0,-53.94,0.0,-53.94,0.0,-53.94
2024,all,5,AUDJPY:SHORT,1,0,1,0.0,-52.2,0.0,-52.2,0.0,-52.2,0.0,-52.2
2024,all,5,EURJPY:LONG,5,1,4,20.0,-126.88,76.65,-203.53,0.377,-25.38,76.65,-50.88
2024,all,5,EURJPY:SHORT,7,2,5,28.57,-131.42,154.79,-286.21,0.541,-18.77,77.4,-57.24
2024,all,5,EURUSD:SHORT,1,0,1,0.0,-49.92,0.0,-49.92,0.0,-49.92,0.0,-49.92
2024,all,5,GBPJPY:LONG,11,6,5,54.55,204.19,452.8,-248.61,1.821,18.56,75.47,-49.72
2024,all,5,GBPJPY:SHORT,8,5,3,62.5,224.8,375.6,-150.8,2.491,28.1,75.12,-50.27
2024,all,5,GBPUSD:LONG,2,0,2,0.0,-112.25,0.0,-112.25,0.0,-56.12,0.0,-56.12
2024,all,5,GBPUSD:SHORT,1,0,1,0.0,-49.32,0.0,-49.32,0.0,-49.32,0.0,-49.32
2024,all,5,USDJPY:LONG,8,4,4,50.0,94.03,300.8,-206.77,1.455,11.75,75.2,-51.69
2024,all,5,USDJPY:SHORT,11,6,5,54.55,209.55,469.72,-260.17,1.805,19.05,78.29,-52.03
2024,all,5,XAUUSD:LONG,79,37,42,46.84,537.73,2720.82,-2183.09,1.246,6.81,73.54,-51.98
2024,all,5,XAUUSD:SHORT,43,17,26,39.53,19.88,1307.76,-1287.88,1.015,0.46,76.93,-49.53
2024,best,10,AUDJPY:SHORT,1,0,1,0.0,-52.2,0.0,-52.2,0.0,-52.2,0.0,-52.2
2024,best,10,EURJPY:LONG,2,0,2,0.0,-96.35,0.0,-96.35,0.0,-48.17,0.0,-48.17
2024,best,10,EURJPY:SHORT,3,0,3,0.0,-151.01,0.0,-151.01,0.0,-50.34,0.0,-50.34
2024,best,10,EURUSD:SHORT,1,0,1,0.0,-49.92,0.0,-49.92,0.0,-49.92,0.0,-49.92
2024,best,10,GBPJPY:LONG,7,4,3,57.14,148.29,298.85,-150.56,1.985,21.18,74.71,-50.19
2024,best,10,GBPJPY:SHORT,2,2,0,100.0,147.64,147.64,0.0,,73.82,73.82,0.0
2024,best,10,GBPUSD:LONG,1,0,1,0.0,-50.4,0.0,-50.4,0.0,-50.4,0.0,-50.4
2024,best,10,USDJPY:LONG,6,4,2,66.67,203.92,306.98,-103.06,2.979,33.99,76.75,-51.53
2024,best,10,USDJPY:SHORT,8,4,4,50.0,101.94,313.77,-211.83,1.481,12.74,78.44,-52.96
2024,best,10,XAUUSD:LONG,57,26,31,45.61,165.81,1785.02,-1619.21,1.102,2.91,68.65,-52.23
2024,best,10,XAUUSD:SHORT,34,15,19,44.12,216.96,1165.78,-948.82,1.229,6.38,77.72,-49.94
2024,best,15,AUDJPY:SHORT,1,0,1,0.0,-42.85,0.0,-42.85,0.0,-42.85,0.0,-42.85
2024,best,15,EURJPY:LONG,4,1,3,25.0,-72.91,73.33,-146.24,0.501,-18.23,73.33,-48.75
2024,best,15,EURJPY:SHORT,3,0,3,0.0,-148.42,0.0,-148.42,0.0,-49.47,0.0,-49.47
2024,best,15,GBPJPY:LONG,6,3,3,50.0,73.07,220.91,-147.84,1.494,12.18,73.64,-49.28
2024,best,15,GBPJPY:SHORT,3,1,2,33.33,-35.37,67.12,-102.49,0.655,-11.79,67.12,-51.25
2024,best,15,GBPUSD:LONG,2,0,2,0.0,-109.28,0.0,-109.28,0.0,-54.64,0.0,-54.64
2024,best,15,GBPUSD:SHORT,1,0,1,0.0,-48.28,0.0,-48.28,0.0,-48.28,0.0,-48.28
2024,best,15,USDJPY:LONG,4,2,2,50.0,52.19,147.95,-95.76,1.545,13.05,73.97,-47.88
2024,best,15,USDJPY:SHORT,4,1,3,25.0,-84.69,67.79,-152.48,0.445,-21.17,67.79,-50.83
2024,best,15,XAUUSD:LONG,42,21,21,50.0,222.61,1321.77,-1099.16,1.203,5.3,62.94,-52.34
2024,best,15,XAUUSD:SHORT,22,8,14,36.36,-71.11,576.13,-647.24,0.89,-3.23,72.02,-46.23
2024,best,5,AUDJPY:SHORT,1,0,1,0.0,-52.2,0.0,-52.2,0.0,-52.2,0.0,-52.2
2024,best,5,EURJPY:LONG,4,0,4,0.0,-201.67,0.0,-201.67,0.0,-50.42,0.0,-50.42
2024,best,5,EURJPY:SHORT,3,0,3,0.0,-150.1,0.0,-150.1,0.0,-50.03,0.0,-50.03
2024,best,5,EURUSD:SHORT,1,0,1,0.0,-49.92,0.0,-49.92,0.0,-49.92,0.0,-49.92
2024,best,5,GBPJPY:LONG,9,5,4,55.56,174.31,373.63,-199.32,1.875,19.37,74.73,-49.83
2024,best,5,GBPJPY:SHORT,4,3,1,75.0,170.99,221.09,-50.1,4.413,42.75,73.7,-50.1
2024,best,5,GBPUSD:LONG,2,0,2,0.0,-111.05,0.0,-111.05,0.0,-55.53,0.0,-55.53
2024,best,5,GBPUSD:SHORT,1,0,1,0.0,-49.32,0.0,-49.32,0.0,-49.32,0.0,-49.32
2024,best,5,USDJPY:LONG,6,4,2,66.67,192.0,297.79,-105.79,2.815,32.0,74.45,-52.89
2024,best,5,USDJPY:SHORT,9,6,3,66.67,306.12,469.72,-163.6,2.871,34.01,78.29,-54.53
2024,best,5,XAUUSD:LONG,78,37,41,47.44,616.44,2764.07,-2147.63,1.287,7.9,74.7,-52.38
2024,best,5,XAUUSD:SHORT,41,16,25,39.02,-13.19,1245.8,-1258.99,0.99,-0.32,77.86,-50.36
2025,all,10,AUDJPY:SHORT,1,0,1,0.0,-52.31,0.0,-52.31,0.0,-52.31,0.0,-52.31
2025,all,10,EURJPY:LONG,3,0,3,0.0,-151.19,0.0,-151.19,0.0,-50.4,0.0,-50.4
2025,all,10,EURUSD:LONG,4,1,3,25.0,-76.14,69.0,-145.14,0.475,-19.04,69.0,-48.38
2025,all,10,GBPJPY:SHORT,1,0,1,0.0,-46.47,0.0,-46.47,0.0,-46.47,0.0,-46.47
2025,all,10,GBPUSD:LONG,2,1,1,50.0,18.52,67.36,-48.84,1.379,9.26,67.36,-48.84
2025,all,10,GBPUSD:SHORT,2,0,2,0.0,-98.06,0.0,-98.06,0.0,-49.03,0.0,-49.03
2025,all,10,USDJPY:LONG,5,0,5,0.0,-231.3,0.0,-231.3,0.0,-46.26,0.0,-46.26
2025,all,10,USDJPY:SHORT,22,7,15,31.82,-228.77,516.85,-745.62,0.693,-10.4,73.84,-49.71
2025,all,10,XAUUSD:LONG,102,38,64,37.25,-463.48,2445.31,-2908.79,0.841,-4.54,64.35,-45.45
2025,all,10,XAUUSD:SHORT,60,27,33,45.0,566.57,2018.4,-1451.83,1.39,9.44,74.76,-43.99
2025,all,15,AUDJPY:SHORT,1,0,1,0.0,-50.85,0.0,-50.85,0.0,-50.85,0.0,-50.85
2025,all,15,EURJPY:LONG,4,1,3,25.0,-80.42,70.56,-150.98,0.467,-20.11,70.56,-50.33
2025,all,15,EURJPY:SHORT,1,0,1,0.0,-47.08,0.0,-47.08,0.0,-47.08,0.0,-47.08
2025,all,15,EURUSD:LONG,4,3,1,75.0,169.94,219.99,-50.05,4.395,42.48,73.33,-50.05
2025,all,15,GBPUSD:LONG,2,1,1,50.0,24.05,72.88,-48.83,1.493,12.02,72.88,-48.83
2025,all,15,GBPUSD:SHORT,1,0,1,0.0,-49.6,0.0,-49.6,0.0,-49.6,0.0,-49.6
2025,all,15,USDJPY:LONG,4,0,4,0.0,-191.92,0.0,-191.92,0.0,-47.98,0.0,-47.98
2025,all,15,USDJPY:SHORT,17,6,11,35.29,-108.56,450.66,-559.22,0.806,-6.39,75.11,-50.84
2025,all,15,XAUUSD:LONG,73,32,41,43.84,152.16,2121.42,-1969.26,1.077,2.08,66.29,-48.03
2025,all,15,XAUUSD:SHORT,40,17,23,42.5,63.37,1168.83,-1105.46,1.057,1.58,68.75,-48.06
2025,all,5,AUDJPY:SHORT,2,1,1,50.0,19.34,71.65,-52.31,1.37,9.67,71.65,-52.31
2025,all,5,EURJPY:LONG,6,2,4,33.33,-51.97,145.63,-197.6,0.737,-8.66,72.81,-49.4
2025,all,5,EURJPY:SHORT,2,1,1,50.0,24.56,71.64,-47.08,1.522,12.28,71.64,-47.08
2025,all,5,EURUSD:LONG,8,3,5,37.5,-26.95,216.09,-243.04,0.889,-3.37,72.03,-48.61
2025,all,5,EURUSD:SHORT,1,0,1,0.0,-49.37,0.0,-49.37,0.0,-49.37,0.0,-49.37
2025,all,5,GBPJPY:SHORT,2,1,1,50.0,25.03,72.14,-47.11,1.531,12.52,72.14,-47.11
2025,all,5,GBPUSD:LONG,5,2,3,40.0,-11.34,138.08,-149.42,0.924,-2.27,69.04,-49.81
2025,all,5,GBPUSD:SHORT,2,0,2,0.0,-96.46,0.0,-96.46,0.0,-48.23,0.0,-48.23
2025,all,5,USDJPY:LONG,10,3,7,30.0,-120.65,215.18,-335.83,0.641,-12.07,71.73,-47.98
2025,all,5,USDJPY:SHORT,27,10,17,37.04,-123.01,738.56,-861.57,0.857,-4.56,73.86,-50.68
2025,all,5,XAUUSD:LONG,131,52,79,39.69,-339.61,3376.05,-3715.66,0.909,-2.59,64.92,-47.03
2025,all,5,XAUUSD:SHORT,73,31,42,42.47,318.45,2257.83,-1939.38,1.164,4.36,72.83,-46.18
2025,best,10,AUDJPY:SHORT,1,0,1,0.0,-52.31,0.0,-52.31,0.0,-52.31,0.0,-52.31
2025,best,10,EURJPY:LONG,2,0,2,0.0,-100.77,0.0,-100.77,0.0,-50.39,0.0,-50.39
2025,best,10,EURUSD:LONG,3,1,2,33.33,-27.0,69.0,-96.0,0.719,-9.0,69.0,-48.0
2025,best,10,GBPJPY:SHORT,1,0,1,0.0,-46.47,0.0,-46.47,0.0,-46.47,0.0,-46.47
2025,best,10,GBPUSD:LONG,1,0,1,0.0,-50.32,0.0,-50.32,0.0,-50.32,0.0,-50.32
2025,best,10,GBPUSD:SHORT,2,0,2,0.0,-96.46,0.0,-96.46,0.0,-48.23,0.0,-48.23
2025,best,10,USDJPY:LONG,5,0,5,0.0,-231.3,0.0,-231.3,0.0,-46.26,0.0,-46.26
2025,best,10,USDJPY:SHORT,19,6,13,31.58,-205.24,444.03,-649.27,0.684,-10.8,74.0,-49.94
2025,best,10,XAUUSD:LONG,101,37,64,36.63,-552.26,2362.33,-2914.59,0.811,-5.47,63.85,-45.54
2025,best,10,XAUUSD:SHORT,58,27,31,46.55,653.71,2018.4,-1364.69,1.479,11.27,74.76,-44.02
2025,best,15,AUDJPY:SHORT,1,0,1,0.0,-50.85,0.0,-50.85,0.0,-50.85,0.0,-50.85
2025,best,15,EURJPY:LONG,4,1,3,25.0,-81.08,69.9,-150.98,0.463,-20.27,69.9,-50.33
2025,best,15,EURJPY:SHORT,1,0,1,0.0,-47.08,0.0,-47.08,0.0,-47.08,0.0,-47.08
2025,best,15,EURUSD:LONG,4,3,1,75.0,169.94,219.99,-50.05,4.395,42.48,73.33,-50.05
2025,best,15,GBPUSD:LONG,1,0,1,0.0,-48.83,0.0,-48.83,0.0,-48.83,0.0,-48.83
2025,best,15,GBPUSD:SHORT,1,0,1,0.0,-49.6,0.0,-49.6,0.0,-49.6,0.0,-49.6
2025,best,15,USDJPY:LONG,4,0,4,0.0,-188.2,0.0,-188.2,0.0,-47.05,0.0,-47.05
2025,best,15,USDJPY:SHORT,16,6,10,37.5,-60.84,450.66,-511.5,0.881,-3.8,75.11,-51.15
2025,best,15,XAUUSD:LONG,70,30,40,42.86,84.11,1983.08,-1898.97,1.044,1.2,66.1,-47.47
2025,best,15,XAUUSD:SHORT,40,17,23,42.5,52.19,1157.65,-1105.46,1.047,1.3,68.1,-48.06
2025,best,5,AUDJPY:SHORT,1,0,1,0.0,-50.85,0.0,-50.85,0.0,-50.85,0.0,-50.85
2025,best,5,EURJPY:LONG,5,2,3,40.0,-4.23,145.08,-149.31,0.972,-0.85,72.54,-49.77
2025,best,5,EURJPY:SHORT,2,1,1,50.0,24.56,71.64,-47.08,1.522,12.28,71.64,-47.08
2025,best,5,EURUSD:LONG,7,2,5,28.57,-96.56,141.93,-238.49,0.595,-13.79,70.97,-47.7
2025,best,5,EURUSD:SHORT,1,0,1,0.0,-49.37,0.0,-49.37,0.0,-49.37,0.0,-49.37
2025,best,5,GBPJPY:SHORT,1,0,1,0.0,-47.11,0.0,-47.11,0.0,-47.11,0.0,-47.11
2025,best,5,GBPUSD:LONG,3,0,3,0.0,-147.94,0.0,-147.94,0.0,-49.31,0.0,-49.31
2025,best,5,GBPUSD:SHORT,2,0,2,0.0,-96.46,0.0,-96.46,0.0,-48.23,0.0,-48.23
2025,best,5,USDJPY:LONG,10,3,7,30.0,-114.16,213.04,-327.2,0.651,-11.42,71.01,-46.74
2025,best,5,USDJPY:SHORT,23,10,13,43.48,100.12,736.68,-636.56,1.157,4.35,73.67,-48.97
2025,best,5,XAUUSD:LONG,126,49,77,38.89,-413.67,3154.2,-3567.87,0.884,-3.28,64.37,-46.34
2025,best,5,XAUUSD:SHORT,66,28,38,42.42,328.65,2041.97,-1713.32,1.192,4.98,72.93,-45.09
2026YTD,all,10,EURUSD:SHORT,2,1,1,50.0,25.3,75.14,-49.84,1.508,12.65,75.14,-49.84
2026YTD,all,10,GBPUSD:SHORT,1,0,1,0.0,-50.19,0.0,-50.19,0.0,-50.19,0.0,-50.19
2026YTD,all,10,USDJPY:SHORT,2,0,2,0.0,-101.21,0.0,-101.21,0.0,-50.61,0.0,-50.61
2026YTD,all,10,XAUUSD:LONG,24,12,12,50.0,201.15,772.63,-571.48,1.352,8.38,64.39,-47.62
2026YTD,all,10,XAUUSD:SHORT,32,16,16,50.0,529.89,1273.95,-744.06,1.712,16.56,79.62,-46.5
2026YTD,all,15,GBPUSD:SHORT,1,0,1,0.0,-47.8,0.0,-47.8,0.0,-47.8,0.0,-47.8
2026YTD,all,15,USDJPY:LONG,1,0,1,0.0,-48.17,0.0,-48.17,0.0,-48.17,0.0,-48.17
2026YTD,all,15,USDJPY:SHORT,3,1,2,33.33,-34.33,65.72,-100.05,0.657,-11.44,65.72,-50.03
2026YTD,all,15,XAUUSD:LONG,19,8,11,42.11,80.05,566.98,-486.93,1.164,4.21,70.87,-44.27
2026YTD,all,15,XAUUSD:SHORT,19,8,11,42.11,90.66,573.98,-483.32,1.188,4.77,71.75,-43.94
2026YTD,all,5,EURUSD:SHORT,3,2,1,66.67,110.22,161.84,-51.62,3.135,36.74,80.92,-51.62
2026YTD,all,5,GBPUSD:SHORT,3,1,2,33.33,-21.29,76.8,-98.09,0.783,-7.1,76.8,-49.05
2026YTD,all,5,USDJPY:LONG,1,0,1,0.0,-49.77,0.0,-49.77,0.0,-49.77,0.0,-49.77
2026YTD,all,5,USDJPY:SHORT,3,1,2,33.33,-29.52,71.69,-101.21,0.708,-9.84,71.69,-50.61
2026YTD,all,5,XAUUSD:LONG,36,16,20,44.44,153.77,1130.66,-976.89,1.157,4.27,70.67,-48.84
2026YTD,all,5,XAUUSD:SHORT,46,22,24,47.83,595.22,1731.0,-1135.78,1.524,12.94,78.68,-47.32
2026YTD,best,10,EURUSD:SHORT,2,1,1,50.0,25.3,75.14,-49.84,1.508,12.65,75.14,-49.84
2026YTD,best,10,GBPUSD:SHORT,1,0,1,0.0,-50.19,0.0,-50.19,0.0,-50.19,0.0,-50.19
2026YTD,best,10,USDJPY:SHORT,2,0,2,0.0,-101.21,0.0,-101.21,0.0,-50.61,0.0,-50.61
2026YTD,best,10,XAUUSD:LONG,24,12,12,50.0,201.15,772.63,-571.48,1.352,8.38,64.39,-47.62
2026YTD,best,10,XAUUSD:SHORT,32,16,16,50.0,529.89,1273.95,-744.06,1.712,16.56,79.62,-46.5
2026YTD,best,15,GBPUSD:SHORT,1,0,1,0.0,-47.8,0.0,-47.8,0.0,-47.8,0.0,-47.8
2026YTD,best,15,USDJPY:LONG,1,0,1,0.0,-48.17,0.0,-48.17,0.0,-48.17,0.0,-48.17
2026YTD,best,15,USDJPY:SHORT,3,1,2,33.33,-34.33,65.72,-100.05,0.657,-11.44,65.72,-50.03
2026YTD,best,15,XAUUSD:LONG,19,8,11,42.11,80.05,566.98,-486.93,1.164,4.21,70.87,-44.27
2026YTD,best,15,XAUUSD:SHORT,19,8,11,42.11,90.66,573.98,-483.32,1.188,4.77,71.75,-43.94
2026YTD,best,5,EURUSD:SHORT,3,2,1,66.67,110.22,161.84,-51.62,3.135,36.74,80.92,-51.62
2026YTD,best,5,GBPUSD:SHORT,2,0,2,0.0,-101.79,0.0,-101.79,0.0,-50.89,0.0,-50.89
2026YTD,best,5,USDJPY:LONG,1,0,1,0.0,-49.77,0.0,-49.77,0.0,-49.77,0.0,-49.77
2026YTD,best,5,USDJPY:SHORT,2,1,1,50.0,20.07,71.69,-51.62,1.389,10.04,71.69,-51.62
2026YTD,best,5,XAUUSD:LONG,36,16,20,44.44,153.77,1130.66,-976.89,1.157,4.27,70.67,-48.84
2026YTD,best,5,XAUUSD:SHORT,44,22,22,50.0,676.65,1731.0,-1054.35,1.642,15.38,78.68,-47.93
