time,event,symbol,direction,session,entry_selection_mode,scan_interval,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,h4_impulse_pass,h4_pullback_zone_pass,h1_counter_trend_pass,neckline_pass,structure_sl_pass,rr_pass,spread_guard_pass,spread_guard_blocked,setup_pass,entry_pass,final_entry_pass,h4_impulse_high,h4_impulse_low,h4_fib_retracement_pct,h4_atr,h1_atr,m15_atr,spread_atr,spread_points,neckline_price,neckline_break_close_price,right_side_level,entry_price,sl,tp,volume,risk_r,rr,bars_since_right_side,distance_neckline_to_entry,distance_neckline_to_entry_atr,distance_right_side_to_entry,distance_right_side_to_entry_atr,sl_points,sl_atr,tp_points,tp_atr,quality_score
2025.10.10 15:19:59,order_blocked,XAUUSD,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,4057.91,3944.83,41.78,36.91,16.98,7.71,0.0233,18.0,3990.81,3988.46,4000.08,3992.74,4000.47,3977.28,0.06,7.73,2.00,7,1.93,0.25,7.34,0.95,773.0,1.00,1546.0,2.01,68.07
2025.10.13 08:04:59,blocked_candidate,AUDJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,100.515,97.824,46.41,0.562,0.404,0.077,0.3653,28.0,99.106,99.073,99.201,99.067,99.229,98.743,0.47,0.162,2.00,7,0.039,0.51,0.134,1.75,162.0,2.11,324.0,4.23,67.74
2025.10.13 09:19:59,blocked_candidate,AUDJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,false,true,true,false,false,100.515,97.824,46.41,0.562,0.309,0.075,0.3716,28.0,98.974,98.946,99.094,98.979,99.122,98.693,0.53,0.143,2.00,4,0.005,0.07,0.115,1.53,143.0,1.90,286.0,3.80,107.05
2025.10.13 12:50:00,blocked_candidate,AUDJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,100.515,97.824,56.00,0.573,0.293,0.102,0.2749,28.0,99.255,99.252,99.359,99.259,99.387,99.003,0.59,0.128,2.00,3,0.004,0.04,0.100,0.98,128.0,1.26,256.0,2.51,75.93
2025.10.13 13:04:59,blocked_candidate,AUDJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,100.515,97.824,56.00,0.573,0.289,0.098,0.2861,28.0,99.255,99.249,99.359,99.247,99.387,98.967,0.54,0.140,2.00,4,0.008,0.08,0.112,1.14,140.0,1.43,280.0,2.86,75.42
2025.10.13 13:19:59,blocked_candidate,AUDJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,100.515,97.824,56.00,0.573,0.289,0.093,0.3022,28.0,99.255,99.252,99.359,99.227,99.387,98.907,0.47,0.160,2.00,5,0.028,0.30,0.132,1.42,160.0,1.73,320.0,3.45,72.77
2025.10.13 13:34:59,blocked_candidate,AUDJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,100.515,97.824,56.00,0.573,0.289,0.089,0.3146,28.0,99.255,99.214,99.359,99.244,99.387,98.958,0.53,0.143,2.00,6,0.011,0.12,0.115,1.29,143.0,1.61,286.0,3.21,72.92
2025.10.13 15:19:59,blocked_candidate,GBPJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,204.867,201.743,40.27,0.708,0.279,0.126,0.3012,38.0,202.852,202.845,203.082,202.850,203.120,202.310,0.28,0.270,2.00,5,0.002,0.02,0.232,1.84,270.0,2.14,540.0,4.28,73.97
2025.10.13 15:34:59,blocked_candidate,GBPJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,204.867,201.743,40.27,0.708,0.279,0.119,0.3205,38.0,202.852,202.820,203.082,202.865,203.120,202.355,0.29,0.255,2.00,6,0.013,0.11,0.217,1.83,255.0,2.15,510.0,4.30,70.85
2025.10.13 17:04:59,blocked_candidate,AUDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,100.515,97.824,45.97,0.583,0.177,0.091,0.3079,28.0,99.203,99.199,99.262,99.221,99.290,99.083,1.00,0.069,2.00,14,0.018,0.20,0.041,0.45,69.0,0.76,138.0,1.52,57.21
2025.10.16 06:04:59,blocked_candidate,EURJPY,LONG,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,spread_guard,spread_guard,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,false,true,true,false,false,176.293,175.423,61.26,0.458,0.214,0.130,0.2301,30.0,175.864,175.885,175.658,175.893,175.628,176.423,0.28,0.265,2.00,5,0.029,0.22,0.235,1.80,265.0,2.03,530.0,4.07,100.57
2025.10.16 06:19:59,blocked_candidate,EURJPY,LONG,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,176.293,175.423,61.26,0.458,0.214,0.128,0.2336,30.0,175.864,175.872,175.658,175.880,175.628,176.384,0.30,0.252,2.00,6,0.016,0.12,0.222,1.73,252.0,1.96,504.0,3.92,69.75
2025.10.16 16:04:59,blocked_candidate,USDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,false,true,true,false,false,151.732,150.505,47.76,0.469,0.252,0.106,0.2067,22.0,151.154,151.091,151.367,151.215,151.389,150.867,0.43,0.174,2.00,6,0.061,0.57,0.152,1.43,174.0,1.63,348.0,3.27,99.78
2025.10.16 16:34:59,final_entry_candidate,USDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,151.732,150.505,47.76,0.469,0.252,0.115,0.1736,20.0,151.154,151.138,151.367,151.210,151.387,150.856,0.42,0.177,2.00,8,0.056,0.49,0.157,1.36,177.0,1.54,354.0,3.07,66.82
2025.10.16 16:34:59,order_sent,USDJPY,SHORT,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,151.732,150.505,47.76,0.469,0.252,0.115,0.1736,20.0,151.154,151.138,151.367,151.210,151.387,150.856,0.42,0.177,2.00,8,0.056,0.49,0.157,1.36,177.0,1.54,354.0,3.07,66.82
2025.10.17 23:34:59,blocked_candidate,GBPUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,1.34706,1.33340,39.82,0.00378,0.00206,0.00076,0.2897,22.0,1.34240,1.34259,1.34126,1.34267,1.34104,1.34593,0.31,0.00163,2.00,10,0.00027,0.36,0.00141,1.86,163.0,2.15,326.0,4.29,59.63
2025.10.17 23:34:59,final_entry_candidate,XAUUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,4379.46,4090.49,60.43,53.15,36.32,15.64,0.0192,30.0,4244.63,4245.63,4212.53,4244.13,4211.75,4308.89,0.01,32.38,2.00,5,0.50,0.03,31.60,2.02,3238.0,2.07,6476.0,4.14,103.36
2025.10.17 23:34:59,order_sent,XAUUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,true,true,true,true,true,true,true,false,true,true,true,4379.46,4090.49,60.43,53.15,36.32,15.64,0.0192,30.0,4244.63,4245.63,4212.53,4244.13,4211.75,4308.89,0.01,32.38,2.00,5,0.50,0.03,31.60,2.02,3238.0,2.07,6476.0,4.14,103.36
2025.10.17 23:49:59,blocked_candidate,GBPUSD,LONG,server_16_23,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,spread_guard,spread_guard,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,false,true,true,false,false,1.34706,1.33340,39.82,0.00378,0.00206,0.00077,0.3907,30.0,1.34240,1.34263,1.34126,1.34264,1.34096,1.34600,0.30,0.00168,2.00,11,0.00024,0.31,0.00138,1.80,168.0,2.19,336.0,4.38,58.14
2025.10.20 01:49:59,final_entry_candidate,XAUUSD,LONG,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,4379.46,4090.49,43.85,54.52,37.03,13.65,0.0227,31.0,4252.89,4256.95,4239.90,4261.93,4239.22,4307.35,0.02,22.71,2.00,3,9.04,0.66,22.03,1.61,2271.0,1.66,4542.0,3.33,68.36
2025.10.20 01:49:59,order_blocked,XAUUSD,LONG,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,4379.46,4090.49,43.85,54.52,37.03,13.65,0.0227,31.0,4252.89,4256.95,4239.90,4261.93,4239.22,4307.35,0.02,22.71,2.00,3,9.04,0.66,22.03,1.61,2271.0,1.66,4542.0,3.33,68.36
2025.10.20 02:04:59,final_entry_candidate,XAUUSD,LONG,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,4379.46,4090.49,43.85,54.52,35.91,13.31,0.0225,30.0,4252.89,4255.69,4239.90,4254.91,4239.23,4286.27,0.03,15.68,2.00,4,2.02,0.15,15.01,1.13,1568.0,1.18,3136.0,2.36,74.49
2025.10.20 02:04:59,order_blocked,XAUUSD,LONG,server_00_07,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,4379.46,4090.49,43.85,54.52,35.91,13.31,0.0225,30.0,4252.89,4255.69,4239.90,4254.91,4239.23,4286.27,0.03,15.68,2.00,4,2.02,0.15,15.01,1.13,1568.0,1.18,3136.0,2.36,74.49
2025.10.20 09:19:59,final_entry_candidate,USDJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,151.396,149.372,60.28,0.558,0.217,0.095,0.1583,15.0,150.804,150.647,150.887,150.705,150.902,150.311,0.38,0.197,2.00,14,0.099,1.04,0.182,1.92,197.0,2.08,394.0,4.16,43.30
2025.10.20 09:19:59,order_blocked,USDJPY,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,neckline_break_late,max_positions,max_positions,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,true,true,true,true,true,true,true,false,true,true,true,151.396,149.372,60.28,0.558,0.217,0.095,0.1583,15.0,150.804,150.647,150.887,150.705,150.902,150.311,0.38,0.197,2.00,14,0.099,1.04,0.182,1.92,197.0,2.08,394.0,4.16,43.30
2025.10.21 07:49:59,blocked_candidate,EURJPY,LONG,server_00_07,best_only,300,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,spread_guard,spread_guard,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,true,true,true,true,true,true,false,true,true,false,false,176.357,174.804,51.90,0.467,0.162,0.099,0.3019,30.0,175.842,175.861,175.687,175.873,175.657,176.305,0.35,0.216,2.00,4,0.031,0.31,0.186,1.87,216.0,2.17,432.0,4.35,125.12
2025.10.30 09:04:59,blocked_candidate,EURUSD,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,true,true,true,true,true,true,false,true,true,false,false,1.16651,1.15769,61.68,0.00276,0.00159,0.00067,0.2698,18.0,1.16261,1.16232,1.16334,1.16263,1.16352,1.16085,0.57,0.00089,2.00,4,0.00002,0.03,0.00071,1.06,89.0,1.33,178.0,2.67,122.63
2025.10.30 09:49:59,blocked_candidate,EURUSD,SHORT,server_08_15,best_only,300,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,spread_guard,spread_guard,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,true,true,true,true,true,true,false,true,true,false,false,1.16651,1.15769,61.68,0.00276,0.00159,0.00077,0.2351,18.0,1.16237,1.16202,1.16304,1.16237,1.16322,1.16067,0.60,0.00085,2.00,4,0.00000,0.00,0.00067,0.88,85.0,1.11,170.0,2.22,122.99
