time,event,symbol,direction,entry_price,sl,tp,result_R,profit,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name
2025.02.03 07:04:59,execution_block_candidate,USDJPY,LONG,155.637,155.544,155.777,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,154.719,155.875,154.519,155.213,HH_HL,7,0.085,0.312,PERIOD_M15,154.719,155.875,155.560,27.25,2.28,4,false,155.560,1.19,6.66,PERIOD_M5,155.723,155.723,1,1.32,86.0,late,75.00,1.43,0.093,1.50,0.2464,,spread_guard,true,,true,,0.00,false,0.60,1,1.59,early_higher_low,,23,1,1.32,6.66,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 07:09:59,execution_block_candidate,EURJPY,SHORT,159.199,159.344,158.982,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,158.255,159.707,160.193,161.488,LL_LH,7,-0.215,0.638,PERIOD_M15,159.707,158.255,159.314,72.93,6.69,4,false,159.314,1.38,7.92,PERIOD_M5,159.126,159.126,1,0.87,73.0,unclear,75.00,1.74,0.145,1.50,0.3590,,spread_guard,true,,true,,0.00,false,0.14,1,1.01,early_lower_high,,13,1,0.87,7.92,18.00,75.00,late_entry,entry_far_from_reclaim_or_pullback,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 07:09:59,execution_block_candidate,GBPJPY,SHORT,190.784,191.153,190.231,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,190.068,191.652,192.041,193.017,LL_LH,7,-0.177,0.674,PERIOD_M15,191.652,190.068,191.114,66.04,4.85,4,false,191.114,2.90,20.83,PERIOD_M5,190.681,190.681,1,0.90,103.0,late,75.00,3.24,0.369,1.50,0.3423,,spread_guard,true,,true,,0.00,false,0.00,1,0.90,early_lower_high,,13,1,0.90,20.83,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 07:09:59,execution_block_candidate,AUDJPY,SHORT,95.155,95.337,94.882,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,94.675,95.669,95.036,96.923,LL_LH,5,-0.146,0.425,PERIOD_M15,95.669,94.675,95.309,63.78,3.31,4,false,95.309,1.55,15.49,PERIOD_M5,95.145,95.145,1,0.10,10.0,early,75.00,1.83,0.182,1.50,0.2818,,spread_guard,true,,true,,0.00,false,0.25,1,1.27,early_lower_high,,13,1,0.10,15.49,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 07:24:59,execution_block_candidate,AUDJPY,SHORT,95.220,95.337,95.045,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,94.675,95.669,95.036,96.923,LL_LH,5,-0.146,0.425,PERIOD_M15,95.669,94.675,95.309,63.78,3.45,5,false,95.309,1.20,8.95,PERIOD_M5,95.144,95.144,1,1.02,76.0,late,75.00,1.57,0.117,1.50,0.3762,,spread_guard,true,,true,,0.00,false,0.00,1,1.12,early_lower_high,,16,1,1.02,8.95,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 07:34:59,execution_block_candidate,GBPJPY,SHORT,190.861,191.152,190.425,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,190.068,191.652,192.041,193.017,LL_LH,7,-0.177,0.674,PERIOD_M15,191.652,190.068,191.114,66.04,5.35,6,false,191.114,2.63,15.97,PERIOD_M5,190.767,190.767,1,0.98,94.0,late,70.00,3.02,0.291,1.50,0.3947,,spread_guard,true,,true,,0.00,false,0.00,1,1.58,candle_reversal,,18,1,0.98,15.97,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 07:34:59,execution_block_candidate,AUDJPY,SHORT,95.181,95.337,94.947,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,94.675,95.669,95.036,96.923,LL_LH,5,-0.146,0.425,PERIOD_M15,95.669,94.675,95.309,63.78,3.64,6,false,95.309,1.79,12.88,PERIOD_M5,95.144,95.144,1,0.52,37.0,acceptable,70.00,2.18,0.156,1.50,0.3916,,spread_guard,true,,true,,0.00,false,0.48,1,0.52,candle_reversal,,18,1,0.52,12.88,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 07:44:59,v4_blocked_candidate,AUDJPY,SHORT,95.093,95.337,94.727,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,94.675,95.669,95.036,96.923,LL_LH,5,-0.146,0.425,PERIOD_M15,95.669,94.675,95.309,63.78,3.64,6,false,95.309,3.18,21.73,PERIOD_M5,95.160,95.160,1,0.99,67.0,late,60.00,3.60,0.244,1.50,0.4126,v4_impulse_consumed,,true,,true,,35.00,false,1.15,3,0.56,micro_break,v4_impulse_consumed,20,1,0.99,21.73,100.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 07:49:59,v4_blocked_candidate,AUDJPY,SHORT,95.152,95.337,94.875,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,94.675,95.669,95.036,96.923,LL_LH,5,-0.146,0.425,PERIOD_M15,95.669,94.675,95.309,63.78,4.10,7,false,95.309,2.44,15.79,PERIOD_M5,95.131,95.131,1,0.33,21.0,acceptable,60.00,2.88,0.185,1.50,0.4356,v4_impulse_consumed,,true,,true,,70.00,true,1.51,4,0.93,micro_break,v4_impulse_consumed,21,1,0.33,15.79,136.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 10:24:59,execution_block_candidate,USDJPY,LONG,155.513,155.253,155.903,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,154.719,155.875,154.519,155.213,HH_HL,10,0.106,0.312,PERIOD_M15,154.719,155.875,155.274,51.99,4.52,6,false,155.274,2.80,20.67,PERIOD_M5,155.707,155.707,1,2.28,194.0,late,70.00,3.05,0.260,1.50,0.2464,,spread_guard,true,,true,,0.00,false,0.00,1,2.28,candle_reversal,,18,1,2.28,20.67,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 12:24:59,execution_block_candidate,AUDJPY,SHORT,95.275,95.482,94.965,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,94.675,95.669,95.036,96.923,LL_LH,10,-0.082,0.377,PERIOD_M15,95.669,94.675,95.454,78.37,5.90,3,false,95.454,2.78,18.01,PERIOD_M5,95.183,95.183,1,1.43,92.0,late,70.00,3.21,0.207,1.50,0.4341,,spread_guard,true,,true,,0.00,false,0.00,1,1.60,candle_reversal,,24,1,1.43,18.01,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 13:14:59,v4_blocked_candidate,AUDJPY,SHORT,95.101,95.378,94.686,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,94.675,95.614,95.036,95.669,LL_LH,9,-0.082,0.378,PERIOD_M15,95.614,94.675,95.350,71.88,5.35,3,false,95.350,4.46,26.52,PERIOD_M5,95.166,95.166,1,1.17,65.0,late,75.00,4.97,0.277,1.50,0.5019,v4_impulse_consumed,,true,,true,,70.00,true,1.60,3,0.75,micro_break,v4_impulse_consumed,20,1,1.17,26.52,118.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 16:34:59,v4_blocked_candidate,GBPJPY,SHORT,190.875,191.360,190.148,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,190.231,191.566,190.588,191.652,LL_LH,6,-0.147,0.508,PERIOD_M15,191.566,190.231,191.322,81.72,4.51,3,false,191.322,3.17,33.48,PERIOD_M5,190.871,190.871,1,0.03,4.0,early,60.00,3.44,0.485,1.50,0.2696,v4_impulse_consumed,,true,,true,,35.00,false,1.76,2,0.31,micro_break,v4_impulse_consumed,8,1,0.03,33.48,100.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.03 16:44:59,execution_block_candidate,GBPJPY,SHORT,190.852,191.360,190.090,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,190.231,191.566,190.588,191.652,LL_LH,6,-0.147,0.508,PERIOD_M15,191.566,190.231,191.322,81.72,4.51,3,false,191.322,3.21,35.21,PERIOD_M5,190.752,190.752,1,0.68,100.0,unclear,90.00,3.47,0.508,1.50,0.2594,,spread_guard,true,,true,,0.00,false,0.64,1,0.85,early_lower_high,,10,1,0.68,35.21,18.00,90.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 05:34:59,execution_block_candidate,GBPUSD,LONG,1.24194,1.24063,1.24391,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,1.23349,1.24548,1.22719,1.24352,HH_HL,12,0.00007,0.00311,PERIOD_M15,1.23349,1.24548,1.24083,38.78,6.54,8,false,1.24083,3.15,9.26,PERIOD_M5,1.24265,1.24265,1,2.02,71.0,late,95.00,3.72,0.00131,1.50,0.5680,,spread_guard,true,,true,,0.00,false,0.00,1,2.02,early_higher_low,,23,1,2.02,9.26,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 05:54:59,execution_block_candidate,GBPUSD,LONG,1.24168,1.24063,1.24326,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,1.23349,1.24548,1.22719,1.24352,HH_HL,12,0.00007,0.00311,PERIOD_M15,1.23349,1.24548,1.24083,38.78,6.56,9,false,1.24083,2.37,7.09,PERIOD_M5,1.24230,1.24230,1,1.73,62.0,late,75.00,2.93,0.00105,1.50,0.5578,,spread_guard,true,,true,,0.00,false,0.00,1,2.71,early_higher_low,,2,1,1.73,7.09,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 06:49:59,execution_block_candidate,GBPJPY,LONG,192.704,192.564,192.914,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,191.785,193.148,190.013,192.293,HH_HL,7,0.136,0.593,PERIOD_M15,191.785,193.148,192.602,40.06,4.73,3,false,192.602,2.06,7.48,PERIOD_M5,192.706,192.706,1,0.04,2.0,early,95.00,2.82,0.140,1.50,0.7666,,spread_guard,true,,true,,20.00,false,0.65,1,0.04,early_higher_low,,7,1,0.04,7.48,36.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 09:44:59,execution_block_candidate,GBPJPY,LONG,192.732,192.353,193.301,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,191.785,193.148,190.013,192.293,HH_HL,10,0.105,0.436,PERIOD_M15,191.785,193.148,192.391,55.54,3.31,3,false,192.391,3.15,25.02,PERIOD_M5,192.780,192.780,1,0.44,48.0,acceptable,75.00,3.50,0.379,1.50,0.3514,,spread_guard,true,,true,,0.00,false,1.16,2,1.23,micro_break,,24,1,0.44,25.02,64.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 14:09:59,v4_blocked_candidate,USDJPY,LONG,155.348,155.123,155.686,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,155.063,155.516,154.820,155.399,HH_HL,4,0.063,0.266,PERIOD_M15,155.063,155.516,155.139,83.22,3.15,3,false,155.139,3.72,46.14,PERIOD_M5,155.327,155.327,1,0.37,21.0,acceptable,85.00,4.00,0.225,1.50,0.2846,v4_impulse_consumed,,true,,true,,35.00,false,1.65,2,0.71,early_higher_low,v4_impulse_consumed,9,1,0.37,46.14,100.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 14:45:00,execution_block_candidate,USDJPY,LONG,155.302,155.123,155.571,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,155.063,155.516,154.820,155.399,HH_HL,4,0.063,0.266,PERIOD_M15,155.063,155.516,155.139,83.22,3.78,6,false,155.139,2.87,35.98,PERIOD_M5,155.325,155.325,1,0.41,23.0,acceptable,95.00,3.15,0.179,1.50,0.2818,,spread_guard,true,,true,,0.00,false,0.00,1,1.55,early_higher_low,,17,1,0.41,35.98,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 15:09:59,execution_block_candidate,USDJPY,LONG,155.316,155.119,155.612,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,155.063,155.516,154.820,155.399,HH_HL,5,0.062,0.265,PERIOD_M15,155.063,155.516,155.139,83.22,3.92,7,false,155.139,3.31,39.07,PERIOD_M5,155.295,155.295,1,0.39,21.0,acceptable,95.00,3.68,0.197,1.50,0.3738,,spread_guard,true,,true,,0.00,false,0.64,1,0.47,candle_reversal,,21,1,0.39,39.07,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 15:34:59,v4_blocked_candidate,USDJPY,LONG,155.365,155.213,155.593,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,155.063,155.516,154.820,155.399,HH_HL,5,0.062,0.265,PERIOD_M15,155.063,155.516,155.231,62.91,3.19,3,false,155.231,2.63,29.58,PERIOD_M5,155.309,155.309,1,1.10,56.0,late,85.00,2.98,0.152,1.50,0.3534,v4_impulse_consumed,,true,,true,,55.00,false,1.55,2,0.10,early_higher_low,v4_impulse_consumed,24,1,1.10,29.58,100.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 21:09:59,execution_block_candidate,GBPUSD,LONG,1.24844,1.24685,1.25083,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.23951,1.24922,1.23782,1.24360,HH_HL,7,0.00055,0.00211,PERIOD_M15,1.23951,1.24922,1.24705,22.35,2.27,6,false,1.24705,3.78,14.32,PERIOD_M5,1.24888,1.24888,1,1.20,44.0,late,70.00,4.32,0.00159,1.50,0.5437,,spread_guard,true,,true,,0.00,false,0.00,1,1.20,candle_reversal,,19,1,1.20,14.32,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 21:29:59,execution_block_candidate,GBPUSD,LONG,1.24805,1.24685,1.24985,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.23951,1.24922,1.23782,1.24360,HH_HL,7,0.00055,0.00211,PERIOD_M15,1.23951,1.24922,1.24705,22.35,2.49,7,false,1.24705,2.61,10.30,PERIOD_M5,1.24849,1.24849,1,1.15,44.0,late,75.00,3.13,0.00120,1.50,0.5224,,spread_guard,true,,true,,0.00,false,0.00,1,2.17,early_higher_low,,23,1,1.15,10.30,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 21:39:59,execution_block_candidate,GBPUSD,LONG,1.24829,1.24685,1.25045,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.23951,1.24922,1.23782,1.24360,HH_HL,7,0.00055,0.00211,PERIOD_M15,1.23951,1.24922,1.24705,22.35,2.50,8,false,1.24705,3.02,12.77,PERIOD_M5,1.24835,1.24835,1,0.15,6.0,early,120.00,3.51,0.00144,1.50,0.4878,,spread_guard,true,,true,,35.00,false,1.71,1,1.05,early_higher_low,,22,1,0.15,12.77,64.00,120.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 21:59:59,execution_block_candidate,GBPUSD,LONG,1.24831,1.24685,1.25050,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.23951,1.24922,1.23782,1.24360,HH_HL,7,0.00055,0.00211,PERIOD_M15,1.23951,1.24922,1.24705,22.35,2.58,9,false,1.24705,3.21,12.98,PERIOD_M5,1.24851,1.24851,1,0.51,20.0,acceptable,75.00,3.72,0.00146,1.50,0.5091,,spread_guard,true,,true,,0.00,false,1.09,2,0.64,micro_break,,8,1,0.51,12.98,82.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 22:14:59,execution_block_candidate,AUDJPY,LONG,96.591,96.460,96.788,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,96.370,96.740,95.566,96.493,HH_HL,4,0.008,0.199,PERIOD_M15,96.370,96.740,96.488,68.11,3.41,3,false,96.488,3.28,27.84,PERIOD_M5,96.582,96.582,1,0.29,9.0,acceptable,75.00,4.18,0.131,1.50,0.8929,,spread_guard,true,,true,,0.00,false,0.00,1,0.29,early_higher_low,,24,1,0.29,27.84,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 22:14:59,execution_block_candidate,GBPUSD,LONG,1.24865,1.24718,1.25086,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.23951,1.24922,1.23782,1.24360,HH_HL,8,0.00055,0.00199,PERIOD_M15,1.23951,1.24922,1.24738,18.95,2.30,3,false,1.24738,3.00,13.08,PERIOD_M5,1.24856,1.24856,1,0.21,9.0,early,70.00,3.48,0.00147,1.50,0.4730,,spread_guard,true,,true,,20.00,false,0.00,1,0.21,candle_reversal,,11,1,0.21,13.08,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.02.04 22:34:59,execution_block_candidate,GBPUSD,LONG,1.24816,1.24718,1.24963,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.23951,1.24922,1.23782,1.24360,HH_HL,8,0.00055,0.00199,PERIOD_M15,1.23951,1.24922,1.24738,18.95,2.54,5,false,1.24738,2.05,8.03,PERIOD_M5,1.24855,1.24855,1,1.02,39.0,late,95.00,2.57,0.00098,1.50,0.5253,,spread_guard,true,,true,,0.00,false,0.00,1,1.05,early_higher_low,,15,1,1.02,8.03,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
