time,symbol,direction,higher_tf_trend,mid_tf_pullback_status,lower_tf_reversal_status,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,setup_pass,entry_pass,final_entry_pass,skip_reason,structure_stage_fail_reason,execution_block_reason,higher_tf_trend_pass,mid_tf_pullback_pass,lower_tf_reversal_pass,structure_sl_pass,rr_pass,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,entry_price,sl,tp,risk_r,rr,swing_high,swing_low,structure_sl_source,strategy_name
2025.10.01 17:24:59,USDJPY,SHORT,down,valid_lower_high,candle_reversal,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.662 range_atr=9.14 vol=normal,LL_LH,-0.164,0.6616,normal,true,,70.00,1.34,2.00,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.00,1,3.37,candle_reversal,,1,1,2.55,48.35,18.00,70.00,0.1574,0.2000,true,false,15.0,0.095,146.935,147.126,146.649,0.191,1.50,147.111,146.576,mid_fractal_high,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.01 17:34:59,USDJPY,SHORT,down,valid_lower_high,micro_break,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.662 range_atr=9.14 vol=normal,LL_LH,-0.164,0.6616,normal,true,,60.00,1.29,3.39,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,35.00,false,1.03,3,2.02,micro_break,,3,1,1.03,84.07,82.00,60.00,0.1584,0.2000,true,false,15.0,0.095,146.805,147.126,146.324,0.321,1.50,147.111,146.614,mid_fractal_high,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.03 21:39:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.025 range_atr=6.72 vol=normal,HH_HL,0.28,0.0246,normal,true,,110.00,2.68,4.05,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,35.00,false,1.54,1,0.38,candle_reversal,,9,1,1.18,31.77,82.00,110.00,0.0610,0.2000,true,false,18.0,2.95,3888.61,3876.65,3906.55,11.96,1.50,3891.62,3876.92,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.03 21:44:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.025 range_atr=6.72 vol=normal,HH_HL,0.28,0.0246,normal,true,,75.00,2.68,4.00,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,35.00,false,1.26,2,0.26,micro_break,,10,1,0.33,31.33,64.00,75.00,0.0611,0.2000,true,false,18.0,2.95,3888.45,3876.65,3906.15,11.80,1.50,3891.62,3876.92,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.03 22:09:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.057 range_atr=6.61 vol=normal,HH_HL,0.67,0.0571,normal,true,,70.00,3.06,3.85,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.00,1,1.01,candle_reversal,,15,1,0.89,26.36,18.00,70.00,0.0736,0.2000,true,false,19.0,2.58,3886.62,3876.68,3901.53,9.94,1.50,3891.62,3876.92,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.03 23:49:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.106 range_atr=7.02 vol=normal,HH_HL,1.17,0.1060,normal,true,,75.00,2.09,1.68,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.26,2,0.56,micro_break,,3,1,0.96,7.15,36.00,75.00,0.1130,0.2000,true,false,19.0,1.68,3886.12,3883.30,3890.35,2.82,1.50,3891.62,3883.49,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.03 23:54:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.106 range_atr=7.02 vol=normal,HH_HL,1.17,0.1060,normal,true,,60.00,2.09,2.10,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,55.00,false,1.08,3,0.09,micro_break,,4,1,1.12,9.18,82.00,60.00,0.1118,0.2000,true,false,19.0,1.70,3886.87,3883.30,3892.23,3.57,1.50,3891.62,3883.49,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.06 01:19:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.129 range_atr=7.29 vol=normal,HH_HL,1.37,0.1289,normal,true,,70.00,2.10,3.14,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,35.00,false,1.73,1,1.11,candle_reversal,,9,1,1.11,17.96,64.00,70.00,0.0875,0.2000,true,false,19.0,2.17,3889.53,3882.71,3899.76,6.82,1.50,3891.62,3882.92,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.06 12:34:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.580 range_atr=10.16 vol=normal,HH_HL,7.43,0.5804,normal,true,,70.00,1.39,1.99,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.23,1,1.10,candle_reversal,,24,1,0.33,32.85,18.00,70.00,0.0485,0.2000,true,false,19.0,3.92,3942.84,3935.05,3954.53,7.79,1.50,3949.51,3935.40,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.06 12:54:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.580 range_atr=10.16 vol=normal,HH_HL,7.43,0.5804,normal,true,,70.00,1.45,1.88,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.00,1,0.91,candle_reversal,,15,1,0.91,26.27,18.00,70.00,0.0540,0.2000,true,false,18.0,3.33,3941.35,3935.07,3950.77,6.28,1.50,3949.51,3935.40,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.06 13:04:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.571 range_atr=10.22 vol=normal,HH_HL,7.27,0.5709,normal,true,,95.00,1.44,1.68,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,1.14,1,1.23,candle_reversal,,17,1,0.45,22.25,46.00,95.00,0.0592,0.2000,true,false,19.0,3.21,3940.44,3935.06,3948.51,5.38,1.50,3949.51,3935.40,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.06 13:44:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.571 range_atr=10.22 vol=normal,HH_HL,7.27,0.5709,normal,true,,75.00,1.39,3.45,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,1.05,2,0.43,micro_break,,7,1,1.37,50.02,64.00,75.00,0.0562,0.2000,true,false,19.0,3.38,3946.73,3935.05,3964.25,11.68,1.50,3949.51,3935.40,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.07 02:34:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.868 range_atr=10.57 vol=normal,HH_HL,11.35,0.8684,normal,true,,70.00,1.82,2.52,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,20.00,false,1.15,1,0.00,candle_reversal,,23,1,0.11,25.33,64.00,70.00,0.0399,0.2000,true,false,18.0,4.51,3969.94,3958.60,3986.95,11.34,1.50,3976.19,3958.91,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.07 02:49:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.868 range_atr=10.57 vol=normal,HH_HL,11.35,0.8684,normal,true,,60.00,1.88,2.45,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,35.00,false,0.58,4,0.74,micro_break,,24,1,0.38,23.88,90.00,60.00,0.0435,0.2000,true,false,19.0,4.36,3969.31,3958.61,3985.36,10.70,1.50,3976.19,3958.91,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.07 03:04:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.939 range_atr=10.76 vol=normal,HH_HL,12.07,0.9395,normal,true,,70.00,1.84,2.96,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.00,1,0.87,candle_reversal,,24,1,0.87,24.25,18.00,70.00,0.0490,0.2000,true,false,18.0,3.67,3969.47,3958.61,3985.76,10.86,1.50,3976.19,3958.91,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.07 03:59:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.939 range_atr=10.76 vol=normal,HH_HL,12.07,0.9395,normal,true,,70.00,1.59,1.12,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.00,1,3.72,candle_reversal,,1,1,3.20,9.21,18.00,70.00,0.0462,0.2000,true,false,18.0,3.89,3962.92,3958.56,3969.46,4.36,1.50,3976.19,3958.91,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.07 06:24:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.867 range_atr=10.88 vol=normal,HH_HL,11.11,0.8672,normal,true,,75.00,4.00,3.55,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,1.05,2,2.41,micro_break,,21,1,1.55,16.00,64.00,75.00,0.0802,0.2000,true,false,19.0,2.37,3964.07,3955.66,3976.69,8.41,1.50,3977.39,3955.93,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.07 08:54:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.935 range_atr=11.90 vol=normal,HH_HL,10.95,0.9351,normal,true,,70.00,3.06,1.23,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.00,1,1.73,candle_reversal,,8,1,0.52,20.69,18.00,70.00,0.0470,0.2000,true,false,18.0,3.83,3964.62,3959.90,3971.70,4.72,1.50,3977.39,3960.18,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.07 22:39:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.723 range_atr=7.84 vol=normal,HH_HL,10.52,0.7229,normal,true,,60.00,2.48,2.06,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.89,2,1.33,micro_break,,19,1,0.88,18.79,36.00,60.00,0.0672,0.2000,true,false,19.0,2.83,3979.58,3973.75,3988.33,5.83,1.50,3991.01,3974.09,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.08 09:44:59,USDJPY,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.074 range_atr=11.71 vol=normal,HH_HL,0.265,1.0745,normal,true,,95.00,3.18,1.71,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.21,1,0.80,candle_reversal,,7,1,0.39,16.11,18.00,95.00,0.1595,0.2000,true,false,15.0,0.094,152.441,152.280,152.683,0.161,1.50,152.638,152.295,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.08 10:09:59,USDJPY,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.005 range_atr=11.84 vol=normal,HH_HL,0.246,1.0053,normal,true,,70.00,3.39,2.00,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.34,1,0.81,candle_reversal,,12,1,0.07,19.65,18.00,70.00,0.1930,0.2000,true,false,19.0,0.098,152.425,152.228,152.721,0.197,1.50,152.638,152.247,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.08 11:04:59,USDJPY,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.983 range_atr=12.06 vol=normal,HH_HL,0.236,0.9831,normal,true,,75.00,3.08,2.90,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,35.00,false,1.35,2,0.91,micro_break,,23,1,0.02,24.50,82.00,75.00,0.1837,0.2000,true,false,15.0,0.082,152.469,152.232,152.825,0.237,1.50,152.638,152.247,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2025.10.08 11:39:59,USDJPY,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.983 range_atr=12.06 vol=normal,HH_HL,0.236,0.9831,normal,true,,95.00,2.27,2.62,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.46,1,0.28,candle_reversal,,19,1,1.07,21.41,18.00,95.00,0.1882,0.2000,true,false,15.0,0.080,152.538,152.329,152.852,0.209,1.50,152.638,152.344,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
