time,event,last_scan_bar_time,scan_elapsed_ms,reason
2025.02.03 17:54:59,scan_executed_new_execution_bar,2025.02.03 17:45:00,0,
2025.02.03 17:59:59,scan_executed_new_execution_bar,2025.02.03 17:50:00,0,
2025.02.03 18:04:59,scan_executed_new_execution_bar,2025.02.03 17:55:00,0,
2025.02.03 18:09:58,scan_executed_new_execution_bar,2025.02.03 18:00:00,0,
2025.02.03 18:14:59,scan_executed_new_execution_bar,2025.02.03 18:05:00,0,
2025.02.03 18:19:59,scan_executed_new_execution_bar,2025.02.03 18:10:00,0,
2025.02.03 18:24:59,scan_executed_new_execution_bar,2025.02.03 18:15:00,0,
2025.02.03 18:29:59,scan_executed_new_execution_bar,2025.02.03 18:20:00,0,
2025.02.03 18:34:59,scan_executed_new_execution_bar,2025.02.03 18:25:00,0,
2025.02.03 18:39:58,scan_executed_new_execution_bar,2025.02.03 18:30:00,0,
2025.02.03 18:44:59,scan_executed_new_execution_bar,2025.02.03 18:35:00,0,
2025.02.03 18:49:59,scan_executed_new_execution_bar,2025.02.03 18:40:00,0,
2025.02.03 18:54:59,scan_executed_new_execution_bar,2025.02.03 18:45:00,0,
2025.02.03 18:59:59,scan_executed_new_execution_bar,2025.02.03 18:50:00,0,
2025.02.03 19:04:59,scan_executed_new_execution_bar,2025.02.03 18:55:00,0,
2025.02.03 19:09:59,scan_executed_new_execution_bar,2025.02.03 19:00:00,0,
2025.02.03 19:14:59,scan_executed_new_execution_bar,2025.02.03 19:05:00,0,
2025.02.03 19:19:59,scan_executed_new_execution_bar,2025.02.03 19:10:00,0,
2025.02.03 19:24:59,scan_executed_new_execution_bar,2025.02.03 19:15:00,0,
2025.02.03 19:29:59,scan_executed_new_execution_bar,2025.02.03 19:20:00,0,
2025.02.03 19:34:59,scan_executed_new_execution_bar,2025.02.03 19:25:00,0,
2025.02.03 19:39:59,scan_executed_new_execution_bar,2025.02.03 19:30:00,0,
2025.02.03 19:44:59,scan_executed_new_execution_bar,2025.02.03 19:35:00,0,
2025.02.03 19:49:59,scan_executed_new_execution_bar,2025.02.03 19:40:00,0,
2025.02.03 19:54:59,scan_executed_new_execution_bar,2025.02.03 19:45:00,0,
2025.02.03 19:59:59,scan_executed_new_execution_bar,2025.02.03 19:50:00,0,
2025.02.03 20:04:59,scan_executed_new_execution_bar,2025.02.03 19:55:00,0,
2025.02.03 20:09:59,scan_executed_new_execution_bar,2025.02.03 20:00:00,0,
2025.02.03 20:14:59,scan_executed_new_execution_bar,2025.02.03 20:05:00,0,
2025.02.03 20:19:59,scan_executed_new_execution_bar,2025.02.03 20:10:00,0,
2025.02.03 20:24:59,scan_executed_new_execution_bar,2025.02.03 20:15:00,0,
2025.02.03 20:29:59,scan_executed_new_execution_bar,2025.02.03 20:20:00,0,
2025.02.03 20:34:59,scan_executed_new_execution_bar,2025.02.03 20:25:00,0,
2025.02.03 20:39:59,scan_executed_new_execution_bar,2025.02.03 20:30:00,0,
2025.02.03 20:44:59,scan_executed_new_execution_bar,2025.02.03 20:35:00,0,
2025.02.03 20:49:59,scan_executed_new_execution_bar,2025.02.03 20:40:00,0,
2025.02.03 20:54:59,scan_executed_new_execution_bar,2025.02.03 20:45:00,0,
2025.02.03 20:59:59,scan_executed_new_execution_bar,2025.02.03 20:50:00,0,
2025.02.03 21:04:59,scan_executed_new_execution_bar,2025.02.03 20:55:00,0,
2025.02.03 21:09:59,scan_executed_new_execution_bar,2025.02.03 21:00:00,0,
2025.02.03 21:14:59,scan_executed_new_execution_bar,2025.02.03 21:05:00,0,
2025.02.03 21:19:59,scan_executed_new_execution_bar,2025.02.03 21:10:00,0,
2025.02.03 21:24:59,scan_executed_new_execution_bar,2025.02.03 21:15:00,0,
2025.02.03 21:29:59,scan_executed_new_execution_bar,2025.02.03 21:20:00,0,
2025.02.03 21:34:59,scan_executed_new_execution_bar,2025.02.03 21:25:00,0,
2025.02.03 21:39:59,scan_executed_new_execution_bar,2025.02.03 21:30:00,0,
2025.02.03 21:44:59,scan_executed_new_execution_bar,2025.02.03 21:35:00,0,
2025.02.03 21:49:59,scan_executed_new_execution_bar,2025.02.03 21:40:00,0,
2025.02.03 21:54:59,scan_executed_new_execution_bar,2025.02.03 21:45:00,0,
2025.02.03 21:59:59,scan_executed_new_execution_bar,2025.02.03 21:50:00,0,
2025.02.03 22:04:59,scan_executed_new_execution_bar,2025.02.03 21:55:00,0,
2025.02.03 22:09:59,scan_executed_new_execution_bar,2025.02.03 22:00:00,0,
2025.02.03 22:14:59,scan_executed_new_execution_bar,2025.02.03 22:05:00,0,
2025.02.03 22:19:59,scan_executed_new_execution_bar,2025.02.03 22:10:00,0,
2025.02.03 22:24:59,scan_executed_new_execution_bar,2025.02.03 22:15:00,0,
2025.02.03 22:29:59,scan_executed_new_execution_bar,2025.02.03 22:20:00,0,
2025.02.03 22:34:59,scan_executed_new_execution_bar,2025.02.03 22:25:00,0,
2025.02.03 22:39:59,scan_executed_new_execution_bar,2025.02.03 22:30:00,0,
2025.02.03 22:44:59,scan_executed_new_execution_bar,2025.02.03 22:35:00,0,
2025.02.03 22:49:59,scan_executed_new_execution_bar,2025.02.03 22:40:00,0,
2025.02.03 22:54:59,scan_executed_new_execution_bar,2025.02.03 22:45:00,0,
2025.02.03 22:59:59,scan_executed_new_execution_bar,2025.02.03 22:50:00,0,
2025.02.03 23:04:59,scan_executed_new_execution_bar,2025.02.03 22:55:00,0,
2025.02.03 23:09:59,scan_executed_new_execution_bar,2025.02.03 23:00:00,0,
2025.02.03 23:14:59,scan_executed_new_execution_bar,2025.02.03 23:05:00,0,
2025.02.03 23:19:59,scan_executed_new_execution_bar,2025.02.03 23:10:00,0,
2025.02.03 23:24:59,scan_executed_new_execution_bar,2025.02.03 23:15:00,0,
2025.02.03 23:29:59,scan_executed_new_execution_bar,2025.02.03 23:20:00,0,
2025.02.03 23:34:59,scan_executed_new_execution_bar,2025.02.03 23:25:00,0,
2025.02.03 23:39:59,scan_executed_new_execution_bar,2025.02.03 23:30:00,0,
2025.02.03 23:44:59,scan_executed_new_execution_bar,2025.02.03 23:35:00,0,
2025.02.03 23:49:59,scan_executed_new_execution_bar,2025.02.03 23:40:00,0,
2025.02.03 23:54:59,scan_executed_new_execution_bar,2025.02.03 23:45:00,0,
2025.02.03 23:57:59,scan_executed_new_execution_bar,2025.02.03 23:50:00,0,
2025.02.04 00:04:56,scan_executed_new_execution_bar,2025.02.03 23:55:00,0,
2025.02.04 00:09:59,scan_executed_new_execution_bar,2025.02.04 00:00:00,0,
2025.02.04 00:14:59,scan_executed_new_execution_bar,2025.02.04 00:05:00,0,
2025.02.04 00:19:59,scan_executed_new_execution_bar,2025.02.04 00:10:00,0,
2025.02.04 00:24:58,scan_executed_new_execution_bar,2025.02.04 00:15:00,0,
2025.02.04 00:29:59,scan_executed_new_execution_bar,2025.02.04 00:20:00,0,
2025.02.04 00:34:59,scan_executed_new_execution_bar,2025.02.04 00:25:00,0,
2025.02.04 00:39:59,scan_executed_new_execution_bar,2025.02.04 00:30:00,0,
2025.02.04 00:44:59,scan_executed_new_execution_bar,2025.02.04 00:35:00,0,
2025.02.04 00:49:59,scan_executed_new_execution_bar,2025.02.04 00:40:00,0,
2025.02.04 00:54:57,scan_executed_new_execution_bar,2025.02.04 00:45:00,0,
2025.02.04 00:59:59,scan_executed_new_execution_bar,2025.02.04 00:50:00,0,
2025.02.04 01:04:59,scan_executed_new_execution_bar,2025.02.04 00:55:00,0,
2025.02.04 01:09:59,scan_executed_new_execution_bar,2025.02.04 01:00:00,0,
2025.02.04 01:14:59,scan_executed_new_execution_bar,2025.02.04 01:05:00,0,
2025.02.04 01:19:59,scan_executed_new_execution_bar,2025.02.04 01:10:00,0,
2025.02.04 01:24:58,scan_executed_new_execution_bar,2025.02.04 01:15:00,0,
2025.02.04 01:29:59,scan_executed_new_execution_bar,2025.02.04 01:20:00,0,
2025.02.04 01:34:59,scan_executed_new_execution_bar,2025.02.04 01:25:00,0,
2025.02.04 01:39:59,scan_executed_new_execution_bar,2025.02.04 01:30:00,0,
2025.02.04 01:44:59,scan_executed_new_execution_bar,2025.02.04 01:35:00,0,
2025.02.04 01:49:59,scan_executed_new_execution_bar,2025.02.04 01:40:00,0,
2025.02.04 01:54:59,scan_executed_new_execution_bar,2025.02.04 01:45:00,0,
2025.02.04 01:59:59,scan_executed_new_execution_bar,2025.02.04 01:50:00,0,
2025.02.04 02:04:58,scan_executed_new_execution_bar,2025.02.04 01:55:00,0,
2025.02.04 02:09:59,scan_executed_new_execution_bar,2025.02.04 02:00:00,0,
2025.02.04 02:14:59,scan_executed_new_execution_bar,2025.02.04 02:05:00,0,
2025.02.04 02:19:59,scan_executed_new_execution_bar,2025.02.04 02:10:00,0,
2025.02.04 02:24:59,scan_executed_new_execution_bar,2025.02.04 02:15:00,0,
2025.02.04 02:29:59,scan_executed_new_execution_bar,2025.02.04 02:20:00,0,
2025.02.04 02:34:59,scan_executed_new_execution_bar,2025.02.04 02:25:00,0,
2025.02.04 02:39:59,scan_executed_new_execution_bar,2025.02.04 02:30:00,0,
