open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,context,run,variant,scenario,strategy_mode,signal_mode,sl_mode,reward_r,trade_index,month,hour,fx_vs_xauusd,regime,session,entry_selection_mode,v4_signal_mode,thirdwave_sl_mode,reversal_signal_type,wave_audit_label,lower_tf_reversal_sl_status,structure_stage_fail_reason,execution_block_reason,sl_atr,risk_r,rr,spread_atr,entry_price,sl,tp,result_R,sl_points,tp_points,tp_atr,risk_amount
2024.01.04 09:20:00,2024.01.04 09:37:51,USDJPY,LONG,0.5,143.437,143.295,2,3,0.0,0.0,-49.55,-49.55,9950.45,sl 143.295,17.85,2024.01.04 09:20:00,2024.01.04 09:35:00,2024,annual validation,D,v4_micro_or_candle_lower_tf_sl_1_3R,v4_micro_or_candle_lower_tf_sl_1_3R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.3,1,2024-01,09,FX,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,1.72,0.142,1.30,0.1574,143.437,143.295,143.622,-1.0,142.0,184.6,2.236,49.55
2024.01.04 09:50:00,2024.01.04 10:15:25,EURJPY,LONG,0.36,156.805,157.058,4,6,0.0,0.0,63.56,63.56,10014.01,tp 157.056,25.42,2024.01.04 09:50:00,2024.01.04 10:15:00,2024,annual validation,D,v4_micro_or_candle_lower_tf_sl_1_3R,v4_micro_or_candle_lower_tf_sl_1_3R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.3,2,2024-01,09,FX,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,2.01,0.193,1.30,0.1563,156.805,156.612,157.056,1.3109,193.0,250.9,2.613,48.49
2024.01.04 09:50:00,2024.01.04 10:16:29,GBPJPY,LONG,0.37,181.852,182.099,5,7,0.0,0.0,63.78,63.78,10077.79,tp 182.099,26.48,2024.01.04 09:50:00,2024.01.04 10:15:00,2024,annual validation,D,v4_micro_or_candle_lower_tf_sl_1_3R,v4_micro_or_candle_lower_tf_sl_1_3R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.3,3,2024-01,09,FX,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,1.85,0.19,1.30,0.1166,181.852,181.662,182.099,1.3,190.0,247.0,2.405,49.06
2024.01.05 05:05:00,2024.01.05 07:00:37,GBPJPY,LONG,0.56,183.757,183.626,9,10,0.0,0.0,-51.2,-51.2,10026.59,sl 183.629,115.62,2024.01.05 05:05:00,2024.01.05 07:00:00,2024,annual validation,D,v4_micro_or_candle_lower_tf_sl_1_3R,v4_micro_or_candle_lower_tf_sl_1_3R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.3,4,2024-01,05,FX,REGIME_TREND_UP,server_00_07,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,2.31,0.128,1.30,0.1804,183.757,183.629,183.923,-1.0234,128.0,166.4,3.003,50.03
2024.01.05 03:30:00,2024.01.05 07:03:59,EURJPY,LONG,0.3,158.611,158.371,8,11,0.0,0.0,-50.25,-50.25,9976.34,sl 158.373,213.98,2024.01.05 03:30:00,2024.01.05 07:00:00,2024,annual validation,D,v4_micro_or_candle_lower_tf_sl_1_3R,v4_micro_or_candle_lower_tf_sl_1_3R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.3,5,2024-01,03,FX,REGIME_TREND_UP,server_00_07,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,micro_break,chasing_entry,valid,,,3.06,0.238,1.30,0.1800,158.611,158.373,158.920,-1.0084,238.0,309.4,3.978,49.83
2024.01.05 12:45:00,2024.01.05 15:30:00,GBPJPY,LONG,0.33,183.875,183.648,13,14,0.0,0.0,-51.62,-51.62,9924.72,sl 183.658,165.0,2024.01.05 12:45:00,2024.01.05 15:30:00,2024,annual validation,D,v4_micro_or_candle_lower_tf_sl_1_3R,v4_micro_or_candle_lower_tf_sl_1_3R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.3,6,2024-01,12,FX,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,2.68,0.217,1.30,0.1850,183.875,183.658,184.157,-1.0461,217.0,282.1,3.484,49.35
2024.01.05 10:45:00,2024.01.05 15:30:13,USDJPY,LONG,0.29,145.071,145.41,12,15,0.0,0.0,67.61,67.61,9992.33,tp 145.383,285.22,2024.01.05 10:45:00,2024.01.05 15:30:00,2024,annual validation,D,v4_micro_or_candle_lower_tf_sl_1_3R,v4_micro_or_candle_lower_tf_sl_1_3R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.3,7,2024-01,10,FX,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,2.62,0.24,1.30,0.1421,145.071,144.831,145.383,1.4125,240.0,312.0,3.406,47.87
2024.01.08 10:05:00,2024.01.08 13:05:25,XAUUSD,SHORT,0.16,2030.38,2026.27,16,17,0.0,0.0,65.76,65.76,10058.09,tp 2026.35,180.42,2024.01.08 10:05:00,2024.01.08 13:05:00,2024,annual validation,D,v4_micro_or_candle_lower_tf_sl_1_3R,v4_micro_or_candle_lower_tf_sl_1_3R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.3,8,2024-01,10,XAUUSD,REGIME_TREND_DOWN,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,micro_break,chasing_entry,valid,,,2.07,3.1,1.30,0.1200,2030.38,2033.48,2026.35,1.3258,310.0,403.0,2.691,49.6
2024.01.08 16:15:00,2024.01.08 16:57:58,XAUUSD,SHORT,0.1,2020.61,2025.62,18,19,0.0,0.0,-50.1,-50.1,10007.99,sl 2025.62,42.97,2024.01.08 16:15:00,2024.01.08 16:55:00,2024,annual validation,D,v4_micro_or_candle_lower_tf_sl_1_3R,v4_micro_or_candle_lower_tf_sl_1_3R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.3,9,2024-01,16,XAUUSD,REGIME_TREND_DOWN,server_16_23,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,2.14,5.01,1.30,0.0770,2020.61,2025.62,2014.10,-1.0,501.0,651.3,2.782,50.1
2024.01.08 19:00:00,2024.01.09 09:25:38,XAUUSD,SHORT,0.1,2032.18,2037.04,20,21,0.0,2.55,-48.6,-46.050000000000004,9961.94,sl 2037.03,865.63,2024.01.08 19:00:00,2024.01.09 09:25:00,2024,annual validation,D,v4_micro_or_candle_lower_tf_sl_1_3R,v4_micro_or_candle_lower_tf_sl_1_3R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,1.3,10,2024-01,19,XAUUSD,REGIME_TREND_DOWN,server_16_23,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_LOWER_TF_REVERSAL,candle_reversal,chasing_entry,valid,,,2.71,4.85,1.30,0.1004,2032.18,2037.03,2025.88,-1.0021,485.0,630.5,3.523,45.95
