open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5
2024.01.08 10:15:00,2024.01.08 13:18:26,XAUUSD,SHORT,0.11,2029.06,2021.89,2,3,0.0,0.0,78.87,78.87,10078.87,tp 2022.43,183.43,2024.01.08 10:15:00,2024.01.08 13:15:00
2024.01.08 19:10:00,2024.01.09 09:25:38,XAUUSD,SHORT,0.07,2030.52,2037.04,4,5,0.0,1.79,-45.64,-43.85,10035.02,sl 2037.03,855.63,2024.01.08 19:10:00,2024.01.09 09:25:00
2024.01.17 14:00:00,2024.01.17 14:58:28,XAUUSD,SHORT,0.1,2023.84,2028.49,6,7,0.0,0.0,-46.5,-46.5,9988.52,sl 2028.48,58.47,2024.01.17 14:00:00,2024.01.17 14:55:00
2024.01.17 15:20:00,2024.01.17 15:30:26,XAUUSD,SHORT,0.18,2025.74,2021.61,8,9,0.0,0.0,74.34,74.34,10062.86,tp 2021.63,10.43,2024.01.17 15:20:00,2024.01.17 15:30:00
2024.01.17 17:50:00,2024.01.17 21:12:04,EURUSD,SHORT,0.26,1.08522,1.08714,10,11,0.0,0.0,-49.92,-49.92,10012.94,sl 1.08714,202.07,2024.01.17 17:50:00,2024.01.17 21:10:00
2024.01.23 13:00:00,2024.01.23 15:59:09,EURJPY,SHORT,0.23,160.69,161.006,12,13,0.0,0.0,-49.09,-49.09,9963.85,sl 161.005,179.15,2024.01.23 13:00:00,2024.01.23 15:55:00
2024.01.23 17:30:00,2024.01.24 00:05:13,EURJPY,SHORT,0.31,160.851,161.091,14,15,0.0,-2.01,-50.13,-52.14,9911.71,sl 161.088,395.22,2024.01.23 17:30:00,2024.01.24 00:05:00
2024.01.30 11:15:00,2024.01.30 11:42:07,EURJPY,SHORT,0.67,159.446,159.554,16,17,0.0,0.0,-49.1,-49.1,9862.61,sl 159.554,27.12,2024.01.30 11:15:00,2024.01.30 11:40:00
2024.02.01 02:40:00,2024.02.01 10:11:19,GBPJPY,SHORT,0.2,186.125,185.599,18,19,0.0,0.0,71.7,71.7,9934.31,tp 185.599,451.32,2024.02.01 02:40:00,2024.02.01 10:10:00
2024.02.01 16:05:00,2024.02.01 18:01:55,GBPUSD,SHORT,0.18,1.2659,1.26864,20,21,0.0,0.0,-49.32,-49.32,9884.99,sl 1.26864,116.92,2024.02.01 16:05:00,2024.02.01 18:00:00
2024.02.05 17:50:00,2024.02.05 19:30:20,XAUUSD,SHORT,0.06,2016.6,2023.89,22,23,0.0,0.0,-43.74,-43.74,9841.25,sl 2023.89,100.33,2024.02.05 17:50:00,2024.02.05 19:30:00
2024.03.07 14:55:00,2024.03.07 16:10:59,GBPJPY,SHORT,0.27,188.42,188.684,24,25,0.0,0.0,-48.18,-48.18,9793.07,sl 188.682,75.98,2024.03.07 14:55:00,2024.03.07 16:10:00
2024.03.12 01:15:00,2024.03.12 02:26:42,GBPJPY,SHORT,0.66,188.208,188.046,26,27,0.0,0.0,72.85,72.85,9865.92,tp 188.046,71.7,2024.03.12 01:15:00,2024.03.12 02:25:00
2024.03.13 02:40:00,2024.03.13 05:48:32,XAUUSD,SHORT,0.1,2157.05,2161.59,28,29,0.0,0.0,-45.4,-45.4,9820.52,sl 2161.58,188.53,2024.03.13 02:40:00,2024.03.13 05:45:00
2024.03.22 16:35:00,2024.03.22 17:50:54,GBPJPY,SHORT,0.5,190.739,190.519,30,31,0.0,0.0,72.76,72.76,9893.28,tp 190.520,75.9,2024.03.22 16:35:00,2024.03.22 17:50:00
2024.03.22 17:55:00,2024.03.22 23:55:20,GBPJPY,SHORT,0.29,190.578,190.834,32,33,0.0,0.0,-49.02,-49.02,9844.26,sl 190.832,360.33,2024.03.22 17:55:00,2024.03.22 23:55:00
2024.04.22 19:30:00,2024.04.23 04:40:39,XAUUSD,SHORT,0.03,2331.53,2312.51,34,35,0.0,0.77,57.06,57.830000000000005,9902.09,tp 2312.69,550.65,2024.04.22 19:30:00,2024.04.23 04:40:00
2024.04.23 11:40:00,2024.04.23 12:17:26,XAUUSD,SHORT,0.07,2305.22,2294.95,36,37,0.0,0.0,71.89,71.89,9973.98,tp 2295.88,37.43,2024.04.23 11:40:00,2024.04.23 12:15:00
2024.05.02 17:10:00,2024.05.02 18:31:43,USDJPY,SHORT,0.17,154.366,153.708,38,39,0.0,0.0,72.77,72.77,10046.75,tp 153.714,81.72,2024.05.02 17:10:00,2024.05.02 18:30:00
