time,symbol,direction,event,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,strategy_name
2026.02.20 15:09:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.516 range_atr=7.20 vol=normal,HH_HL,9.76,0.5164,normal,true,,100.00,2.44,1.33,0,,5026.89,5019.13,5038.53,0.06,7.76,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.99,2,0.28,0.0361,0.2000,true,false,21.0,5.82,DowFractal_ThirdWave_V3_EntryTiming
2026.02.20 15:09:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.516 range_atr=7.20 vol=normal,HH_HL,9.76,0.5164,normal,true,,100.00,2.44,1.33,10009,order_sent,5026.89,5019.13,5038.53,0.06,7.76,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.99,2,0.28,0.0361,0.2000,true,false,21.0,5.82,DowFractal_ThirdWave_V3_EntryTiming
2026.03.11 02:14:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.228 range_atr=8.91 vol=normal,HH_HL,5.72,0.2283,normal,true,,100.00,5.12,1.38,0,,5191.96,5182.76,5205.76,0.05,9.20,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.35,2,0.69,0.0421,0.2000,true,false,28.0,6.65,DowFractal_ThirdWave_V3_EntryTiming
2026.03.11 02:14:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.228 range_atr=8.91 vol=normal,HH_HL,5.72,0.2283,normal,true,,100.00,5.12,1.38,10009,order_sent,5191.96,5182.76,5205.76,0.05,9.20,1.50,all_score_passing_candidate,,,true,,true,,0.00,false,0.35,2,0.69,0.0421,0.2000,true,false,28.0,6.65,DowFractal_ThirdWave_V3_EntryTiming
