time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor
2026.01.29 05:19:59,order_sent,USDJPY,SHORT,server_00_07,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,153.057,153.404,152.641,0.22,0.347,1.20,347.0,1.99,416.0,2.39,153.127,153.038,153.384,5,0.40,1.88,0.1147,20.0,131.67,true,true,true,true,false,2026.01.29 04:15:00,2026.01.29 04:30:00,2026.01.29 05:00:00,1,3,0.01,0.50,153.127,0.01,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.51,89.0,0.87,1.26,1.45,0.02,0.98,9,false,not_evaluated,,0.00,false,false,false
2026.01.29 05:34:59,order_blocked,USDJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_RetestConfirmation,retest_confirmation_entry,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,153.047,153.405,152.617,0.21,0.358,1.20,358.0,2.15,430.0,2.59,153.127,153.038,153.384,6,0.48,2.03,0.1263,21.0,131.03,true,true,true,true,false,2026.01.29 04:15:00,2026.01.29 04:30:00,2026.01.29 05:15:00,1,4,0.01,0.50,153.127,0.01,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.54,89.0,0.87,1.32,1.52,0.02,0.98,8,false,not_evaluated,,0.00,false,false,false
2026.01.29 06:04:59,order_blocked,USDJPY,SHORT,server_00_07,0,existing_position,Nested_NWave_RetestConfirmation,retest_confirmation_entry,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,152.928,153.193,152.610,0.29,0.265,1.20,265.0,1.72,318.0,2.07,153.023,152.967,153.173,4,0.62,1.59,0.1299,20.0,118.05,true,true,true,true,false,2026.01.29 05:30:00,2026.01.29 05:45:00,2026.01.29 05:45:00,1,1,0.20,0.50,152.941,0.20,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.36,56.0,0.42,0.40,0.95,0.18,0.82,9,false,not_evaluated,,0.00,false,false,false
2026.02.12 19:04:59,order_attempt,USDJPY,SHORT,server_16_23,0,,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,152.724,153.076,152.302,0.21,0.352,1.20,352.0,1.50,422.0,1.79,152.828,152.797,153.055,6,0.44,1.41,0.0892,21.0,119.34,true,true,true,true,false,2026.02.12 17:30:00,2026.02.12 17:45:00,2026.02.12 18:45:00,1,5,0.01,0.50,152.828,0.01,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.13,31.0,0.40,0.57,1.44,0.24,0.76,2,false,not_evaluated,,0.00,false,false,false
2026.02.12 19:04:59,order_sent,USDJPY,SHORT,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,152.724,153.076,152.302,0.21,0.352,1.20,352.0,1.50,422.0,1.79,152.828,152.797,153.055,6,0.44,1.41,0.0892,21.0,119.34,true,true,true,true,false,2026.02.12 17:30:00,2026.02.12 17:45:00,2026.02.12 18:45:00,1,5,0.01,0.50,152.828,0.01,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.13,31.0,0.40,0.57,1.44,0.24,0.76,2,false,not_evaluated,,0.00,false,false,false
2026.02.12 19:20:00,order_attempt,EURUSD,SHORT,server_16_23,0,,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,1.18705,1.18910,1.18459,0.24,0.00205,1.20,205.0,2.07,246.0,2.49,1.18770,1.18686,1.18891,5,0.66,1.88,0.1921,19.0,129.34,true,true,true,true,false,2026.02.12 18:00:00,2026.02.12 18:30:00,2026.02.12 19:00:00,2,4,0.04,0.50,1.18770,0.04,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.85,84.0,0.75,1.65,2.18,0.05,0.95,12,false,not_evaluated,,0.00,false,false,false
2026.02.12 19:20:00,order_sent,EURUSD,SHORT,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,1.18705,1.18910,1.18459,0.24,0.00205,1.20,205.0,2.07,246.0,2.49,1.18770,1.18686,1.18891,5,0.66,1.88,0.1921,19.0,129.34,true,true,true,true,false,2026.02.12 18:00:00,2026.02.12 18:30:00,2026.02.12 19:00:00,2,4,0.04,0.50,1.18770,0.04,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.85,84.0,0.75,1.65,2.18,0.05,0.95,12,false,not_evaluated,,0.00,false,false,false
2026.02.13 16:49:59,order_attempt,GBPJPY,SHORT,server_16_23,0,,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,208.530,208.811,208.193,0.27,0.281,1.20,281.0,1.34,337.0,1.60,208.452,208.442,208.773,3,0.37,1.15,0.1806,38.0,125.57,true,true,true,true,false,2026.02.13 16:15:00,2026.02.13 16:30:00,2026.02.13 16:30:00,1,1,0.65,0.50,208.452,0.65,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.05,10.0,0.54,0.77,1.43,0.27,0.73,3,false,not_evaluated,,0.00,false,false,false
2026.02.13 16:49:59,order_sent,GBPJPY,SHORT,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,208.530,208.811,208.193,0.27,0.281,1.20,281.0,1.34,337.0,1.60,208.452,208.442,208.773,3,0.37,1.15,0.1806,38.0,125.57,true,true,true,true,false,2026.02.13 16:15:00,2026.02.13 16:30:00,2026.02.13 16:30:00,1,1,0.65,0.50,208.452,0.65,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.05,10.0,0.54,0.77,1.43,0.27,0.73,3,false,not_evaluated,,0.00,false,false,false
2026.02.13 17:34:59,order_attempt,EURJPY,SHORT,server_16_23,0,,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,181.585,181.890,181.219,0.24,0.305,1.20,305.0,1.76,366.0,2.11,181.674,181.635,181.860,10,0.51,1.59,0.1732,30.0,118.66,true,true,true,true,false,2026.02.13 16:00:00,2026.02.13 16:15:00,2026.02.13 17:15:00,1,5,0.02,0.50,181.674,0.02,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.23,39.0,0.55,0.60,1.09,0.31,0.69,4,false,not_evaluated,,0.00,false,false,false
2026.02.13 17:34:59,order_sent,EURJPY,SHORT,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,181.585,181.890,181.219,0.24,0.305,1.20,305.0,1.76,366.0,2.11,181.674,181.635,181.860,10,0.51,1.59,0.1732,30.0,118.66,true,true,true,true,false,2026.02.13 16:00:00,2026.02.13 16:15:00,2026.02.13 17:15:00,1,5,0.02,0.50,181.674,0.02,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.23,39.0,0.55,0.60,1.09,0.31,0.69,4,false,not_evaluated,,0.00,false,false,false
2026.02.18 13:34:59,order_attempt,XAUUSD,SHORT,server_08_15,0,,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,4912.95,4924.86,4898.66,0.04,11.91,1.20,1191.0,1.75,1429.0,2.10,4916.26,4912.14,4924.52,5,0.49,1.70,0.0294,20.0,131.02,true,true,true,true,false,2026.02.18 12:30:00,2026.02.18 13:00:00,2026.02.18 13:15:00,2,3,0.01,0.50,4916.26,0.01,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.61,412.0,0.78,1.37,1.77,0.22,0.78,6,false,not_evaluated,,0.00,false,false,false
2026.02.18 13:34:59,order_sent,XAUUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,4912.95,4924.86,4898.66,0.04,11.91,1.20,1191.0,1.75,1429.0,2.10,4916.26,4912.14,4924.52,5,0.49,1.70,0.0294,20.0,131.02,true,true,true,true,false,2026.02.18 12:30:00,2026.02.18 13:00:00,2026.02.18 13:15:00,2,3,0.01,0.50,4916.26,0.01,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.61,412.0,0.78,1.37,1.77,0.22,0.78,6,false,not_evaluated,,0.00,false,false,false
2026.02.18 13:49:59,order_blocked,XAUUSD,SHORT,server_08_15,0,existing_position,Nested_NWave_RetestConfirmation,retest_confirmation_entry,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,4913.60,4924.86,4900.09,0.04,11.26,1.20,1126.0,1.65,1351.0,1.99,4916.26,4912.14,4924.52,6,0.39,1.60,0.0309,21.0,131.78,true,true,true,true,false,2026.02.18 12:30:00,2026.02.18 13:00:00,2026.02.18 13:30:00,2,4,0.01,0.50,4916.26,0.01,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.61,412.0,0.78,1.37,1.77,0.22,0.78,6,false,not_evaluated,,0.00,false,false,false
2026.02.26 09:34:59,order_attempt,USDJPY,LONG,server_08_15,0,,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,156.113,155.891,156.379,0.34,0.222,1.20,222.0,1.77,266.0,2.12,156.063,156.129,155.912,3,0.40,1.60,0.1670,21.0,121.10,true,true,true,true,false,2026.02.26 09:00:00,2026.02.26 09:15:00,2026.02.26 09:15:00,1,1,0.07,0.50,156.142,0.07,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.53,66.0,0.92,1.24,1.34,0.08,0.92,5,false,not_evaluated,,0.00,false,false,false
2026.02.26 09:34:59,order_sent,USDJPY,LONG,server_08_15,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,156.113,155.891,156.379,0.34,0.222,1.20,222.0,1.77,266.0,2.12,156.063,156.129,155.912,3,0.40,1.60,0.1670,21.0,121.10,true,true,true,true,false,2026.02.26 09:00:00,2026.02.26 09:15:00,2026.02.26 09:15:00,1,1,0.07,0.50,156.142,0.07,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.53,66.0,0.92,1.24,1.34,0.08,0.92,5,false,not_evaluated,,0.00,false,false,false
2026.02.26 10:34:59,order_blocked,USDJPY,LONG,server_08_15,0,existing_position,Nested_NWave_RetestConfirmation,retest_then_go_after_return_inside,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,156.038,155.891,156.214,0.52,0.147,1.20,147.0,1.18,176.0,1.41,156.063,156.129,155.912,7,0.20,1.01,0.1688,21.0,120.67,true,true,true,true,false,2026.02.26 09:00:00,2026.02.26 09:15:00,2026.02.26 10:15:00,1,5,0.07,0.50,156.063,0.07,true,deep_retest_but_reclaim,,false,unclassified,,false,false,false,false,0.53,66.0,0.92,1.25,1.36,0.08,0.92,5,false,not_evaluated,,0.00,false,false,false
2026.02.26 12:04:59,order_blocked,USDJPY,LONG,server_08_15,0,existing_position,Nested_NWave_RetestConfirmation,retest_then_go_after_return_inside,existing_position,existing_position,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,156.073,155.892,156.290,0.43,0.181,1.20,181.0,1.66,217.0,1.99,156.063,156.080,155.912,13,0.09,1.48,0.1832,20.0,113.21,true,true,true,true,false,2026.02.26 10:15:00,2026.02.26 11:30:00,2026.02.26 11:45:00,5,6,0.71,0.50,156.044,0.71,true,deep_retest_but_reclaim,,false,unclassified,,false,false,false,false,0.16,17.0,0.30,0.32,1.05,0.13,0.87,7,false,not_evaluated,,0.00,false,false,false
2026.02.27 13:19:59,order_attempt,XAUUSD,SHORT,server_08_15,0,,Nested_NWave_RetestConfirmation,retest_then_go_after_return_inside,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,5174.14,5182.97,5163.54,0.05,8.83,1.20,883.0,1.41,1060.0,1.69,5174.29,5173.42,5182.66,6,0.02,1.36,0.0319,20.0,121.52,true,true,true,true,false,2026.02.27 12:15:00,2026.02.27 12:30:00,2026.02.27 13:00:00,1,3,0.33,0.50,5174.29,0.33,true,deep_retest_but_reclaim,,false,unclassified,,false,false,false,false,0.14,87.0,0.12,0.17,1.36,0.12,0.88,4,false,not_evaluated,,0.00,false,false,false
2026.02.27 13:19:59,order_sent,XAUUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_RetestConfirmation,retest_then_go_after_return_inside,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,5174.14,5182.97,5163.54,0.05,8.83,1.20,883.0,1.41,1060.0,1.69,5174.29,5173.42,5182.66,6,0.02,1.36,0.0319,20.0,121.52,true,true,true,true,false,2026.02.27 12:15:00,2026.02.27 12:30:00,2026.02.27 13:00:00,1,3,0.33,0.50,5174.29,0.33,true,deep_retest_but_reclaim,,false,unclassified,,false,false,false,false,0.14,87.0,0.12,0.17,1.36,0.12,0.88,4,false,not_evaluated,,0.00,false,false,false
2026.03.02 21:34:59,order_attempt,XAUUSD,LONG,server_16_23,0,,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,5330.84,5288.54,5381.60,0.01,42.30,1.20,4230.0,1.98,5076.0,2.38,5320.68,5330.61,5289.61,6,0.48,1.93,0.0094,20.0,120.27,true,true,true,true,false,2026.03.02 21:00:00,2026.03.02 21:15:00,2026.03.02 21:15:00,1,1,0.09,0.50,5320.68,0.09,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.47,993.0,0.78,0.70,0.91,0.14,0.86,7,false,not_evaluated,,0.00,false,false,false
2026.03.02 21:34:59,order_sent,XAUUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,retest_confirmed,5330.84,5288.54,5381.60,0.01,42.30,1.20,4230.0,1.98,5076.0,2.38,5320.68,5330.61,5289.61,6,0.48,1.93,0.0094,20.0,120.27,true,true,true,true,false,2026.03.02 21:00:00,2026.03.02 21:15:00,2026.03.02 21:15:00,1,1,0.09,0.50,5320.68,0.09,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.47,993.0,0.78,0.70,0.91,0.14,0.86,7,false,not_evaluated,,0.00,false,false,false
2026.03.04 15:04:59,order_attempt,GBPUSD,SHORT,server_08_15,0,,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,1.33668,1.33901,1.33388,0.21,0.00233,1.20,233.0,1.44,280.0,1.73,1.33710,1.33644,1.33883,3,0.26,1.33,0.1110,18.0,122.07,true,true,true,true,false,2026.03.04 14:15:00,2026.03.04 14:30:00,2026.03.04 14:45:00,1,2,0.09,0.50,1.33622,0.09,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.41,66.0,0.95,1.44,1.51,0.02,0.98,7,false,not_evaluated,,0.00,false,false,false
2026.03.04 15:04:59,order_sent,GBPUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_RetestConfirmation,retest_confirmation_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,1.33668,1.33901,1.33388,0.21,0.00233,1.20,233.0,1.44,280.0,1.73,1.33710,1.33644,1.33883,3,0.26,1.33,0.1110,18.0,122.07,true,true,true,true,false,2026.03.04 14:15:00,2026.03.04 14:30:00,2026.03.04 14:45:00,1,2,0.09,0.50,1.33622,0.09,false,shallow_retest_then_go,,false,unclassified,,false,false,false,false,0.41,66.0,0.95,1.44,1.51,0.02,0.98,7,false,not_evaluated,,0.00,false,false,false
2026.03.04 15:34:59,order_blocked,GBPUSD,SHORT,server_08_15,0,existing_position,Nested_NWave_RetestConfirmation,retest_then_go_after_return_inside,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,retest_confirmed,1.33686,1.33901,1.33428,0.22,0.00215,1.20,215.0,1.18,258.0,1.42,1.33710,1.33644,1.33883,5,0.13,1.08,0.0988,18.0,123.18,true,true,true,true,false,2026.03.04 14:15:00,2026.03.04 14:30:00,2026.03.04 15:15:00,1,4,0.08,0.50,1.33710,0.08,true,deep_retest_but_reclaim,,false,unclassified,,false,false,false,false,0.36,66.0,0.95,1.28,1.35,0.02,0.98,8,false,not_evaluated,,0.00,false,false,false
