time,event,symbol,direction,entry_price,sl,tp,mid_tf_structure_sl,lower_tf_reversal_sl,mid_tf_structure_sl_atr,lower_tf_reversal_sl_atr,lower_tf_reversal_sl_status,result_R,profit,regime,session,scan_interval,entry_selection_mode,v4_signal_mode,v4_signal_mode_pass,v4_signal_mode_blocked,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name
2026.01.02 14:14:59,execution_block_candidate,AUDJPY,LONG,105.044,105.002,105.107,105.002,104.917,1.38,4.16,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_MICRO_BREAK_ONLY,true,false,PERIOD_H1,104.928,105.266,104.385,104.667,HH_HL,5,0.040,0.149,PERIOD_M15,104.928,105.266,105.030,69.82,3.58,10,false,105.030,0.46,4.14,PERIOD_M5,104.987,104.987,1,1.87,57.0,late,60.00,1.38,0.042,1.50,0.9180,,spread_guard,true,,true,,35.00,false,1.97,1,0.72,micro_break,,6,1,1.87,4.14,82.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.02 16:04:59,v4_blocked_candidate,GBPJPY,LONG,211.129,210.863,211.528,210.863,210.863,3.70,3.70,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_MICRO_BREAK_ONLY,true,false,PERIOD_H1,210.732,211.429,210.710,211.336,HH_HL,8,0.036,0.210,PERIOD_M15,210.732,211.429,210.901,75.75,4.00,3,false,210.901,3.17,32.71,PERIOD_M5,211.127,211.127,1,0.03,2.0,early,60.00,3.70,0.266,1.50,0.5288,v4_impulse_consumed,,true,,true,,35.00,false,1.16,4,0.86,micro_break,v4_impulse_consumed,24,1,0.03,32.71,100.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 06:29:59,v4_blocked_candidate,XAUUSD,LONG,4404.99,4388.23,4430.13,4388.23,4396.72,4.14,2.04,valid,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,V4_SIGNAL_MICRO_BREAK_ONLY,true,false,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,9,4.84,21.81,PERIOD_M15,4310.01,4421.34,4388.80,29.23,2.84,9,false,4388.80,4.00,14.54,PERIOD_M5,4404.37,4404.37,1,0.15,62.0,early,60.00,4.14,16.76,1.50,0.0470,v4_impulse_consumed,,true,,true,,35.00,false,1.22,2,1.31,micro_break,v4_impulse_consumed,24,1,0.15,14.54,64.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 08:09:59,v4_blocked_candidate,AUDJPY,LONG,104.931,104.802,105.125,104.802,104.802,3.53,3.53,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_MICRO_BREAK_ONLY,true,false,PERIOD_H1,104.791,105.077,104.611,105.034,HH_HL,5,0.018,0.173,PERIOD_M15,104.791,105.077,104.830,86.36,3.44,3,false,104.830,2.77,35.31,PERIOD_M5,104.915,104.915,1,0.44,16.0,acceptable,60.00,3.53,0.129,1.50,0.7671,v4_impulse_consumed,,true,,true,,70.00,true,1.86,5,0.60,micro_break,v4_impulse_consumed,18,1,0.44,35.31,118.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 16:04:59,final_entry_candidate,XAUUSD,LONG,4422.69,4410.46,4441.04,4410.46,4395.70,1.85,4.09,sl_too_wide,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_MICRO_BREAK_ONLY,true,false,PERIOD_H1,4310.01,4439.84,4304.53,4421.34,HH_HL,19,10.78,17.14,PERIOD_M15,4310.01,4439.84,4410.95,22.25,2.94,11,false,4410.95,1.78,9.04,PERIOD_M5,4415.08,4415.08,1,1.15,761.0,late,90.00,1.85,12.23,1.50,0.0288,,,true,,true,,0.00,false,0.70,1,0.82,micro_break,,6,1,1.15,9.04,36.00,90.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 16:04:59,order_attempt,XAUUSD,LONG,4422.69,4410.46,4441.04,4410.46,4395.70,1.85,4.09,sl_too_wide,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_MICRO_BREAK_ONLY,true,false,PERIOD_H1,4310.01,4439.84,4304.53,4421.34,HH_HL,19,10.78,17.14,PERIOD_M15,4310.01,4439.84,4410.95,22.25,2.94,11,false,4410.95,1.78,9.04,PERIOD_M5,4415.08,4415.08,1,1.15,761.0,late,90.00,1.85,12.23,1.50,0.0288,,,true,,true,,0.00,false,0.70,1,0.82,micro_break,,6,1,1.15,9.04,36.00,90.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 16:04:59,order_sent,XAUUSD,LONG,4422.69,4410.46,4441.04,4410.46,4395.70,1.85,4.09,sl_too_wide,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_MICRO_BREAK_ONLY,true,false,PERIOD_H1,4310.01,4439.84,4304.53,4421.34,HH_HL,19,10.78,17.14,PERIOD_M15,4310.01,4439.84,4410.95,22.25,2.94,11,false,4410.95,1.78,9.04,PERIOD_M5,4415.08,4415.08,1,1.15,761.0,late,90.00,1.85,12.23,1.50,0.0288,,,true,,true,,0.00,false,0.70,1,0.82,micro_break,,6,1,1.15,9.04,36.00,90.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 20:19:59,final_entry_candidate,XAUUSD,LONG,4445.21,4431.81,4465.31,4431.81,4431.81,3.00,3.00,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_MICRO_BREAK_ONLY,true,false,PERIOD_H1,4396.19,4455.75,4310.01,4439.84,HH_HL,5,11.69,16.27,PERIOD_M15,4396.19,4455.75,4432.33,39.32,2.25,5,false,4432.33,2.88,21.63,PERIOD_M5,4446.74,4446.74,1,0.34,153.0,acceptable,60.00,3.00,13.40,1.50,0.0448,,,true,,true,,0.00,false,0.83,2,0.68,micro_break,,14,1,0.34,21.63,54.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 20:19:59,order_attempt,XAUUSD,LONG,4445.21,4431.81,4465.31,4431.81,4431.81,3.00,3.00,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_MICRO_BREAK_ONLY,true,false,PERIOD_H1,4396.19,4455.75,4310.01,4439.84,HH_HL,5,11.69,16.27,PERIOD_M15,4396.19,4455.75,4432.33,39.32,2.25,5,false,4432.33,2.88,21.63,PERIOD_M5,4446.74,4446.74,1,0.34,153.0,acceptable,60.00,3.00,13.40,1.50,0.0448,,,true,,true,,0.00,false,0.83,2,0.68,micro_break,,14,1,0.34,21.63,54.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 20:19:59,order_sent,XAUUSD,LONG,4445.21,4431.81,4465.31,4431.81,4431.81,3.00,3.00,valid,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,V4_SIGNAL_MICRO_BREAK_ONLY,true,false,PERIOD_H1,4396.19,4455.75,4310.01,4439.84,HH_HL,5,11.69,16.27,PERIOD_M15,4396.19,4455.75,4432.33,39.32,2.25,5,false,4432.33,2.88,21.63,PERIOD_M5,4446.74,4446.74,1,0.34,153.0,acceptable,60.00,3.00,13.40,1.50,0.0448,,,true,,true,,0.00,false,0.83,2,0.68,micro_break,,14,1,0.34,21.63,54.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
