time,event,symbol,direction,entry_price,sl,tp,result_R,profit,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name
2025.08.01 15:04:59,execution_block_candidate,GBPUSD,SHORT,1.31558,1.31749,1.31272,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.31404,1.32122,1.31890,1.32125,LL_LH,6,-0.00199,0.00164,PERIOD_M15,1.32122,1.31404,1.31729,45.26,3.10,3,false,1.31729,3.67,23.82,PERIOD_M5,1.31595,1.31574,1,0.34,16.0,acceptable,100.00,4.09,0.00191,1.50,0.4288,,spread_guard,true,,true,,20.00,false,0.90,1,0.15,unclear,,0,1,0.34,23.82,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.01 15:09:59,execution_block_candidate,GBPUSD,SHORT,1.31590,1.31749,1.31352,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.31404,1.32122,1.31890,1.32125,LL_LH,6,-0.00199,0.00164,PERIOD_M15,1.32122,1.31404,1.31729,45.26,3.10,3,false,1.31729,2.91,19.36,PERIOD_M5,1.31595,1.31558,1,0.67,32.0,unclear,75.00,3.33,0.00159,1.50,0.4192,,spread_guard,true,,true,,0.00,false,0.50,2,1.28,unclear,,0,1,0.67,19.36,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 07:39:59,execution_block_candidate,EURUSD,LONG,1.15813,1.15738,1.15926,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,1.15495,1.15963,1.15157,1.15875,HH_HL,8,0.00150,0.00247,PERIOD_M15,1.15495,1.15963,1.15756,44.23,2.89,3,false,1.15756,1.76,12.18,PERIOD_M5,1.15818,1.15834,1,0.65,21.0,unclear,75.00,2.31,0.00075,1.50,0.5551,,spread_guard,true,,true,,0.00,false,0.03,1,1.02,unclear,,0,1,0.65,12.18,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 11:24:59,final_entry_candidate,XAUUSD,LONG,3359.42,3351.53,3371.26,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3345.06,3369.04,3340.52,3355.08,HH_HL,10,6.75,7.81,PERIOD_M15,3345.06,3369.04,3351.73,72.19,4.34,3,false,3351.73,3.14,32.07,PERIOD_M5,3356.53,3357.99,1,0.58,143.0,acceptable,100.00,3.22,7.89,1.50,0.0776,,,true,,true,,0.00,false,1.07,2,0.53,unclear,,0,1,0.58,32.07,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 11:24:59,order_attempt,XAUUSD,LONG,3359.42,3351.53,3371.26,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3345.06,3369.04,3340.52,3355.08,HH_HL,10,6.75,7.81,PERIOD_M15,3345.06,3369.04,3351.73,72.19,4.34,3,false,3351.73,3.14,32.07,PERIOD_M5,3356.53,3357.99,1,0.58,143.0,acceptable,100.00,3.22,7.89,1.50,0.0776,,,true,,true,,0.00,false,1.07,2,0.53,unclear,,0,1,0.58,32.07,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 11:24:59,order_sent,XAUUSD,LONG,3359.42,3351.53,3371.26,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3345.06,3369.04,3340.52,3355.08,HH_HL,10,6.75,7.81,PERIOD_M15,3345.06,3369.04,3351.73,72.19,4.34,3,false,3351.73,3.14,32.07,PERIOD_M5,3356.53,3357.99,1,0.58,143.0,acceptable,100.00,3.22,7.89,1.50,0.0776,,,true,,true,,0.00,false,1.07,2,0.53,unclear,,0,1,0.58,32.07,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 11:29:59,final_entry_candidate,XAUUSD,LONG,3359.06,3351.53,3370.36,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3345.06,3369.04,3340.52,3355.08,HH_HL,10,6.75,7.81,PERIOD_M15,3345.06,3369.04,3351.73,72.19,4.34,3,false,3351.73,3.05,30.57,PERIOD_M5,3356.53,3359.23,1,0.07,17.0,early,100.00,3.14,7.53,1.50,0.0791,,,true,,true,,90.00,true,1.68,3,0.18,unclear,,0,1,0.07,30.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 11:29:59,order_blocked,XAUUSD,LONG,3359.06,3351.53,3370.36,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3345.06,3369.04,3340.52,3355.08,HH_HL,10,6.75,7.81,PERIOD_M15,3345.06,3369.04,3351.73,72.19,4.34,3,false,3351.73,3.05,30.57,PERIOD_M5,3356.53,3359.23,1,0.07,17.0,early,100.00,3.14,7.53,1.50,0.0791,,existing_position,true,,true,,90.00,true,1.68,3,0.18,unclear,,0,1,0.07,30.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 17:44:59,execution_block_candidate,GBPUSD,LONG,1.33238,1.32973,1.33636,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.32636,1.33130,1.32526,1.32904,HH_HL,7,0.00056,0.00207,PERIOD_M15,1.32636,1.33130,1.32993,27.73,1.04,3,false,1.32993,3.21,49.60,PERIOD_M5,1.33089,1.33271,1,0.43,33.0,acceptable,75.00,3.47,0.00265,1.50,0.2617,,spread_guard,true,,true,,35.00,false,0.58,4,0.80,unclear,,0,1,0.43,49.60,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 19:19:59,final_entry_candidate,XAUUSD,LONG,3376.86,3370.45,3386.48,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,6,6.92,8.33,PERIOD_M15,3352.93,3385.40,3370.70,45.27,2.95,3,false,3370.70,2.73,18.97,PERIOD_M5,3376.11,3377.63,1,0.34,77.0,acceptable,100.00,2.84,6.41,1.50,0.0798,,,true,,true,,70.00,true,1.47,4,0.58,unclear,,0,1,0.34,18.97,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 19:19:59,order_attempt,XAUUSD,LONG,3376.86,3370.45,3386.48,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,6,6.92,8.33,PERIOD_M15,3352.93,3385.40,3370.70,45.27,2.95,3,false,3370.70,2.73,18.97,PERIOD_M5,3376.11,3377.63,1,0.34,77.0,acceptable,100.00,2.84,6.41,1.50,0.0798,,,true,,true,,70.00,true,1.47,4,0.58,unclear,,0,1,0.34,18.97,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 19:19:59,order_sent,XAUUSD,LONG,3376.86,3370.45,3386.48,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,6,6.92,8.33,PERIOD_M15,3352.93,3385.40,3370.70,45.27,2.95,3,false,3370.70,2.73,18.97,PERIOD_M5,3376.11,3377.63,1,0.34,77.0,acceptable,100.00,2.84,6.41,1.50,0.0798,,,true,,true,,70.00,true,1.47,4,0.58,unclear,,0,1,0.34,18.97,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 21:19:59,final_entry_candidate,XAUUSD,LONG,3375.63,3370.37,3383.52,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,8,7.17,8.31,PERIOD_M15,3352.93,3385.40,3370.55,45.73,4.57,6,false,3370.55,3.80,15.65,PERIOD_M5,3374.31,3374.34,1,0.96,129.0,late,75.00,3.93,5.26,1.50,0.1346,,,true,,true,,0.00,false,0.26,2,0.31,unclear,,0,1,0.96,15.65,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 21:19:59,order_blocked,XAUUSD,LONG,3375.63,3370.37,3383.52,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,8,7.17,8.31,PERIOD_M15,3352.93,3385.40,3370.55,45.73,4.57,6,false,3370.55,3.80,15.65,PERIOD_M5,3374.31,3374.34,1,0.96,129.0,late,75.00,3.93,5.26,1.50,0.1346,,existing_position,true,,true,,0.00,false,0.26,2,0.31,unclear,,0,1,0.96,15.65,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 21:24:59,final_entry_candidate,XAUUSD,LONG,3376.67,3370.36,3386.14,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,8,7.17,8.31,PERIOD_M15,3352.93,3385.40,3370.55,45.73,4.57,6,false,3370.55,4.65,18.85,PERIOD_M5,3374.31,3375.45,1,0.93,122.0,late,100.00,4.80,6.31,1.50,0.1444,,,true,,true,,70.00,true,1.41,3,0.84,unclear,,0,1,0.93,18.85,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 21:24:59,order_blocked,XAUUSD,LONG,3376.67,3370.36,3386.14,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,8,7.17,8.31,PERIOD_M15,3352.93,3385.40,3370.55,45.73,4.57,6,false,3370.55,4.65,18.85,PERIOD_M5,3374.31,3375.45,1,0.93,122.0,late,100.00,4.80,6.31,1.50,0.1444,,existing_position,true,,true,,70.00,true,1.41,3,0.84,unclear,,0,1,0.93,18.85,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 21:29:59,final_entry_candidate,XAUUSD,LONG,3376.10,3370.36,3384.71,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,8,7.17,8.31,PERIOD_M15,3352.93,3385.40,3370.55,45.73,4.57,6,false,3370.55,4.10,17.09,PERIOD_M5,3374.31,3376.48,1,0.28,38.0,acceptable,100.00,4.24,5.74,1.50,0.1404,,,true,,true,,70.00,true,1.75,4,0.55,unclear,,0,1,0.28,17.09,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.04 21:29:59,order_blocked,XAUUSD,LONG,3376.10,3370.36,3384.71,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,8,7.17,8.31,PERIOD_M15,3352.93,3385.40,3370.55,45.73,4.57,6,false,3370.55,4.10,17.09,PERIOD_M5,3374.31,3376.48,1,0.28,38.0,acceptable,100.00,4.24,5.74,1.50,0.1404,,existing_position,true,,true,,70.00,true,1.75,4,0.55,unclear,,0,1,0.28,17.09,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.06 03:34:59,execution_block_candidate,GBPJPY,LONG,196.273,196.170,196.428,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,196.029,196.444,195.687,196.347,HH_HL,7,0.066,0.220,PERIOD_M15,196.029,196.444,196.208,56.87,2.19,22,false,196.208,1.20,15.66,PERIOD_M5,196.288,196.294,1,0.39,21.0,acceptable,100.00,1.89,0.103,1.50,0.6991,,spread_guard,true,,true,,0.00,false,0.18,2,0.68,unclear,,0,1,0.39,15.66,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.06 05:19:59,execution_block_candidate,GBPJPY,LONG,196.459,196.231,196.801,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,196.029,196.444,195.687,196.347,HH_HL,9,0.066,0.209,PERIOD_M15,196.029,196.444,196.269,42.17,1.60,3,false,196.269,3.35,45.78,PERIOD_M5,196.390,196.449,1,0.18,10.0,early,100.00,4.02,0.228,1.50,0.6700,,spread_guard,true,,true,,20.00,false,1.15,2,0.07,unclear,,0,1,0.18,45.78,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.07 06:24:59,execution_block_candidate,GBPJPY,LONG,197.085,196.830,197.468,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,196.438,197.074,196.149,196.887,HH_HL,9,0.154,0.272,PERIOD_M15,196.438,197.074,196.879,30.66,1.52,3,false,196.879,3.40,32.39,PERIOD_M5,197.058,197.109,1,0.40,24.0,acceptable,75.00,4.21,0.255,1.50,0.8090,,spread_guard,true,,true,,35.00,false,1.01,5,1.42,unclear,,0,1,0.40,32.39,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.07 08:59:59,execution_block_candidate,EURJPY,LONG,171.976,171.833,172.191,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,171.622,171.985,170.603,171.641,HH_HL,9,0.192,0.196,PERIOD_M15,171.622,171.985,171.863,33.61,1.37,3,false,171.863,2.51,31.13,PERIOD_M5,171.932,171.936,1,0.89,40.0,unclear,75.00,3.18,0.143,1.50,0.6667,,spread_guard,true,,true,,55.00,false,0.69,5,0.16,unclear,,0,1,0.89,31.13,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.07 09:04:59,execution_block_candidate,EURJPY,LONG,171.929,171.833,172.073,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,171.622,172.156,170.603,171.985,HH_HL,7,0.191,0.181,PERIOD_M15,171.622,172.156,171.863,54.87,3.40,4,false,171.863,1.50,12.36,PERIOD_M5,171.932,171.946,1,0.39,17.0,acceptable,100.00,2.18,0.096,1.50,0.6807,,spread_guard,true,,true,,35.00,false,0.48,6,0.91,unclear,,0,1,0.39,12.36,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.07 18:34:59,execution_block_candidate,GBPUSD,LONG,1.34203,1.34113,1.34338,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.33623,1.34355,1.33448,1.33793,HH_HL,7,0.00123,0.00179,PERIOD_M15,1.33623,1.34355,1.34133,30.33,1.62,11,false,1.34133,0.93,9.56,PERIOD_M5,1.34040,1.34137,1,0.88,66.0,unclear,75.00,1.20,0.00090,1.50,0.2667,,spread_guard,true,,true,,35.00,false,1.12,4,0.81,unclear,,0,1,0.88,9.56,0.00,0.00,late_entry,entry_far_from_reclaim_or_pullback,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.07 18:39:59,execution_block_candidate,GBPUSD,LONG,1.34268,1.34113,1.34501,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.33623,1.34355,1.33448,1.33793,HH_HL,7,0.00123,0.00179,PERIOD_M15,1.33623,1.34355,1.34133,30.33,1.62,11,false,1.34133,1.87,18.44,PERIOD_M5,1.34040,1.34183,1,1.17,85.0,late,75.00,2.14,0.00155,1.50,0.2764,,spread_guard,true,,true,,70.00,true,1.26,5,1.06,unclear,,0,1,1.17,18.44,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.07 18:44:59,execution_block_candidate,GBPUSD,LONG,1.34244,1.34113,1.34441,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.33623,1.34355,1.33448,1.33793,HH_HL,7,0.00123,0.00179,PERIOD_M15,1.33623,1.34355,1.34133,30.33,1.62,11,false,1.34133,1.53,15.16,PERIOD_M5,1.34040,1.34248,1,0.06,4.0,early,100.00,1.80,0.00131,1.50,0.2750,,spread_guard,true,,true,,70.00,true,1.83,6,0.30,unclear,,0,1,0.06,15.16,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.08 18:14:59,execution_block_candidate,AUDJPY,LONG,96.470,96.342,96.662,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,96.281,96.455,95.931,96.050,HH_HL,5,0.047,0.123,PERIOD_M15,96.281,96.455,96.370,48.85,1.36,3,false,96.370,2.37,57.47,PERIOD_M5,96.443,96.456,1,0.33,14.0,acceptable,100.00,3.03,0.128,1.50,0.6633,,spread_guard,true,,true,,55.00,false,1.23,1,0.09,unclear,,0,1,0.33,57.47,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.08 18:34:59,execution_block_candidate,GBPJPY,LONG,198.671,198.473,198.968,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,198.350,198.815,197.663,197.986,HH_HL,4,0.214,0.261,PERIOD_M15,198.350,198.815,198.511,65.38,2.32,3,false,198.511,2.14,34.41,PERIOD_M5,198.657,198.723,1,0.70,52.0,unclear,100.00,2.65,0.198,1.50,0.5091,,spread_guard,true,,true,,0.00,false,0.95,1,0.74,unclear,,0,1,0.70,34.41,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.08 22:34:59,execution_block_candidate,GBPJPY,LONG,198.716,198.519,199.012,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,198.350,198.815,197.663,197.986,HH_HL,8,0.218,0.273,PERIOD_M15,198.350,198.815,198.557,55.48,2.80,4,false,198.557,2.95,34.19,PERIOD_M5,198.703,198.706,1,0.19,10.0,early,100.00,3.66,0.197,1.50,0.7056,,spread_guard,true,,true,,20.00,false,0.37,1,0.02,unclear,,0,1,0.19,34.19,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
2025.08.12 17:34:59,execution_block_candidate,GBPJPY,LONG,200.019,199.607,200.637,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,198.982,199.965,198.703,199.382,HH_HL,9,0.131,0.301,PERIOD_M15,198.982,199.965,199.645,32.55,1.45,3,false,199.645,3.06,38.05,PERIOD_M5,199.945,200.005,1,0.11,14.0,early,100.00,3.37,0.412,1.50,0.3107,,spread_guard,true,,true,,0.00,false,0.16,1,0.39,unclear,,0,1,0.11,38.05,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V2_AuditFiltered
