time,event,symbol,direction,session,entry_selection_mode,scan_interval,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,h4_impulse_pass,h4_pullback_zone_pass,h1_counter_trend_pass,neckline_pass,structure_sl_pass,rr_pass,spread_guard_pass,spread_guard_blocked,setup_pass,entry_pass,final_entry_pass,h4_impulse_high,h4_impulse_low,h4_fib_retracement_pct,h4_atr,h1_atr,m15_atr,spread_atr,spread_points,neckline_price,neckline_break_close_price,right_side_level,entry_price,sl,tp,volume,risk_r,rr,bars_since_right_side,distance_neckline_to_entry,distance_neckline_to_entry_atr,distance_right_side_to_entry,distance_right_side_to_entry_atr,sl_points,sl_atr,tp_points,tp_atr,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos,h4_pivot_sequence,h1_pivot_sequence,h4_impulse_atr,h1_counter_wave_atr,h4_correction_depth,true_bos_level,bos_level_source_pivot,room_to_1r,room_to_2r,room_to_target_label,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,bos_level_type,m15_trigger_type,nearest_obstacle_type,nearest_obstacle_price,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok
2026.01.02 17:19:59,final_entry_candidate,XAUUSD,SHORT,server_16_23,all_score_passing,300,Nested_Fixed_Room2R,fixed_room2r,,,valid_h4_pullback_zone,none,counter_nwave_pass,condition_factorial_candidate,true,true,true,true,true,true,true,false,true,true,true,4549.86,4302.75,41.09,42.99,14.70,12.16,0.0165,20.0,4304.53,4340.56,4353.44,4339.45,4354.05,4310.25,0.03,14.60,2.00,1,34.92,2.87,13.99,1.15,1460.0,1.20,2920.0,2.40,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,4304.53,4353.44,4303.16,0.00,0.00,1,A_high@2025.12.26 16:00=4549.86000|B_low@2025.12.29 16:00=4302.75000|C_high@2025.12.30 12:00=4404.29000,high_latest@2025.12.31 16:00=4353.44000|low_latest@2025.12.31 22:00=4304.53000|bos@2025.12.31 22:00=4304.53000,5.75,3.42,41.09,4304.53,h1_last_higher_low,2.49,1.24,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,4303.16,false,true,true,true,true,true,true,true,false,true,true,true
2026.01.02 17:19:59,order_sent,XAUUSD,SHORT,server_16_23,all_score_passing,300,Nested_Fixed_Room2R,fixed_room2r,,,valid_h4_pullback_zone,none,counter_nwave_pass,condition_factorial_candidate,true,true,true,true,true,true,true,false,true,true,true,4549.86,4302.75,41.09,42.99,14.70,12.16,0.0165,20.0,4304.53,4340.56,4353.44,4339.45,4354.05,4310.25,0.03,14.60,2.00,1,34.92,2.87,13.99,1.15,1460.0,1.20,2920.0,2.40,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,4304.53,4353.44,4303.16,0.00,0.00,1,A_high@2025.12.26 16:00=4549.86000|B_low@2025.12.29 16:00=4302.75000|C_high@2025.12.30 12:00=4404.29000,high_latest@2025.12.31 16:00=4353.44000|low_latest@2025.12.31 22:00=4304.53000|bos@2025.12.31 22:00=4304.53000,5.75,3.42,41.09,4304.53,h1_last_higher_low,2.49,1.24,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,4303.16,false,true,true,true,true,true,true,true,false,true,true,true
2026.01.06 10:49:59,blocked_candidate,AUDJPY,SHORT,server_08_15,all_score_passing,300,Nested_Fixed_Room2R,fixed_condition_room_to_2r_fail,fixed_condition_room_to_2r_fail,,unknown,none,counter_nwave_pass,condition_factorial_candidate,true,false,true,true,true,true,false,true,true,false,false,0.000,0.000,0.00,0.316,0.129,0.079,0.3525,28.0,104.962,105.095,105.241,105.107,105.269,104.783,0.48,0.162,2.00,1,0.145,1.83,0.134,1.69,162.0,2.04,324.0,4.08,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,104.962,105.241,104.800,0.000,0.00,1,,high_latest@2026.01.06 02:00=105.24100|low_latest@2026.01.06 03:00=104.96200|bos@2026.01.06 03:00=104.96200,0.00,3.41,0.00,104.962,h1_last_higher_low,1.90,0.95,room_to_1r_only,none,ma_bias_fail,dow_bias_pass,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,104.800,false,true,false,true,true,true,true,true,false,true,false,true
2026.01.07 02:50:00,blocked_candidate,AUDJPY,SHORT,server_00_07,all_score_passing,300,Nested_Fixed_Room2R,fixed_room2r,spread_guard,spread_guard,unknown,none,counter_nwave_pass,condition_factorial_candidate,true,false,true,true,true,true,false,true,true,false,false,0.000,0.000,0.00,0.307,0.112,0.080,0.3516,28.0,105.412,105.416,105.587,105.510,105.615,105.300,0.75,0.105,2.00,1,0.098,1.23,0.077,0.97,105.0,1.32,210.0,2.64,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,105.412,105.587,104.966,0.000,0.00,1,,high_latest@2026.01.06 20:00=105.58700|low_latest@2026.01.06 22:00=105.41200|bos@2026.01.06 22:00=105.41200,0.00,5.56,0.00,105.412,h1_last_higher_low,5.18,2.59,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,104.966,false,true,false,true,true,true,true,true,false,true,true,true
2026.01.07 07:49:59,blocked_candidate,AUDJPY,SHORT,server_00_07,all_score_passing,300,Nested_Fixed_Room2R,fixed_room2r,spread_guard,spread_guard,unknown,none,counter_nwave_fail,condition_factorial_candidate,true,false,true,true,true,true,false,true,true,false,false,0.000,0.000,0.00,0.320,0.158,0.088,0.3190,28.0,105.222,105.584,105.587,105.562,105.615,105.456,1.00,0.053,2.00,1,0.340,3.87,0.025,0.28,53.0,0.60,106.0,1.21,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,105.222,105.587,105.222,0.000,0.00,1,,high_latest@2026.01.06 20:00=105.58700|low_latest@2026.01.07 02:00=105.22200|bos@2026.01.07 02:00=105.22200,0.00,1.11,0.00,105.222,h1_last_higher_low,6.42,3.21,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,unknown,pullback_up,prev_extreme_break,counter_nwave_fail,weak_higher_low,m15_prev_extreme_bos,h1_counter_low,105.222,false,true,false,true,false,true,true,true,false,true,true,true
2026.01.07 08:50:00,blocked_candidate,AUDJPY,SHORT,server_08_15,all_score_passing,300,Nested_Fixed_Room2R,fixed_room2r,spread_guard,spread_guard,unknown,none,counter_nwave_fail,condition_factorial_candidate,true,false,true,true,true,true,false,true,true,false,false,0.000,0.000,0.00,0.327,0.167,0.086,0.3242,28.0,105.222,105.523,105.587,105.525,105.615,105.345,0.87,0.090,2.00,1,0.303,3.51,0.062,0.72,90.0,1.04,180.0,2.08,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,105.222,105.587,105.222,0.000,0.00,1,,high_latest@2026.01.06 20:00=105.58700|low_latest@2026.01.07 02:00=105.22200|bos@2026.01.07 02:00=105.22200,0.00,1.05,0.00,105.222,h1_last_higher_low,3.37,1.68,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,unknown,pullback_up,prev_extreme_break,counter_nwave_fail,weak_higher_low,m15_prev_extreme_bos,h1_counter_low,105.222,false,true,false,true,false,true,true,true,false,true,true,true
2026.01.07 18:34:59,blocked_candidate,XAUUSD,LONG,server_16_23,all_score_passing,300,Nested_Fixed_Room2R,fixed_condition_room_to_2r_fail,fixed_condition_room_to_2r_fail,,unknown,none,counter_nwave_pass,condition_factorial_candidate,true,false,true,true,true,true,true,false,true,false,false,0.00,0.00,0.00,31.27,17.83,13.23,0.0144,19.0,4474.77,4457.91,4441.52,4464.85,4440.86,4512.83,0.02,23.99,2.00,1,9.92,0.75,23.33,1.76,2399.0,1.81,4798.0,3.63,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,4474.77,4500.46,4441.52,0.00,0.00,1,,high_latest@2026.01.07 10:00=4474.77000|low_latest@2026.01.07 08:00=4441.52000|bos@2026.01.07 10:00=4474.77000,0.00,3.31,0.00,4474.77,h1_last_lower_high,1.48,0.74,room_to_1r_only,none,ma_bias_fail,dow_bias_pass,unknown,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,4500.46,false,true,false,true,true,true,true,true,false,true,false,true
2026.01.07 18:49:59,blocked_candidate,XAUUSD,LONG,server_16_23,all_score_passing,300,Nested_Fixed_Room2R,fixed_condition_room_to_2r_fail,fixed_condition_room_to_2r_fail,,unknown,none,counter_nwave_pass,condition_factorial_candidate,true,false,true,true,true,true,true,false,true,false,false,0.00,0.00,0.00,31.27,17.83,12.45,0.0153,19.0,4474.77,4467.65,4441.52,4467.52,4440.90,4520.76,0.01,26.62,2.00,1,7.25,0.58,26.00,2.09,2662.0,2.14,5324.0,4.28,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,4474.77,4500.46,4441.52,0.00,0.00,1,,high_latest@2026.01.07 10:00=4474.77000|low_latest@2026.01.07 08:00=4441.52000|bos@2026.01.07 10:00=4474.77000,0.00,3.31,0.00,4474.77,h1_last_lower_high,1.24,0.62,room_to_1r_only,none,ma_bias_fail,dow_bias_pass,unknown,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,4500.46,false,true,false,true,true,true,true,true,false,true,false,true
2026.01.09 14:49:59,blocked_candidate,XAUUSD,SHORT,server_08_15,all_score_passing,300,Nested_Fixed_Room2R,fixed_condition_room_to_2r_fail,fixed_condition_room_to_2r_fail,,too_deep_pullback,none,counter_nwave_pass,condition_factorial_candidate,true,false,true,true,true,true,true,false,true,false,false,4500.46,4407.70,82.30,30.39,10.46,5.11,0.0372,19.0,4464.05,4466.07,4477.60,4467.64,4477.86,4447.20,0.04,10.22,2.00,1,3.59,0.70,9.96,1.95,1022.0,2.00,2044.0,4.00,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,4464.05,4477.60,4458.26,0.00,0.00,1,A_high@2026.01.07 00:00=4500.46000|B_low@2026.01.08 12:00=4407.70000|C_high@2026.01.09 00:00=4484.04000,high_latest@2026.01.09 11:00=4477.60000|low_latest@2026.01.09 10:00=4464.05000|bos@2026.01.09 10:00=4464.05000,3.05,1.85,82.30,4464.05,h1_last_higher_low,0.92,0.46,insufficient_room_to_1r,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,4458.26,false,true,false,true,true,true,true,true,false,false,false,true
2026.01.13 15:34:59,blocked_candidate,EURUSD,SHORT,server_08_15,all_score_passing,300,Nested_Fixed_Room2R,fixed_room2r,spread_guard,spread_guard,unknown,none,counter_nwave_fail,condition_factorial_candidate,true,false,true,true,true,true,false,true,true,false,false,0.00000,0.00000,0.00,0.00222,0.00082,0.00047,0.3420,16.0,1.16532,1.16519,1.16738,1.16681,1.16754,1.16535,0.69,0.00073,2.00,1,0.00149,3.18,0.00057,1.22,73.0,1.56,146.0,3.12,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.16532,1.16738,1.16532,0.00000,0.00,1,,high_latest@2026.01.13 12:00=1.16738|low_latest@2026.01.13 08:00=1.16532|bos@2026.01.13 08:00=1.16532,0.00,0.00,0.00,1.16532,h1_last_higher_low,2.04,1.02,room_to_2r_ok,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_fail,weak_higher_low,m15_true_bos_close,h1_counter_low,1.16532,true,false,false,true,false,false,true,true,true,true,true,true
