open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5
2025.02.05 02:25:00,2025.02.05 02:31:18,USDJPY,SHORT,0.61,154.345,154.145,2,3,0.0,0.0,79.15,79.15,10079.15,tp 154.156,6.3,2025.02.05 02:25:00,2025.02.05 02:30:00
2025.02.05 11:00:00,2025.02.05 12:38:23,USDJPY,SHORT,0.24,153.045,152.579,4,5,0.0,0.0,73.3,73.3,10152.45,tp 152.579,98.38,2025.02.05 11:00:00,2025.02.05 12:35:00
2025.02.05 16:05:00,2025.02.05 16:52:39,USDJPY,SHORT,0.34,153.18,152.843,6,7,0.0,0.0,74.97,74.97,10227.42,tp 152.846,47.65,2025.02.05 16:05:00,2025.02.05 16:50:00
2025.02.06 05:20:00,2025.02.06 08:48:49,XAUUSD,LONG,0.11,2868.03,2863.39,8,9,0.0,0.0,-51.04,-51.04,10176.38,sl 2863.48,208.82,2025.02.06 05:20:00,2025.02.06 08:45:00
2025.02.07 18:20:00,2025.02.07 19:16:47,USDJPY,SHORT,0.18,151.348,151.775,10,11,0.0,0.0,-50.64,-50.64,10125.74,sl 151.774,56.78,2025.02.07 18:20:00,2025.02.07 19:15:00
2025.02.07 20:15:00,2025.02.10 01:57:40,USDJPY,SHORT,0.27,151.591,151.87,12,13,0.0,-3.15,-49.6,-52.75,10072.99,sl 151.867,3222.67,2025.02.07 20:15:00,2025.02.10 01:55:00
2025.02.10 06:00:00,2025.02.10 08:10:33,XAUUSD,LONG,0.1,2875.74,2882.87,14,15,0.0,0.0,71.3,71.3,10144.29,tp 2882.66,130.55,2025.02.10 06:00:00,2025.02.10 08:10:00
2025.02.10 22:20:00,2025.02.11 01:02:31,XAUUSD,LONG,0.16,2905.46,2910.26,16,17,0.0,-13.35,76.8,63.449999999999996,10207.74,tp 2910.20,162.52,2025.02.10 22:20:00,2025.02.11 01:00:00
2025.02.11 05:15:00,2025.02.11 12:00:11,XAUUSD,LONG,0.03,2915.85,2902.41,18,19,0.0,0.0,-40.32,-40.32,10167.42,sl 2902.50,405.18,2025.02.11 05:15:00,2025.02.11 12:00:00
2025.02.14 10:50:00,2025.02.14 10:56:05,USDJPY,SHORT,0.55,152.639,152.78,21,22,0.0,0.0,-50.76,-50.76,10116.66,sl 152.779,6.08,2025.02.14 10:50:00,2025.02.14 10:55:00
2025.02.14 10:45:00,2025.02.14 13:48:10,XAUUSD,LONG,0.12,2934.6,2930.26,20,23,0.0,0.0,-52.08,-52.08,10064.58,sl 2930.40,183.17,2025.02.14 10:45:00,2025.02.14 13:45:00
2025.02.19 09:50:00,2025.02.19 11:15:16,XAUUSD,LONG,0.11,2934.69,2941.28,24,25,0.0,0.0,72.49,72.49,10137.07,tp 2941.26,85.27,2025.02.19 09:50:00,2025.02.19 11:15:00
2025.02.19 16:15:00,2025.02.19 16:24:11,XAUUSD,LONG,0.07,2939.23,2932.47,26,27,0.0,0.0,-47.32,-47.32,10089.75,sl 2932.60,9.18,2025.02.19 16:15:00,2025.02.19 16:20:00
2025.02.19 17:30:00,2025.02.19 17:58:56,XAUUSD,LONG,0.09,2935.27,2929.93,28,29,0.0,0.0,-48.06,-48.06,10041.69,sl 2929.93,28.93,2025.02.19 17:30:00,2025.02.19 17:55:00
2025.02.20 15:05:00,2025.02.20 15:45:23,XAUUSD,LONG,0.1,2943.66,2938.45,30,31,0.0,0.0,-52.1,-52.1,9989.59,sl 2938.67,40.38,2025.02.20 15:05:00,2025.02.20 15:45:00
2025.02.20 16:50:00,2025.02.21 01:25:43,USDJPY,SHORT,0.22,149.889,149.371,32,33,0.0,-2.6,76.29,73.69000000000001,10063.28,tp 149.379,515.72,2025.02.20 16:50:00,2025.02.21 01:25:00
2025.02.24 03:40:00,2025.02.24 04:12:19,USDJPY,SHORT,0.23,149.093,149.417,34,35,0.0,0.0,-49.87,-49.87,10013.41,sl 149.417,32.32,2025.02.24 03:40:00,2025.02.24 04:10:00
2025.02.26 08:10:00,2025.02.26 16:03:37,XAUUSD,SHORT,0.06,2913.91,2902.76,36,37,0.0,0.0,66.9,66.9,10080.31,tp 2902.86,473.62,2025.02.26 08:10:00,2025.02.26 16:00:00
2025.02.27 16:40:00,2025.02.27 16:47:01,XAUUSD,SHORT,0.06,2884.58,2872.84,38,39,0.0,0.0,70.44,70.44,10150.75,tp 2872.85,7.02,2025.02.27 16:40:00,2025.02.27 16:45:00
2025.02.27 17:20:00,2025.02.27 21:39:44,GBPJPY,LONG,0.23,189.264,188.926,40,42,0.0,0.0,-52.03,-52.03,10098.72,sl 188.943,259.73,2025.02.27 17:20:00,2025.02.27 21:35:00
2025.02.27 21:30:00,2025.02.27 22:08:44,XAUUSD,SHORT,0.12,2883.13,2877.18,41,43,0.0,0.0,71.4,71.4,10170.12,tp 2877.19,38.73,2025.02.27 21:30:00,2025.02.27 22:05:00
