time,event,symbol,direction,session,entry_selection_mode,scan_interval,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,h4_impulse_pass,h4_pullback_zone_pass,h1_counter_trend_pass,neckline_pass,structure_sl_pass,rr_pass,spread_guard_pass,spread_guard_blocked,setup_pass,entry_pass,final_entry_pass,h4_impulse_high,h4_impulse_low,h4_fib_retracement_pct,h4_atr,h1_atr,m15_atr,spread_atr,spread_points,neckline_price,neckline_break_close_price,right_side_level,entry_price,sl,tp,volume,risk_r,rr,bars_since_right_side,distance_neckline_to_entry,distance_neckline_to_entry_atr,distance_right_side_to_entry,distance_right_side_to_entry_atr,sl_points,sl_atr,tp_points,tp_atr,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos,h4_pivot_sequence,h1_pivot_sequence,h4_impulse_atr,h1_counter_wave_atr,h4_correction_depth,true_bos_level,bos_level_source_pivot,room_to_1r,room_to_2r,room_to_target_label
2025.08.06 18:04:59,blocked_candidate,XAUUSD,LONG,server_16_23,all_score_passing,300,Nested_NWave_StructuralBOS_V2,insufficient_room_to_target,insufficient_room_to_target,,valid_h4_pullback_zone,h4_sequence_valid_bullish,h1_counter_sequence_valid_bearish,insufficient_room_to_target,true,true,true,true,true,true,true,false,true,false,false,3385.40,3345.06,44.37,12.34,7.22,4.28,0.0444,19.0,3378.62,3379.32,3373.16,3379.22,3372.95,3391.76,0.07,6.27,2.00,1,0.60,0.14,6.06,1.42,627.0,1.46,1254.0,2.93,185.39,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.16,70.0,0.62,0.49,0.79,0.01,0.99,0,false,not_evaluated,,0.00,false,false,false,true,h1_close_bos_confirmed,m15_bos_confirmed,3378.62,3385.37,3373.16,0.60,0.14,1,A_low@2025.08.04 04:00=3345.06000|B_high@2025.08.04 16:00=3385.40000|C_low@2025.08.05 12:00=3349.91000,A_high@2025.08.06 03:00=3385.37000|B_low@2025.08.06 04:00=3373.16000|C_lower_high@2025.08.06 09:00=3378.62000,3.27,1.69,44.37,3378.62,h1_last_lower_high,0.99,0.49,insufficient_room_to_target
2025.08.18 11:34:59,blocked_candidate,GBPUSD,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS_V2,insufficient_room_to_target,spread_guard,spread_guard,valid_h4_pullback_zone,h4_sequence_valid_bearish,h1_counter_sequence_valid_bullish,insufficient_room_to_target,true,true,true,true,true,true,false,true,true,false,false,1.35941,1.35199,56.60,0.00227,0.00106,0.00079,0.2539,20.0,1.35479,1.35463,1.35620,1.35484,1.35640,1.35172,0.32,0.00156,2.00,3,0.00005,0.06,0.00136,1.73,156.0,1.98,312.0,3.96,186.34,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,strong_breakout,instant_entry_quality,true,true,false,false,1.27,100.0,0.85,1.60,1.89,0.04,0.96,9,false,not_evaluated,,0.00,false,false,false,true,h1_close_bos_confirmed,m15_retest_reclaim,1.35479,1.35620,1.35430,0.00005,0.06,3,A_high@2025.08.14 12:00=1.35941|B_low@2025.08.14 16:00=1.35199|C_high@2025.08.15 16:00=1.35742,A_low@2025.08.18 00:00=1.35430|B_high@2025.08.18 01:00=1.35620|C_higher_low@2025.08.18 05:00=1.35479,3.27,1.80,56.60,1.35479,h1_last_higher_low,1.83,0.91,insufficient_room_to_target
2025.08.18 12:34:59,blocked_candidate,EURJPY,SHORT,server_08_15,all_score_passing,300,Nested_NWave_StructuralBOS_V2,clean_structural_bos_v2,spread_guard,spread_guard,valid_h4_pullback_zone,h4_sequence_valid_bearish,h1_counter_sequence_valid_bullish,clean_structural_bos_v2,true,true,true,true,true,true,false,true,true,false,false,173.005,170.956,56.42,0.428,0.166,0.126,0.2384,30.0,172.166,172.165,172.364,172.166,172.394,171.710,0.32,0.228,2.00,1,0.000,0.00,0.198,1.57,228.0,1.81,456.0,3.62,193.11,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,dirty_breakout,shallow_close_distance,false,false,false,true,0.01,1.0,0.41,0.19,0.47,0.24,0.76,8,false,not_evaluated,,0.00,false,false,false,true,h1_close_bos_confirmed,m15_bos_confirmed,172.166,172.364,171.504,0.000,0.00,1,A_high@2025.08.13 04:00=173.00500|B_low@2025.08.14 08:00=170.95600|C_high@2025.08.15 00:00=172.20200,A_low@2025.08.15 12:00=171.50400|B_high@2025.08.15 20:00=172.36400|C_higher_low@2025.08.15 23:00=172.16600,4.78,5.18,56.42,172.166,h1_last_higher_low,5.31,2.65,room_ok
