time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos,h4_pivot_sequence,h1_pivot_sequence,h4_impulse_atr,h1_counter_wave_atr,h4_correction_depth,true_bos_level,bos_level_source_pivot,room_to_1r,room_to_2r,room_to_target_label,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,bos_level_type,m15_trigger_type,nearest_obstacle_type,nearest_obstacle_price,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok
2025.08.04 18:34:59,order_attempt,GBPUSD,SHORT,server_16_23,0,,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,unknown,none,counter_nwave_pass,condition_factorial_candidate,1.32859,1.33150,1.32277,0.17,0.00291,2.00,291.0,1.91,582.0,3.81,1.32636,1.32789,1.33130,1,1.46,1.78,0.1311,20.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.32636,1.33130,1.32526,0.00000,0.00,1,,high_latest@2025.08.04 14:00=1.33130|low_latest@2025.08.04 10:00=1.32636|bos@2025.08.04 10:00=1.32636,0.00,2.84,0.00,1.32636,h1_last_higher_low,1.14,0.57,room_to_1r_only,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,1.32526,true,false,false,true,true,true,true,true,false,true,false,true
2025.08.04 18:34:59,order_sent,GBPUSD,SHORT,server_16_23,10009,order_sent,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,unknown,none,counter_nwave_pass,condition_factorial_candidate,1.32859,1.33150,1.32277,0.17,0.00291,2.00,291.0,1.91,582.0,3.81,1.32636,1.32789,1.33130,1,1.46,1.78,0.1311,20.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.32636,1.33130,1.32526,0.00000,0.00,1,,high_latest@2025.08.04 14:00=1.33130|low_latest@2025.08.04 10:00=1.32636|bos@2025.08.04 10:00=1.32636,0.00,2.84,0.00,1.32636,h1_last_higher_low,1.14,0.57,room_to_1r_only,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,1.32526,true,false,false,true,true,true,true,true,false,true,false,true
2025.08.12 15:34:59,order_attempt,XAUUSD,SHORT,server_08_15,0,,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,unknown,none,counter_nwave_fail,condition_factorial_candidate,3350.60,3358.35,3335.10,0.06,7.75,2.00,775.0,1.74,1550.0,3.48,3342.25,3339.85,3358.13,1,1.87,1.69,0.0427,19.0,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,3342.25,3358.13,3342.25,0.00,0.00,1,,high_latest@2025.08.12 10:00=3358.13000|low_latest@2025.08.12 09:00=3342.25000|bos@2025.08.12 09:00=3342.25000,0.00,1.45,0.00,3342.25,h1_last_higher_low,1.08,0.54,room_to_1r_only,none,ma_bias_fail,dow_bias_pass,unknown,pullback_up,prev_extreme_break,counter_nwave_fail,weak_higher_low,m15_true_bos_close,h1_counter_low,3342.25,false,true,false,true,false,true,true,false,true,true,false,true
2025.08.12 15:34:59,order_sent,XAUUSD,SHORT,server_08_15,10009,order_sent,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,unknown,none,counter_nwave_fail,condition_factorial_candidate,3350.60,3358.35,3335.10,0.06,7.75,2.00,775.0,1.74,1550.0,3.48,3342.25,3339.85,3358.13,1,1.87,1.69,0.0427,19.0,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,3342.25,3358.13,3342.25,0.00,0.00,1,,high_latest@2025.08.12 10:00=3358.13000|low_latest@2025.08.12 09:00=3342.25000|bos@2025.08.12 09:00=3342.25000,0.00,1.45,0.00,3342.25,h1_last_higher_low,1.08,0.54,room_to_1r_only,none,ma_bias_fail,dow_bias_pass,unknown,pullback_up,prev_extreme_break,counter_nwave_fail,weak_higher_low,m15_true_bos_close,h1_counter_low,3342.25,false,true,false,true,false,true,true,false,true,true,false,true
2025.08.15 11:34:59,order_attempt,XAUUSD,SHORT,server_08_15,0,,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,unknown,none,counter_nwave_pass,condition_factorial_candidate,3340.81,3348.93,3324.57,0.06,8.12,2.00,812.0,2.14,1624.0,4.28,3332.19,3339.42,3348.74,1,2.27,2.09,0.0500,19.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,3332.19,3348.74,3329.82,0.00,0.00,1,,high_latest@2025.08.15 08:00=3348.74000|low_latest@2025.08.15 02:00=3332.19000|bos@2025.08.15 02:00=3332.19000,0.00,3.84,0.00,3332.19,h1_last_higher_low,1.35,0.68,room_to_1r_only,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,3329.82,true,false,false,true,true,true,true,true,false,true,false,true
2025.08.15 11:34:59,order_sent,XAUUSD,SHORT,server_08_15,10009,order_sent,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,unknown,none,counter_nwave_pass,condition_factorial_candidate,3340.81,3348.93,3324.57,0.06,8.12,2.00,812.0,2.14,1624.0,4.28,3332.19,3339.42,3348.74,1,2.27,2.09,0.0500,19.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,3332.19,3348.74,3329.82,0.00,0.00,1,,high_latest@2025.08.15 08:00=3348.74000|low_latest@2025.08.15 02:00=3332.19000|bos@2025.08.15 02:00=3332.19000,0.00,3.84,0.00,3332.19,h1_last_higher_low,1.35,0.68,room_to_1r_only,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,3329.82,true,false,false,true,true,true,true,true,false,true,false,true
2025.08.15 18:49:59,order_attempt,GBPUSD,LONG,server_16_23,0,,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,too_shallow_pullback,none,counter_nwave_fail,condition_factorial_candidate,1.35658,1.35426,1.36122,0.21,0.00232,2.00,232.0,2.14,464.0,4.27,1.35594,1.35619,1.35446,1,0.59,1.95,0.1841,20.0,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.35594,1.35594,1.35446,0.00000,0.00,1,A_low@2025.08.11 16:00=1.33982|B_high@2025.08.14 12:00=1.35941|C_low@2025.08.14 16:00=1.35199,high_latest@2025.08.15 10:00=1.35594|low_latest@2025.08.15 15:00=1.35446|bos@2025.08.15 10:00=1.35594,7.07,0.00,37.88,1.35594,h1_last_lower_high,1.22,0.61,room_to_1r_only,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_true_bos_close,h4_impulse_high,1.35941,true,true,false,true,false,false,true,false,true,true,false,true
2025.08.15 18:49:59,order_sent,GBPUSD,LONG,server_16_23,10009,order_sent,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,too_shallow_pullback,none,counter_nwave_fail,condition_factorial_candidate,1.35658,1.35426,1.36122,0.21,0.00232,2.00,232.0,2.14,464.0,4.27,1.35594,1.35619,1.35446,1,0.59,1.95,0.1841,20.0,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.35594,1.35594,1.35446,0.00000,0.00,1,A_low@2025.08.11 16:00=1.33982|B_high@2025.08.14 12:00=1.35941|C_low@2025.08.14 16:00=1.35199,high_latest@2025.08.15 10:00=1.35594|low_latest@2025.08.15 15:00=1.35446|bos@2025.08.15 10:00=1.35594,7.07,0.00,37.88,1.35594,h1_last_lower_high,1.22,0.61,room_to_1r_only,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_true_bos_close,h4_impulse_high,1.35941,true,true,false,true,false,false,true,false,true,true,false,true
2025.08.19 12:34:59,order_attempt,USDJPY,LONG,server_08_15,0,,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,too_deep_pullback,none,counter_nwave_fail,condition_factorial_candidate,147.783,147.599,148.151,0.40,0.184,2.00,184.0,2.19,368.0,4.39,148.105,147.780,147.614,1,3.84,2.02,0.1789,15.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,148.105,148.105,147.614,0.000,0.00,1,A_low@2025.08.14 08:00=146.20700|B_high@2025.08.14 20:00=147.95400|C_low@2025.08.15 12:00=146.72900,high_latest@2025.08.19 04:00=148.10500|low_latest@2025.08.19 04:00=147.61400|bos@2025.08.19 04:00=148.10500,4.74,1.83,70.12,148.105,h1_last_lower_high,0.93,0.46,insufficient_room_to_1r,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_prev_extreme_bos,h4_impulse_high,147.954,true,true,false,true,false,true,true,true,false,false,false,true
2025.08.19 12:34:59,order_sent,USDJPY,LONG,server_08_15,10009,order_sent,Nested_ConditionFactorial_Candidates,condition_factorial_candidate,,,too_deep_pullback,none,counter_nwave_fail,condition_factorial_candidate,147.783,147.599,148.151,0.40,0.184,2.00,184.0,2.19,368.0,4.39,148.105,147.780,147.614,1,3.84,2.02,0.1789,15.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,148.105,148.105,147.614,0.000,0.00,1,A_low@2025.08.14 08:00=146.20700|B_high@2025.08.14 20:00=147.95400|C_low@2025.08.15 12:00=146.72900,high_latest@2025.08.19 04:00=148.10500|low_latest@2025.08.19 04:00=147.61400|bos@2025.08.19 04:00=148.10500,4.74,1.83,70.12,148.105,h1_last_lower_high,0.93,0.46,insufficient_room_to_1r,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_prev_extreme_bos,h4_impulse_high,147.954,true,true,false,true,false,true,true,true,false,false,false,true
