time,symbol,direction,higher_tf_trend,mid_tf_pullback_status,lower_tf_reversal_status,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,setup_pass,entry_pass,final_entry_pass,skip_reason,structure_stage_fail_reason,execution_block_reason,higher_tf_trend_pass,mid_tf_pullback_pass,lower_tf_reversal_pass,structure_sl_pass,rr_pass,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,entry_price,sl,tp,risk_r,rr,swing_high,swing_low,structure_sl_source,strategy_name
2026.01.05 06:09:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.222 range_atr=6.74 vol=normal,HH_HL,4.84,0.2219,normal,true,,70.00,2.77,2.68,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.00,1,2.20,candle_reversal,,24,1,2.11,10.56,18.00,70.00,0.0434,0.2000,true,false,20.0,4.61,4400.56,4388.21,4419.09,12.35,1.50,4421.34,4388.80,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 07:54:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.300 range_atr=7.45 vol=normal,HH_HL,5.92,0.3001,normal,true,,70.00,3.16,3.52,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.00,1,1.13,candle_reversal,,22,1,1.13,11.61,18.00,70.00,0.0530,0.2000,true,false,20.0,3.78,4410.21,4396.91,4430.16,13.30,1.50,4421.34,4397.29,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 16:04:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.629 range_atr=7.97 vol=normal,HH_HL,10.78,0.6291,normal,true,,90.00,2.94,1.85,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,0.00,false,0.70,1,0.82,micro_break,,6,1,1.15,9.04,36.00,90.00,0.0288,0.2000,true,false,19.0,6.59,4422.69,4410.46,4441.04,12.23,1.50,4439.84,4410.95,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 16:09:59,XAUUSD,LONG,up,valid_higher_low,early_higher_low,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.629 range_atr=7.97 vol=normal,HH_HL,10.78,0.6291,normal,true,,100.00,2.94,1.97,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,55.00,false,1.27,2,0.02,early_higher_low,,7,1,0.94,9.65,82.00,100.00,0.0302,0.2000,true,false,20.0,6.61,4423.48,4410.46,4443.01,13.02,1.50,4439.84,4410.95,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 20:14:59,XAUUSD,LONG,up,valid_higher_low,early_higher_low,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.718 range_atr=9.30 vol=normal,HH_HL,11.69,0.7184,normal,true,,95.00,2.17,3.19,true,true,true,all_score_passing_candidate,,,true,true,true,true,true,true,,true,,20.00,false,0.15,1,0.01,early_higher_low,,13,1,0.35,25.35,18.00,95.00,0.0388,0.2000,true,false,19.0,4.90,4447.43,4431.79,4470.89,15.64,1.50,4455.75,4432.33,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 20:19:59,XAUUSD,LONG,up,valid_higher_low,micro_break,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.718 range_atr=9.30 vol=normal,HH_HL,11.69,0.7184,normal,true,,60.00,2.25,3.00,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.83,2,0.68,micro_break,,14,1,0.34,21.63,54.00,60.00,0.0448,0.2000,true,false,20.0,4.47,4445.21,4431.81,4465.31,13.40,1.50,4455.75,4432.33,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 20:39:59,XAUUSD,LONG,up,valid_higher_low,early_higher_low,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.718 range_atr=9.30 vol=normal,HH_HL,11.69,0.7184,normal,true,,75.00,2.34,2.99,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.00,1,0.90,early_higher_low,,18,1,0.90,20.74,18.00,75.00,0.0443,0.2000,true,false,19.0,4.29,4444.68,4431.83,4463.96,12.85,1.50,4455.75,4432.33,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 20:54:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.718 range_atr=9.30 vol=normal,HH_HL,11.69,0.7184,normal,true,,70.00,2.61,3.66,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.73,1,0.39,candle_reversal,,21,1,0.27,24.50,18.00,70.00,0.0486,0.2000,true,false,20.0,4.11,4446.92,4431.88,4469.48,15.04,1.50,4455.75,4432.33,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 21:19:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.740 range_atr=9.39 vol=normal,HH_HL,11.91,0.7399,normal,true,,70.00,2.66,1.78,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.00,1,2.01,candle_reversal,,1,1,2.01,13.00,18.00,70.00,0.0413,0.2000,true,false,19.0,4.60,4440.07,4431.89,4452.34,8.18,1.50,4455.75,4432.33,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 21:29:59,XAUUSD,LONG,up,valid_higher_low,candle_reversal,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.740 range_atr=9.39 vol=normal,HH_HL,11.91,0.7399,normal,true,,70.00,2.66,2.21,true,true,true,existing_position,,existing_position,true,true,true,true,true,true,,true,,0.00,false,0.81,1,1.64,candle_reversal,,3,1,1.38,16.02,18.00,70.00,0.0420,0.2000,true,false,19.0,4.53,4441.87,4431.89,4456.84,9.98,1.50,4455.75,4432.33,mid_fractal_low,DowFractal_ThirdWave_V4_EarlyReversal
