time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos,h4_pivot_sequence,h1_pivot_sequence,h4_impulse_atr,h1_counter_wave_atr,h4_correction_depth,true_bos_level,bos_level_source_pivot,room_to_1r,room_to_2r,room_to_target_label,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,bos_level_type,m15_trigger_type,nearest_obstacle_type,nearest_obstacle_price,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok
2024.01.16 09:00:00,order_attempt,XAUUSD,LONG,server_08_15,0,,Nested_Fixed_Room2R,fixed_room2r,,,too_shallow_pullback,none,counter_nwave_pass,condition_factorial_candidate,2050.60,2049.05,2053.70,0.32,1.55,2.00,155.0,1.18,310.0,2.37,2055.55,2050.42,2049.23,1,3.78,1.05,0.1375,18.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,2055.55,2056.30,2049.23,0.00,0.00,1,A_low@2024.01.11 16:00=2013.32000|B_high@2024.01.12 16:00=2062.19000|C_low@2024.01.15 16:00=2049.23000,high_latest@2024.01.16 01:00=2055.55000|low_latest@2024.01.15 17:00=2049.23000|bos@2024.01.16 01:00=2055.55000,6.53,2.85,26.52,2055.55,h1_last_lower_high,3.68,1.84,room_to_2r_ok,none,ma_bias_pass,dow_bias_fail,too_shallow_pullback,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,2056.30,true,false,false,true,true,true,true,true,false,true,true,true
2024.01.16 09:00:00,order_sent,XAUUSD,LONG,server_08_15,10009,order_sent,Nested_Fixed_Room2R,fixed_room2r,,,too_shallow_pullback,none,counter_nwave_pass,condition_factorial_candidate,2050.60,2049.05,2053.70,0.32,1.55,2.00,155.0,1.18,310.0,2.37,2055.55,2050.42,2049.23,1,3.78,1.05,0.1375,18.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,2055.55,2056.30,2049.23,0.00,0.00,1,A_low@2024.01.11 16:00=2013.32000|B_high@2024.01.12 16:00=2062.19000|C_low@2024.01.15 16:00=2049.23000,high_latest@2024.01.16 01:00=2055.55000|low_latest@2024.01.15 17:00=2049.23000|bos@2024.01.16 01:00=2055.55000,6.53,2.85,26.52,2055.55,h1_last_lower_high,3.68,1.84,room_to_2r_ok,none,ma_bias_pass,dow_bias_fail,too_shallow_pullback,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,2056.30,true,false,false,true,true,true,true,true,false,true,true,true
2024.01.24 18:19:59,order_attempt,GBPJPY,LONG,server_16_23,0,,Nested_Fixed_Room2R,fixed_room2r,,,unknown,none,counter_nwave_fail,condition_factorial_candidate,187.616,187.431,187.986,0.39,0.185,2.00,185.0,0.90,370.0,1.79,188.466,187.668,187.454,1,4.11,0.78,0.1113,23.0,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,188.466,188.466,187.454,0.000,0.00,1,,high_latest@2024.01.24 11:00=188.46600|low_latest@2024.01.24 10:00=187.45400|bos@2024.01.24 11:00=188.46600,0.00,1.43,0.00,188.466,h1_last_lower_high,4.59,2.30,room_to_2r_ok,none,ma_bias_pass,dow_bias_fail,unknown,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_prev_extreme_bos,h1_counter_high,188.466,true,false,false,true,false,true,true,true,false,true,true,true
2024.01.24 18:19:59,order_sent,GBPJPY,LONG,server_16_23,10009,order_sent,Nested_Fixed_Room2R,fixed_room2r,,,unknown,none,counter_nwave_fail,condition_factorial_candidate,187.616,187.431,187.986,0.39,0.185,2.00,185.0,0.90,370.0,1.79,188.466,187.668,187.454,1,4.11,0.78,0.1113,23.0,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,188.466,188.466,187.454,0.000,0.00,1,,high_latest@2024.01.24 11:00=188.46600|low_latest@2024.01.24 10:00=187.45400|bos@2024.01.24 11:00=188.46600,0.00,1.43,0.00,188.466,h1_last_lower_high,4.59,2.30,room_to_2r_ok,none,ma_bias_pass,dow_bias_fail,unknown,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_prev_extreme_bos,h1_counter_high,188.466,true,false,false,true,false,true,true,true,false,true,true,true
2024.01.24 18:34:59,order_blocked,GBPJPY,LONG,server_16_23,0,existing_position,Nested_Fixed_Room2R,fixed_room2r,existing_position,existing_position,unknown,none,counter_nwave_fail,condition_factorial_candidate,187.755,187.434,188.397,0.22,0.321,2.00,321.0,1.58,642.0,3.15,188.466,187.739,187.454,1,3.49,1.48,0.0983,20.0,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,188.466,188.466,187.454,0.000,0.00,1,,high_latest@2024.01.24 11:00=188.46600|low_latest@2024.01.24 10:00=187.45400|bos@2024.01.24 11:00=188.46600,0.00,1.43,0.00,188.466,h1_last_lower_high,2.21,1.11,room_to_2r_ok,none,ma_bias_pass,dow_bias_fail,unknown,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_prev_extreme_bos,h1_counter_high,188.466,true,false,false,true,false,true,true,true,false,true,true,true
2024.01.29 14:34:59,order_attempt,GBPJPY,LONG,server_08_15,0,,Nested_Fixed_Room2R,fixed_room2r,,,unknown,none,counter_nwave_pass,condition_factorial_candidate,187.989,187.889,188.189,0.74,0.100,2.00,100.0,0.77,200.0,1.54,188.286,187.929,187.908,1,2.29,0.63,0.1466,19.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,188.286,188.554,187.908,0.000,0.00,1,,high_latest@2024.01.29 02:00=188.28600|low_latest@2024.01.29 01:00=187.90800|bos@2024.01.29 02:00=188.28600,0.00,3.61,0.00,188.286,h1_last_lower_high,5.65,2.83,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,unknown,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,188.554,false,true,false,true,true,true,true,true,false,true,true,true
2024.01.29 14:34:59,order_sent,GBPJPY,LONG,server_08_15,10009,order_sent,Nested_Fixed_Room2R,fixed_room2r,,,unknown,none,counter_nwave_pass,condition_factorial_candidate,187.989,187.889,188.189,0.74,0.100,2.00,100.0,0.77,200.0,1.54,188.286,187.929,187.908,1,2.29,0.63,0.1466,19.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,188.286,188.554,187.908,0.000,0.00,1,,high_latest@2024.01.29 02:00=188.28600|low_latest@2024.01.29 01:00=187.90800|bos@2024.01.29 02:00=188.28600,0.00,3.61,0.00,188.286,h1_last_lower_high,5.65,2.83,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,unknown,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h1_counter_high,188.554,false,true,false,true,true,true,true,true,false,true,true,true
2024.01.30 16:04:59,order_attempt,EURUSD,SHORT,server_16_23,0,,Nested_Fixed_Room2R,fixed_room2r,,,too_deep_pullback,none,counter_nwave_pass,condition_factorial_candidate,1.08357,1.08428,1.08215,0.70,0.00071,2.00,71.0,1.01,142.0,2.01,1.08114,1.08340,1.08415,1,3.44,0.82,0.1840,13.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.08114,1.08415,1.07954,0.00000,0.00,1,A_high@2024.01.29 08:00=1.08495|B_low@2024.01.29 16:00=1.07954|C_high@2024.01.30 00:00=1.08415,high_latest@2024.01.30 02:00=1.08415|low_latest@2024.01.30 09:00=1.08114|bos@2024.01.30 09:00=1.08114,2.31,4.20,85.21,1.08114,h1_last_higher_low,5.68,2.84,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,1.07954,true,true,false,true,true,true,true,true,false,true,true,true
2024.01.30 16:04:59,order_sent,EURUSD,SHORT,server_16_23,10009,order_sent,Nested_Fixed_Room2R,fixed_room2r,,,too_deep_pullback,none,counter_nwave_pass,condition_factorial_candidate,1.08357,1.08428,1.08215,0.70,0.00071,2.00,71.0,1.01,142.0,2.01,1.08114,1.08340,1.08415,1,3.44,0.82,0.1840,13.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.08114,1.08415,1.07954,0.00000,0.00,1,A_high@2024.01.29 08:00=1.08495|B_low@2024.01.29 16:00=1.07954|C_high@2024.01.30 00:00=1.08415,high_latest@2024.01.30 02:00=1.08415|low_latest@2024.01.30 09:00=1.08114|bos@2024.01.30 09:00=1.08114,2.31,4.20,85.21,1.08114,h1_last_higher_low,5.68,2.84,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,1.07954,true,true,false,true,true,true,true,true,false,true,true,true
2024.02.05 04:04:59,order_attempt,USDJPY,SHORT,server_00_07,0,,Nested_Fixed_Room2R,fixed_room2r,,,valid_h4_pullback_zone,none,counter_nwave_pass,condition_factorial_candidate,148.416,148.592,148.064,0.41,0.176,2.00,176.0,1.25,352.0,2.50,148.221,148.371,148.579,1,1.38,1.16,0.0922,13.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,148.221,148.579,146.455,0.000,0.00,1,A_high@2024.01.31 08:00=147.89200|B_low@2024.01.31 20:00=146.00100|C_high@2024.02.01 12:00=147.11000,high_latest@2024.02.02 18:00=148.57900|low_latest@2024.02.02 21:00=148.22100|bos@2024.02.02 21:00=148.22100,2.96,6.12,58.65,148.221,h1_last_higher_low,11.14,5.57,room_to_2r_ok,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,146.455,false,true,true,true,true,true,true,true,false,true,true,true
