scenario,group,trades,win_rate,PF,avg_R,net,maxDD,maxDD_pct,avg_MFE_R,avg_MAE_R,reached_0_5R_pct,reached_1R_pct,reached_2R_pct,max_consecutive_losses,monthly_net,monthly_trades,symbol_distribution,direction_distribution,FX_net,XAUUSD_net,LONG_net,SHORT_net,clean_or_acceptable_pct
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2024,45,33.33,0.995,-0.005,-8.02,399.48,3.97,1.374,1.255,66.67,44.44,37.78,6,2024-01:-47.16;2024-02:-0.09;2024-03:-199.06;2024-04:49.78;2024-05:-48.66;2024-06:-52.29;2024-07:46.65;2024-08:104.0;2024-09:146.33;2024-10:-96.3;2024-11:42.59;2024-12:46.19,2024-01:4;2024-02:6;2024-03:4;2024-04:2;2024-05:1;2024-06:1;2024-07:2;2024-08:7;2024-09:6;2024-10:5;2024-11:2;2024-12:5,AUDJPY:2;EURJPY:8;EURUSD:4;GBPJPY:9;GBPUSD:1;USDJPY:10;XAUUSD:11,LONG:25;SHORT:20,524.94,-532.96,-196.52,188.5,100.0
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2025,46,28.26,0.794,-0.153,-329.07,492.68,4.85,1.21,1.184,67.39,50.0,30.43,9,2025-01:-93.7;2025-02:150.19;2025-03:-45.88;2025-04:153.0;2025-05:-192.83;2025-06:-135.5;2025-07:50.53;2025-08:143.72;2025-09:-197.95;2025-10:-13.56;2025-11:-51.64;2025-12:-95.45,2025-01:5;2025-02:3;2025-03:4;2025-04:6;2025-05:4;2025-06:3;2025-07:5;2025-08:3;2025-09:4;2025-10:3;2025-11:4;2025-12:2,AUDJPY:1;EURJPY:4;EURUSD:5;GBPJPY:4;GBPUSD:3;USDJPY:14;XAUUSD:15,LONG:18;SHORT:28,-34.75,-294.32,-269.35,-59.72,100.0
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,2026,29,34.48,0.952,0.034,-45.09,272.72,2.67,1.343,1.082,65.52,51.72,37.93,4,2026-01:-14.69;2026-02:196.5;2026-03:-53.74;2026-04:-25.75;2026-05:-103.97;2026-06:-43.44,2026-01:6;2026-02:5;2026-03:4;2026-04:6;2026-05:7;2026-06:1,AUDJPY:2;EURJPY:3;EURUSD:2;GBPJPY:1;GBPUSD:5;USDJPY:7;XAUUSD:9,LONG:14;SHORT:15,-266.13,221.04,-97.44,52.35,100.0
