scenario,group,trades,win_rate,PF,avg_R,net,maxDD,maxDD_pct,avg_MFE_R,avg_MAE_R,reached_0_5R_pct,reached_1R_pct,reached_2R_pct,LONG trades,SHORT trades,LONG net,SHORT net,LONG avg_R,SHORT avg_R,symbol_count,month_count,symbol_distribution,month_distribution,direction_distribution
B_broad_hard_gate_reduced,target_blocked_before_1r,138,0.0,0.0,-0.269,-2339.73,2339.73,23.4,0.939,1.048,63.77,39.13,7.97,72,66,-1159.96,-1179.77,-0.113,-0.439,6,12,AUDJPY:11;EURJPY:16;EURUSD:19;GBPJPY:16;GBPUSD:28;USDJPY:48,2025-01:14;2025-02:7;2025-03:20;2025-04:19;2025-05:16;2025-06:12;2025-07:10;2025-08:7;2025-09:10;2025-10:7;2025-11:9;2025-12:7,LONG:72;SHORT:66
B_broad_hard_gate_reduced,target_blocked_before_2r,203,0.0,0.0,-0.469,-3315.53,3315.53,33.16,0.886,1.275,56.16,33.99,8.37,108,95,-1635.22,-1680.31,-0.48,-0.456,6,12,AUDJPY:13;EURJPY:27;EURUSD:26;GBPJPY:25;GBPUSD:37;USDJPY:75,2025-01:16;2025-02:18;2025-03:16;2025-04:34;2025-05:20;2025-06:17;2025-07:13;2025-08:13;2025-09:11;2025-10:20;2025-11:15;2025-12:10,LONG:108;SHORT:95
B_broad_hard_gate_reduced,target_too_far_after_1r,283,0.0,0.0,-0.879,-5777.47,5777.47,57.77,1.429,1.596,100.0,100.0,0.0,143,140,-2636.13,-3141.34,-0.82,-0.939,6,12,AUDJPY:16;EURJPY:32;EURUSD:39;GBPJPY:31;GBPUSD:47;USDJPY:118,2025-01:32;2025-02:32;2025-03:43;2025-04:37;2025-05:23;2025-06:23;2025-07:18;2025-08:13;2025-09:10;2025-10:23;2025-11:20;2025-12:9,LONG:143;SHORT:140
B_broad_hard_gate_reduced,win,1177,100.0,,1.142,43892.69,0.0,0.0,2.231,0.998,89.55,82.67,73.24,576,601,21426.41,22466.28,1.227,1.06,6,12,AUDJPY:59;EURJPY:169;EURUSD:173;GBPJPY:162;GBPUSD:184;USDJPY:430,2025-01:131;2025-02:122;2025-03:131;2025-04:167;2025-05:119;2025-06:94;2025-07:84;2025-08:61;2025-09:62;2025-10:89;2025-11:65;2025-12:52,LONG:576;SHORT:601
C_sweep_reclaim_only,bad_h4_context,635,0.0,0.0,-0.549,-19751.22,19751.22,197.51,0.942,1.301,62.52,33.86,9.76,290,345,-9726.6,-10024.62,-0.601,-0.505,6,12,AUDJPY:31;EURJPY:60;EURUSD:83;GBPJPY:80;GBPUSD:120;USDJPY:261,2025-01:57;2025-02:50;2025-03:86;2025-04:138;2025-05:55;2025-06:50;2025-07:41;2025-08:30;2025-09:27;2025-10:59;2025-11:23;2025-12:19,LONG:290;SHORT:345
C_sweep_reclaim_only,chasing_entry,18,0.0,0.0,-0.34,-521.93,521.93,5.22,1.099,1.444,100.0,27.78,27.78,7,11,-145.91,-376.02,-0.712,-0.103,6,11,AUDJPY:1;EURJPY:1;EURUSD:2;GBPJPY:1;GBPUSD:3;USDJPY:10,2025-01:2;2025-02:2;2025-03:1;2025-04:2;2025-05:1;2025-06:1;2025-07:1;2025-09:1;2025-10:3;2025-11:3;2025-12:1,LONG:7;SHORT:11
C_sweep_reclaim_only,other,134,0.0,0.0,-0.034,-4257.37,4257.37,42.57,1.594,1.473,100.0,31.34,31.34,53,81,-1634.35,-2623.02,-0.022,-0.043,6,12,AUDJPY:7;EURJPY:17;EURUSD:18;GBPJPY:10;GBPUSD:27;USDJPY:55,2025-01:10;2025-02:13;2025-03:26;2025-04:22;2025-05:15;2025-06:11;2025-07:7;2025-08:6;2025-09:5;2025-10:6;2025-11:6;2025-12:7,LONG:53;SHORT:81
C_sweep_reclaim_only,sweep_reclaim_no_follow_through,160,0.0,0.0,-1.015,-4914.31,4914.31,49.14,0.246,1.331,0.0,0.0,0.0,75,85,-2159.93,-2754.38,-1.018,-1.014,6,12,AUDJPY:6;EURJPY:14;EURUSD:28;GBPJPY:18;GBPUSD:15;USDJPY:79,2025-01:16;2025-02:16;2025-03:20;2025-04:22;2025-05:29;2025-06:14;2025-07:12;2025-08:9;2025-09:5;2025-10:6;2025-11:6;2025-12:5,LONG:75;SHORT:85
C_sweep_reclaim_only,target_blocked_before_1r,68,0.0,0.0,-0.6,-2091.1,2091.1,20.91,0.884,1.253,58.82,29.41,7.35,42,26,-1262.67,-828.43,-0.534,-0.708,6,12,AUDJPY:5;EURJPY:9;EURUSD:9;GBPJPY:7;GBPUSD:8;USDJPY:30,2025-01:3;2025-02:7;2025-03:14;2025-04:13;2025-05:5;2025-06:10;2025-07:3;2025-08:2;2025-09:2;2025-10:3;2025-11:4;2025-12:2,LONG:42;SHORT:26
C_sweep_reclaim_only,target_blocked_before_2r,147,0.0,0.0,-0.484,-4587.36,4587.36,45.87,0.919,1.27,61.9,36.73,9.52,74,73,-2262.01,-2325.35,-0.496,-0.472,6,12,AUDJPY:10;EURJPY:16;EURUSD:21;GBPJPY:21;GBPUSD:21;USDJPY:58,2025-01:11;2025-02:19;2025-03:21;2025-04:29;2025-05:12;2025-06:8;2025-07:10;2025-08:5;2025-09:5;2025-10:12;2025-11:11;2025-12:4,LONG:74;SHORT:73
C_sweep_reclaim_only,target_too_far_after_1r,115,0.0,0.0,-0.583,-3779.69,3779.69,37.8,1.386,1.442,100.0,100.0,0.0,52,63,-1560.87,-2218.82,-0.373,-0.756,6,12,AUDJPY:5;EURJPY:13;EURUSD:18;GBPJPY:9;GBPUSD:18;USDJPY:52,2025-01:14;2025-02:5;2025-03:22;2025-04:23;2025-05:12;2025-06:4;2025-07:8;2025-08:6;2025-09:4;2025-10:9;2025-11:5;2025-12:3,LONG:52;SHORT:63
C_sweep_reclaim_only,win,538,100.0,,1.071,33230.16,0.0,0.0,2.231,0.977,90.52,83.09,73.98,243,295,15263.78,17966.38,0.977,1.149,6,12,AUDJPY:24;EURJPY:67;EURUSD:83;GBPJPY:61;GBPUSD:79;USDJPY:224,2025-01:62;2025-02:47;2025-03:69;2025-04:93;2025-05:60;2025-06:46;2025-07:38;2025-08:26;2025-09:24;2025-10:31;2025-11:20;2025-12:22,LONG:243;SHORT:295
D_bos_retest_only,bad_h4_context,576,0.0,0.0,-0.826,-16998.24,16998.24,169.98,0.874,1.357,56.42,32.12,6.42,274,302,-8780.78,-8217.46,-0.816,-0.834,6,12,AUDJPY:30;EURJPY:68;EURUSD:82;GBPJPY:73;GBPUSD:85;USDJPY:238,2025-01:72;2025-02:56;2025-03:63;2025-04:97;2025-05:54;2025-06:47;2025-07:45;2025-08:34;2025-09:28;2025-10:44;2025-11:20;2025-12:16,LONG:274;SHORT:302
D_bos_retest_only,bos_retest_failed,149,0.0,0.0,-1.014,-4454.95,4454.95,44.55,0.249,1.341,0.0,0.0,0.0,89,60,-2584.79,-1870.16,-1.013,-1.016,6,12,AUDJPY:11;EURJPY:14;EURUSD:20;GBPJPY:18;GBPUSD:29;USDJPY:57,2025-01:20;2025-02:17;2025-03:22;2025-04:21;2025-05:18;2025-06:13;2025-07:9;2025-08:6;2025-09:8;2025-10:7;2025-11:4;2025-12:4,LONG:89;SHORT:60
D_bos_retest_only,chasing_entry,5,0.0,0.0,-1.016,-122.39,122.39,1.22,0.652,1.267,100.0,0.0,0.0,4,1,-88.32,-34.07,-1.015,-1.018,4,5,EURJPY:1;EURUSD:1;GBPJPY:1;USDJPY:2,2025-03:1;2025-04:1;2025-06:1;2025-07:1;2025-12:1,LONG:4;SHORT:1
D_bos_retest_only,other,84,0.0,0.0,-0.681,-2462.19,2462.19,24.62,0.985,1.291,100.0,10.71,10.71,35,49,-937.82,-1524.37,-0.462,-0.838,6,12,AUDJPY:6;EURJPY:8;EURUSD:15;GBPJPY:8;GBPUSD:17;USDJPY:30,2025-01:7;2025-02:7;2025-03:8;2025-04:19;2025-05:11;2025-06:7;2025-07:3;2025-08:5;2025-09:4;2025-10:5;2025-11:4;2025-12:4,LONG:35;SHORT:49
D_bos_retest_only,target_blocked_before_1r,143,0.0,0.0,-0.904,-4162.07,4162.07,41.62,0.685,1.348,53.85,26.57,1.4,69,74,-1902.52,-2259.55,-0.929,-0.881,6,12,AUDJPY:11;EURJPY:10;EURUSD:17;GBPJPY:20;GBPUSD:27;USDJPY:58,2025-01:15;2025-02:14;2025-03:28;2025-04:18;2025-05:16;2025-06:9;2025-07:9;2025-08:10;2025-09:5;2025-10:2;2025-11:8;2025-12:9,LONG:69;SHORT:74
D_bos_retest_only,target_blocked_before_2r,120,0.0,0.0,-0.939,-3368.87,3368.87,33.69,0.827,1.364,60.0,33.33,3.33,64,56,-1730.24,-1638.63,-0.996,-0.874,6,12,AUDJPY:6;EURJPY:16;EURUSD:20;GBPJPY:16;GBPUSD:21;USDJPY:41,2025-01:10;2025-02:17;2025-03:16;2025-04:18;2025-05:8;2025-06:6;2025-07:11;2025-08:8;2025-09:5;2025-10:11;2025-11:7;2025-12:3,LONG:64;SHORT:56
D_bos_retest_only,target_too_far_after_1r,79,0.0,0.0,-0.8,-2361.09,2361.09,23.61,1.432,1.503,100.0,100.0,0.0,35,44,-954.34,-1406.75,-0.784,-0.813,6,12,AUDJPY:6;EURJPY:11;EURUSD:10;GBPJPY:11;GBPUSD:15;USDJPY:26,2025-01:9;2025-02:13;2025-03:7;2025-04:13;2025-05:9;2025-06:4;2025-07:5;2025-08:3;2025-09:3;2025-10:4;2025-11:4;2025-12:5,LONG:35;SHORT:44
D_bos_retest_only,win,479,100.0,,1.59,27073.8,0.0,0.0,2.546,0.837,96.45,93.32,91.23,236,243,13246.7,13827.1,1.63,1.551,6,12,AUDJPY:30;EURJPY:59;EURUSD:58;GBPJPY:53;GBPUSD:86;USDJPY:193,2025-01:51;2025-02:52;2025-03:56;2025-04:79;2025-05:41;2025-06:42;2025-07:32;2025-08:28;2025-09:25;2025-10:34;2025-11:22;2025-12:17,LONG:236;SHORT:243
E_first_pullback_after_reclaim_only,bad_h4_context,1014,0.0,0.0,-0.45,-24969.64,24969.64,249.7,0.999,1.316,59.76,37.18,10.16,499,515,-13167.11,-11802.53,-0.405,-0.494,6,12,AUDJPY:49;EURJPY:123;EURUSD:142;GBPJPY:115;GBPUSD:196;USDJPY:389,2025-01:116;2025-02:102;2025-03:107;2025-04:159;2025-05:105;2025-06:81;2025-07:64;2025-08:62;2025-09:54;2025-10:91;2025-11:47;2025-12:26,LONG:499;SHORT:515
E_first_pullback_after_reclaim_only,first_pullback_failed,242,0.0,0.0,-1.018,-5773.18,5773.18,57.73,0.246,1.357,0.0,0.0,0.0,134,108,-3171.48,-2601.7,-1.022,-1.013,6,12,AUDJPY:19;EURJPY:22;EURUSD:38;GBPJPY:29;GBPUSD:45;USDJPY:89,2025-01:21;2025-02:29;2025-03:39;2025-04:29;2025-05:22;2025-06:13;2025-07:13;2025-08:9;2025-09:11;2025-10:23;2025-11:21;2025-12:12,LONG:134;SHORT:108
E_first_pullback_after_reclaim_only,other,207,0.0,0.0,-0.014,-5402.37,5402.37,54.02,1.561,1.365,100.0,31.4,31.4,82,125,-1820.08,-3582.29,0.106,-0.092,6,12,AUDJPY:15;EURJPY:23;EURUSD:38;GBPJPY:25;GBPUSD:29;USDJPY:77,2025-01:26;2025-02:26;2025-03:29;2025-04:33;2025-05:15;2025-06:11;2025-07:15;2025-08:12;2025-09:13;2025-10:11;2025-11:7;2025-12:9,LONG:82;SHORT:125
