scenario,group,trades,win_rate,PF,avg_R,net,maxDD,maxDD_pct,avg_MFE_R,avg_MAE_R,reached_0_5R_pct,reached_1R_pct,reached_2R_pct,max_consecutive_losses,monthly_net,monthly_trades,symbol_distribution,direction_distribution,FX_net,XAUUSD_net,LONG_net,SHORT_net,clean_or_acceptable_pct
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,server_00_07,27,25.93,0.683,-0.229,-304.97,713.39,7.13,1.09,1.245,62.96,40.74,25.93,9,2024-02:-98.61;2024-03:-99.83;2024-08:-188.94;2024-09:51.53;2024-11:-48.76;2025-01:-95.94;2025-06:-41.24;2025-07:-47.9;2025-08:49.07;2025-09:-49.4;2025-11:-49.36;2025-12:-46.32;2026-02:247.36;2026-04:44.89;2026-05:68.48,2024-02:2;2024-03:2;2024-08:4;2024-09:2;2024-11:1;2025-01:2;2025-06:1;2025-07:1;2025-08:2;2025-09:1;2025-11:1;2025-12:1;2026-02:4;2026-04:2;2026-05:1,AUDJPY:1;EURJPY:5;GBPJPY:3;GBPUSD:1;USDJPY:7;XAUUSD:10,LONG:16;SHORT:11,-238.07,-66.9,-41.0,-263.97,100.0
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,server_08_15,41,31.71,0.897,-0.054,-143.34,475.6,4.6,1.28,1.122,65.85,48.78,34.15,6,2024-01:-99.62;2024-02:49.04;2024-03:-48.44;2024-07:96.09;2024-08:194.18;2024-09:97.04;2024-10:-148.12;2024-12:46.19;2025-03:-98.61;2025-04:45.51;2025-05:-53.06;2025-07:50.03;2025-08:94.65;2025-09:-148.55;2025-11:-48.42;2026-01:-51.62;2026-02:-50.86;2026-03:45.82;2026-04:31.08;2026-05:-145.67,2024-01:2;2024-02:2;2024-03:1;2024-07:1;2024-08:2;2024-09:1;2024-10:3;2024-12:5;2025-03:2;2025-04:2;2025-05:1;2025-07:2;2025-08:1;2025-09:3;2025-11:1;2026-01:4;2026-02:1;2026-03:2;2026-04:2;2026-05:3,AUDJPY:3;EURJPY:5;EURUSD:3;GBPJPY:4;GBPUSD:2;USDJPY:13;XAUUSD:11,LONG:14;SHORT:27,119.44,-262.78,-393.04,249.7,100.0
Nested_Fixed_Room2R_BOTH_all_H4_H1_M15_2R,server_16_23,52,34.62,1.04,0.04,66.13,436.75,4.16,1.433,1.206,69.23,51.92,40.38,6,2024-01:52.46;2024-02:49.48;2024-03:-50.79;2024-04:49.78;2024-05:-48.66;2024-06:-52.29;2024-07:-49.44;2024-08:98.76;2024-09:-2.24;2024-10:51.82;2024-11:91.35;2025-01:2.24;2025-02:150.19;2025-03:52.73;2025-04:107.49;2025-05:-139.77;2025-06:-94.26;2025-07:48.4;2025-10:-13.56;2025-11:46.14;2025-12:-49.13;2026-01:36.93;2026-03:-99.56;2026-04:-101.72;2026-05:-26.78;2026-06:-43.44,2024-01:2;2024-02:2;2024-03:1;2024-04:2;2024-05:1;2024-06:1;2024-07:1;2024-08:1;2024-09:3;2024-10:2;2024-11:1;2025-01:3;2025-02:3;2025-03:2;2025-04:4;2025-05:3;2025-06:2;2025-07:2;2025-10:3;2025-11:2;2025-12:1;2026-01:2;2026-03:2;2026-04:2;2026-05:3;2026-06:1,AUDJPY:1;EURJPY:5;EURUSD:8;GBPJPY:7;GBPUSD:6;USDJPY:11;XAUUSD:14,LONG:27;SHORT:25,342.69,-276.56,-129.27,195.4,100.0
