open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5
2026.01.02 17:20:00,2026.01.02 20:44:05,XAUUSD,SHORT,0.03,4339.45,4310.2,2,3,0.0,0.0,87.75,87.75,10087.75,tp 4310.25,204.08,2026.01.02 17:20:00,2026.01.02 20:40:00
2026.01.23 10:35:00,2026.01.23 13:41:28,GBPJPY,SHORT,0.15,213.687,214.196,4,5,0.0,0.0,-48.23,-48.23,10039.52,sl 214.196,186.47,2026.01.23 10:35:00,2026.01.23 13:40:00
2026.01.26 08:20:00,2026.01.26 08:30:12,USDJPY,LONG,0.62,154.294,154.166,6,7,0.0,0.0,-51.48,-51.48,9988.04,sl 154.170,10.2,2026.01.26 08:20:00,2026.01.26 08:30:00
2026.01.27 12:05:00,2026.01.27 15:01:37,USDJPY,SHORT,0.18,154.052,153.223,8,9,0.0,0.0,97.39,97.39,10085.43,tp 153.224,176.62,2026.01.27 12:05:00,2026.01.27 15:00:00
2026.01.28 16:50:00,2026.01.28 17:07:19,GBPUSD,LONG,0.21,1.37961,1.37719,10,11,0.0,0.0,-50.82,-50.82,10034.61,sl 1.37725,17.32,2026.01.28 16:50:00,2026.01.28 17:05:00
2026.01.30 14:20:00,2026.01.30 15:30:01,USDJPY,SHORT,0.25,153.849,154.153,12,13,0.0,0.0,-49.3,-49.3,9985.31,sl 154.151,70.02,2026.01.30 14:20:00,2026.01.30 15:30:00
2026.02.02 02:20:00,2026.02.02 03:13:49,GBPUSD,LONG,0.19,1.3703,1.36779,14,15,0.0,0.0,-47.69,-47.69,9937.62,sl 1.36780,53.82,2026.02.02 02:20:00,2026.02.02 03:10:00
2026.02.06 04:20:00,2026.02.06 11:28:00,AUDJPY,LONG,0.28,108.896,109.43,16,17,0.0,0.0,97.01,97.01,10034.63,tp 109.430,428.0,2026.02.06 04:20:00,2026.02.06 11:25:00
2026.02.12 07:35:00,2026.02.12 13:58:29,EURJPY,LONG,0.25,181.594,182.194,18,19,0.0,0.0,97.32,97.32,10131.95,tp 182.194,383.48,2026.02.12 07:35:00,2026.02.12 13:55:00
2026.02.13 13:50:00,2026.02.13 13:57:31,USDJPY,SHORT,0.78,153.259,153.359,20,21,0.0,0.0,-50.86,-50.86,10081.09,sl 153.359,7.52,2026.02.13 13:50:00,2026.02.13 13:55:00
2026.02.25 05:35:00,2026.02.25 11:07:07,EURJPY,LONG,0.22,183.718,184.42,22,23,0.0,0.0,100.72,100.72,10181.81,tp 184.420,332.12,2026.02.25 05:35:00,2026.02.25 11:05:00
2026.03.04 15:05:00,2026.03.04 15:07:20,GBPUSD,SHORT,0.48,1.33668,1.33776,24,25,0.0,0.0,-51.84,-51.84,10129.97,sl 1.33774,2.33,2026.03.04 15:05:00,2026.03.04 15:05:00
2026.03.05 11:50:00,2026.03.05 17:38:07,EURUSD,SHORT,0.19,1.16227,1.15713,26,27,0.0,0.0,97.66,97.66,10227.63,tp 1.15717,348.12,2026.03.05 11:50:00,2026.03.05 17:35:00
2026.03.16 19:05:00,2026.03.16 20:13:22,USDJPY,LONG,0.52,159.293,159.142,28,29,0.0,0.0,-49.34,-49.34,10178.29,sl 159.144,68.37,2026.03.16 19:05:00,2026.03.16 20:10:00
2026.03.24 17:35:00,2026.03.24 17:50:02,USDJPY,SHORT,0.55,158.661,158.806,30,31,0.0,0.0,-50.22,-50.22,10128.07,sl 158.806,15.03,2026.03.24 17:35:00,2026.03.24 17:50:00
