timeframe_set,scenario,period,year,symbol,direction,fx_bucket,fx_direction_bucket,time,close_time,month,session,entry_price,sl,tp,result_R,net_profit,scan_driver_symbol,execution_minutes,max_favorable_r,max_adverse_r,reached_0_5R,reached_1R,reached_2R,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h4_fib_retracement_pct,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,h1_counter_wave_atr,bos_level_type,true_bos_level,m15_trigger_type,room_to_1r,room_to_2r,nearest_obstacle_type,nearest_obstacle_price,sl_atr,spread_atr,spread_points,distance_bos_to_entry_atr,distance_neckline_to_entry_atr,label,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok,audit_h4_bias_ok,audit_h1_pullback_ok,audit_h1_clean_pullback_type,audit_m15_reversal_ok,audit_dow_structure_ok,audit_room_to_target_ok,audit_fractal_entry_quality,audit_failure_type
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2024.07.08 04:45:00,2024.07.08 04:48:38,2024-07,server_00_07,2386.16,2384.35,2389.78,-1.0,-50.68,USDJPY,5,0.227,1.0,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.02,last_lower_high,2386.9,m15_true_bos_close,3.04,1.52,h1_counter_high,2391.66,1.21,0.1199,18.0,0.0,0.49,fixed_room2r_lower_tf,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,GBPUSD,LONG,FX,FX LONG,2024.07.05 16:05:00,2024.07.08 15:07:33,2024-07,server_16_23,1.27984,1.27801,1.2835,2.0,102.23,USDJPY,5,2.202,0.672,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,0.0,weak_lower_high,1.27905,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.82,0.199,20.0,0.0,0.79,fixed_room2r_lower_tf,true,false,false,true,false,false,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.07.10 06:25:00,2024.07.10 08:34:36,2024-07,server_00_07,2368.3,2370.02,2364.86,-1.047,-54.0,USDJPY,5,1.006,1.203,true,true,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,2.6,weak_higher_low,2363.26,m15_prev_extreme_bos,2.93,1.47,h1_counter_low,2363.26,1.86,0.1941,18.0,0.0,5.44,fixed_room2r_lower_tf,false,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,USDJPY,SHORT,FX,FX SHORT,2024.07.12 02:35:00,2024.07.12 02:36:45,2024-07,server_00_07,159.174,159.297,158.928,-1.0,-47.87,USDJPY,5,0.455,1.87,false,false,false,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.53,last_higher_low,158.707,m15_true_bos_close,3.83,1.91,h1_counter_low,158.703,0.69,0.1285,23.0,0.0,2.61,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,AUDJPY,SHORT,FX,FX SHORT,2024.07.12 02:55:00,2024.07.12 03:26:33,2024-07,server_00_07,107.192,107.454,106.668,-1.011,-51.57,USDJPY,5,0.844,1.286,true,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,0.71,weak_higher_low,107.23,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.08,0.1651,40.0,0.0,0.16,fixed_room2r_lower_tf,true,false,false,true,false,false,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,EURJPY,LONG,FX,FX LONG,2024.07.12 02:50:00,2024.07.12 03:30:28,2024-07,server_00_07,171.89,171.472,172.726,2.0,99.73,USDJPY,5,2.254,0.232,true,true,true,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,0.83,weak_lower_high,173.047,m15_true_bos_close,2.77,1.38,h1_counter_high,173.047,1.4,0.1004,30.0,0.0,3.87,fixed_room2r_lower_tf,false,true,false,true,false,false,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,GBPJPY,LONG,FX,FX LONG,2024.07.12 02:50:00,2024.07.12 03:34:51,2024-07,server_00_07,204.295,203.783,205.319,2.0,96.44,USDJPY,5,2.078,0.262,true,true,true,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,0.85,weak_lower_high,205.627,m15_true_bos_close,2.6,1.3,h1_counter_high,205.627,1.43,0.1201,43.0,0.0,3.72,fixed_room2r_lower_tf,false,true,false,true,false,false,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2024.07.12 03:05:00,2024.07.12 04:16:39,2024-07,server_00_07,2413.46,2410.95,2418.48,-1.004,-50.4,USDJPY,5,0.319,1.59,false,false,false,none,ma_bias_pass,dow_bias_fail,too_shallow_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.61,last_lower_high,2415.9,m15_true_bos_close,2.06,1.03,h1_counter_high,2418.62,2.19,0.1745,20.0,0.0,2.13,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.07.30 04:55:00,2024.07.30 06:13:40,2024-07,server_00_07,2380.19,2383.98,2372.61,-1.0,-49.27,USDJPY,5,0.443,0.982,false,false,false,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,1.28,weak_higher_low,2380.2,m15_true_bos_close,2.79,1.39,h4_impulse_low,2369.62,1.95,0.0926,18.0,0.0,0.01,fixed_room2r_lower_tf,false,true,true,true,false,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2024.07.30 16:10:00,2024.07.30 16:14:03,2024-07,server_16_23,2388.73,2387.65,2390.89,2.0,101.52,USDJPY,5,5.685,0.25,true,true,true,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.53,weak_lower_high,2392.39,m15_prev_extreme_bos,3.39,1.69,h1_counter_high,2392.39,0.68,0.1201,19.0,0.0,2.31,fixed_room2r_lower_tf,true,true,true,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,GBPJPY,SHORT,FX,FX SHORT,2024.07.31 21:45:00,2024.07.31 21:47:15,2024-07,server_16_23,193.299,193.486,192.925,-1.0,-51.65,USDJPY,5,0.278,1.888,false,false,false,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,5.25,last_higher_low,192.981,m15_prev_extreme_bos,4.3,2.15,h4_impulse_low,192.495,0.97,0.1963,38.0,0.0,1.64,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.08.05 23:25:00,2024.08.05 23:32:32,2024-08,server_16_23,2406.56,2409.04,2401.6,-1.0,-49.6,USDJPY,5,0.327,0.964,false,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.36,last_higher_low,2403.76,m15_prev_extreme_bos,2.56,1.28,h1_counter_low,2400.22,1.35,0.0979,18.0,0.0,1.52,fixed_room2r_lower_tf,true,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,GBPJPY,LONG,FX,FX LONG,2024.08.07 22:15:00,2024.08.08 00:01:06,2024-08,server_16_23,186.536,186.149,187.31,-1.367,-67.49,USDJPY,5,0.212,1.486,false,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,3.3,weak_lower_high,187.876,m15_prev_extreme_bos,3.02,1.51,h4_impulse_high,187.703,1.76,0.173,38.0,0.0,6.1,fixed_room2r_lower_tf,true,true,true,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,USDJPY,SHORT,FX,FX SHORT,2024.08.19 17:10:00,2024.08.19 17:10:35,2024-08,server_16_23,146.4,146.591,146.018,-1.005,-55.01,USDJPY,5,0.016,1.414,false,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,3.61,weak_higher_low,145.923,m15_prev_extreme_bos,2.5,1.25,h1_counter_low,145.923,1.54,0.1851,23.0,0.0,3.84,fixed_room2r_lower_tf,true,true,true,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,USDJPY,SHORT,FX,FX SHORT,2024.08.21 17:10:00,2024.08.21 17:11:57,2024-08,server_16_23,146.124,146.24,145.892,2.043,103.97,USDJPY,5,5.164,0.069,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.34,last_higher_low,146.03,m15_true_bos_close,2.18,1.09,h1_counter_low,145.871,0.61,0.1207,23.0,0.0,0.49,fixed_room2r_lower_tf,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.08.23 09:25:00,2024.08.23 11:09:54,2024-08,server_08_15,2493.66,2495.89,2489.2,-1.009,-51.75,USDJPY,5,0.951,1.224,true,false,false,none,ma_bias_pass,dow_bias_fail,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.62,last_higher_low,2492.61,m15_true_bos_close,3.12,1.56,h1_counter_low,2486.7,1.78,0.1434,18.0,0.0,0.84,fixed_room2r_lower_tf,true,false,true,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.09.04 16:05:00,2024.09.04 17:00:08,2024-09,server_16_23,2488.16,2491.41,2481.66,-1.08,-52.65,USDJPY,5,1.88,3.465,true,true,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,5.0,last_higher_low,2486.71,m15_true_bos_close,4.52,2.26,h4_impulse_low,2473.47,1.63,0.0954,19.0,0.0,0.73,fixed_room2r_lower_tf,true,true,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,GBPJPY,SHORT,FX,FX SHORT,2024.09.06 15:40:00,2024.09.06 15:50:41,2024-09,server_08_15,188.556,188.929,187.81,-1.046,-51.86,USDJPY,5,0.804,1.555,true,false,false,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.29,last_higher_low,188.073,m15_true_bos_close,2.39,1.2,h1_counter_low,187.663,1.76,0.1794,38.0,0.0,2.28,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,USDJPY,SHORT,FX,FX SHORT,2024.09.06 15:40:00,2024.09.06 15:52:20,2024-09,server_08_15,142.565,142.973,141.749,-1.002,-51.49,USDJPY,5,0.569,1.341,true,false,false,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.0,last_higher_low,142.793,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.83,0.1033,23.0,0.0,1.02,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,EURUSD,LONG,FX,FX LONG,2024.09.06 15:55:00,2024.09.06 16:10:15,2024-09,server_08_15,1.11235,1.11043,1.11619,-1.01,-50.44,USDJPY,5,0.104,1.432,false,false,false,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,1.41,last_lower_high,1.1113,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.87,0.1755,18.0,0.0,1.02,fixed_room2r_lower_tf,true,true,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.09.09 13:25:00,2024.09.09 14:25:39,2024-09,server_08_15,2494.79,2496.87,2490.63,-1.029,-51.36,USDJPY,5,0.803,1.495,true,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.61,last_higher_low,2490.05,m15_prev_extreme_bos,2.86,1.43,h1_counter_low,2488.85,1.54,0.1337,18.0,0.0,3.52,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2024.09.13 04:25:00,2024.09.13 06:31:39,2024-09,server_00_07,2560.69,2556.52,2569.03,2.002,91.85,USDJPY,5,2.24,0.182,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,1.65,last_lower_high,2559.43,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.95,0.0841,18.0,0.0,0.59,fixed_room2r_lower_tf,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2024.09.17 08:50:00,2024.09.17 09:20:46,2024-09,server_08_15,2578.99,2576.62,2583.73,2.025,100.8,USDJPY,5,2.692,0.169,true,true,true,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,4.19,last_lower_high,2579.14,m15_prev_extreme_bos,2.16,1.08,h4_impulse_high,2584.11,1.87,0.1417,18.0,0.0,0.12,fixed_room2r_lower_tf,false,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2024.09.18 21:55:00,2024.09.18 22:01:25,2024-09,server_16_23,2582.57,2566.72,2614.27,-1.0,-47.55,USDJPY,5,0.259,1.585,false,false,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.18,weak_lower_high,2575.19,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,2.15,0.0245,18.0,0.0,1.0,fixed_room2r_lower_tf,false,true,false,true,false,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2024.09.25 17:50:00,2024.09.25 19:20:09,2024-09,server_16_23,2660.57,2653.73,2674.25,-1.001,-47.95,USDJPY,5,0.031,1.175,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,1.48,last_lower_high,2658.57,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,2.19,0.0608,19.0,0.0,0.64,fixed_room2r_lower_tf,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,USDJPY,SHORT,FX,FX SHORT,2024.09.30 17:45:00,2024.09.30 17:45:39,2024-09,server_16_23,142.935,143.017,142.771,-1.085,-54.14,USDJPY,5,0.171,1.829,false,false,false,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.62,last_higher_low,142.738,m15_prev_extreme_bos,6.56,3.28,h1_counter_low,142.397,0.67,0.188,23.0,0.0,1.61,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,EURJPY,SHORT,FX,FX SHORT,2024.10.01 17:45:00,2024.10.02 10:46:21,2024-10,server_16_23,159.071,159.645,157.923,-1.002,-49.05,USDJPY,5,1.239,0.951,true,true,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.78,last_higher_low,159.158,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,1.91,0.0996,30.0,0.0,0.29,fixed_room2r_lower_tf,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,GBPJPY,LONG,FX,FX LONG,2024.10.03 09:50:00,2024.10.03 10:13:54,2024-10,server_08_15,193.352,192.976,194.104,-1.021,-48.34,USDJPY,5,0.136,1.545,false,false,false,none,ma_bias_pass,dow_bias_pass,too_shallow_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,5.79,last_lower_high,194.712,m15_prev_extreme_bos,2.81,1.4,h4_impulse_high,194.408,1.91,0.1926,38.0,0.0,6.89,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.10.03 16:15:00,2024.10.03 16:18:23,2024-10,server_16_23,2645.94,2648.26,2641.3,-1.0,-48.72,USDJPY,5,0.0,1.405,false,false,false,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.02,last_higher_low,2643.67,m15_true_bos_close,2.13,1.07,h1_counter_low,2640.99,0.93,0.0725,18.0,0.0,0.91,fixed_room2r_lower_tf,false,true,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.10.07 14:05:00,2024.10.07 14:08:44,2024-10,server_08_15,2657.19,2658.7,2654.17,-1.06,-51.2,USDJPY,5,0.026,1.338,false,false,false,none,ma_bias_fail,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,6.94,last_higher_low,2650.67,m15_prev_extreme_bos,10.14,5.07,h4_impulse_low,2641.88,1.11,0.1402,19.0,0.0,4.81,fixed_room2r_lower_tf,false,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.10.08 15:40:00,2024.10.08 16:28:00,2024-10,server_08_15,2648.03,2653.13,2637.83,2.01,92.25,USDJPY,5,2.241,0.212,true,true,true,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,2.85,weak_higher_low,2628.58,m15_prev_extreme_bos,3.81,1.91,h1_counter_low,2628.58,1.91,0.0676,18.0,0.0,7.3,fixed_room2r_lower_tf,false,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.10.09 04:40:00,2024.10.09 06:16:23,2024-10,server_00_07,2621.06,2623.88,2615.42,2.018,96.73,USDJPY,5,2.085,0.677,true,true,true,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,1.57,last_higher_low,2621.48,m15_true_bos_close,5.79,2.9,h4_impulse_low,2604.73,1.79,0.1141,18.0,0.0,0.27,fixed_room2r_lower_tf,true,true,true,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.10.15 15:25:00,2024.10.15 15:30:04,2024-10,server_08_15,2655.28,2656.94,2651.96,-1.133,-56.4,USDJPY,5,0.53,1.289,true,false,false,none,ma_bias_fail,dow_bias_pass,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.0,last_higher_low,2652.59,m15_true_bos_close,2.52,1.26,h1_counter_low,2651.09,0.97,0.1113,19.0,0.0,1.58,fixed_room2r_lower_tf,false,true,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2024.10.18 11:55:00,2024.10.18 12:15:06,2024-10,server_08_15,2705.0,2702.53,2709.94,2.012,99.4,USDJPY,5,2.68,0.356,true,true,true,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.41,last_lower_high,2709.17,m15_prev_extreme_bos,3.65,1.83,h1_counter_high,2714.02,1.69,0.1235,18.0,0.0,2.86,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2024.10.24 16:15:00,2024.10.24 16:49:59,2024-10,server_16_23,2739.98,2734.96,2750.02,-1.0,-50.2,USDJPY,5,0.647,2.068,true,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,1.57,weak_lower_high,2739.6,m15_true_bos_close,0.0,0.0,no_known_obstacle,0.0,2.18,0.0782,18.0,0.0,0.17,fixed_room2r_lower_tf,true,false,false,true,false,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2024.10.28 02:15:00,2024.10.28 04:03:51,2024-10,server_00_07,2735.9,2730.09,2747.52,-1.0,-46.48,USDJPY,5,0.735,1.334,true,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_fail,4.24,weak_lower_high,2747.67,m15_prev_extreme_bos,2.03,1.01,h1_counter_high,2747.67,1.8,0.0557,18.0,0.0,3.64,fixed_room2r_lower_tf,true,false,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2024,2024,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2024.11.04 03:20:00,2024.11.04 03:56:36,2024-11,server_00_07,2738.11,2741.09,2732.15,-1.013,-48.32,USDJPY,5,0.309,1.027,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.57,last_higher_low,2737.0,m15_true_bos_close,2.54,1.27,h1_counter_low,2730.53,1.84,0.1111,18.0,0.0,0.68,fixed_room2r_lower_tf,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
