time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos,h4_pivot_sequence,h1_pivot_sequence,h4_impulse_atr,h1_counter_wave_atr,h4_correction_depth,true_bos_level,bos_level_source_pivot,room_to_1r,room_to_2r,room_to_target_label,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,bos_level_type,m15_trigger_type,nearest_obstacle_type,nearest_obstacle_price,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok
2025.01.06 15:34:59,order_attempt,GBPJPY,SHORT,server_08_15,0,,Nested_Relaxed_FX_Entry_Candidates,relaxed_condition_candidate,,,valid_h4_pullback_zone,none,counter_nwave_pass,relaxed_condition_candidate,195.964,196.264,195.364,0.26,0.300,2.00,300.0,0.98,600.0,1.96,196.016,196.085,196.226,1,0.17,0.86,0.1244,38.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,relaxed_condition_candidate,not_evaluated,196.016,196.226,195.196,0.000,0.00,1,A_high@2024.12.30 08:00=198.93400|B_low@2024.12.31 08:00=195.72400|C_high@2025.01.02 00:00=197.50600,high_latest@2025.01.06 04:00=196.22600|low_latest@2025.01.06 09:00=196.01600|bos@2025.01.06 09:00=196.01600,4.45,2.73,55.51,196.016,h1_last_higher_low,0.80,0.40,insufficient_room_to_1r,none,ma_bias_pass,dow_bias_fail,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,195.724,true,false,true,true,true,true,true,true,false,false,false,true
2025.01.06 15:34:59,order_sent,GBPJPY,SHORT,server_08_15,10009,order_sent,Nested_Relaxed_FX_Entry_Candidates,relaxed_condition_candidate,,,valid_h4_pullback_zone,none,counter_nwave_pass,relaxed_condition_candidate,195.964,196.264,195.364,0.26,0.300,2.00,300.0,0.98,600.0,1.96,196.016,196.085,196.226,1,0.17,0.86,0.1244,38.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,relaxed_condition_candidate,not_evaluated,196.016,196.226,195.196,0.000,0.00,1,A_high@2024.12.30 08:00=198.93400|B_low@2024.12.31 08:00=195.72400|C_high@2025.01.02 00:00=197.50600,high_latest@2025.01.06 04:00=196.22600|low_latest@2025.01.06 09:00=196.01600|bos@2025.01.06 09:00=196.01600,4.45,2.73,55.51,196.016,h1_last_higher_low,0.80,0.40,insufficient_room_to_1r,none,ma_bias_pass,dow_bias_fail,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,195.724,true,false,true,true,true,true,true,true,false,false,false,true
2025.01.09 17:49:59,order_attempt,USDJPY,LONG,server_16_23,0,,Nested_Relaxed_FX_Entry_Candidates,relaxed_condition_candidate,,,valid_h4_pullback_zone,none,counter_nwave_pass,relaxed_condition_candidate,157.935,157.740,158.325,0.40,0.195,2.00,195.0,1.91,390.0,3.83,158.277,157.920,157.756,1,3.36,1.76,0.1571,16.0,144.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,relaxed_condition_candidate,not_evaluated,158.277,158.510,157.756,0.000,0.00,1,A_low@2025.01.06 12:00=156.23000|B_high@2025.01.07 00:00=158.40900|C_low@2025.01.07 08:00=157.36800,high_latest@2025.01.09 10:00=158.27700|low_latest@2025.01.09 06:00=157.75600|bos@2025.01.09 10:00=158.27700,5.35,3.70,47.77,158.277,h1_last_lower_high,2.43,1.22,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h4_impulse_high,158.409,true,true,true,true,true,true,true,true,false,true,true,true
2025.01.09 17:49:59,order_sent,USDJPY,LONG,server_16_23,10009,order_sent,Nested_Relaxed_FX_Entry_Candidates,relaxed_condition_candidate,,,valid_h4_pullback_zone,none,counter_nwave_pass,relaxed_condition_candidate,157.935,157.740,158.325,0.40,0.195,2.00,195.0,1.91,390.0,3.83,158.277,157.920,157.756,1,3.36,1.76,0.1571,16.0,144.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,relaxed_condition_candidate,not_evaluated,158.277,158.510,157.756,0.000,0.00,1,A_low@2025.01.06 12:00=156.23000|B_high@2025.01.07 00:00=158.40900|C_low@2025.01.07 08:00=157.36800,high_latest@2025.01.09 10:00=158.27700|low_latest@2025.01.09 06:00=157.75600|bos@2025.01.09 10:00=158.27700,5.35,3.70,47.77,158.277,h1_last_lower_high,2.43,1.22,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,pullback_down,prev_extreme_break,counter_nwave_pass,last_lower_high,m15_prev_extreme_bos,h4_impulse_high,158.409,true,true,true,true,true,true,true,true,false,true,true,true
2025.01.20 02:34:59,order_attempt,USDJPY,SHORT,server_00_07,0,,Nested_Relaxed_FX_Entry_Candidates,relaxed_condition_candidate,,,valid_h4_pullback_zone,none,counter_nwave_pass,relaxed_condition_candidate,156.122,156.384,155.598,0.30,0.262,2.00,262.0,2.07,524.0,4.15,156.097,156.119,156.366,1,0.20,1.93,0.1425,18.0,144.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,relaxed_condition_candidate,not_evaluated,156.097,156.366,155.549,0.000,0.00,1,A_high@2025.01.14 16:00=158.18900|B_low@2025.01.16 04:00=155.20200|C_high@2025.01.16 12:00=156.35700,high_latest@2025.01.17 18:00=156.36600|low_latest@2025.01.17 22:00=156.09700|bos@2025.01.17 22:00=156.09700,4.98,3.76,38.67,156.097,h1_last_higher_low,2.19,1.09,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,155.549,true,true,true,true,true,true,true,true,false,true,true,true
2025.01.20 02:34:59,order_sent,USDJPY,SHORT,server_00_07,10009,order_sent,Nested_Relaxed_FX_Entry_Candidates,relaxed_condition_candidate,,,valid_h4_pullback_zone,none,counter_nwave_pass,relaxed_condition_candidate,156.122,156.384,155.598,0.30,0.262,2.00,262.0,2.07,524.0,4.15,156.097,156.119,156.366,1,0.20,1.93,0.1425,18.0,144.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,relaxed_condition_candidate,not_evaluated,156.097,156.366,155.549,0.000,0.00,1,A_high@2025.01.14 16:00=158.18900|B_low@2025.01.16 04:00=155.20200|C_high@2025.01.16 12:00=156.35700,high_latest@2025.01.17 18:00=156.36600|low_latest@2025.01.17 22:00=156.09700|bos@2025.01.17 22:00=156.09700,4.98,3.76,38.67,156.097,h1_last_higher_low,2.19,1.09,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,155.549,true,true,true,true,true,true,true,true,false,true,true,true
2025.01.31 17:04:59,order_attempt,USDJPY,SHORT,server_16_23,0,,Nested_Relaxed_FX_Entry_Candidates,relaxed_condition_candidate,,,unknown,none,counter_nwave_pass,relaxed_condition_candidate,154.662,154.944,154.098,0.27,0.282,2.00,282.0,1.97,564.0,3.94,154.479,154.616,154.924,1,1.28,1.83,0.1397,20.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,relaxed_condition_candidate,not_evaluated,154.479,154.924,153.906,0.000,0.00,1,,high_latest@2025.01.31 08:00=154.92400|low_latest@2025.01.31 11:00=154.47900|bos@2025.01.31 11:00=154.47900,0.00,3.87,0.00,154.479,h1_last_higher_low,2.68,1.34,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,153.906,true,true,false,true,true,true,true,true,false,true,true,true
2025.01.31 17:04:59,order_sent,USDJPY,SHORT,server_16_23,10009,order_sent,Nested_Relaxed_FX_Entry_Candidates,relaxed_condition_candidate,,,unknown,none,counter_nwave_pass,relaxed_condition_candidate,154.662,154.944,154.098,0.27,0.282,2.00,282.0,1.97,564.0,3.94,154.479,154.616,154.924,1,1.28,1.83,0.1397,20.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,relaxed_condition_candidate,not_evaluated,154.479,154.924,153.906,0.000,0.00,1,,high_latest@2025.01.31 08:00=154.92400|low_latest@2025.01.31 11:00=154.47900|bos@2025.01.31 11:00=154.47900,0.00,3.87,0.00,154.479,h1_last_higher_low,2.68,1.34,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h1_counter_low,153.906,true,true,false,true,true,true,true,true,false,true,true,true
2025.02.04 17:19:59,order_attempt,EURJPY,SHORT,server_16_23,0,,Nested_Relaxed_FX_Entry_Candidates,relaxed_condition_candidate,,,too_deep_pullback,none,counter_nwave_pass,relaxed_condition_candidate,160.423,160.674,159.921,0.30,0.251,2.00,251.0,1.58,502.0,3.16,160.172,160.253,160.644,1,1.58,1.39,0.1889,30.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,relaxed_condition_candidate,not_evaluated,160.172,160.644,159.172,0.000,0.00,1,A_high@2025.01.29 20:00=161.82900|B_low@2025.01.31 00:00=159.89200|C_high@2025.01.31 16:00=161.48800,high_latest@2025.02.04 11:00=160.64400|low_latest@2025.02.04 13:00=160.17200|bos@2025.02.04 13:00=160.17200,1.90,5.01,82.40,160.172,h1_last_higher_low,2.12,1.06,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,159.892,true,true,false,true,true,true,true,true,false,true,true,true
2025.02.04 17:19:59,order_sent,EURJPY,SHORT,server_16_23,10009,order_sent,Nested_Relaxed_FX_Entry_Candidates,relaxed_condition_candidate,,,too_deep_pullback,none,counter_nwave_pass,relaxed_condition_candidate,160.423,160.674,159.921,0.30,0.251,2.00,251.0,1.58,502.0,3.16,160.172,160.253,160.644,1,1.58,1.39,0.1889,30.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,relaxed_condition_candidate,not_evaluated,160.172,160.644,159.172,0.000,0.00,1,A_high@2025.01.29 20:00=161.82900|B_low@2025.01.31 00:00=159.89200|C_high@2025.01.31 16:00=161.48800,high_latest@2025.02.04 11:00=160.64400|low_latest@2025.02.04 13:00=160.17200|bos@2025.02.04 13:00=160.17200,1.90,5.01,82.40,160.172,h1_last_higher_low,2.12,1.06,room_to_2r_ok,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_prev_extreme_bos,h4_impulse_low,159.892,true,true,false,true,true,true,true,true,false,true,true,true
