time,event,last_scan_bar_time,scan_elapsed_ms,reason
2025.10.01 00:04:05,scan_executed_new_execution_bar,2025.09.30 23:55:00,7531,
2025.10.01 00:09:59,scan_executed_new_execution_bar,2025.10.01 00:00:00,0,
2025.10.01 00:14:59,scan_executed_new_execution_bar,2025.10.01 00:05:00,0,
2025.10.01 00:19:59,scan_executed_new_execution_bar,2025.10.01 00:10:00,0,
2025.10.01 00:24:56,scan_executed_new_execution_bar,2025.10.01 00:15:00,0,
2025.10.01 00:29:56,scan_executed_new_execution_bar,2025.10.01 00:20:00,0,
2025.10.01 00:34:58,scan_executed_new_execution_bar,2025.10.01 00:25:00,0,
2025.10.01 00:39:56,scan_executed_new_execution_bar,2025.10.01 00:30:00,0,
2025.10.01 00:44:59,scan_executed_new_execution_bar,2025.10.01 00:35:00,0,
2025.10.01 00:49:59,scan_executed_new_execution_bar,2025.10.01 00:40:00,0,
2025.10.01 00:54:51,scan_executed_new_execution_bar,2025.10.01 00:45:00,0,
2025.10.01 00:59:59,scan_executed_new_execution_bar,2025.10.01 00:50:00,0,
2025.10.01 01:04:59,scan_executed_new_execution_bar,2025.10.01 00:55:00,0,
2025.10.01 01:09:59,scan_executed_new_execution_bar,2025.10.01 01:00:00,0,
2025.10.01 01:14:59,scan_executed_new_execution_bar,2025.10.01 01:05:00,0,
2025.10.01 01:19:59,scan_executed_new_execution_bar,2025.10.01 01:10:00,0,
2025.10.01 01:24:59,scan_executed_new_execution_bar,2025.10.01 01:15:00,0,
2025.10.01 01:29:59,scan_executed_new_execution_bar,2025.10.01 01:20:00,0,
2025.10.01 01:34:59,scan_executed_new_execution_bar,2025.10.01 01:25:00,0,
2025.10.01 01:39:59,scan_executed_new_execution_bar,2025.10.01 01:30:00,0,
2025.10.01 01:44:59,scan_executed_new_execution_bar,2025.10.01 01:35:00,0,
2025.10.01 01:49:59,scan_executed_new_execution_bar,2025.10.01 01:40:00,0,
2025.10.01 01:54:59,scan_executed_new_execution_bar,2025.10.01 01:45:00,0,
2025.10.01 01:59:59,scan_executed_new_execution_bar,2025.10.01 01:50:00,0,
2025.10.01 02:04:59,scan_executed_new_execution_bar,2025.10.01 01:55:00,0,
2025.10.01 02:09:59,scan_executed_new_execution_bar,2025.10.01 02:00:00,0,
2025.10.01 02:14:59,scan_executed_new_execution_bar,2025.10.01 02:05:00,0,
2025.10.01 02:19:59,scan_executed_new_execution_bar,2025.10.01 02:10:00,0,
2025.10.01 02:24:59,scan_executed_new_execution_bar,2025.10.01 02:15:00,0,
2025.10.01 02:29:59,scan_executed_new_execution_bar,2025.10.01 02:20:00,0,
2025.10.01 02:34:59,scan_executed_new_execution_bar,2025.10.01 02:25:00,0,
2025.10.01 02:39:59,scan_executed_new_execution_bar,2025.10.01 02:30:00,0,
2025.10.01 02:44:59,scan_executed_new_execution_bar,2025.10.01 02:35:00,0,
2025.10.01 02:49:59,scan_executed_new_execution_bar,2025.10.01 02:40:00,0,
2025.10.01 02:54:59,scan_executed_new_execution_bar,2025.10.01 02:45:00,0,
2025.10.01 02:59:59,scan_executed_new_execution_bar,2025.10.01 02:50:00,0,
2025.10.01 03:04:59,scan_executed_new_execution_bar,2025.10.01 02:55:00,0,
2025.10.01 03:09:59,scan_executed_new_execution_bar,2025.10.01 03:00:00,0,
2025.10.01 03:14:59,scan_executed_new_execution_bar,2025.10.01 03:05:00,0,
2025.10.01 03:19:59,scan_executed_new_execution_bar,2025.10.01 03:10:00,0,
2025.10.01 03:24:59,scan_executed_new_execution_bar,2025.10.01 03:15:00,0,
2025.10.01 03:29:59,scan_executed_new_execution_bar,2025.10.01 03:20:00,0,
2025.10.01 03:34:59,scan_executed_new_execution_bar,2025.10.01 03:25:00,0,
2025.10.01 03:39:59,scan_executed_new_execution_bar,2025.10.01 03:30:00,0,
2025.10.01 03:44:59,scan_executed_new_execution_bar,2025.10.01 03:35:00,0,
2025.10.01 03:49:59,scan_executed_new_execution_bar,2025.10.01 03:40:00,0,
2025.10.01 03:54:59,scan_executed_new_execution_bar,2025.10.01 03:45:00,0,
2025.10.01 03:59:59,scan_executed_new_execution_bar,2025.10.01 03:50:00,0,
2025.10.01 04:04:59,scan_executed_new_execution_bar,2025.10.01 03:55:00,0,
2025.10.01 04:09:59,scan_executed_new_execution_bar,2025.10.01 04:00:00,0,
2025.10.01 04:14:59,scan_executed_new_execution_bar,2025.10.01 04:05:00,0,
2025.10.01 04:19:59,scan_executed_new_execution_bar,2025.10.01 04:10:00,0,
2025.10.01 04:24:59,scan_executed_new_execution_bar,2025.10.01 04:15:00,0,
2025.10.01 04:29:59,scan_executed_new_execution_bar,2025.10.01 04:20:00,15,
2025.10.01 04:34:59,scan_executed_new_execution_bar,2025.10.01 04:25:00,0,
2025.10.01 04:39:59,scan_executed_new_execution_bar,2025.10.01 04:30:00,0,
2025.10.01 04:44:59,scan_executed_new_execution_bar,2025.10.01 04:35:00,0,
2025.10.01 04:49:59,scan_executed_new_execution_bar,2025.10.01 04:40:00,0,
2025.10.01 04:54:59,scan_executed_new_execution_bar,2025.10.01 04:45:00,0,
2025.10.01 04:59:59,scan_executed_new_execution_bar,2025.10.01 04:50:00,0,
2025.10.01 05:04:59,scan_executed_new_execution_bar,2025.10.01 04:55:00,0,
2025.10.01 05:09:59,scan_executed_new_execution_bar,2025.10.01 05:00:00,0,
2025.10.01 05:14:59,scan_executed_new_execution_bar,2025.10.01 05:05:00,0,
2025.10.01 05:19:59,scan_executed_new_execution_bar,2025.10.01 05:10:00,0,
2025.10.01 05:24:59,scan_executed_new_execution_bar,2025.10.01 05:15:00,0,
2025.10.01 05:29:59,scan_executed_new_execution_bar,2025.10.01 05:20:00,0,
2025.10.01 05:34:59,scan_executed_new_execution_bar,2025.10.01 05:25:00,0,
2025.10.01 05:39:59,scan_executed_new_execution_bar,2025.10.01 05:30:00,0,
2025.10.01 05:44:59,scan_executed_new_execution_bar,2025.10.01 05:35:00,0,
2025.10.01 05:49:59,scan_executed_new_execution_bar,2025.10.01 05:40:00,0,
2025.10.01 05:54:59,scan_executed_new_execution_bar,2025.10.01 05:45:00,0,
2025.10.01 05:59:59,scan_executed_new_execution_bar,2025.10.01 05:50:00,0,
2025.10.01 06:04:59,scan_executed_new_execution_bar,2025.10.01 05:55:00,0,
2025.10.01 06:09:59,scan_executed_new_execution_bar,2025.10.01 06:00:00,0,
2025.10.01 06:14:59,scan_executed_new_execution_bar,2025.10.01 06:05:00,0,
2025.10.01 06:19:58,scan_executed_new_execution_bar,2025.10.01 06:10:00,0,
2025.10.01 06:24:59,scan_executed_new_execution_bar,2025.10.01 06:15:00,0,
2025.10.01 06:29:59,scan_executed_new_execution_bar,2025.10.01 06:20:00,0,
2025.10.01 06:34:59,scan_executed_new_execution_bar,2025.10.01 06:25:00,0,
2025.10.01 06:39:59,scan_executed_new_execution_bar,2025.10.01 06:30:00,0,
2025.10.01 06:44:59,scan_executed_new_execution_bar,2025.10.01 06:35:00,0,
2025.10.01 06:50:00,scan_executed_new_execution_bar,2025.10.01 06:40:00,0,
2025.10.01 06:54:59,scan_executed_new_execution_bar,2025.10.01 06:45:00,0,
2025.10.01 06:59:59,scan_executed_new_execution_bar,2025.10.01 06:50:00,0,
2025.10.01 07:05:00,scan_executed_new_execution_bar,2025.10.01 06:55:00,0,
2025.10.01 07:09:59,scan_executed_new_execution_bar,2025.10.01 07:00:00,0,
2025.10.01 07:14:59,scan_executed_new_execution_bar,2025.10.01 07:05:00,0,
2025.10.01 07:19:59,scan_executed_new_execution_bar,2025.10.01 07:10:00,0,
2025.10.01 07:24:59,scan_executed_new_execution_bar,2025.10.01 07:15:00,0,
2025.10.01 07:29:59,scan_executed_new_execution_bar,2025.10.01 07:20:00,0,
2025.10.01 07:34:59,scan_executed_new_execution_bar,2025.10.01 07:25:00,0,
2025.10.01 07:39:59,scan_executed_new_execution_bar,2025.10.01 07:30:00,0,
2025.10.01 07:44:59,scan_executed_new_execution_bar,2025.10.01 07:35:00,0,
2025.10.01 07:49:59,scan_executed_new_execution_bar,2025.10.01 07:40:00,0,
2025.10.01 07:54:59,scan_executed_new_execution_bar,2025.10.01 07:45:00,0,
2025.10.01 07:59:59,scan_executed_new_execution_bar,2025.10.01 07:50:00,0,
2025.10.01 08:04:59,scan_executed_new_execution_bar,2025.10.01 07:55:00,0,
2025.10.01 08:09:59,scan_executed_new_execution_bar,2025.10.01 08:00:00,0,
2025.10.01 08:14:59,scan_executed_new_execution_bar,2025.10.01 08:05:00,0,
2025.10.01 08:19:59,scan_executed_new_execution_bar,2025.10.01 08:10:00,0,
2025.10.01 08:24:59,scan_executed_new_execution_bar,2025.10.01 08:15:00,0,
2025.10.01 08:29:59,scan_executed_new_execution_bar,2025.10.01 08:20:00,0,
2025.10.01 08:34:59,scan_executed_new_execution_bar,2025.10.01 08:25:00,0,
2025.10.01 08:39:59,scan_executed_new_execution_bar,2025.10.01 08:30:00,0,
2025.10.01 08:44:59,scan_executed_new_execution_bar,2025.10.01 08:35:00,0,
2025.10.01 08:49:59,scan_executed_new_execution_bar,2025.10.01 08:40:00,0,
2025.10.01 08:54:59,scan_executed_new_execution_bar,2025.10.01 08:45:00,0,
2025.10.01 08:59:59,scan_executed_new_execution_bar,2025.10.01 08:50:00,0,
2025.10.01 09:04:59,scan_executed_new_execution_bar,2025.10.01 08:55:00,0,
2025.10.01 09:09:59,scan_executed_new_execution_bar,2025.10.01 09:00:00,0,
2025.10.01 09:14:59,scan_executed_new_execution_bar,2025.10.01 09:05:00,0,
2025.10.01 09:19:59,scan_executed_new_execution_bar,2025.10.01 09:10:00,0,
2025.10.01 09:24:59,scan_executed_new_execution_bar,2025.10.01 09:15:00,0,
2025.10.01 09:29:59,scan_executed_new_execution_bar,2025.10.01 09:20:00,0,
2025.10.01 09:34:59,scan_executed_new_execution_bar,2025.10.01 09:25:00,0,
2025.10.01 09:39:59,scan_executed_new_execution_bar,2025.10.01 09:30:00,0,
2025.10.01 09:44:59,scan_executed_new_execution_bar,2025.10.01 09:35:00,0,
2025.10.01 09:49:59,scan_executed_new_execution_bar,2025.10.01 09:40:00,0,
2025.10.01 09:54:59,scan_executed_new_execution_bar,2025.10.01 09:45:00,0,
2025.10.01 09:59:59,scan_executed_new_execution_bar,2025.10.01 09:50:00,0,
2025.10.01 10:04:59,scan_executed_new_execution_bar,2025.10.01 09:55:00,0,
2025.10.01 10:09:59,scan_executed_new_execution_bar,2025.10.01 10:00:00,0,
2025.10.01 10:15:00,scan_executed_new_execution_bar,2025.10.01 10:05:00,0,
2025.10.01 10:19:59,scan_executed_new_execution_bar,2025.10.01 10:10:00,0,
2025.10.01 10:24:59,scan_executed_new_execution_bar,2025.10.01 10:15:00,0,
2025.10.01 10:29:59,scan_executed_new_execution_bar,2025.10.01 10:20:00,0,
2025.10.01 10:34:59,scan_executed_new_execution_bar,2025.10.01 10:25:00,0,
2025.10.01 10:39:59,scan_executed_new_execution_bar,2025.10.01 10:30:00,0,
2025.10.01 10:44:59,scan_executed_new_execution_bar,2025.10.01 10:35:00,0,
2025.10.01 10:49:59,scan_executed_new_execution_bar,2025.10.01 10:40:00,0,
2025.10.01 10:54:59,scan_executed_new_execution_bar,2025.10.01 10:45:00,0,
2025.10.01 10:59:59,scan_executed_new_execution_bar,2025.10.01 10:50:00,0,
2025.10.01 11:04:59,scan_executed_new_execution_bar,2025.10.01 10:55:00,0,
2025.10.01 11:09:59,scan_executed_new_execution_bar,2025.10.01 11:00:00,0,
2025.10.01 11:14:59,scan_executed_new_execution_bar,2025.10.01 11:05:00,0,
2025.10.01 11:19:59,scan_executed_new_execution_bar,2025.10.01 11:10:00,0,
2025.10.01 11:24:59,scan_executed_new_execution_bar,2025.10.01 11:15:00,0,
2025.10.01 11:29:59,scan_executed_new_execution_bar,2025.10.01 11:20:00,0,
2025.10.01 11:34:59,scan_executed_new_execution_bar,2025.10.01 11:25:00,0,
2025.10.01 11:39:59,scan_executed_new_execution_bar,2025.10.01 11:30:00,0,
2025.10.01 11:44:59,scan_executed_new_execution_bar,2025.10.01 11:35:00,0,
2025.10.01 11:49:59,scan_executed_new_execution_bar,2025.10.01 11:40:00,0,
2025.10.01 11:54:59,scan_executed_new_execution_bar,2025.10.01 11:45:00,0,
2025.10.01 11:59:59,scan_executed_new_execution_bar,2025.10.01 11:50:00,0,
2025.10.01 12:04:59,scan_executed_new_execution_bar,2025.10.01 11:55:00,0,
2025.10.01 12:09:59,scan_executed_new_execution_bar,2025.10.01 12:00:00,0,
