time,event,last_scan_bar_time,scan_elapsed_ms,reason
2026.01.02 20:19:59,scan_executed_new_execution_bar,2026.01.02 20:10:00,0,
2026.01.02 20:24:59,scan_executed_new_execution_bar,2026.01.02 20:15:00,0,
2026.01.02 20:29:59,scan_executed_new_execution_bar,2026.01.02 20:20:00,0,
2026.01.02 20:34:59,scan_executed_new_execution_bar,2026.01.02 20:25:00,0,
2026.01.02 20:39:59,scan_executed_new_execution_bar,2026.01.02 20:30:00,0,
2026.01.02 20:44:59,scan_executed_new_execution_bar,2026.01.02 20:35:00,0,
2026.01.02 20:49:59,scan_executed_new_execution_bar,2026.01.02 20:40:00,0,
2026.01.02 20:54:59,scan_executed_new_execution_bar,2026.01.02 20:45:00,0,
2026.01.02 20:59:59,scan_executed_new_execution_bar,2026.01.02 20:50:00,0,
2026.01.02 21:04:59,scan_executed_new_execution_bar,2026.01.02 20:55:00,0,
2026.01.02 21:09:59,scan_executed_new_execution_bar,2026.01.02 21:00:00,0,
2026.01.02 21:14:59,scan_executed_new_execution_bar,2026.01.02 21:05:00,0,
2026.01.02 21:20:00,scan_executed_new_execution_bar,2026.01.02 21:10:00,0,
2026.01.02 21:24:59,scan_executed_new_execution_bar,2026.01.02 21:15:00,0,
2026.01.02 21:29:59,scan_executed_new_execution_bar,2026.01.02 21:20:00,0,
2026.01.02 21:35:00,scan_executed_new_execution_bar,2026.01.02 21:25:00,0,
2026.01.02 21:39:59,scan_executed_new_execution_bar,2026.01.02 21:30:00,0,
2026.01.02 21:44:59,scan_executed_new_execution_bar,2026.01.02 21:35:00,0,
2026.01.02 21:49:59,scan_executed_new_execution_bar,2026.01.02 21:40:00,0,
2026.01.02 21:54:59,scan_executed_new_execution_bar,2026.01.02 21:45:00,0,
2026.01.02 21:59:59,scan_executed_new_execution_bar,2026.01.02 21:50:00,0,
2026.01.02 22:04:59,scan_executed_new_execution_bar,2026.01.02 21:55:00,0,
2026.01.02 22:09:59,scan_executed_new_execution_bar,2026.01.02 22:00:00,0,
2026.01.02 22:14:59,scan_executed_new_execution_bar,2026.01.02 22:05:00,0,
2026.01.02 22:19:59,scan_executed_new_execution_bar,2026.01.02 22:10:00,0,
2026.01.02 22:24:59,scan_executed_new_execution_bar,2026.01.02 22:15:00,0,
2026.01.02 22:29:59,scan_executed_new_execution_bar,2026.01.02 22:20:00,0,
2026.01.02 22:34:59,scan_executed_new_execution_bar,2026.01.02 22:25:00,0,
2026.01.02 22:39:59,scan_executed_new_execution_bar,2026.01.02 22:30:00,0,
2026.01.02 22:44:59,scan_executed_new_execution_bar,2026.01.02 22:35:00,0,
2026.01.02 22:49:59,scan_executed_new_execution_bar,2026.01.02 22:40:00,0,
2026.01.02 22:54:59,scan_executed_new_execution_bar,2026.01.02 22:45:00,0,
2026.01.02 22:59:59,scan_executed_new_execution_bar,2026.01.02 22:50:00,0,
2026.01.02 23:04:59,scan_executed_new_execution_bar,2026.01.02 22:55:00,0,
2026.01.02 23:09:59,scan_executed_new_execution_bar,2026.01.02 23:00:00,0,
2026.01.02 23:14:59,scan_executed_new_execution_bar,2026.01.02 23:05:00,0,
2026.01.02 23:19:58,scan_executed_new_execution_bar,2026.01.02 23:10:00,0,
2026.01.02 23:24:59,scan_executed_new_execution_bar,2026.01.02 23:15:00,0,
2026.01.02 23:29:59,scan_executed_new_execution_bar,2026.01.02 23:20:00,0,
2026.01.02 23:34:59,scan_executed_new_execution_bar,2026.01.02 23:25:00,0,
2026.01.02 23:39:59,scan_executed_new_execution_bar,2026.01.02 23:30:00,0,
2026.01.02 23:44:59,scan_executed_new_execution_bar,2026.01.02 23:35:00,0,
2026.01.02 23:49:59,scan_executed_new_execution_bar,2026.01.02 23:40:00,0,
2026.01.02 23:54:59,scan_executed_new_execution_bar,2026.01.02 23:45:00,0,
2026.01.02 23:56:59,scan_executed_new_execution_bar,2026.01.02 23:50:00,0,
2026.01.02 23:56:59,scan_skipped_same_execution_bar,2026.01.02 23:50:00,0,
2026.01.05 00:04:35,scan_executed_new_execution_bar,2026.01.02 23:55:00,0,
2026.01.05 00:09:59,scan_executed_new_execution_bar,2026.01.05 00:00:00,0,
2026.01.05 00:14:56,scan_executed_new_execution_bar,2026.01.05 00:05:00,0,
2026.01.05 00:19:58,scan_executed_new_execution_bar,2026.01.05 00:10:00,0,
2026.01.05 00:24:58,scan_executed_new_execution_bar,2026.01.05 00:15:00,0,
2026.01.05 00:29:59,scan_executed_new_execution_bar,2026.01.05 00:20:00,0,
2026.01.05 00:34:59,scan_executed_new_execution_bar,2026.01.05 00:25:00,0,
2026.01.05 00:39:59,scan_executed_new_execution_bar,2026.01.05 00:30:00,0,
2026.01.05 00:44:58,scan_executed_new_execution_bar,2026.01.05 00:35:00,0,
2026.01.05 00:49:59,scan_executed_new_execution_bar,2026.01.05 00:40:00,0,
2026.01.05 00:54:59,scan_executed_new_execution_bar,2026.01.05 00:45:00,0,
