time,symbol,direction,event,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,strategy_name
2026.01.21 13:29:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.796 range_atr=9.46 vol=high,HH_HL,19.26,0.7959,high,true,,100.00,4.03,4.83,0,existing_position,4867.18,4851.00,4891.45,0.03,16.18,1.50,existing_position,,existing_position,true,,0.0597,0.2000,true,false,20.0,3.35,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.23 23:09:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,1.64,2.42,0,,4982.73,4970.15,5001.60,0.04,12.58,1.50,all_score_passing_candidate,,,true,,0.0384,0.2000,true,false,20.0,5.20,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.23 23:09:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,1.64,2.42,10009,order_sent,4982.73,4970.15,5001.60,0.04,12.58,1.50,all_score_passing_candidate,,,true,,0.0384,0.2000,true,false,20.0,5.20,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.23 23:56:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,0,existing_position,4988.38,4970.26,5015.56,0.02,18.12,1.50,existing_position,,existing_position,true,,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 00:04:53,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,0,existing_position,4988.38,4970.26,5015.56,0.02,18.12,1.50,existing_position,,existing_position,true,,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 00:09:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,0,existing_position,4988.38,4970.26,5015.56,0.02,18.12,1.50,existing_position,,existing_position,true,,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 00:14:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,0,existing_position,4988.38,4970.26,5015.56,0.02,18.12,1.50,existing_position,,existing_position,true,,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 00:19:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,0,existing_position,4988.38,4970.26,5015.56,0.02,18.12,1.50,existing_position,,existing_position,true,,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 00:24:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,0,existing_position,4988.38,4970.26,5015.56,0.02,18.12,1.50,existing_position,,existing_position,true,,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 00:29:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,0,existing_position,4988.38,4970.26,5015.56,0.02,18.12,1.50,existing_position,,existing_position,true,,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 00:34:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,0,existing_position,4988.38,4970.26,5015.56,0.02,18.12,1.50,existing_position,,existing_position,true,,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 00:39:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,0,existing_position,4988.38,4970.26,5015.56,0.02,18.12,1.50,existing_position,,existing_position,true,,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 00:45:00,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,0,existing_position,4988.38,4970.26,5015.56,0.02,18.12,1.50,existing_position,,existing_position,true,,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 00:50:00,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,0,existing_position,4988.38,4970.26,5015.56,0.02,18.12,1.50,existing_position,,existing_position,true,,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 00:59:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.503 range_atr=9.77 vol=normal,HH_HL,12.02,0.5025,normal,true,,100.00,2.06,5.65,0,existing_position,4988.38,4970.26,5015.56,0.02,18.12,1.50,existing_position,,existing_position,true,,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 10:24:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.040 range_atr=10.93 vol=normal,HH_HL,28.57,1.0399,normal,true,,100.00,1.30,4.56,0,,5096.66,5073.22,5131.82,0.02,23.44,1.50,all_score_passing_candidate,,,true,,0.0389,0.2000,true,false,20.0,5.14,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 10:24:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.040 range_atr=10.93 vol=normal,HH_HL,28.57,1.0399,normal,true,,100.00,1.30,4.56,10009,order_sent,5096.66,5073.22,5131.82,0.02,23.44,1.50,all_score_passing_candidate,,,true,,0.0389,0.2000,true,false,20.0,5.14,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 10:34:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=1.040 range_atr=10.93 vol=normal,HH_HL,28.57,1.0399,normal,true,,75.00,1.37,5.14,0,existing_position,5096.87,5073.26,5132.29,0.02,23.61,1.50,existing_position,,existing_position,true,,0.0436,0.2000,true,false,20.0,4.59,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 11:49:59,USDJPY,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.782 range_atr=10.07 vol=high,LL_LH,-0.452,0.7816,high,true,,100.00,1.19,3.03,0,,153.610,154.150,152.800,0.14,0.540,1.50,all_score_passing_candidate,,,true,,0.1121,0.2000,true,false,20.0,0.178,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 11:49:59,USDJPY,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.782 range_atr=10.07 vol=high,LL_LH,-0.452,0.7816,high,true,,100.00,1.19,3.03,10009,order_sent,153.610,154.150,152.800,0.14,0.540,1.50,all_score_passing_candidate,,,true,,0.1121,0.2000,true,false,20.0,0.178,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.26 13:14:59,USDJPY,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.815 range_atr=9.88 vol=high,LL_LH,-0.481,0.8155,high,true,,75.00,1.74,2.81,0,existing_position,153.598,153.896,153.151,0.26,0.298,1.50,existing_position,,existing_position,true,,0.1884,0.2000,true,false,20.0,0.106,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.27 12:04:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.379 range_atr=6.11 vol=normal,HH_HL,13.10,0.3791,normal,true,,100.00,2.71,4.36,0,,5094.36,5072.81,5126.69,0.02,21.55,1.50,all_score_passing_candidate,,,true,,0.0425,0.2000,true,false,21.0,4.94,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.27 12:04:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.379 range_atr=6.11 vol=normal,HH_HL,13.10,0.3791,normal,true,,100.00,2.71,4.36,10009,order_sent,5094.36,5072.81,5126.69,0.02,21.55,1.50,all_score_passing_candidate,,,true,,0.0425,0.2000,true,false,21.0,4.94,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.29 06:39:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.797 range_atr=8.96 vol=high,HH_HL,49.11,0.7971,high,true,,100.00,2.96,4.99,0,,5563.68,5506.76,5649.06,0.01,56.92,1.50,all_score_passing_candidate,,,true,,0.0184,0.2000,true,false,21.0,11.41,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.29 06:39:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.797 range_atr=8.96 vol=high,HH_HL,49.11,0.7971,high,true,,100.00,2.96,4.99,10009,order_sent,5563.68,5506.76,5649.06,0.01,56.92,1.50,all_score_passing_candidate,,,true,,0.0184,0.2000,true,false,21.0,11.41,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.29 06:44:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.797 range_atr=8.96 vol=high,HH_HL,49.11,0.7971,high,true,,100.00,2.96,4.75,0,existing_position,5557.60,5506.76,5633.86,0.01,50.84,1.50,existing_position,,existing_position,true,,0.0196,0.2000,true,false,21.0,10.71,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.30 13:54:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.134 range_atr=6.72 vol=high,LL_LH,-13.12,0.1344,high,true,,100.00,1.34,3.45,0,,5119.29,5189.25,5014.35,0.01,69.96,1.50,all_score_passing_candidate,,,true,,0.0099,0.2000,true,false,20.0,20.25,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.30 13:54:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.134 range_atr=6.72 vol=high,LL_LH,-13.12,0.1344,high,true,,100.00,1.34,3.45,10009,order_sent,5119.29,5189.25,5014.35,0.01,69.96,1.50,all_score_passing_candidate,,,true,,0.0099,0.2000,true,false,20.0,20.25,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.30 14:54:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.158 range_atr=7.08 vol=high,LL_LH,-14.69,0.1585,high,true,,100.00,4.51,2.60,0,existing_position,5089.38,5148.01,5001.44,0.01,58.63,1.50,existing_position,,existing_position,true,,0.0138,0.2000,true,false,31.0,22.54,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.30 15:04:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.191 range_atr=6.87 vol=high,LL_LH,-18.19,0.1906,high,true,,100.00,4.44,2.09,0,existing_position,5098.03,5148.05,5023.00,0.01,50.02,1.50,existing_position,,existing_position,true,,0.0125,0.2000,true,false,30.0,23.91,DowFractal_ThirdWave_V2_AuditFiltered
2026.01.30 15:14:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.191 range_atr=6.87 vol=high,LL_LH,-18.19,0.1906,high,true,,100.00,4.44,2.89,0,existing_position,5075.23,5148.05,4966.00,0.01,72.82,1.50,existing_position,,existing_position,true,,0.0083,0.2000,true,false,21.0,25.24,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.05 16:24:59,GBPUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.337 range_atr=7.69 vol=normal,LL_LH,-0.00085,0.3374,normal,true,,100.00,1.75,1.60,0,,1.35790,1.35961,1.35534,0.29,0.00171,1.50,all_score_passing_candidate,,,true,,0.1775,0.2000,true,false,19.0,0.00107,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.05 16:24:59,GBPUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.337 range_atr=7.69 vol=normal,LL_LH,-0.00085,0.3374,normal,true,,100.00,1.75,1.60,10009,order_sent,1.35790,1.35961,1.35534,0.29,0.00171,1.50,all_score_passing_candidate,,,true,,0.1775,0.2000,true,false,19.0,0.00107,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.05 16:54:59,GBPUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.337 range_atr=7.69 vol=normal,LL_LH,-0.00085,0.3374,normal,true,,100.00,1.70,3.76,0,,1.35507,1.35960,1.34828,0.11,0.00453,1.50,all_score_passing_candidate,,,true,,0.1494,0.2000,true,false,18.0,0.00120,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.05 16:54:59,GBPUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.337 range_atr=7.69 vol=normal,LL_LH,-0.00085,0.3374,normal,true,,100.00,1.70,3.76,10009,order_sent,1.35507,1.35960,1.34828,0.11,0.00453,1.50,all_score_passing_candidate,,,true,,0.1494,0.2000,true,false,18.0,0.00120,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.05 17:04:59,GBPUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.306 range_atr=7.01 vol=high,LL_LH,-0.00087,0.3060,high,true,,100.00,1.59,3.76,0,existing_position,1.35467,1.35960,1.34728,0.10,0.00493,1.50,existing_position,,existing_position,true,,0.1373,0.2000,true,false,18.0,0.00131,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.09 05:09:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.181 range_atr=10.38 vol=low,HH_HL,6.82,0.1805,low,true,,100.00,3.21,4.24,0,,5018.82,4967.98,5095.08,0.01,50.84,1.50,all_score_passing_candidate,,,true,,0.0258,0.2000,true,false,31.0,12.00,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.09 05:09:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.181 range_atr=10.38 vol=low,HH_HL,6.82,0.1805,low,true,,100.00,3.21,4.24,10009,order_sent,5018.82,4967.98,5095.08,0.01,50.84,1.50,all_score_passing_candidate,,,true,,0.0258,0.2000,true,false,31.0,12.00,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.09 05:14:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.181 range_atr=10.38 vol=low,HH_HL,6.82,0.1805,low,true,,100.00,3.21,4.81,0,existing_position,5020.66,4967.98,5099.68,0.01,52.68,1.50,existing_position,,existing_position,true,,0.0283,0.2000,true,false,31.0,10.96,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.09 05:19:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.181 range_atr=10.38 vol=low,HH_HL,6.82,0.1805,low,true,,100.00,3.29,4.64,0,existing_position,5015.57,4968.01,5086.91,0.01,47.56,1.50,existing_position,,existing_position,true,,0.0292,0.2000,true,false,30.0,10.26,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.09 05:34:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.181 range_atr=10.38 vol=low,HH_HL,6.82,0.1805,low,true,,100.00,2.56,4.07,0,existing_position,5023.87,4985.05,5082.10,0.01,38.82,1.50,existing_position,,existing_position,true,,0.0272,0.2000,true,false,26.0,9.55,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.09 07:34:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.097 range_atr=11.00 vol=low,HH_HL,3.47,0.0973,low,true,,100.00,2.47,3.89,0,existing_position,5031.92,5006.79,5069.62,0.02,25.13,1.50,existing_position,,existing_position,true,,0.0465,0.2000,true,false,30.0,6.45,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.09 07:39:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.097 range_atr=11.00 vol=low,HH_HL,3.47,0.0973,low,true,,100.00,2.47,4.15,0,existing_position,5033.83,5006.79,5074.39,0.01,27.04,1.50,existing_position,,existing_position,true,,0.0476,0.2000,true,false,31.0,6.52,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.09 07:44:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.097 range_atr=11.00 vol=low,HH_HL,3.47,0.0973,low,true,,100.00,2.47,4.35,0,existing_position,5034.75,5006.79,5076.69,0.01,27.96,1.50,existing_position,,existing_position,true,,0.0482,0.2000,true,false,31.0,6.43,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.09 07:49:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.097 range_atr=11.00 vol=low,HH_HL,3.47,0.0973,low,true,,75.00,2.65,3.58,0,existing_position,5031.13,5006.85,5067.55,0.02,24.28,1.50,existing_position,,existing_position,true,,0.0458,0.2000,true,false,31.0,6.77,DowFractal_ThirdWave_V2_AuditFiltered
2026.02.10 06:54:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.732 range_atr=10.16 vol=normal,HH_HL,23.45,0.7322,normal,true,,100.00,5.17,2.42,0,existing_position,5031.76,5015.75,5055.78,0.03,16.01,1.50,existing_position,,existing_position,true,,0.0317,0.2000,true,false,21.0,6.61,DowFractal_ThirdWave_V2_AuditFiltered
