open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5
2025.08.01 01:05:00,2025.08.01 01:46:23,XAUUSD,SHORT,0.14,3291.52,3295.04,2,3,0.0,0.0,-49.28,-49.28,9950.72,sl 3295.01,41.38,2025.08.01 01:05:00,2025.08.01 01:45:00
2025.08.01 02:10:00,2025.08.01 03:00:08,XAUUSD,SHORT,0.16,3292.32,3287.87,4,5,0.0,0.0,71.2,71.2,10021.92,tp 3287.87,50.13,2025.08.01 02:10:00,2025.08.01 03:00:00
2025.08.01 04:40:00,2025.08.01 06:09:37,XAUUSD,SHORT,0.08,3288.16,3294.19,7,8,0.0,0.0,-48.24,-48.24,9973.68,sl 3294.02,89.62,2025.08.01 04:40:00,2025.08.01 06:05:00
2025.08.01 04:40:00,2025.08.01 06:48:39,USDJPY,LONG,0.36,150.78,150.568,6,9,0.0,0.0,-50.69,-50.69,9922.99,sl 150.571,128.65,2025.08.01 04:40:00,2025.08.01 06:45:00
2025.08.01 20:05:00,2025.08.01 22:38:14,XAUUSD,LONG,0.06,3347.94,3359.62,10,11,0.0,0.0,70.08,70.08,9993.07,tp 3359.57,153.23,2025.08.01 20:05:00,2025.08.01 22:35:00
2025.08.04 11:20:00,2025.08.04 14:44:28,XAUUSD,LONG,0.07,3358.18,3368.24,12,13,0.0,0.0,70.42,70.42,10063.49,tp 3368.16,204.47,2025.08.04 11:20:00,2025.08.04 14:40:00
2025.08.04 20:40:00,2025.08.04 21:22:47,XAUUSD,LONG,0.19,3372.92,3376.84,14,15,0.0,0.0,74.48,74.48,10137.97,tp 3376.76,42.78,2025.08.04 20:40:00,2025.08.04 21:20:00
2025.08.07 16:20:00,2025.08.07 17:08:34,XAUUSD,LONG,0.05,3384.48,3374.8,16,17,0.0,0.0,-48.4,-48.4,10089.57,sl 3375.00,48.57,2025.08.07 16:20:00,2025.08.07 17:05:00
2025.08.07 17:20:00,2025.08.08 01:01:00,XAUUSD,LONG,0.04,3385.59,3402.36,18,19,0.0,-3.34,67.08,63.739999999999995,10153.31,tp 3402.27,461.0,2025.08.07 17:20:00,2025.08.08 01:00:00
2025.08.11 22:10:00,2025.08.11 23:41:56,XAUUSD,SHORT,0.1,3354.42,3347.49,20,21,0.0,0.0,69.3,69.3,10222.61,tp 3347.49,91.93,2025.08.11 22:10:00,2025.08.11 23:40:00
2025.08.12 20:55:00,2025.08.13 01:02:20,XAUUSD,SHORT,0.14,3348.03,3351.53,22,23,0.0,3.57,-49.0,-45.43,10177.18,sl 3351.48,247.33,2025.08.12 20:55:00,2025.08.13 01:00:00
2025.08.13 08:20:00,2025.08.13 09:05:22,XAUUSD,SHORT,0.18,3349.76,3352.56,24,25,0.0,0.0,-50.4,-50.4,10126.78,sl 3352.49,45.37,2025.08.13 08:20:00,2025.08.13 09:05:00
2025.08.15 03:10:00,2025.08.15 03:30:41,XAUUSD,SHORT,0.32,3335.24,3336.8,26,27,0.0,0.0,-49.92,-49.92,10076.86,sl 3336.79,20.68,2025.08.15 03:10:00,2025.08.15 03:30:00
2025.08.15 04:25:00,2025.08.15 04:39:08,XAUUSD,SHORT,0.14,3335.32,3338.91,28,29,0.0,0.0,-50.26,-50.26,10026.6,sl 3338.91,14.13,2025.08.15 04:25:00,2025.08.15 04:35:00
2025.08.20 18:35:00,2025.08.20 21:41:00,USDJPY,SHORT,0.59,147.137,147.265,30,31,0.0,0.0,-51.28,-51.28,9975.32,sl 147.264,186.0,2025.08.20 18:35:00,2025.08.20 21:40:00
2025.08.21 06:45:00,2025.08.21 06:53:25,XAUUSD,LONG,0.21,3342.5,3340.22,32,33,0.0,0.0,-47.88,-47.88,9927.44,sl 3340.23,8.42,2025.08.21 06:45:00,2025.08.21 06:50:00
2025.08.21 10:05:00,2025.08.21 10:37:43,XAUUSD,LONG,0.2,3336.51,3340.42,34,35,0.0,0.0,78.2,78.2,10005.64,tp 3340.17,32.72,2025.08.21 10:05:00,2025.08.21 10:35:00
2025.08.21 12:45:00,2025.08.21 13:33:47,XAUUSD,LONG,0.25,3339.58,3337.57,36,37,0.0,0.0,-50.25,-50.25,9955.39,sl 3337.58,48.78,2025.08.21 12:45:00,2025.08.21 13:30:00
2025.08.25 14:05:00,2025.08.25 14:46:41,XAUUSD,LONG,0.19,3367.24,3371.14,38,39,0.0,0.0,74.1,74.1,10029.49,tp 3370.99,41.68,2025.08.25 14:05:00,2025.08.25 14:45:00
2025.08.26 21:40:00,2025.08.26 22:49:58,XAUUSD,LONG,0.11,3384.33,3390.82,40,41,0.0,0.0,71.39,71.39,10100.88,tp 3390.78,69.97,2025.08.26 21:40:00,2025.08.26 22:45:00
2025.08.28 15:50:00,2025.08.28 16:07:32,USDJPY,SHORT,0.33,146.951,147.176,42,43,0.0,0.0,-50.45,-50.45,10050.43,sl 147.176,17.53,2025.08.28 15:50:00,2025.08.28 16:05:00
2025.08.28 17:00:00,2025.08.28 19:47:52,USDJPY,SHORT,0.47,147.086,146.854,44,45,0.0,0.0,74.25,74.25,10124.68,tp 146.854,167.87,2025.08.28 17:00:00,2025.08.28 19:45:00
2025.08.29 06:10:00,2025.08.29 07:07:59,XAUUSD,LONG,0.17,3411.8,3408.89,46,47,0.0,0.0,-49.47,-49.47,10075.21,sl 3408.90,57.98,2025.08.29 06:10:00,2025.08.29 07:05:00
