time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor,structural_bos_mode,structural_bos_state,m15_confirmation_type,h1_bos_level,h1_counter_nwave_high,h1_counter_nwave_low,distance_bos_to_entry,distance_bos_to_entry_atr,bars_since_bos,h4_pivot_sequence,h1_pivot_sequence,h4_impulse_atr,h1_counter_wave_atr,h4_correction_depth,true_bos_level,bos_level_source_pivot,room_to_1r,room_to_2r,room_to_target_label,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,bos_level_type,m15_trigger_type,nearest_obstacle_type,nearest_obstacle_price,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok
2026.01.27 12:04:59,order_attempt,USDJPY,SHORT,server_08_15,0,,Nested_Fixed_H4MA_M15Close_Room2R,fixed_h4ma_m15close_room2r,,,unknown,none,counter_nwave_pass,fixed_h4ma_m15close_room2r,154.052,154.466,153.224,0.18,0.414,2.00,414.0,1.89,828.0,3.78,154.362,153.733,154.444,1,1.41,1.79,0.1004,22.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,154.362,154.444,154.077,0.000,0.00,1,,high_latest@2026.01.27 02:00=154.44400|low_latest@2026.01.27 08:00=154.36200|bos@2026.01.27 08:00=154.36200,0.00,1.08,0.00,154.362,h1_last_higher_low,0.00,0.00,no_known_obstacle,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_true_bos_close,no_known_obstacle,0.000,true,false,false,true,true,true,true,true,true,true,true,true
2026.01.27 12:04:59,order_sent,USDJPY,SHORT,server_08_15,10009,order_sent,Nested_Fixed_H4MA_M15Close_Room2R,fixed_h4ma_m15close_room2r,,,unknown,none,counter_nwave_pass,fixed_h4ma_m15close_room2r,154.052,154.466,153.224,0.18,0.414,2.00,414.0,1.89,828.0,3.78,154.362,153.733,154.444,1,1.41,1.79,0.1004,22.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,154.362,154.444,154.077,0.000,0.00,1,,high_latest@2026.01.27 02:00=154.44400|low_latest@2026.01.27 08:00=154.36200|bos@2026.01.27 08:00=154.36200,0.00,1.08,0.00,154.362,h1_last_higher_low,0.00,0.00,no_known_obstacle,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_true_bos_close,no_known_obstacle,0.000,true,false,false,true,true,true,true,true,true,true,true,true
2026.01.27 12:19:59,order_blocked,USDJPY,SHORT,server_08_15,0,existing_position,Nested_Fixed_H4MA_M15Close_Room2R,fixed_h4ma_m15close_room2r,existing_position,existing_position,unknown,none,counter_nwave_pass,fixed_h4ma_m15close_room2r,153.957,154.466,152.939,0.15,0.509,2.00,509.0,2.12,1018.0,4.24,154.362,153.980,154.444,1,1.69,2.03,0.0916,22.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,154.362,154.444,154.077,0.000,0.00,1,,high_latest@2026.01.27 02:00=154.44400|low_latest@2026.01.27 08:00=154.36200|bos@2026.01.27 08:00=154.36200,0.00,1.08,0.00,154.362,h1_last_higher_low,0.00,0.00,no_known_obstacle,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_true_bos_close,no_known_obstacle,0.000,true,false,false,true,true,true,true,false,true,true,true,true
2026.01.27 12:34:59,order_blocked,USDJPY,SHORT,server_08_15,0,existing_position,Nested_Fixed_H4MA_M15Close_Room2R,fixed_h4ma_m15close_room2r,existing_position,existing_position,unknown,none,counter_nwave_pass,fixed_h4ma_m15close_room2r,153.961,154.465,152.953,0.15,0.504,2.00,504.0,2.08,1008.0,4.17,154.362,153.951,154.444,1,1.66,2.00,0.0868,21.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,154.362,154.444,154.077,0.000,0.00,1,,high_latest@2026.01.27 02:00=154.44400|low_latest@2026.01.27 08:00=154.36200|bos@2026.01.27 08:00=154.36200,0.00,1.08,0.00,154.362,h1_last_higher_low,0.00,0.00,no_known_obstacle,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_true_bos_close,no_known_obstacle,0.000,true,false,false,true,true,true,true,false,true,true,true,true
2026.02.25 05:34:59,order_attempt,EURJPY,LONG,server_00_07,0,,Nested_Fixed_H4MA_M15Close_Room2R,fixed_h4ma_m15close_room2r,,,unknown,none,counter_nwave_fail,fixed_h4ma_m15close_room2r,183.718,183.367,184.420,0.22,0.351,2.00,351.0,1.90,702.0,3.81,183.662,183.773,183.397,1,0.30,1.74,0.1627,30.0,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,183.662,183.662,183.397,0.000,0.00,1,,high_latest@2026.02.25 02:00=183.66200|low_latest@2026.02.24 18:00=183.39700|bos@2026.02.25 02:00=183.66200,0.00,1.05,0.00,183.662,h1_last_lower_high,0.00,0.00,no_known_obstacle,none,ma_bias_pass,dow_bias_fail,unknown,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_true_bos_close,no_known_obstacle,0.000,true,false,false,true,false,true,true,false,true,true,true,true
2026.02.25 05:34:59,order_sent,EURJPY,LONG,server_00_07,10009,order_sent,Nested_Fixed_H4MA_M15Close_Room2R,fixed_h4ma_m15close_room2r,,,unknown,none,counter_nwave_fail,fixed_h4ma_m15close_room2r,183.718,183.367,184.420,0.22,0.351,2.00,351.0,1.90,702.0,3.81,183.662,183.773,183.397,1,0.30,1.74,0.1627,30.0,120.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,183.662,183.662,183.397,0.000,0.00,1,,high_latest@2026.02.25 02:00=183.66200|low_latest@2026.02.24 18:00=183.39700|bos@2026.02.25 02:00=183.66200,0.00,1.05,0.00,183.662,h1_last_lower_high,0.00,0.00,no_known_obstacle,none,ma_bias_pass,dow_bias_fail,unknown,pullback_down,prev_extreme_break,counter_nwave_fail,weak_lower_high,m15_true_bos_close,no_known_obstacle,0.000,true,false,false,true,false,true,true,false,true,true,true,true
2026.03.05 11:49:59,order_attempt,EURUSD,SHORT,server_08_15,0,,Nested_Fixed_H4MA_M15Close_Room2R,fixed_h4ma_m15close_room2r,,,unknown,none,counter_nwave_pass,fixed_h4ma_m15close_room2r,1.16227,1.16482,1.15717,0.19,0.00255,2.00,255.0,1.72,510.0,3.43,1.16240,1.16207,1.16468,1,0.09,1.62,0.0943,14.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.16240,1.16468,1.16228,0.00000,0.00,1,,high_latest@2026.03.05 03:00=1.16468|low_latest@2026.03.05 00:00=1.16240|bos@2026.03.05 00:00=1.16240,0.00,1.65,0.00,1.16240,h1_last_higher_low,0.00,0.00,no_known_obstacle,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_true_bos_close,no_known_obstacle,0.00000,true,false,false,true,true,true,true,false,true,true,true,true
2026.03.05 11:49:59,order_sent,EURUSD,SHORT,server_08_15,10009,order_sent,Nested_Fixed_H4MA_M15Close_Room2R,fixed_h4ma_m15close_room2r,,,unknown,none,counter_nwave_pass,fixed_h4ma_m15close_room2r,1.16227,1.16482,1.15717,0.19,0.00255,2.00,255.0,1.72,510.0,3.43,1.16240,1.16207,1.16468,1,0.09,1.62,0.0943,14.0,128.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.16240,1.16468,1.16228,0.00000,0.00,1,,high_latest@2026.03.05 03:00=1.16468|low_latest@2026.03.05 00:00=1.16240|bos@2026.03.05 00:00=1.16240,0.00,1.65,0.00,1.16240,h1_last_higher_low,0.00,0.00,no_known_obstacle,none,ma_bias_pass,dow_bias_fail,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_true_bos_close,no_known_obstacle,0.00000,true,false,false,true,true,true,true,false,true,true,true,true
2026.03.05 12:19:59,order_blocked,EURUSD,SHORT,server_08_15,0,existing_position,Nested_Fixed_H4MA_M15Close_Room2R,fixed_h4ma_m15close_room2r,existing_position,existing_position,unknown,none,counter_nwave_pass,fixed_h4ma_m15close_room2r,1.16226,1.16483,1.15712,0.19,0.00257,2.00,257.0,1.71,514.0,3.43,1.16240,1.16232,1.16468,1,0.09,1.61,0.1000,15.0,136.00,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0,false,not_evaluated,,0.00,false,false,false,false,condition_factorial_candidate,not_evaluated,1.16240,1.16468,1.16228,0.00000,0.00,1,,high_latest@2026.03.05 03:00=1.16468|low_latest@2026.03.05 00:00=1.16240|bos@2026.03.05 00:00=1.16240,0.00,1.43,0.00,1.16240,h1_last_higher_low,0.00,0.00,no_known_obstacle,none,ma_bias_pass,dow_bias_pass,unknown,pullback_up,prev_extreme_break,counter_nwave_pass,last_higher_low,m15_true_bos_close,no_known_obstacle,0.00000,true,true,false,true,true,true,true,false,true,true,true,true
