time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor
2025.01.06 04:19:59,order_attempt,XAUUSD,LONG,server_00_07,0,,Nested_NWave_ContextQualityRouterV3,weak_breakout_clean_context,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,context_router_weak_clean_instant,2643.64,2638.44,2649.88,0.09,5.20,1.20,520.0,1.96,624.0,2.35,2643.00,2643.69,2638.62,8,0.24,1.89,0.0677,18.0,114.05,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,true,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.26,69.0,0.54,0.90,1.67,0.12,0.88,5,true,clean_context,h4_edge_pullback|neckline_tested_not_extreme|sl_atr_neutral|entry_distance_usable|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,5.00,true,false,false
2025.01.06 04:19:59,order_sent,XAUUSD,LONG,server_00_07,10009,order_sent,Nested_NWave_ContextQualityRouterV3,weak_breakout_clean_context,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,context_router_weak_clean_instant,2643.64,2638.44,2649.88,0.09,5.20,1.20,520.0,1.96,624.0,2.35,2643.00,2643.69,2638.62,8,0.24,1.89,0.0677,18.0,114.05,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,true,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.26,69.0,0.54,0.90,1.67,0.12,0.88,5,true,clean_context,h4_edge_pullback|neckline_tested_not_extreme|sl_atr_neutral|entry_distance_usable|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,5.00,true,false,false
2025.01.06 23:19:59,order_attempt,XAUUSD,LONG,server_16_23,0,,Nested_NWave_ContextQualityRouterV3,weak_breakout_clean_context,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,context_router_weak_clean_instant,2636.84,2633.04,2641.40,0.13,3.80,1.20,380.0,1.86,456.0,2.23,2635.47,2636.20,2633.22,3,0.67,1.77,0.0881,18.0,69.33,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,true,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.36,73.0,0.88,0.78,0.88,0.11,0.89,14,true,clean_context,h4_mid_pullback|neckline_tested_not_extreme|sl_atr_neutral|entry_distance_usable|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,7.00,true,false,false
2025.01.06 23:19:59,order_sent,XAUUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_ContextQualityRouterV3,weak_breakout_clean_context,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,context_router_weak_clean_instant,2636.84,2633.04,2641.40,0.13,3.80,1.20,380.0,1.86,456.0,2.23,2635.47,2636.20,2633.22,3,0.67,1.77,0.0881,18.0,69.33,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,true,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.36,73.0,0.88,0.78,0.88,0.11,0.89,14,true,clean_context,h4_mid_pullback|neckline_tested_not_extreme|sl_atr_neutral|entry_distance_usable|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,7.00,true,false,false
2025.01.14 12:04:59,order_attempt,GBPJPY,SHORT,server_08_15,0,,Nested_NWave_ContextQualityRouterV3,weak_breakout_clean_context,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,context_router_weak_clean_instant,192.368,192.790,191.862,0.18,0.422,1.20,422.0,1.84,506.0,2.20,192.429,192.328,192.752,3,0.27,1.67,0.1656,38.0,125.74,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,true,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.44,101.0,0.76,0.98,1.30,0.17,0.83,13,true,clean_context,h4_mid_pullback|neckline_tested_not_extreme|sl_atr_neutral|entry_distance_usable|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,7.00,true,false,false
2025.01.14 12:04:59,order_sent,GBPJPY,SHORT,server_08_15,10009,order_sent,Nested_NWave_ContextQualityRouterV3,weak_breakout_clean_context,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,context_router_weak_clean_instant,192.368,192.790,191.862,0.18,0.422,1.20,422.0,1.84,506.0,2.20,192.429,192.328,192.752,3,0.27,1.67,0.1656,38.0,125.74,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,true,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.44,101.0,0.76,0.98,1.30,0.17,0.83,13,true,clean_context,h4_mid_pullback|neckline_tested_not_extreme|sl_atr_neutral|entry_distance_usable|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,7.00,true,false,false
2025.01.14 12:19:59,order_blocked,GBPJPY,SHORT,server_08_15,0,existing_position,Nested_NWave_ContextQualityRouterV3,weak_breakout_clean_context,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,context_router_weak_clean_instant,192.341,192.790,191.802,0.17,0.449,1.20,449.0,1.93,539.0,2.31,192.429,192.254,192.752,4,0.38,1.76,0.1629,38.0,74.41,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,true,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.75,175.0,0.44,0.31,0.71,0.08,0.92,14,true,clean_context,h4_mid_pullback|neckline_tested_not_extreme|sl_atr_neutral|entry_distance_usable|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,7.00,true,false,false
2025.01.17 15:49:59,order_attempt,XAUUSD,LONG,server_08_15,0,,Nested_NWave_ContextQualityRouterV3,weak_breakout_clean_context,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,context_router_weak_clean_instant,2706.68,2703.85,2710.08,0.17,2.83,1.20,283.0,0.94,340.0,1.13,2707.09,2708.62,2704.03,8,0.14,0.88,0.0597,18.0,68.39,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,true,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.51,153.0,0.18,0.23,1.28,0.08,0.92,10,true,clean_context,h4_mid_pullback|neckline_tested_not_extreme|sl_atr_compact|entry_distance_usable|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,8.00,true,false,false
2025.01.17 15:49:59,order_sent,XAUUSD,LONG,server_08_15,10009,order_sent,Nested_NWave_ContextQualityRouterV3,weak_breakout_clean_context,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,context_router_weak_clean_instant,2706.68,2703.85,2710.08,0.17,2.83,1.20,283.0,0.94,340.0,1.13,2707.09,2708.62,2704.03,8,0.14,0.88,0.0597,18.0,68.39,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,true,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.51,153.0,0.18,0.23,1.28,0.08,0.92,10,true,clean_context,h4_mid_pullback|neckline_tested_not_extreme|sl_atr_compact|entry_distance_usable|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,8.00,true,false,false
2025.01.17 16:19:59,order_attempt,XAUUSD,LONG,server_16_23,0,,Nested_NWave_ContextQualityRouterV3,weak_breakout_clean_context,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,context_router_weak_clean_instant,2706.66,2703.85,2710.03,0.17,2.81,1.20,281.0,0.87,337.0,1.04,2707.09,2707.51,2704.03,10,0.13,0.81,0.0557,18.0,114.25,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,true,weak_breakout,route_to_retest_confirmation,true,false,true,false,0.13,42.0,0.68,0.86,1.26,0.03,0.97,12,true,clean_context,h4_mid_pullback|neckline_tested_not_extreme|sl_atr_compact|entry_distance_usable|directional_close_ok|body_atr_usable|wick_ok|right_side_room_ok,8.00,true,false,false
