time,symbol,direction,event,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,structure_stage_fail_reason,execution_block_reason,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,strategy_name
2025.01.06 21:04:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.085 range_atr=5.29 vol=high,LL_LH,-0.82,0.0855,high,true,,100.00,7.26,2.82,0,,2633.49,2638.73,2625.63,0.09,5.24,1.50,,,,0.0970,0.2000,true,false,18.0,1.86,DowFractal_ThirdWave_Regime
2025.01.06 21:04:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.085 range_atr=5.29 vol=high,LL_LH,-0.82,0.0855,high,true,,100.00,7.26,2.82,10009,order_sent,2633.49,2638.73,2625.63,0.09,5.24,1.50,,,,0.0970,0.2000,true,false,18.0,1.86,DowFractal_ThirdWave_Regime
2025.01.06 21:09:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.085 range_atr=5.29 vol=high,LL_LH,-0.82,0.0855,high,true,,100.00,7.26,2.14,0,max_positions,2634.74,2638.73,2628.76,0.12,3.99,1.50,max_positions,,max_positions,0.0963,0.2000,true,false,18.0,1.87,DowFractal_ThirdWave_Regime
2025.01.10 18:24:59,EURUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.161 range_atr=5.73 vol=high,LL_LH,-0.00031,0.1608,high,true,,100.00,2.94,4.88,0,,1.02339,1.02793,1.01658,0.10,0.00454,1.50,,,,0.1934,0.2000,true,false,18.0,0.00093,DowFractal_ThirdWave_Regime
2025.01.10 18:24:59,EURUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.161 range_atr=5.73 vol=high,LL_LH,-0.00031,0.1608,high,true,,100.00,2.94,4.88,10009,order_sent,1.02339,1.02793,1.01658,0.10,0.00454,1.50,,,,0.1934,0.2000,true,false,18.0,0.00093,DowFractal_ThirdWave_Regime
2025.01.14 15:29:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.155 range_atr=8.24 vol=normal,LL_LH,-0.77,0.1548,normal,true,,100.00,5.69,2.39,0,max_positions,2667.20,2671.72,2660.42,0.11,4.52,1.50,max_positions,,max_positions,0.0953,0.2000,true,false,18.0,1.89,DowFractal_ThirdWave_Regime
2025.01.14 15:49:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.155 range_atr=8.24 vol=normal,LL_LH,-0.77,0.1548,normal,true,,100.00,4.21,1.57,0,max_positions,2667.22,2671.72,2660.47,0.11,4.50,1.50,max_positions,,max_positions,0.0626,0.2000,true,false,18.0,2.87,DowFractal_ThirdWave_Regime
2025.01.30 16:54:59,EURJPY,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.470 range_atr=6.70 vol=normal,LL_LH,-0.158,0.4697,normal,true,,75.00,1.29,2.42,0,,160.668,161.107,160.010,0.17,0.439,1.50,,,,0.1656,0.2000,true,false,30.0,0.181,DowFractal_ThirdWave_Regime
2025.01.30 16:54:59,EURJPY,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.470 range_atr=6.70 vol=normal,LL_LH,-0.158,0.4697,normal,true,,75.00,1.29,2.42,10009,order_sent,160.668,161.107,160.010,0.17,0.439,1.50,,,,0.1656,0.2000,true,false,30.0,0.181,DowFractal_ThirdWave_Regime
2025.02.05 10:49:59,USDJPY,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.856 range_atr=9.67 vol=normal,LL_LH,-0.234,0.8560,normal,true,,100.00,1.57,2.91,0,,153.027,153.357,152.532,0.23,0.330,1.50,,,,0.1674,0.2000,true,false,19.0,0.113,DowFractal_ThirdWave_Regime
2025.02.05 10:49:59,USDJPY,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.856 range_atr=9.67 vol=normal,LL_LH,-0.234,0.8560,normal,true,,100.00,1.57,2.91,10009,order_sent,153.027,153.357,152.532,0.23,0.330,1.50,,,,0.1674,0.2000,true,false,19.0,0.113,DowFractal_ThirdWave_Regime
2025.02.05 11:00:00,USDJPY,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.856 range_atr=9.67 vol=normal,LL_LH,-0.234,0.8560,normal,true,,100.00,1.57,2.90,0,max_positions,153.045,153.356,152.579,0.24,0.311,1.50,max_positions,,max_positions,0.1678,0.2000,true,false,18.0,0.107,DowFractal_ThirdWave_Regime
2025.02.07 18:34:59,USDJPY,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.330 range_atr=6.11 vol=normal,LL_LH,-0.105,0.3300,normal,true,,100.00,2.68,3.93,0,,151.126,151.771,150.159,0.11,0.645,1.50,,,,0.0976,0.2000,true,false,16.0,0.164,DowFractal_ThirdWave_Regime
2025.02.07 18:34:59,USDJPY,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.330 range_atr=6.11 vol=normal,LL_LH,-0.105,0.3300,normal,true,,100.00,2.68,3.93,10009,order_sent,151.126,151.771,150.159,0.11,0.645,1.50,,,,0.0976,0.2000,true,false,16.0,0.164,DowFractal_ThirdWave_Regime
2025.02.07 18:49:59,USDJPY,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.330 range_atr=6.11 vol=normal,LL_LH,-0.105,0.3300,normal,true,,100.00,2.61,3.81,0,max_positions,151.174,151.773,150.276,0.12,0.599,1.50,max_positions,,max_positions,0.1144,0.2000,true,false,18.0,0.157,DowFractal_ThirdWave_Regime
2025.02.26 06:04:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.152 range_atr=6.11 vol=normal,LL_LH,-1.69,0.1517,normal,true,,100.00,8.38,4.23,0,,2916.64,2923.35,2906.58,0.07,6.71,1.50,,,,0.1135,0.2000,true,false,18.0,1.59,DowFractal_ThirdWave_Regime
2025.02.26 06:04:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.152 range_atr=6.11 vol=normal,LL_LH,-1.69,0.1517,normal,true,,100.00,8.38,4.23,10009,order_sent,2916.64,2923.35,2906.58,0.07,6.71,1.50,,,,0.1135,0.2000,true,false,18.0,1.59,DowFractal_ThirdWave_Regime
2025.02.26 06:09:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.152 range_atr=6.11 vol=normal,LL_LH,-1.69,0.1517,normal,true,,100.00,8.38,4.02,0,max_positions,2917.64,2923.35,2909.08,0.08,5.71,1.50,max_positions,,max_positions,0.1266,0.2000,true,false,18.0,1.42,DowFractal_ThirdWave_Regime
2025.02.26 06:24:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.152 range_atr=6.11 vol=normal,LL_LH,-1.69,0.1517,normal,true,,100.00,8.20,5.46,0,max_positions,2914.44,2923.35,2901.08,0.05,8.91,1.50,max_positions,,max_positions,0.1102,0.2000,true,false,18.0,1.63,DowFractal_ThirdWave_Regime
2025.02.26 10:24:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.268 range_atr=8.48 vol=normal,LL_LH,-2.15,0.2677,normal,true,,75.00,7.82,4.05,0,,2912.19,2921.31,2898.51,0.05,9.12,1.50,,,,0.0798,0.2000,true,false,18.0,2.25,DowFractal_ThirdWave_Regime
2025.02.26 10:24:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.268 range_atr=8.48 vol=normal,LL_LH,-2.15,0.2677,normal,true,,75.00,7.82,4.05,10009,order_sent,2912.19,2921.31,2898.51,0.05,9.12,1.50,,,,0.0798,0.2000,true,false,18.0,2.25,DowFractal_ThirdWave_Regime
2025.02.26 10:34:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.268 range_atr=8.48 vol=normal,LL_LH,-2.15,0.2677,normal,true,,75.00,6.74,3.11,0,max_positions,2910.83,2917.75,2900.45,0.07,6.92,1.50,max_positions,,max_positions,0.0810,0.2000,true,false,18.0,2.22,DowFractal_ThirdWave_Regime
2025.02.26 10:39:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.268 range_atr=8.48 vol=normal,LL_LH,-2.15,0.2677,normal,true,,75.00,6.74,3.01,0,max_positions,2910.96,2917.75,2900.78,0.07,6.79,1.50,max_positions,,max_positions,0.0797,0.2000,true,false,18.0,2.26,DowFractal_ThirdWave_Regime
2025.02.26 11:49:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.293 range_atr=9.01 vol=normal,LL_LH,-2.21,0.2930,normal,true,,100.00,7.87,2.65,0,max_positions,2914.20,2919.24,2906.64,0.09,5.04,1.50,max_positions,,max_positions,0.0946,0.2000,true,false,18.0,1.90,DowFractal_ThirdWave_Regime
2025.02.26 11:59:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.293 range_atr=9.01 vol=normal,LL_LH,-2.21,0.2930,normal,true,,100.00,7.87,3.38,0,max_positions,2913.06,2919.24,2903.79,0.08,6.18,1.50,max_positions,,max_positions,0.0984,0.2000,true,false,18.0,1.83,DowFractal_ThirdWave_Regime
2025.02.26 20:54:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.438 range_atr=7.84 vol=normal,LL_LH,-3.66,0.4383,normal,true,,100.00,6.17,2.14,0,,2913.31,2916.39,2908.69,0.16,3.08,1.50,,,,0.1252,0.2000,true,false,18.0,1.44,DowFractal_ThirdWave_Regime
2025.02.26 20:54:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.438 range_atr=7.84 vol=normal,LL_LH,-3.66,0.4383,normal,true,,100.00,6.17,2.14,10009,order_sent,2913.31,2916.39,2908.69,0.16,3.08,1.50,,,,0.1252,0.2000,true,false,18.0,1.44,DowFractal_ThirdWave_Regime
2025.02.27 16:45:00,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.552 range_atr=7.52 vol=normal,LL_LH,-4.96,0.5518,normal,true,,100.00,2.80,2.37,0,,2881.82,2892.40,2865.95,0.04,10.58,1.50,,,,0.0403,0.2000,true,false,18.0,4.46,DowFractal_ThirdWave_Regime
2025.02.27 16:45:00,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.552 range_atr=7.52 vol=normal,LL_LH,-4.96,0.5518,normal,true,,100.00,2.80,2.37,10009,order_sent,2881.82,2892.40,2865.95,0.04,10.58,1.50,,,,0.0403,0.2000,true,false,18.0,4.46,DowFractal_ThirdWave_Regime
2025.02.27 21:40:00,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.542 range_atr=5.99 vol=normal,LL_LH,-5.65,0.5424,normal,true,,100.00,5.16,3.89,0,max_positions,2879.84,2887.08,2868.98,0.06,7.24,1.50,max_positions,,max_positions,0.0966,0.2000,true,false,18.0,1.86,DowFractal_ThirdWave_Regime
2025.02.28 01:29:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.351 range_atr=6.11 vol=normal,LL_LH,-3.58,0.3514,normal,true,,75.00,3.12,2.44,0,max_positions,2875.30,2878.11,2871.09,0.18,2.81,1.50,max_positions,,max_positions,0.1563,0.2000,true,false,18.0,1.15,DowFractal_ThirdWave_Regime
2025.02.28 01:34:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.351 range_atr=6.11 vol=normal,LL_LH,-3.58,0.3514,normal,true,,100.00,3.10,1.84,0,max_positions,2875.96,2878.11,2872.74,0.23,2.15,1.50,max_positions,,max_positions,0.1543,0.2000,true,false,18.0,1.17,DowFractal_ThirdWave_Regime
2025.02.28 02:14:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.329 range_atr=6.47 vol=normal,LL_LH,-3.17,0.3291,normal,true,,100.00,3.41,2.81,0,max_positions,2875.44,2878.51,2870.84,0.16,3.07,1.50,max_positions,,max_positions,0.1645,0.2000,true,false,18.0,1.09,DowFractal_ThirdWave_Regime
2025.02.28 09:19:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.737 range_atr=8.90 vol=normal,LL_LH,-5.31,0.7369,normal,true,,100.00,2.92,3.30,0,,2861.72,2867.19,2853.52,0.09,5.47,1.50,,,,0.1085,0.2000,true,false,18.0,1.66,DowFractal_ThirdWave_Regime
2025.02.28 09:19:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.737 range_atr=8.90 vol=normal,LL_LH,-5.31,0.7369,normal,true,,100.00,2.92,3.30,10009,order_sent,2861.72,2867.19,2853.52,0.09,5.47,1.50,,,,0.1085,0.2000,true,false,18.0,1.66,DowFractal_ThirdWave_Regime
2025.02.28 14:40:00,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.750 range_atr=9.79 vol=normal,LL_LH,-5.35,0.7501,normal,true,,100.00,4.35,3.72,0,,2858.76,2865.06,2849.31,0.08,6.30,1.50,,,,0.1063,0.2000,true,false,18.0,1.69,DowFractal_ThirdWave_Regime
2025.02.28 14:40:00,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.750 range_atr=9.79 vol=normal,LL_LH,-5.35,0.7501,normal,true,,100.00,4.35,3.72,10009,order_sent,2858.76,2865.06,2849.31,0.08,6.30,1.50,,,,0.1063,0.2000,true,false,18.0,1.69,DowFractal_ThirdWave_Regime
2025.02.28 19:39:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.697 range_atr=9.20 vol=normal,LL_LH,-6.68,0.6969,normal,true,,100.00,0.47,3.05,0,,2846.53,2854.21,2835.01,0.06,7.68,1.50,,,,0.0714,0.2000,true,false,18.0,2.52,DowFractal_ThirdWave_Regime
2025.02.28 19:39:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.697 range_atr=9.20 vol=normal,LL_LH,-6.68,0.6969,normal,true,,100.00,0.47,3.05,10009,order_sent,2846.53,2854.21,2835.01,0.06,7.68,1.50,,,,0.0714,0.2000,true,false,18.0,2.52,DowFractal_ThirdWave_Regime
2025.02.28 20:09:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.725 range_atr=9.60 vol=normal,LL_LH,-6.66,0.7254,normal,true,,100.00,3.90,5.46,0,max_positions,2843.18,2854.17,2826.70,0.04,10.99,1.50,max_positions,,max_positions,0.0894,0.2000,true,false,18.0,2.01,DowFractal_ThirdWave_Regime
2025.02.28 20:14:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.725 range_atr=9.60 vol=normal,LL_LH,-6.66,0.7254,normal,true,,100.00,3.90,5.71,0,max_positions,2843.06,2854.17,2826.40,0.04,11.11,1.50,max_positions,,max_positions,0.0924,0.2000,true,false,18.0,1.95,DowFractal_ThirdWave_Regime
2025.02.28 20:19:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.725 range_atr=9.60 vol=normal,LL_LH,-6.66,0.7254,normal,true,,75.00,4.21,4.65,0,max_positions,2845.52,2854.15,2832.58,0.05,8.63,1.50,max_positions,,max_positions,0.0970,0.2000,true,false,18.0,1.86,DowFractal_ThirdWave_Regime
2025.02.28 20:34:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.725 range_atr=9.60 vol=normal,LL_LH,-6.66,0.7254,normal,true,,100.00,4.13,4.40,0,max_positions,2843.12,2854.16,2826.56,0.04,11.04,1.50,max_positions,,max_positions,0.0718,0.2000,true,false,18.0,2.51,DowFractal_ThirdWave_Regime
2025.03.04 12:34:59,USDJPY,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.138 range_atr=5.98 vol=normal,LL_LH,-0.062,0.1379,normal,true,,100.00,1.91,2.46,0,,148.814,149.083,148.411,0.28,0.269,1.50,,,,0.1374,0.2000,true,false,15.0,0.109,DowFractal_ThirdWave_Regime
2025.03.04 12:34:59,USDJPY,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.138 range_atr=5.98 vol=normal,LL_LH,-0.062,0.1379,normal,true,,100.00,1.91,2.46,10009,order_sent,148.814,149.083,148.411,0.28,0.269,1.50,,,,0.1374,0.2000,true,false,15.0,0.109,DowFractal_ThirdWave_Regime
2025.03.04 12:39:59,USDJPY,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.138 range_atr=5.98 vol=normal,LL_LH,-0.062,0.1379,normal,true,,100.00,1.91,2.87,0,max_positions,148.785,149.088,148.331,0.25,0.303,1.50,max_positions,,max_positions,0.1896,0.2000,true,false,20.0,0.106,DowFractal_ThirdWave_Regime
2025.03.04 12:44:59,USDJPY,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.138 range_atr=5.98 vol=normal,LL_LH,-0.062,0.1379,normal,true,,100.00,1.91,3.12,0,max_positions,148.770,149.088,148.293,0.24,0.318,1.50,max_positions,,max_positions,0.1964,0.2000,true,false,20.0,0.102,DowFractal_ThirdWave_Regime
2025.03.04 12:49:59,USDJPY,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.138 range_atr=5.98 vol=normal,LL_LH,-0.062,0.1379,normal,true,,100.00,2.03,2.53,0,max_positions,148.835,149.087,148.457,0.30,0.252,1.50,max_positions,,max_positions,0.1910,0.2000,true,false,19.0,0.100,DowFractal_ThirdWave_Regime
2025.03.04 17:24:59,USDJPY,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.498 range_atr=7.81 vol=normal,LL_LH,-0.204,0.4975,normal,true,,100.00,2.61,2.73,0,,148.240,148.716,147.526,0.16,0.476,1.50,,,,0.0861,0.2000,true,false,15.0,0.174,DowFractal_ThirdWave_Regime
2025.03.04 17:24:59,USDJPY,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.498 range_atr=7.81 vol=normal,LL_LH,-0.204,0.4975,normal,true,,100.00,2.61,2.73,10009,order_sent,148.240,148.716,147.526,0.16,0.476,1.50,,,,0.0861,0.2000,true,false,15.0,0.174,DowFractal_ThirdWave_Regime
2025.03.06 21:09:59,USDJPY,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.135 range_atr=7.42 vol=normal,LL_LH,-0.052,0.1347,normal,true,,100.00,2.98,2.75,0,,147.701,147.970,147.298,0.28,0.269,1.50,,,,0.1842,0.2000,true,false,18.0,0.098,DowFractal_ThirdWave_Regime
