time,event,symbol,direction,entry_price,sl,tp,result_R,profit,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,wave_audit_label,wave_audit_reason,strategy_name
2025.08.21 10:19:59,order_sent,XAUUSD,LONG,3337.63,3334.07,3342.97,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3320.90,3352.22,3311.52,3350.18,HH_HL,22,0.53,4.20,PERIOD_M15,3320.90,3352.22,3334.26,57.34,7.86,4,false,3334.26,2.10,10.76,PERIOD_M5,3337.93,3338.65,1,0.64,102.0,unclear,100.00,2.22,3.56,1.50,0.1184,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.21 12:54:59,final_entry_candidate,XAUUSD,LONG,3340.39,3337.58,3344.61,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3334.26,3352.22,3320.90,3350.18,HH_HL,11,0.23,4.23,PERIOD_M15,3334.26,3352.22,3337.77,80.46,5.46,4,false,3337.77,1.96,14.59,PERIOD_M5,3340.62,3340.77,1,0.28,38.0,acceptable,100.00,2.10,2.81,1.50,0.1418,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.21 12:54:59,order_blocked,XAUUSD,LONG,3340.39,3337.58,3344.61,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3334.26,3352.22,3320.90,3350.18,HH_HL,11,0.23,4.23,PERIOD_M15,3334.26,3352.22,3337.77,80.46,5.46,4,false,3337.77,1.96,14.59,PERIOD_M5,3340.62,3340.77,1,0.28,38.0,acceptable,100.00,2.10,2.81,1.50,0.1418,,existing_position,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.21 13:04:59,final_entry_candidate,XAUUSD,LONG,3340.39,3337.58,3344.61,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3334.26,3352.22,3320.90,3350.18,HH_HL,12,0.26,4.29,PERIOD_M15,3334.26,3352.22,3337.77,80.46,5.68,5,false,3337.77,1.85,14.59,PERIOD_M5,3340.62,3340.70,1,0.22,31.0,early,100.00,1.98,2.81,1.50,0.1340,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.21 13:04:59,order_blocked,XAUUSD,LONG,3340.39,3337.58,3344.61,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3334.26,3352.22,3320.90,3350.18,HH_HL,12,0.26,4.29,PERIOD_M15,3334.26,3352.22,3337.77,80.46,5.68,5,false,3337.77,1.85,14.59,PERIOD_M5,3340.62,3340.70,1,0.22,31.0,early,100.00,1.98,2.81,1.50,0.1340,,existing_position,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.22 01:34:59,execution_block_candidate,XAUUSD,LONG,3340.50,3337.68,3344.73,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,3336.58,3348.11,3325.26,3342.14,HH_HL,7,1.19,6.98,PERIOD_M15,3336.58,3348.11,3337.87,88.81,6.92,3,false,3337.87,3.21,22.81,PERIOD_M5,3340.07,3340.30,1,0.24,20.0,early,100.00,3.44,2.82,1.50,0.2319,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.22 01:39:56,execution_block_candidate,XAUUSD,LONG,3340.31,3337.68,3344.26,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,3336.58,3348.11,3325.26,3342.14,HH_HL,7,1.19,6.98,PERIOD_M15,3336.58,3348.11,3337.87,88.81,6.92,3,false,3337.87,2.93,21.16,PERIOD_M5,3340.07,3340.31,1,0.00,0.0,early,75.00,3.16,2.63,1.50,0.2283,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.22 11:04:59,execution_block_candidate,USDJPY,LONG,148.592,148.388,148.898,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,148.272,148.771,148.193,148.400,HH_HL,8,0.111,0.164,PERIOD_M15,148.272,148.771,148.403,73.75,3.96,3,false,148.403,3.77,37.88,PERIOD_M5,148.548,148.598,1,0.12,6.0,early,100.00,4.07,0.204,1.50,0.2991,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.22 13:04:59,execution_block_candidate,EURUSD,SHORT,1.15969,1.16035,1.15870,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.15822,1.16159,1.16007,1.16621,LL_LH,10,-0.00044,0.00093,PERIOD_M15,1.16159,1.15822,1.16017,57.86,3.27,4,false,1.16017,1.53,14.24,PERIOD_M5,1.15959,1.15957,1,0.38,12.0,acceptable,100.00,2.11,0.00066,1.50,0.5753,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.22 13:24:59,execution_block_candidate,EURUSD,SHORT,1.15952,1.16035,1.15828,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.15822,1.16159,1.16007,1.16621,LL_LH,10,-0.00044,0.00093,PERIOD_M15,1.16159,1.15822,1.16017,57.86,3.43,5,false,1.16017,2.15,19.29,PERIOD_M5,1.15945,1.15941,1,0.36,11.0,acceptable,100.00,2.75,0.00083,1.50,0.5957,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.22 14:34:59,execution_block_candidate,GBPUSD,SHORT,1.34113,1.34203,1.33978,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.33896,1.34224,1.34044,1.34819,LL_LH,10,-0.00082,0.00097,PERIOD_M15,1.34224,1.33896,1.34183,87.50,5.00,9,false,1.34183,2.00,21.34,PERIOD_M5,1.34097,1.34093,1,0.57,20.0,acceptable,100.00,2.58,0.00090,1.50,0.5726,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.25 09:24:59,execution_block_candidate,EURJPY,LONG,172.415,172.282,172.615,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,172.051,172.564,171.814,172.266,HH_HL,9,0.075,0.161,PERIOD_M15,172.051,172.564,172.312,49.12,3.51,6,false,172.312,2.09,20.08,PERIOD_M5,172.410,172.425,1,0.20,10.0,early,100.00,2.70,0.133,1.50,0.6087,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.25 13:49:59,execution_block_candidate,AUDJPY,LONG,95.681,95.539,95.894,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,95.380,95.620,95.146,95.544,HH_HL,10,0.092,0.138,PERIOD_M15,95.380,95.620,95.567,22.08,0.76,4,false,95.567,3.95,47.50,PERIOD_M5,95.667,95.669,1,0.42,12.0,acceptable,100.00,4.92,0.142,1.50,0.9703,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.25 14:39:59,final_entry_candidate,XAUUSD,LONG,3369.71,3364.91,3376.91,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3363.06,3369.80,3359.76,3368.04,HH_HL,6,2.69,4.67,PERIOD_M15,3363.06,3369.80,3365.10,69.73,2.15,5,false,3365.10,3.17,68.40,PERIOD_M5,3368.32,3369.51,1,0.14,20.0,early,100.00,3.30,4.80,1.50,0.1305,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.25 14:39:59,order_attempt,XAUUSD,LONG,3369.71,3364.91,3376.91,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3363.06,3369.80,3359.76,3368.04,HH_HL,6,2.69,4.67,PERIOD_M15,3363.06,3369.80,3365.10,69.73,2.15,5,false,3365.10,3.17,68.40,PERIOD_M5,3368.32,3369.51,1,0.14,20.0,early,100.00,3.30,4.80,1.50,0.1305,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.25 14:39:59,order_sent,XAUUSD,LONG,3369.71,3364.91,3376.91,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3363.06,3369.80,3359.76,3368.04,HH_HL,6,2.69,4.67,PERIOD_M15,3363.06,3369.80,3365.10,69.73,2.15,5,false,3365.10,3.17,68.40,PERIOD_M5,3368.32,3369.51,1,0.14,20.0,early,100.00,3.30,4.80,1.50,0.1305,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.26 10:54:59,final_entry_candidate,XAUUSD,LONG,3376.71,3372.23,3383.43,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3369.84,3386.43,3351.30,3376.25,HH_HL,7,3.85,8.02,PERIOD_M15,3369.84,3386.43,3372.43,84.39,3.62,6,false,3372.43,1.59,25.80,PERIOD_M5,3377.68,3377.70,1,0.37,99.0,acceptable,75.00,1.67,4.48,1.50,0.0745,,,true,,unclear,mixed_audit_conditions,DowFractal_ThirdWave_Regime
2025.08.26 10:54:59,order_attempt,XAUUSD,LONG,3376.71,3372.23,3383.43,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3369.84,3386.43,3351.30,3376.25,HH_HL,7,3.85,8.02,PERIOD_M15,3369.84,3386.43,3372.43,84.39,3.62,6,false,3372.43,1.59,25.80,PERIOD_M5,3377.68,3377.70,1,0.37,99.0,acceptable,75.00,1.67,4.48,1.50,0.0745,,,true,,unclear,mixed_audit_conditions,DowFractal_ThirdWave_Regime
2025.08.26 10:54:59,order_sent,XAUUSD,LONG,3376.71,3372.23,3383.43,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3369.84,3386.43,3351.30,3376.25,HH_HL,7,3.85,8.02,PERIOD_M15,3369.84,3386.43,3372.43,84.39,3.62,6,false,3372.43,1.59,25.80,PERIOD_M5,3377.68,3377.70,1,0.37,99.0,acceptable,75.00,1.67,4.48,1.50,0.0745,,,true,,unclear,mixed_audit_conditions,DowFractal_ThirdWave_Regime
2025.08.27 04:44:59,execution_block_candidate,EURUSD,SHORT,1.16352,1.16429,1.16237,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,1.16326,1.16469,1.16364,1.16645,LL_LH,5,-0.00079,0.00131,PERIOD_M15,1.16469,1.16326,1.16411,59.44,2.32,5,false,1.16411,2.26,41.26,PERIOD_M5,1.16328,1.16322,1,1.15,30.0,late,100.00,2.95,0.00077,1.50,0.6885,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.27 14:09:59,execution_block_candidate,EURJPY,SHORT,171.494,171.624,171.299,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,171.240,171.896,171.479,172.106,LL_LH,8,-0.085,0.164,PERIOD_M15,171.896,171.240,171.594,53.96,3.01,4,false,171.594,1.85,15.24,PERIOD_M5,171.496,171.493,1,0.02,1.0,early,100.00,2.40,0.130,1.50,0.5541,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.27 14:09:59,execution_block_candidate,EURUSD,SHORT,1.15807,1.15960,1.15578,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.15762,1.16469,1.16114,1.16645,LL_LH,13,-0.00108,0.00119,PERIOD_M15,1.16469,1.15762,1.15942,25.46,2.53,6,false,1.15942,3.75,19.09,PERIOD_M5,1.15805,1.15762,1,1.25,45.0,late,75.00,4.25,0.00153,1.50,0.5000,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.27 14:49:59,execution_block_candidate,EURUSD,SHORT,1.15849,1.15960,1.15683,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.15762,1.16469,1.16114,1.16645,LL_LH,13,-0.00108,0.00119,PERIOD_M15,1.16469,1.15762,1.15942,25.46,2.63,9,false,1.15942,2.21,13.15,PERIOD_M5,1.15816,1.15797,1,1.24,52.0,late,100.00,2.64,0.00111,1.50,0.4286,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.27 15:59:59,execution_block_candidate,EURJPY,SHORT,171.548,171.624,171.434,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,171.240,171.896,171.479,172.106,LL_LH,9,-0.084,0.165,PERIOD_M15,171.896,171.240,171.594,53.96,3.51,11,false,171.594,0.75,7.01,PERIOD_M5,171.583,171.562,1,0.23,14.0,early,75.00,1.24,0.076,1.50,0.4884,,spread_guard,true,,third_wave_initial,clean_pullback_and_near_reclaim,DowFractal_ThirdWave_Regime
2025.08.27 17:19:59,execution_block_candidate,EURJPY,SHORT,171.540,171.717,171.275,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,171.240,171.896,171.479,172.106,LL_LH,11,-0.075,0.179,PERIOD_M15,171.896,171.240,171.687,68.14,3.69,7,false,171.687,2.07,22.41,PERIOD_M5,171.561,171.546,1,0.08,6.0,early,75.00,2.50,0.177,1.50,0.4234,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.27 17:24:59,execution_block_candidate,EURJPY,SHORT,171.452,171.717,171.055,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,171.240,171.896,171.479,172.106,LL_LH,11,-0.075,0.179,PERIOD_M15,171.896,171.240,171.687,68.14,3.69,7,false,171.687,3.31,35.82,PERIOD_M5,171.561,171.540,1,1.24,88.0,late,100.00,3.73,0.265,1.50,0.4225,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.27 19:15:00,execution_block_candidate,GBPJPY,LONG,199.088,198.871,199.414,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,198.765,199.173,198.652,199.009,HH_HL,5,0.003,0.179,PERIOD_M15,198.765,199.173,198.911,64.22,2.13,6,false,198.911,3.91,43.38,PERIOD_M5,198.991,199.007,1,1.79,81.0,late,100.00,4.79,0.217,1.50,0.8833,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.27 19:24:59,execution_block_candidate,GBPJPY,LONG,199.090,198.857,199.440,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,198.765,199.173,198.652,199.009,HH_HL,5,0.003,0.179,PERIOD_M15,198.765,199.173,198.895,68.14,2.29,3,false,198.895,4.40,47.79,PERIOD_M5,198.991,199.072,1,0.41,18.0,acceptable,100.00,5.26,0.233,1.50,0.8581,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 09:09:59,execution_block_candidate,USDJPY,SHORT,147.079,147.217,146.872,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,147.071,147.474,147.196,147.511,LL_LH,6,-0.032,0.175,PERIOD_M15,147.474,147.071,147.202,32.51,1.66,4,false,147.202,2.35,30.52,PERIOD_M5,147.076,147.050,1,0.55,29.0,acceptable,100.00,2.64,0.138,1.50,0.2869,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 14:09:59,execution_block_candidate,EURJPY,SHORT,171.361,171.465,171.205,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,171.105,171.603,171.342,171.737,LL_LH,5,-0.032,0.211,PERIOD_M15,171.603,171.105,171.435,66.27,3.95,11,false,171.435,1.18,14.86,PERIOD_M5,171.458,171.362,1,0.02,1.0,early,75.00,1.66,0.104,1.50,0.4795,,spread_guard,true,,third_wave_initial,clean_pullback_and_near_reclaim,DowFractal_ThirdWave_Regime
2025.08.28 15:34:59,execution_block_candidate,GBPJPY,SHORT,198.554,198.683,198.361,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,198.536,198.959,198.666,199.122,LL_LH,6,-0.017,0.237,PERIOD_M15,198.959,198.536,198.645,25.77,0.99,3,false,198.645,1.37,21.51,PERIOD_M5,198.449,198.439,1,1.73,115.0,late,100.00,1.95,0.129,1.50,0.5733,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 16:34:59,execution_block_candidate,GBPJPY,SHORT,198.537,198.683,198.318,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,198.536,198.796,198.666,198.959,LL_LH,7,-0.018,0.239,PERIOD_M15,198.796,198.536,198.645,41.92,0.80,7,false,198.645,1.21,41.54,PERIOD_M5,198.567,198.564,1,0.30,27.0,acceptable,75.00,1.64,0.146,1.50,0.4259,,spread_guard,true,,third_wave_initial,clean_pullback_and_near_reclaim,DowFractal_ThirdWave_Regime
2025.08.28 16:39:59,execution_block_candidate,GBPJPY,SHORT,198.573,198.683,198.408,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,198.536,198.796,198.666,198.959,LL_LH,7,-0.018,0.239,PERIOD_M15,198.796,198.536,198.645,41.92,0.80,7,false,198.645,0.81,27.69,PERIOD_M5,198.567,198.537,1,0.40,36.0,acceptable,100.00,1.23,0.110,1.50,0.4266,,spread_guard,true,,third_wave_middle,valid_but_not_initial,DowFractal_ThirdWave_Regime
2025.08.28 16:59:59,final_entry_candidate,USDJPY,SHORT,147.086,147.176,146.951,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.993,147.395,147.071,147.474,LL_LH,7,-0.058,0.206,PERIOD_M15,147.395,146.993,147.161,41.79,1.23,15,false,147.161,0.77,18.66,PERIOD_M5,147.093,147.051,1,0.36,35.0,acceptable,75.00,0.93,0.090,1.50,0.1549,,,true,,third_wave_middle,valid_but_not_initial,DowFractal_ThirdWave_Regime
2025.08.28 16:59:59,order_attempt,USDJPY,SHORT,147.086,147.176,146.951,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.993,147.395,147.071,147.474,LL_LH,7,-0.058,0.206,PERIOD_M15,147.395,146.993,147.161,41.79,1.23,15,false,147.161,0.77,18.66,PERIOD_M5,147.093,147.051,1,0.36,35.0,acceptable,75.00,0.93,0.090,1.50,0.1549,,,true,,third_wave_middle,valid_but_not_initial,DowFractal_ThirdWave_Regime
2025.08.28 16:59:59,order_sent,USDJPY,SHORT,147.086,147.176,146.951,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.993,147.395,147.071,147.474,LL_LH,7,-0.058,0.206,PERIOD_M15,147.395,146.993,147.161,41.79,1.23,15,false,147.161,0.77,18.66,PERIOD_M5,147.093,147.051,1,0.36,35.0,acceptable,75.00,0.93,0.090,1.50,0.1549,,,true,,third_wave_middle,valid_but_not_initial,DowFractal_ThirdWave_Regime
2025.08.28 17:19:59,final_entry_candidate,USDJPY,SHORT,146.959,147.241,146.536,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.799,147.395,146.993,147.474,LL_LH,7,-0.053,0.212,PERIOD_M15,147.395,146.799,147.226,71.64,3.09,3,false,147.226,3.19,44.80,PERIOD_M5,147.019,147.009,1,0.60,50.0,acceptable,100.00,3.37,0.282,1.50,0.1795,,,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 17:19:59,order_blocked,USDJPY,SHORT,146.959,147.241,146.536,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.799,147.395,146.993,147.474,LL_LH,7,-0.053,0.212,PERIOD_M15,147.395,146.799,147.226,71.64,3.09,3,false,147.226,3.19,44.80,PERIOD_M5,147.019,147.009,1,0.60,50.0,acceptable,100.00,3.37,0.282,1.50,0.1795,,existing_position,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 19:14:59,execution_block_candidate,USDJPY,SHORT,146.910,147.079,146.657,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.799,147.226,146.993,147.395,LL_LH,5,-0.052,0.205,PERIOD_M15,147.226,146.799,147.064,62.06,1.90,4,false,147.064,3.26,36.07,PERIOD_M5,146.943,146.927,1,0.36,17.0,acceptable,100.00,3.58,0.169,1.50,0.3177,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 19:14:59,execution_block_candidate,GBPUSD,LONG,1.35205,1.35021,1.35481,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.34882,1.35254,1.34822,1.35124,HH_HL,6,0.00029,0.00155,PERIOD_M15,1.34882,1.35254,1.35041,57.26,1.72,3,false,1.35041,3.34,44.09,PERIOD_M5,1.35173,1.35183,1,0.45,22.0,acceptable,100.00,3.75,0.00184,1.50,0.4076,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 19:19:59,execution_block_candidate,USDJPY,SHORT,146.916,147.087,146.660,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.799,147.226,146.993,147.395,LL_LH,5,-0.052,0.205,PERIOD_M15,147.226,146.799,147.064,62.06,2.13,5,false,147.064,3.26,34.66,PERIOD_M5,146.943,146.910,1,0.13,6.0,early,100.00,3.76,0.171,1.50,0.5063,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 19:19:59,execution_block_candidate,GBPUSD,LONG,1.35200,1.35021,1.35469,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.34882,1.35254,1.34822,1.35124,HH_HL,6,0.00029,0.00155,PERIOD_M15,1.34882,1.35254,1.35041,57.26,1.86,4,false,1.35041,3.27,42.74,PERIOD_M5,1.35173,1.35185,1,0.31,15.0,acceptable,100.00,3.68,0.00179,1.50,0.4112,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 19:29:59,execution_block_candidate,USDJPY,SHORT,146.930,147.079,146.707,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.799,147.226,146.993,147.395,LL_LH,5,-0.052,0.205,PERIOD_M15,147.226,146.799,147.064,62.06,2.13,5,false,147.064,2.90,31.38,PERIOD_M5,146.943,146.906,1,0.52,24.0,acceptable,100.00,3.22,0.149,1.50,0.3246,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 19:29:59,execution_block_candidate,GBPUSD,LONG,1.35232,1.35021,1.35549,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,1.34882,1.35254,1.34822,1.35124,HH_HL,6,0.00029,0.00155,PERIOD_M15,1.34882,1.35254,1.35041,57.26,1.86,4,false,1.35041,3.93,51.34,PERIOD_M5,1.35173,1.35220,1,0.25,12.0,early,100.00,4.34,0.00211,1.50,0.4118,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 19:39:59,execution_block_candidate,USDJPY,SHORT,146.903,147.079,146.639,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,146.799,147.226,146.993,147.395,LL_LH,5,-0.052,0.205,PERIOD_M15,147.226,146.799,147.064,62.06,2.41,6,false,147.064,3.32,37.70,PERIOD_M5,146.881,146.867,1,0.74,36.0,unclear,100.00,3.63,0.176,1.50,0.3097,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 19:39:59,execution_block_candidate,GBPJPY,SHORT,198.617,198.758,198.406,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,198.439,198.796,198.536,198.959,LL_LH,6,-0.027,0.240,PERIOD_M15,198.796,198.439,198.716,77.59,2.09,5,false,198.716,1.69,27.73,PERIOD_M5,198.586,198.568,1,0.83,49.0,unclear,100.00,2.40,0.141,1.50,0.7153,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 19:49:59,execution_block_candidate,GBPJPY,SHORT,198.542,198.766,198.206,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,198.439,198.796,198.536,198.959,LL_LH,6,-0.027,0.240,PERIOD_M15,198.796,198.439,198.716,77.59,2.11,6,false,198.716,3.01,48.74,PERIOD_M5,198.586,198.547,1,0.09,5.0,early,100.00,3.87,0.224,1.50,0.8642,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 19:54:59,execution_block_candidate,GBPJPY,SHORT,198.539,198.767,198.197,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,198.439,198.796,198.536,198.959,LL_LH,6,-0.027,0.240,PERIOD_M15,198.796,198.439,198.716,77.59,2.11,6,false,198.716,3.17,49.58,PERIOD_M5,198.586,198.542,1,0.05,3.0,early,75.00,4.08,0.228,1.50,0.9130,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.28 19:59:59,execution_block_candidate,GBPJPY,SHORT,198.553,198.757,198.247,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,198.439,198.796,198.536,198.959,LL_LH,6,-0.027,0.240,PERIOD_M15,198.796,198.439,198.716,77.59,2.11,6,false,198.716,2.86,45.66,PERIOD_M5,198.586,198.539,1,0.25,14.0,early,100.00,3.57,0.204,1.50,0.7184,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.29 01:24:59,execution_block_candidate,EURUSD,LONG,1.16799,1.16727,1.16907,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,1.16579,1.16966,1.16282,1.16862,HH_HL,9,0.00039,0.00145,PERIOD_M15,1.16579,1.16966,1.16745,57.11,6.47,3,false,1.16745,2.80,13.95,PERIOD_M5,1.16783,1.16790,1,0.47,9.0,acceptable,100.00,3.73,0.00072,1.50,0.9333,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
2025.08.29 05:14:59,execution_block_candidate,EURJPY,SHORT,171.377,171.581,171.071,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,171.398,171.699,171.446,171.780,LL_LH,5,-0.013,0.176,PERIOD_M15,171.699,171.398,171.551,50.83,1.55,3,false,171.551,2.97,57.81,PERIOD_M5,171.363,171.336,1,0.70,41.0,unclear,100.00,3.48,0.204,1.50,0.5116,,spread_guard,true,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime
