time,symbol,direction,event,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,strategy_name
2026.03.03 21:39:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.140 range_atr=5.45 vol=high,LL_LH,-10.85,0.1397,high,true,,100.00,5.66,1.88,0,,5111.44,5135.92,5074.72,0.02,24.48,1.50,all_score_passing_candidate,,,true,,0.0169,0.2000,true,false,22.0,12.99,DowFractal_ThirdWave_Regime
2026.03.03 21:39:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.140 range_atr=5.45 vol=high,LL_LH,-10.85,0.1397,high,true,,100.00,5.66,1.88,10009,order_sent,5111.44,5135.92,5074.72,0.02,24.48,1.50,all_score_passing_candidate,,,true,,0.0169,0.2000,true,false,22.0,12.99,DowFractal_ThirdWave_Regime
2026.03.04 02:09:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.159 range_atr=5.50 vol=high,LL_LH,-12.21,0.1588,high,true,,100.00,7.83,1.37,0,existing_position,5116.69,5131.24,5094.87,0.03,14.55,1.50,existing_position,,existing_position,true,,0.0216,0.2000,true,false,23.0,10.65,DowFractal_ThirdWave_Regime
2026.03.06 04:49:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.037 range_atr=4.30 vol=normal,LL_LH,-1.33,0.0370,normal,true,,100.00,5.67,2.46,0,,5124.19,5144.66,5093.49,0.02,20.47,1.50,all_score_passing_candidate,,,true,,0.0301,0.2000,true,false,25.0,8.31,DowFractal_ThirdWave_Regime
2026.03.06 04:49:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.037 range_atr=4.30 vol=normal,LL_LH,-1.33,0.0370,normal,true,,100.00,5.67,2.46,10009,order_sent,5124.19,5144.66,5093.49,0.02,20.47,1.50,all_score_passing_candidate,,,true,,0.0301,0.2000,true,false,25.0,8.31,DowFractal_ThirdWave_Regime
2026.03.06 04:54:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.037 range_atr=4.30 vol=normal,LL_LH,-1.33,0.0370,normal,true,,100.00,5.67,2.52,0,existing_position,5124.81,5144.66,5095.04,0.02,19.85,1.50,existing_position,,existing_position,true,,0.0292,0.2000,true,false,23.0,7.89,DowFractal_ThirdWave_Regime
2026.03.09 10:09:59,EURUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.321 range_atr=5.65 vol=normal,LL_LH,-0.00078,0.3212,normal,true,,100.00,5.15,2.32,0,,1.15530,1.15722,1.15242,0.26,0.00192,1.50,all_score_passing_candidate,,,true,,0.1572,0.2000,true,false,13.0,0.00083,DowFractal_ThirdWave_Regime
2026.03.09 10:09:59,EURUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.321 range_atr=5.65 vol=normal,LL_LH,-0.00078,0.3212,normal,true,,100.00,5.15,2.32,10009,order_sent,1.15530,1.15722,1.15242,0.26,0.00192,1.50,all_score_passing_candidate,,,true,,0.1572,0.2000,true,false,13.0,0.00083,DowFractal_ThirdWave_Regime
2026.03.09 13:24:59,GBPUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.002 range_atr=3.95 vol=normal,LL_LH,-0.00001,0.0016,normal,true,,100.00,4.52,3.31,0,,1.33277,1.33647,1.32722,0.13,0.00370,1.50,all_score_passing_candidate,,,true,,0.1700,0.2000,true,false,19.0,0.00112,DowFractal_ThirdWave_Regime
2026.03.09 13:24:59,GBPUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.002 range_atr=3.95 vol=normal,LL_LH,-0.00001,0.0016,normal,true,,100.00,4.52,3.31,10009,order_sent,1.33277,1.33647,1.32722,0.13,0.00370,1.50,all_score_passing_candidate,,,true,,0.1700,0.2000,true,false,19.0,0.00112,DowFractal_ThirdWave_Regime
2026.03.09 13:29:59,GBPUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.002 range_atr=3.95 vol=normal,LL_LH,-0.00001,0.0016,normal,true,,100.00,4.52,2.14,0,existing_position,1.33407,1.33646,1.33049,0.21,0.00239,1.50,existing_position,,existing_position,true,,0.1612,0.2000,true,false,18.0,0.00112,DowFractal_ThirdWave_Regime
2026.03.10 08:09:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.254 range_atr=6.90 vol=normal,HH_HL,6.74,0.2536,normal,true,,100.00,3.06,3.68,0,,5167.90,5153.82,5189.02,0.03,14.08,1.50,all_score_passing_candidate,,,true,,0.0628,0.2000,true,false,24.0,3.82,DowFractal_ThirdWave_Regime
2026.03.10 08:09:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.254 range_atr=6.90 vol=normal,HH_HL,6.74,0.2536,normal,true,,100.00,3.06,3.68,10009,order_sent,5167.90,5153.82,5189.02,0.03,14.08,1.50,all_score_passing_candidate,,,true,,0.0628,0.2000,true,false,24.0,3.82,DowFractal_ThirdWave_Regime
2026.03.10 08:19:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.254 range_atr=6.90 vol=normal,HH_HL,6.74,0.2536,normal,true,,100.00,3.20,4.24,0,existing_position,5170.53,5153.84,5195.57,0.03,16.69,1.50,existing_position,,existing_position,true,,0.0687,0.2000,true,false,27.0,3.93,DowFractal_ThirdWave_Regime
2026.03.10 14:14:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.266 range_atr=8.46 vol=low,HH_HL,5.77,0.2662,low,true,,75.00,1.49,0.97,0,,5187.42,5180.09,5198.42,0.07,7.33,1.50,all_score_passing_candidate,,,true,,0.0279,0.2000,true,false,21.0,7.52,DowFractal_ThirdWave_Regime
2026.03.10 14:14:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.266 range_atr=8.46 vol=low,HH_HL,5.77,0.2662,low,true,,75.00,1.49,0.97,10009,order_sent,5187.42,5180.09,5198.42,0.07,7.33,1.50,all_score_passing_candidate,,,true,,0.0279,0.2000,true,false,21.0,7.52,DowFractal_ThirdWave_Regime
2026.03.11 02:14:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.228 range_atr=8.91 vol=normal,HH_HL,5.72,0.2283,normal,true,,100.00,5.12,1.38,0,,5191.96,5182.76,5205.76,0.05,9.20,1.50,all_score_passing_candidate,,,true,,0.0421,0.2000,true,false,28.0,6.65,DowFractal_ThirdWave_Regime
2026.03.11 02:14:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.228 range_atr=8.91 vol=normal,HH_HL,5.72,0.2283,normal,true,,100.00,5.12,1.38,10009,order_sent,5191.96,5182.76,5205.76,0.05,9.20,1.50,all_score_passing_candidate,,,true,,0.0421,0.2000,true,false,28.0,6.65,DowFractal_ThirdWave_Regime
2026.03.13 05:54:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.461 range_atr=7.35 vol=normal,LL_LH,-10.54,0.4613,normal,true,,100.00,9.44,2.49,0,,5115.22,5128.80,5094.85,0.03,13.58,1.50,all_score_passing_candidate,,,true,,0.0441,0.2000,true,false,24.0,5.45,DowFractal_ThirdWave_Regime
2026.03.13 05:54:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.461 range_atr=7.35 vol=normal,LL_LH,-10.54,0.4613,normal,true,,100.00,9.44,2.49,10009,order_sent,5115.22,5128.80,5094.85,0.03,13.58,1.50,all_score_passing_candidate,,,true,,0.0441,0.2000,true,false,24.0,5.45,DowFractal_ThirdWave_Regime
2026.03.13 06:04:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.391 range_atr=7.20 vol=normal,LL_LH,-9.13,0.3909,normal,true,,100.00,9.52,3.24,0,existing_position,5112.20,5128.80,5087.30,0.03,16.60,1.50,existing_position,,existing_position,true,,0.0527,0.2000,true,false,27.0,5.13,DowFractal_ThirdWave_Regime
2026.03.17 18:34:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.426 range_atr=8.06 vol=normal,LL_LH,-8.12,0.4264,normal,true,,100.00,2.17,3.47,0,,4993.61,5020.07,4953.92,0.01,26.46,1.50,all_score_passing_candidate,,,true,,0.0289,0.2000,true,false,22.0,7.63,DowFractal_ThirdWave_Regime
2026.03.17 18:34:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.426 range_atr=8.06 vol=normal,LL_LH,-8.12,0.4264,normal,true,,100.00,2.17,3.47,10009,order_sent,4993.61,5020.07,4953.92,0.01,26.46,1.50,all_score_passing_candidate,,,true,,0.0289,0.2000,true,false,22.0,7.63,DowFractal_ThirdWave_Regime
2026.03.19 09:04:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.661 range_atr=9.73 vol=normal,LL_LH,-16.31,0.6609,normal,true,,100.00,6.36,3.08,0,,4837.17,4854.18,4811.66,0.03,17.01,1.50,all_score_passing_candidate,,,true,,0.0471,0.2000,true,false,26.0,5.52,DowFractal_ThirdWave_Regime
2026.03.19 09:04:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.661 range_atr=9.73 vol=normal,LL_LH,-16.31,0.6609,normal,true,,100.00,6.36,3.08,10009,order_sent,4837.17,4854.18,4811.66,0.03,17.01,1.50,all_score_passing_candidate,,,true,,0.0471,0.2000,true,false,26.0,5.52,DowFractal_ThirdWave_Regime
2026.03.19 19:39:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.708 range_atr=9.10 vol=high,LL_LH,-40.29,0.7082,high,true,,100.00,3.10,2.76,0,,4594.15,4640.78,4524.21,0.01,46.63,1.50,all_score_passing_candidate,,,true,,0.0154,0.2000,true,false,26.0,16.92,DowFractal_ThirdWave_Regime
2026.03.19 19:39:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.708 range_atr=9.10 vol=high,LL_LH,-40.29,0.7082,high,true,,100.00,3.10,2.76,10009,order_sent,4594.15,4640.78,4524.21,0.01,46.63,1.50,all_score_passing_candidate,,,true,,0.0154,0.2000,true,false,26.0,16.92,DowFractal_ThirdWave_Regime
2026.03.19 19:49:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.708 range_atr=9.10 vol=high,LL_LH,-40.29,0.7082,high,true,,100.00,3.06,2.29,0,existing_position,4592.50,4628.46,4538.56,0.01,35.96,1.50,existing_position,,existing_position,true,,0.0146,0.2000,true,false,23.0,15.73,DowFractal_ThirdWave_Regime
2026.03.20 02:04:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.641 range_atr=8.90 vol=high,LL_LH,-36.99,0.6410,high,true,,100.00,9.70,3.57,0,,4644.04,4677.95,4593.18,0.01,33.91,1.50,all_score_passing_candidate,,,true,,0.0284,0.2000,true,false,27.0,9.49,DowFractal_ThirdWave_Regime
2026.03.20 02:04:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.641 range_atr=8.90 vol=high,LL_LH,-36.99,0.6410,high,true,,100.00,9.70,3.57,10009,order_sent,4644.04,4677.95,4593.18,0.01,33.91,1.50,all_score_passing_candidate,,,true,,0.0284,0.2000,true,false,27.0,9.49,DowFractal_ThirdWave_Regime
2026.03.20 21:29:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.806 range_atr=9.08 vol=normal,LL_LH,-35.19,0.8060,normal,true,,100.00,2.54,4.21,0,,4554.52,4601.73,4483.71,0.01,47.21,1.50,all_score_passing_candidate,,,true,,0.0232,0.2000,true,false,26.0,11.20,DowFractal_ThirdWave_Regime
2026.03.20 21:29:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.806 range_atr=9.08 vol=normal,LL_LH,-35.19,0.8060,normal,true,,100.00,2.54,4.21,10009,order_sent,4554.52,4601.73,4483.71,0.01,47.21,1.50,all_score_passing_candidate,,,true,,0.0232,0.2000,true,false,26.0,11.20,DowFractal_ThirdWave_Regime
2026.03.23 06:19:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.631 range_atr=7.94 vol=high,LL_LH,-43.50,0.6311,high,true,,100.00,2.84,5.87,0,,4353.64,4456.58,4199.23,0.01,102.94,1.50,all_score_passing_candidate,,,true,,0.0160,0.2000,true,false,28.0,17.53,DowFractal_ThirdWave_Regime
2026.03.23 06:19:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.631 range_atr=7.94 vol=high,LL_LH,-43.50,0.6311,high,true,,100.00,2.84,5.87,10009,order_sent,4353.64,4456.58,4199.23,0.01,102.94,1.50,all_score_passing_candidate,,,true,,0.0160,0.2000,true,false,28.0,17.53,DowFractal_ThirdWave_Regime
2026.03.23 15:19:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.570 range_atr=6.81 vol=high,LL_LH,-53.26,0.5698,high,true,,100.00,6.53,1.36,0,,4399.38,4465.22,4300.62,0.01,65.84,1.50,all_score_passing_candidate,,,true,,0.0056,0.2000,true,false,27.0,48.39,DowFractal_ThirdWave_Regime
2026.03.23 15:19:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.570 range_atr=6.81 vol=high,LL_LH,-53.26,0.5698,high,true,,100.00,6.53,1.36,10009,order_sent,4399.38,4465.22,4300.62,0.01,65.84,1.50,all_score_passing_candidate,,,true,,0.0056,0.2000,true,false,27.0,48.39,DowFractal_ThirdWave_Regime
2026.03.24 08:14:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.482 range_atr=10.26 vol=normal,LL_LH,-29.93,0.4822,normal,true,,75.00,3.05,4.77,0,,4335.27,4380.55,4267.35,0.01,45.28,1.50,all_score_passing_candidate,,,true,,0.0284,0.2000,true,false,27.0,9.50,DowFractal_ThirdWave_Regime
2026.03.24 08:14:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.482 range_atr=10.26 vol=normal,LL_LH,-29.93,0.4822,normal,true,,75.00,3.05,4.77,10009,order_sent,4335.27,4380.55,4267.35,0.01,45.28,1.50,all_score_passing_candidate,,,true,,0.0284,0.2000,true,false,27.0,9.50,DowFractal_ThirdWave_Regime
2026.03.26 18:49:59,EURUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.339 range_atr=7.56 vol=normal,LL_LH,-0.00049,0.3390,normal,true,,100.00,3.48,2.69,0,,1.15379,1.15557,1.15112,0.29,0.00178,1.50,all_score_passing_candidate,,,true,,0.1963,0.2000,true,false,13.0,0.00066,DowFractal_ThirdWave_Regime
2026.03.26 18:49:59,EURUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.339 range_atr=7.56 vol=normal,LL_LH,-0.00049,0.3390,normal,true,,100.00,3.48,2.69,10009,order_sent,1.15379,1.15557,1.15112,0.29,0.00178,1.50,all_score_passing_candidate,,,true,,0.1963,0.2000,true,false,13.0,0.00066,DowFractal_ThirdWave_Regime
2026.03.27 02:14:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.043 range_atr=6.25 vol=normal,LL_LH,-1.73,0.0430,normal,true,,100.00,2.31,2.88,0,,4393.10,4421.94,4349.84,0.01,28.84,1.50,all_score_passing_candidate,,,true,,0.0270,0.2000,true,false,27.0,10.00,DowFractal_ThirdWave_Regime
2026.03.27 02:14:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.043 range_atr=6.25 vol=normal,LL_LH,-1.73,0.0430,normal,true,,100.00,2.31,2.88,10009,order_sent,4393.10,4421.94,4349.84,0.01,28.84,1.50,all_score_passing_candidate,,,true,,0.0270,0.2000,true,false,27.0,10.00,DowFractal_ThirdWave_Regime
2026.03.27 03:59:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.037 range_atr=6.51 vol=normal,LL_LH,-1.42,0.0368,normal,true,,75.00,3.17,4.81,0,existing_position,4378.65,4412.03,4328.58,0.01,33.38,1.50,existing_position,,existing_position,true,,0.0389,0.2000,true,false,27.0,6.93,DowFractal_ThirdWave_Regime
2026.03.27 04:04:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.036 range_atr=6.35 vol=normal,LL_LH,-1.43,0.0360,normal,true,,100.00,3.44,3.33,0,existing_position,4388.57,4411.96,4353.49,0.02,23.39,1.50,existing_position,,existing_position,true,,0.0384,0.2000,true,false,27.0,7.02,DowFractal_ThirdWave_Regime
2026.03.27 19:04:59,EURUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.587 range_atr=6.36 vol=normal,LL_LH,-0.00076,0.5872,normal,true,,100.00,3.29,1.61,0,,1.15246,1.15365,1.15068,0.44,0.00119,1.50,all_score_passing_candidate,,,true,,0.1897,0.2000,true,false,14.0,0.00074,DowFractal_ThirdWave_Regime
2026.03.27 19:04:59,EURUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.587 range_atr=6.36 vol=normal,LL_LH,-0.00076,0.5872,normal,true,,100.00,3.29,1.61,10009,order_sent,1.15246,1.15365,1.15068,0.44,0.00119,1.50,all_score_passing_candidate,,,true,,0.1897,0.2000,true,false,14.0,0.00074,DowFractal_ThirdWave_Regime
