open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,context,run,variant,scenario,strategy_mode,signal_mode,sl_mode,reward_r,trade_index,month,hour,fx_vs_xauusd,regime,session,entry_selection_mode,v4_signal_mode,thirdwave_sl_mode,reversal_signal_type,wave_audit_label,lower_tf_reversal_sl_status,structure_stage_fail_reason,execution_block_reason,sl_atr,risk_r,rr,spread_atr,entry_price,sl,tp,result_R,sl_points,tp_points,tp_atr,risk_amount
2025.10.03 21:40:00,2025.10.06 02:02:39,XAUUSD,LONG,0.04,3888.61,3906.79,2,3,0.0,-3.34,72.72,69.38,10069.38,tp 3906.55,3142.65,2025.10.03 21:40:00,2025.10.06 02:00:00,2025-10,2025 comparison sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,1,2025-10,21,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,4.05,11.96,1.50,0.0610,3888.61,3876.65,3906.55,1.5201,1196.0,1794.0,6.075,45.64
2025.10.06 13:45:00,2025.10.06 14:12:43,XAUUSD,LONG,0.04,3946.73,3935.05,4,5,0.0,0.0,-46.72,-46.72,10022.66,sl 3935.05,27.72,2025.10.06 13:45:00,2025.10.06 14:10:00,2025-10,2025 comparison sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,2,2025-10,13,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,3.45,11.68,1.50,0.0562,3946.73,3935.05,3964.25,-1.0,1168.0,1752.0,5.175,46.72
2025.10.06 22:10:00,2025.10.07 10:10:29,XAUUSD,LONG,0.04,3963.09,3950.87,6,7,0.0,-3.34,-48.88,-52.22,9970.44,sl 3950.88,720.48,2025.10.06 22:10:00,2025.10.07 10:10:00,2025-10,2025 comparison sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,3,2025-10,22,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,6.13,12.21,1.50,0.0903,3963.09,3950.88,3981.41,-1.0008,1221.0,1831.5,9.195,52.18
2025.10.07 23:30:00,2025.10.08 03:03:10,XAUUSD,LONG,0.05,3982.73,3996.12,8,9,0.0,-4.17,66.95,62.78,10033.22,tp 3996.07,213.17,2025.10.07 23:30:00,2025.10.08 03:00:00,2025-10,2025 comparison sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,4,2025-10,23,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,sl_too_tight,,,4.13,8.89,1.50,0.0883,3982.73,3973.84,3996.07,1.5062,889.0,1333.5,6.195,41.68
2025.10.08 11:05:00,2025.10.08 12:02:44,USDJPY,LONG,0.32,152.469,152.825,10,11,0.0,0.0,74.54,74.54,10107.76,tp 152.825,57.73,2025.10.08 11:05:00,2025.10.08 12:00:00,2025-10,2025 comparison sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,5,2025-10,11,FX,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,2.9,0.237,1.50,0.1837,152.469,152.232,152.825,1.5021,237.0,355.5,4.35,49.62
2025.10.08 15:05:00,2025.10.08 16:36:05,XAUUSD,LONG,0.04,4042.55,4030.37,12,13,0.0,0.0,-48.72,-48.72,10059.04,sl 4030.49,91.08,2025.10.08 15:05:00,2025.10.08 16:35:00,2025-10,2025 comparison sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,6,2025-10,15,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,4.4,12.06,1.50,0.0657,4042.55,4030.49,4060.64,-1.01,1206.0,1809.0,6.6,48.24
2025.10.08 19:20:00,2025.10.08 22:08:20,XAUUSD,LONG,0.03,4052.76,4036.58,14,15,0.0,0.0,-48.54,-48.54,10010.5,sl 4036.75,168.33,2025.10.08 19:20:00,2025.10.08 22:05:00,2025-10,2025 comparison sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,7,2025-10,19,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,3.56,16.01,1.50,0.0422,4052.76,4036.75,4076.78,-1.0106,1601.0,2401.5,5.34,48.03
2025.10.09 04:05:00,2025.10.09 04:36:55,USDJPY,LONG,0.35,152.655,152.43,16,17,0.0,0.0,-51.66,-51.66,9958.84,sl 152.440,31.92,2025.10.09 04:05:00,2025.10.09 04:35:00,2025-10,2025 comparison sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,8,2025-10,04,FX,REGIME_TREND_UP,server_00_07,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,2.2,0.215,1.50,0.1737,152.655,152.440,152.978,-1.0465,215.0,322.5,3.3,49.36
2025.10.09 13:40:00,2025.10.09 14:00:24,XAUUSD,LONG,0.09,4039.07,4046.69,18,19,0.0,0.0,68.58,68.58,10027.42,tp 4046.66,20.4,2025.10.09 13:40:00,2025.10.09 14:00:00,2025-10,2025 comparison sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,9,2025-10,13,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,sl_too_tight,,,2.34,5.06,1.50,0.0831,4039.07,4034.01,4046.66,1.5059,506.0,759.0,3.51,45.54
2025.10.09 14:05:00,2025.10.09 14:25:09,XAUUSD,LONG,0.07,4040.81,4034.02,20,21,0.0,0.0,-47.53,-47.53,9979.89,sl 4034.04,20.15,2025.10.09 14:05:00,2025.10.09 14:25:00,2025-10,2025 comparison sample,A,current_thirdwave_current_sl_1_5R,current_thirdwave_current_sl_1_5R,current_thirdwave,not_used,THIRD_WAVE_SL_CURRENT,1.5,10,2025-10,14,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_ALL,THIRD_WAVE_SL_CURRENT,unclear,chasing_entry,valid,,,3.73,6.77,1.50,0.1046,4040.81,4034.04,4050.97,-1.003,677.0,1015.5,5.595,47.39
