open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,context,run,variant,scenario,strategy_mode,signal_mode,sl_mode,reward_r,trade_index,month,hour,fx_vs_xauusd,regime,session,entry_selection_mode,v4_signal_mode,thirdwave_sl_mode,reversal_signal_type,wave_audit_label,lower_tf_reversal_sl_status,structure_stage_fail_reason,execution_block_reason,sl_atr,risk_r,rr,spread_atr,entry_price,sl,tp,result_R,sl_points,tp_points,tp_atr,risk_amount
2025.10.01 17:25:00,2025.10.01 18:17:19,USDJPY,SHORT,0.38,146.935,147.129,2,3,0.0,0.0,-50.11,-50.11,9949.89,sl 147.126,52.32,2025.10.01 17:25:00,2025.10.01 18:15:00,2025-10,2025 comparison sample,B,v4_micro_or_candle_current_sl_1_5R,v4_micro_or_candle_current_sl_1_5R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,1.5,1,2025-10,17,FX,REGIME_TREND_DOWN,server_16_23,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,candle_reversal,chasing_entry,valid,,,2.0,0.191,1.50,0.1574,146.935,147.126,146.649,-1.0157,191.0,286.5,3.0,49.34
2025.10.03 21:40:00,2025.10.06 02:02:39,XAUUSD,LONG,0.04,3888.61,3906.79,4,5,0.0,-3.34,72.72,69.38,10019.27,tp 3906.55,3142.65,2025.10.03 21:40:00,2025.10.06 02:00:00,2025-10,2025 comparison sample,B,v4_micro_or_candle_current_sl_1_5R,v4_micro_or_candle_current_sl_1_5R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,1.5,2,2025-10,21,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,candle_reversal,chasing_entry,valid,,,4.05,11.96,1.50,0.0610,3888.61,3876.65,3906.55,1.5201,1196.0,1794.0,6.075,45.64
2025.10.06 12:35:00,2025.10.06 13:08:06,XAUUSD,LONG,0.06,3942.84,3934.99,6,7,0.0,0.0,-47.1,-47.1,9972.17,sl 3935.05,33.1,2025.10.06 12:35:00,2025.10.06 13:05:00,2025-10,2025 comparison sample,B,v4_micro_or_candle_current_sl_1_5R,v4_micro_or_candle_current_sl_1_5R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,1.5,3,2025-10,12,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,candle_reversal,chasing_entry,valid,,,1.99,7.79,1.50,0.0485,3942.84,3935.05,3954.53,-1.0077,779.0,1168.5,2.985,46.74
2025.10.06 13:45:00,2025.10.06 14:12:43,XAUUSD,LONG,0.04,3946.73,3935.05,8,9,0.0,0.0,-46.72,-46.72,9925.45,sl 3935.05,27.72,2025.10.06 13:45:00,2025.10.06 14:10:00,2025-10,2025 comparison sample,B,v4_micro_or_candle_current_sl_1_5R,v4_micro_or_candle_current_sl_1_5R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,1.5,4,2025-10,13,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,micro_break,chasing_entry,valid,,,3.45,11.68,1.50,0.0562,3946.73,3935.05,3964.25,-1.0,1168.0,1752.0,5.175,46.72
2025.10.07 02:35:00,2025.10.07 04:05:02,XAUUSD,LONG,0.04,3969.94,3958.6,10,11,0.0,0.0,-45.36,-45.36,9880.09,sl 3958.60,90.03,2025.10.07 02:35:00,2025.10.07 04:05:00,2025-10,2025 comparison sample,B,v4_micro_or_candle_current_sl_1_5R,v4_micro_or_candle_current_sl_1_5R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,1.5,5,2025-10,02,XAUUSD,REGIME_TREND_UP,server_00_07,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,candle_reversal,chasing_entry,valid,,,2.52,11.34,1.50,0.0399,3969.94,3958.60,3986.95,-1.0,1134.0,1701.0,3.78,45.36
2025.10.07 06:25:00,2025.10.07 07:48:01,XAUUSD,LONG,0.05,3964.07,3976.74,12,13,0.0,0.0,63.35,63.35,9943.44,tp 3976.69,83.02,2025.10.07 06:25:00,2025.10.07 07:45:00,2025-10,2025 comparison sample,B,v4_micro_or_candle_current_sl_1_5R,v4_micro_or_candle_current_sl_1_5R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,1.5,6,2025-10,06,XAUUSD,REGIME_TREND_UP,server_00_07,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,micro_break,chasing_entry,valid,,,3.55,8.41,1.50,0.0802,3964.07,3955.66,3976.69,1.5065,841.0,1261.5,5.325,42.05
2025.10.07 08:55:00,2025.10.07 09:05:24,XAUUSD,LONG,0.1,3964.62,3959.84,14,15,0.0,0.0,-47.8,-47.8,9895.64,sl 3959.90,10.4,2025.10.07 08:55:00,2025.10.07 09:05:00,2025-10,2025 comparison sample,B,v4_micro_or_candle_current_sl_1_5R,v4_micro_or_candle_current_sl_1_5R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,1.5,7,2025-10,08,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,candle_reversal,unclear,valid,,,1.23,4.72,1.50,0.0470,3964.62,3959.90,3971.70,-1.0127,472.0,708.0,1.845,47.2
2025.10.07 22:40:00,2025.10.08 01:10:41,XAUUSD,LONG,0.08,3979.58,3988.34,16,17,0.0,-6.68,70.08,63.4,9959.04,tp 3988.33,150.68,2025.10.07 22:40:00,2025.10.08 01:10:00,2025-10,2025 comparison sample,B,v4_micro_or_candle_current_sl_1_5R,v4_micro_or_candle_current_sl_1_5R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,1.5,8,2025-10,22,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,micro_break,chasing_entry,sl_too_tight,,,2.06,5.83,1.50,0.0672,3979.58,3973.75,3988.33,1.5026,583.0,874.5,3.09,42.19
2025.10.08 09:45:00,2025.10.08 11:55:47,USDJPY,LONG,0.45,152.441,152.686,18,19,0.0,0.0,72.21,72.21,10031.25,tp 152.683,130.78,2025.10.08 09:45:00,2025.10.08 11:55:00,2025-10,2025 comparison sample,B,v4_micro_or_candle_current_sl_1_5R,v4_micro_or_candle_current_sl_1_5R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,1.5,9,2025-10,09,FX,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,candle_reversal,third_wave_middle,valid,,,1.71,0.161,1.50,0.1595,152.441,152.280,152.683,1.5217,161.0,241.5,2.565,47.45
2025.10.08 15:35:00,2025.10.08 15:39:54,XAUUSD,LONG,0.08,4037.31,4031.48,20,21,0.0,0.0,-46.64,-46.64,9984.61,sl 4031.71,4.9,2025.10.08 15:35:00,2025.10.08 15:35:00,2025-10,2025 comparison sample,B,v4_micro_or_candle_current_sl_1_5R,v4_micro_or_candle_current_sl_1_5R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,1.5,10,2025-10,15,XAUUSD,REGIME_TREND_UP,server_08_15,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,candle_reversal,chasing_entry,valid,,,1.5,5.6,1.50,0.0510,4037.31,4031.71,4045.71,-1.0411,560.0,840.0,2.25,44.8
2025.10.08 16:05:00,2025.10.08 16:34:59,XAUUSD,LONG,0.04,4043.5,4031.12,22,23,0.0,0.0,-49.52,-49.52,9935.09,sl 4031.69,29.98,2025.10.08 16:05:00,2025.10.08 16:30:00,2025-10,2025 comparison sample,B,v4_micro_or_candle_current_sl_1_5R,v4_micro_or_candle_current_sl_1_5R,v4,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,1.5,11,2025-10,16,XAUUSD,REGIME_TREND_UP,server_16_23,all_score_passing,V4_SIGNAL_MICRO_OR_CANDLE,THIRD_WAVE_SL_CURRENT,candle_reversal,chasing_entry,valid,,,2.71,11.81,1.50,0.0436,4043.50,4031.69,4061.22,-1.0483,1181.0,1771.5,4.065,47.24
