time,symbol,direction,event,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,structure_stage_fail_reason,execution_block_reason,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,strategy_name
2026.01.05 23:14:58,XAUUSD,LONG,order_sent,10009,order_sent,4447.19,4434.54,4466.17,0.04,12.65,1.50,,,,0.0553,0.2000,true,false,20.0,3.62,DowFractal_ThirdWave
2026.01.05 23:54:59,XAUUSD,LONG,order_blocked,0,max_positions,4448.68,4437.72,4465.12,0.04,10.96,1.50,max_positions,,max_positions,0.0693,0.2000,true,false,19.0,2.74,DowFractal_ThirdWave
2026.01.05 23:57:59,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 00:04:51,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 00:09:52,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 00:14:57,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 00:19:59,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 00:24:59,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 00:29:59,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 00:34:58,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 00:39:59,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 00:44:59,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 00:49:59,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 00:54:58,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 00:59:58,XAUUSD,LONG,order_blocked,0,max_positions,4449.16,4437.72,4466.32,0.04,11.44,1.50,max_positions,,max_positions,0.0784,0.2000,true,false,20.0,2.55,DowFractal_ThirdWave
2026.01.06 10:34:59,XAUUSD,LONG,order_attempt,0,,4467.40,4456.82,4483.27,0.04,10.58,1.50,,,,0.0520,0.2000,true,false,20.0,3.85,DowFractal_ThirdWave
2026.01.06 10:34:59,XAUUSD,LONG,order_sent,10009,order_sent,4467.40,4456.82,4483.27,0.04,10.58,1.50,,,,0.0520,0.2000,true,false,20.0,3.85,DowFractal_ThirdWave
2026.01.09 03:49:59,XAUUSD,LONG,order_attempt,0,,4464.88,4452.58,4483.33,0.04,12.30,1.50,,,,0.0410,0.2000,true,false,19.0,4.64,DowFractal_ThirdWave
2026.01.09 03:49:59,XAUUSD,LONG,order_sent,10009,order_sent,4464.88,4452.58,4483.33,0.04,12.30,1.50,,,,0.0410,0.2000,true,false,19.0,4.64,DowFractal_ThirdWave
2026.01.09 07:39:59,XAUUSD,LONG,order_blocked,0,max_positions,4470.62,4460.51,4485.79,0.04,10.11,1.50,max_positions,,max_positions,0.0583,0.2000,true,false,19.0,3.26,DowFractal_ThirdWave
2026.01.09 14:04:59,XAUUSD,LONG,order_blocked,0,max_positions,4477.35,4466.84,4493.12,0.04,10.51,1.50,max_positions,,max_positions,0.0813,0.2000,true,false,20.0,2.46,DowFractal_ThirdWave
2026.01.09 14:14:59,XAUUSD,LONG,order_blocked,0,max_positions,4474.32,4466.84,4485.54,0.06,7.48,1.50,max_positions,,max_positions,0.0798,0.2000,true,false,20.0,2.51,DowFractal_ThirdWave
2026.01.09 15:09:59,XAUUSD,LONG,order_blocked,0,max_positions,4470.04,4466.82,4474.87,0.15,3.22,1.50,max_positions,,max_positions,0.0475,0.2000,true,false,19.0,4.00,DowFractal_ThirdWave
2026.01.12 05:34:59,XAUUSD,LONG,order_attempt,0,,4576.50,4561.24,4599.39,0.03,15.26,1.50,,,,0.0425,0.2000,true,false,19.0,4.47,DowFractal_ThirdWave
2026.01.12 05:34:59,XAUUSD,LONG,order_sent,10009,order_sent,4576.50,4561.24,4599.39,0.03,15.26,1.50,,,,0.0425,0.2000,true,false,19.0,4.47,DowFractal_ThirdWave
2026.01.12 07:14:59,XAUUSD,LONG,order_blocked,0,max_positions,4570.38,4561.48,4583.73,0.05,8.90,1.50,max_positions,,max_positions,0.0594,0.2000,true,false,20.0,3.37,DowFractal_ThirdWave
2026.01.12 07:24:59,XAUUSD,LONG,order_blocked,0,max_positions,4572.77,4562.96,4587.49,0.05,9.81,1.50,max_positions,,max_positions,0.0609,0.2000,true,false,20.0,3.28,DowFractal_ThirdWave
2026.01.12 07:29:59,XAUUSD,LONG,order_blocked,0,max_positions,4572.66,4562.96,4587.21,0.05,9.70,1.50,max_positions,,max_positions,0.0574,0.2000,true,false,19.0,3.31,DowFractal_ThirdWave
2026.01.12 07:39:59,XAUUSD,LONG,order_blocked,0,max_positions,4578.24,4562.98,4601.13,0.03,15.26,1.50,max_positions,,max_positions,0.0540,0.2000,true,false,20.0,3.71,DowFractal_ThirdWave
2026.01.12 09:14:59,XAUUSD,LONG,order_blocked,0,max_positions,4583.52,4569.48,4604.58,0.03,14.04,1.50,max_positions,,max_positions,0.0507,0.2000,true,false,19.0,3.75,DowFractal_ThirdWave
2026.01.12 11:04:59,XAUUSD,LONG,order_blocked,0,max_positions,4594.63,4579.09,4617.94,0.03,15.54,1.50,max_positions,,max_positions,0.0462,0.2000,true,false,20.0,4.33,DowFractal_ThirdWave
2026.01.12 21:14:59,XAUUSD,LONG,order_attempt,0,,4613.97,4599.96,4634.99,0.03,14.01,1.50,,,,0.0399,0.2000,true,false,19.0,4.76,DowFractal_ThirdWave
2026.01.12 21:14:59,XAUUSD,LONG,order_sent,10009,order_sent,4613.97,4599.96,4634.99,0.03,14.01,1.50,,,,0.0399,0.2000,true,false,19.0,4.76,DowFractal_ThirdWave
2026.01.12 21:19:59,XAUUSD,LONG,order_blocked,0,max_positions,4614.66,4599.97,4636.70,0.03,14.69,1.50,max_positions,,max_positions,0.0425,0.2000,true,false,20.0,4.70,DowFractal_ThirdWave
2026.01.12 21:24:59,XAUUSD,LONG,order_blocked,0,max_positions,4614.96,4599.97,4637.45,0.03,14.99,1.50,max_positions,,max_positions,0.0417,0.2000,true,false,19.0,4.56,DowFractal_ThirdWave
2026.01.12 21:29:59,XAUUSD,LONG,order_blocked,0,max_positions,4617.06,4599.97,4642.70,0.02,17.09,1.50,max_positions,,max_positions,0.0477,0.2000,true,false,20.0,4.20,DowFractal_ThirdWave
2026.01.12 21:34:59,XAUUSD,LONG,order_blocked,0,max_positions,4616.33,4599.98,4640.86,0.03,16.35,1.50,max_positions,,max_positions,0.0477,0.2000,true,false,19.0,3.98,DowFractal_ThirdWave
2026.01.12 21:44:59,XAUUSD,LONG,order_blocked,0,max_positions,4616.57,4599.98,4641.46,0.03,16.59,1.50,max_positions,,max_positions,0.0571,0.2000,true,false,20.0,3.50,DowFractal_ThirdWave
2026.01.13 20:44:59,XAUUSD,LONG,order_attempt,0,,4600.52,4592.43,4612.66,0.06,8.09,1.50,,,,0.0276,0.2000,true,false,19.0,6.87,DowFractal_ThirdWave
2026.01.13 20:44:59,XAUUSD,LONG,order_sent,10009,order_sent,4600.52,4592.43,4612.66,0.06,8.09,1.50,,,,0.0276,0.2000,true,false,19.0,6.87,DowFractal_ThirdWave
2026.01.13 20:49:59,XAUUSD,LONG,order_blocked,0,max_positions,4600.07,4592.45,4611.50,0.06,7.62,1.50,max_positions,,max_positions,0.0293,0.2000,true,false,19.0,6.48,DowFractal_ThirdWave
2026.01.15 20:09:59,XAUUSD,LONG,order_attempt,0,,4618.48,4600.88,4644.88,0.02,17.60,1.50,,,,0.0622,0.2000,true,false,20.0,3.21,DowFractal_ThirdWave
2026.01.15 20:09:59,XAUUSD,LONG,order_sent,10009,order_sent,4618.48,4600.88,4644.88,0.02,17.60,1.50,,,,0.0622,0.2000,true,false,20.0,3.21,DowFractal_ThirdWave
2026.01.19 07:09:59,XAUUSD,LONG,order_attempt,0,,4669.28,4657.89,4686.37,0.04,11.39,1.50,,,,0.0726,0.2000,true,false,20.0,2.75,DowFractal_ThirdWave
2026.01.19 07:09:59,XAUUSD,LONG,order_sent,10009,order_sent,4669.28,4657.89,4686.37,0.04,11.39,1.50,,,,0.0726,0.2000,true,false,20.0,2.75,DowFractal_ThirdWave
2026.01.19 07:14:59,XAUUSD,LONG,order_blocked,0,max_positions,4669.71,4657.89,4687.44,0.04,11.82,1.50,max_positions,,max_positions,0.0691,0.2000,true,false,20.0,2.90,DowFractal_ThirdWave
2026.01.19 07:20:00,XAUUSD,LONG,order_blocked,0,max_positions,4670.06,4657.89,4688.32,0.04,12.17,1.50,max_positions,,max_positions,0.0739,0.2000,true,false,21.0,2.84,DowFractal_ThirdWave
2026.01.19 07:29:59,XAUUSD,LONG,order_blocked,0,max_positions,4669.37,4657.89,4686.59,0.04,11.48,1.50,max_positions,,max_positions,0.0703,0.2000,true,false,20.0,2.85,DowFractal_ThirdWave
2026.01.19 10:14:59,XAUUSD,LONG,order_blocked,0,max_positions,4669.63,4657.91,4687.21,0.04,11.72,1.50,max_positions,,max_positions,0.0536,0.2000,true,false,21.0,3.92,DowFractal_ThirdWave
2026.01.20 18:44:59,XAUUSD,LONG,order_attempt,0,,4745.46,4721.81,4780.94,0.02,23.65,1.50,,,,0.0303,0.2000,true,false,21.0,6.92,DowFractal_ThirdWave
2026.01.20 18:44:59,XAUUSD,LONG,order_sent,10009,order_sent,4745.46,4721.81,4780.94,0.02,23.65,1.50,,,,0.0303,0.2000,true,false,21.0,6.92,DowFractal_ThirdWave
2026.01.20 18:49:59,XAUUSD,LONG,order_blocked,0,max_positions,4748.89,4721.81,4789.51,0.01,27.08,1.50,max_positions,,max_positions,0.0337,0.2000,true,false,21.0,6.24,DowFractal_ThirdWave
2026.01.20 19:04:59,XAUUSD,LONG,order_blocked,0,max_positions,4750.02,4721.81,4792.34,0.01,28.21,1.50,max_positions,,max_positions,0.0386,0.2000,true,false,21.0,5.44,DowFractal_ThirdWave
2026.01.21 11:34:59,XAUUSD,LONG,order_attempt,0,,4869.42,4850.73,4897.46,0.02,18.69,1.50,,,,0.0351,0.2000,true,false,20.0,5.70,DowFractal_ThirdWave
2026.01.21 11:34:59,XAUUSD,LONG,order_sent,10009,order_sent,4869.42,4850.73,4897.46,0.02,18.69,1.50,,,,0.0351,0.2000,true,false,20.0,5.70,DowFractal_ThirdWave
2026.01.21 13:24:59,XAUUSD,LONG,order_blocked,0,max_positions,4870.56,4851.00,4899.90,0.02,19.56,1.50,max_positions,,max_positions,0.0596,0.2000,true,false,21.0,3.52,DowFractal_ThirdWave
2026.01.21 13:29:59,XAUUSD,LONG,order_blocked,0,max_positions,4867.18,4851.00,4891.45,0.03,16.18,1.50,max_positions,,max_positions,0.0597,0.2000,true,false,20.0,3.35,DowFractal_ThirdWave
2026.01.23 23:09:59,XAUUSD,LONG,order_attempt,0,,4982.73,4970.15,5001.60,0.04,12.58,1.50,,,,0.0384,0.2000,true,false,20.0,5.20,DowFractal_ThirdWave
2026.01.23 23:09:59,XAUUSD,LONG,order_sent,10009,order_sent,4982.73,4970.15,5001.60,0.04,12.58,1.50,,,,0.0384,0.2000,true,false,20.0,5.20,DowFractal_ThirdWave
2026.01.23 23:56:59,XAUUSD,LONG,order_blocked,0,max_positions,4988.38,4970.26,5015.56,0.02,18.12,1.50,max_positions,,max_positions,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave
2026.01.26 00:04:53,XAUUSD,LONG,order_blocked,0,max_positions,4988.38,4970.26,5015.56,0.02,18.12,1.50,max_positions,,max_positions,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave
2026.01.26 00:09:59,XAUUSD,LONG,order_blocked,0,max_positions,4988.38,4970.26,5015.56,0.02,18.12,1.50,max_positions,,max_positions,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave
2026.01.26 00:14:59,XAUUSD,LONG,order_blocked,0,max_positions,4988.38,4970.26,5015.56,0.02,18.12,1.50,max_positions,,max_positions,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave
2026.01.26 00:19:59,XAUUSD,LONG,order_blocked,0,max_positions,4988.38,4970.26,5015.56,0.02,18.12,1.50,max_positions,,max_positions,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave
2026.01.26 00:24:59,XAUUSD,LONG,order_blocked,0,max_positions,4988.38,4970.26,5015.56,0.02,18.12,1.50,max_positions,,max_positions,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave
2026.01.26 00:29:59,XAUUSD,LONG,order_blocked,0,max_positions,4988.38,4970.26,5015.56,0.02,18.12,1.50,max_positions,,max_positions,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave
2026.01.26 00:34:59,XAUUSD,LONG,order_blocked,0,max_positions,4988.38,4970.26,5015.56,0.02,18.12,1.50,max_positions,,max_positions,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave
2026.01.26 00:39:59,XAUUSD,LONG,order_blocked,0,max_positions,4988.38,4970.26,5015.56,0.02,18.12,1.50,max_positions,,max_positions,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave
2026.01.26 00:45:00,XAUUSD,LONG,order_blocked,0,max_positions,4988.38,4970.26,5015.56,0.02,18.12,1.50,max_positions,,max_positions,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave
2026.01.26 00:50:00,XAUUSD,LONG,order_blocked,0,max_positions,4988.38,4970.26,5015.56,0.02,18.12,1.50,max_positions,,max_positions,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave
2026.01.26 00:59:59,XAUUSD,LONG,order_blocked,0,max_positions,4988.38,4970.26,5015.56,0.02,18.12,1.50,max_positions,,max_positions,0.0655,0.2000,true,false,21.0,3.21,DowFractal_ThirdWave
2026.01.26 08:09:59,XAUUSD,LONG,order_attempt,0,,5071.85,5051.73,5102.03,0.02,20.12,1.50,,,,0.0233,0.2000,true,false,20.0,8.59,DowFractal_ThirdWave
2026.01.26 08:09:59,XAUUSD,LONG,order_sent,10009,order_sent,5071.85,5051.73,5102.03,0.02,20.12,1.50,,,,0.0233,0.2000,true,false,20.0,8.59,DowFractal_ThirdWave
2026.01.26 10:24:59,XAUUSD,LONG,order_attempt,0,,5096.66,5073.22,5131.82,0.02,23.44,1.50,,,,0.0389,0.2000,true,false,20.0,5.14,DowFractal_ThirdWave
2026.01.26 10:24:59,XAUUSD,LONG,order_sent,10009,order_sent,5096.66,5073.22,5131.82,0.02,23.44,1.50,,,,0.0389,0.2000,true,false,20.0,5.14,DowFractal_ThirdWave
2026.01.26 10:34:59,XAUUSD,LONG,order_blocked,0,max_positions,5096.87,5073.26,5132.29,0.02,23.61,1.50,max_positions,,max_positions,0.0436,0.2000,true,false,20.0,4.59,DowFractal_ThirdWave
2026.01.27 12:04:59,XAUUSD,LONG,order_attempt,0,,5094.36,5072.81,5126.69,0.02,21.55,1.50,,,,0.0425,0.2000,true,false,21.0,4.94,DowFractal_ThirdWave
2026.01.27 12:04:59,XAUUSD,LONG,order_sent,10009,order_sent,5094.36,5072.81,5126.69,0.02,21.55,1.50,,,,0.0425,0.2000,true,false,21.0,4.94,DowFractal_ThirdWave
2026.01.28 13:54:59,XAUUSD,LONG,order_attempt,0,,5261.78,5237.91,5297.59,0.02,23.87,1.50,,,,0.0211,0.2000,true,false,20.0,9.47,DowFractal_ThirdWave
2026.01.28 13:54:59,XAUUSD,LONG,order_sent,10009,order_sent,5261.78,5237.91,5297.59,0.02,23.87,1.50,,,,0.0211,0.2000,true,false,20.0,9.47,DowFractal_ThirdWave
2026.01.28 14:59:59,XAUUSD,LONG,order_blocked,0,max_positions,5279.42,5250.99,5322.07,0.01,28.43,1.50,max_positions,,max_positions,0.0311,0.2000,true,false,21.0,6.76,DowFractal_ThirdWave
2026.01.28 16:44:59,XAUUSD,LONG,order_blocked,0,max_positions,5279.35,5250.86,5322.09,0.01,28.49,1.50,max_positions,,max_positions,0.0201,0.2000,true,false,21.0,10.45,DowFractal_ThirdWave
2026.01.29 06:39:59,XAUUSD,LONG,order_attempt,0,,5563.68,5506.76,5649.06,0.01,56.92,1.50,,,,0.0184,0.2000,true,false,21.0,11.41,DowFractal_ThirdWave
2026.01.29 06:39:59,XAUUSD,LONG,order_sent,10009,order_sent,5563.68,5506.76,5649.06,0.01,56.92,1.50,,,,0.0184,0.2000,true,false,21.0,11.41,DowFractal_ThirdWave
2026.01.29 06:44:59,XAUUSD,LONG,order_blocked,0,max_positions,5557.60,5506.76,5633.86,0.01,50.84,1.50,max_positions,,max_positions,0.0196,0.2000,true,false,21.0,10.71,DowFractal_ThirdWave
2026.01.29 17:29:59,USDJPY,LONG,order_attempt,0,,153.463,153.151,153.931,0.25,0.312,1.50,,,,0.1903,0.2000,true,false,20.0,0.105,DowFractal_ThirdWave
2026.01.29 17:29:59,USDJPY,LONG,order_sent,10009,order_sent,153.463,153.151,153.931,0.25,0.312,1.50,,,,0.1903,0.2000,true,false,20.0,0.105,DowFractal_ThirdWave
2026.02.03 06:09:59,XAUUSD,LONG,order_attempt,0,,4815.76,4743.85,4923.63,0.01,71.91,1.50,,,,0.0125,0.2000,true,false,21.0,16.79,DowFractal_ThirdWave
2026.02.03 06:09:59,XAUUSD,LONG,order_sent,10009,order_sent,4815.76,4743.85,4923.63,0.01,71.91,1.50,,,,0.0125,0.2000,true,false,21.0,16.79,DowFractal_ThirdWave
2026.02.03 06:19:59,XAUUSD,LONG,order_blocked,0,max_positions,4814.54,4743.85,4920.58,0.01,70.69,1.50,max_positions,,max_positions,0.0125,0.2000,true,false,20.0,16.00,DowFractal_ThirdWave
2026.02.03 15:09:59,XAUUSD,LONG,order_attempt,0,,4927.06,4891.45,4980.48,0.01,35.61,1.50,,,,0.0161,0.2000,true,false,20.0,12.42,DowFractal_ThirdWave
2026.02.03 15:09:59,XAUUSD,LONG,order_sent,10009,order_sent,4927.06,4891.45,4980.48,0.01,35.61,1.50,,,,0.0161,0.2000,true,false,20.0,12.42,DowFractal_ThirdWave
2026.02.03 15:14:59,XAUUSD,LONG,order_blocked,0,max_positions,4928.95,4891.45,4985.20,0.01,37.50,1.50,max_positions,,max_positions,0.0165,0.2000,true,false,20.0,12.14,DowFractal_ThirdWave
2026.02.03 15:19:59,XAUUSD,LONG,order_blocked,0,max_positions,4918.34,4891.48,4958.63,0.01,26.86,1.50,max_positions,,max_positions,0.0187,0.2000,true,false,21.0,11.22,DowFractal_ThirdWave
2026.02.03 15:39:59,XAUUSD,LONG,order_blocked,0,max_positions,4930.82,4891.44,4989.89,0.01,39.38,1.50,max_positions,,max_positions,0.0185,0.2000,true,false,21.0,11.35,DowFractal_ThirdWave
2026.02.03 15:54:59,XAUUSD,LONG,order_blocked,0,max_positions,4926.27,4891.45,4978.50,0.01,34.82,1.50,max_positions,,max_positions,0.0194,0.2000,true,false,21.0,10.81,DowFractal_ThirdWave
2026.02.03 17:14:59,XAUUSD,LONG,order_blocked,0,max_positions,4936.65,4891.29,5004.69,0.01,45.36,1.50,max_positions,,max_positions,0.0118,0.2000,true,false,21.0,17.83,DowFractal_ThirdWave
2026.02.03 17:59:59,XAUUSD,LONG,order_blocked,0,max_positions,4935.62,4892.73,4999.96,0.01,42.89,1.50,max_positions,,max_positions,0.0139,0.2000,true,false,20.0,14.39,DowFractal_ThirdWave
2026.02.03 18:04:59,XAUUSD,LONG,order_blocked,0,max_positions,4939.89,4892.79,5010.54,0.01,47.10,1.50,max_positions,,max_positions,0.0150,0.2000,true,false,21.0,13.98,DowFractal_ThirdWave
2026.02.03 18:09:59,XAUUSD,LONG,order_blocked,0,max_positions,4936.78,4892.79,5002.77,0.01,43.99,1.50,max_positions,,max_positions,0.0147,0.2000,true,false,21.0,14.29,DowFractal_ThirdWave
2026.02.03 23:19:59,XAUUSD,LONG,order_attempt,0,,4945.16,4901.29,5010.97,0.01,43.87,1.50,,,,0.0144,0.2000,true,false,20.0,13.93,DowFractal_ThirdWave
2026.02.03 23:19:59,XAUUSD,LONG,order_sent,10009,order_sent,4945.16,4901.29,5010.97,0.01,43.87,1.50,,,,0.0144,0.2000,true,false,20.0,13.93,DowFractal_ThirdWave
2026.02.09 04:59:59,XAUUSD,LONG,order_attempt,0,,5007.41,4967.92,5066.65,0.01,39.49,1.50,,,,0.0205,0.2000,true,false,25.0,12.22,DowFractal_ThirdWave
2026.02.09 04:59:59,XAUUSD,LONG,order_sent,10009,order_sent,5007.41,4967.92,5066.65,0.01,39.49,1.50,,,,0.0205,0.2000,true,false,25.0,12.22,DowFractal_ThirdWave
2026.02.09 05:09:59,XAUUSD,LONG,order_blocked,0,max_positions,5018.82,4967.98,5095.08,0.01,50.84,1.50,max_positions,,max_positions,0.0258,0.2000,true,false,31.0,12.00,DowFractal_ThirdWave
2026.02.09 05:14:59,XAUUSD,LONG,order_blocked,0,max_positions,5020.66,4967.98,5099.68,0.01,52.68,1.50,max_positions,,max_positions,0.0283,0.2000,true,false,31.0,10.96,DowFractal_ThirdWave
2026.02.09 05:19:59,XAUUSD,LONG,order_blocked,0,max_positions,5015.57,4968.01,5086.91,0.01,47.56,1.50,max_positions,,max_positions,0.0292,0.2000,true,false,30.0,10.26,DowFractal_ThirdWave
2026.02.09 05:34:59,XAUUSD,LONG,order_blocked,0,max_positions,5023.87,4985.05,5082.10,0.01,38.82,1.50,max_positions,,max_positions,0.0272,0.2000,true,false,26.0,9.55,DowFractal_ThirdWave
2026.02.09 07:34:59,XAUUSD,LONG,order_blocked,0,max_positions,5031.92,5006.79,5069.62,0.02,25.13,1.50,max_positions,,max_positions,0.0465,0.2000,true,false,30.0,6.45,DowFractal_ThirdWave
2026.02.09 07:39:59,XAUUSD,LONG,order_blocked,0,max_positions,5033.83,5006.79,5074.39,0.01,27.04,1.50,max_positions,,max_positions,0.0476,0.2000,true,false,31.0,6.52,DowFractal_ThirdWave
2026.02.09 07:44:59,XAUUSD,LONG,order_blocked,0,max_positions,5034.75,5006.79,5076.69,0.01,27.96,1.50,max_positions,,max_positions,0.0482,0.2000,true,false,31.0,6.43,DowFractal_ThirdWave
2026.02.09 07:49:59,XAUUSD,LONG,order_blocked,0,max_positions,5031.13,5006.85,5067.55,0.02,24.28,1.50,max_positions,,max_positions,0.0458,0.2000,true,false,31.0,6.77,DowFractal_ThirdWave
2026.02.09 08:09:59,XAUUSD,LONG,order_blocked,0,max_positions,5037.58,5006.84,5083.69,0.01,30.74,1.50,max_positions,,max_positions,0.0362,0.2000,true,false,26.0,7.17,DowFractal_ThirdWave
2026.02.09 10:09:59,XAUUSD,LONG,order_blocked,0,max_positions,5017.93,4996.83,5049.58,0.02,21.10,1.50,max_positions,,max_positions,0.0212,0.2000,true,false,20.0,9.42,DowFractal_ThirdWave
2026.02.09 10:14:59,XAUUSD,LONG,order_blocked,0,max_positions,5020.27,4996.83,5055.43,0.02,23.44,1.50,max_positions,,max_positions,0.0227,0.2000,true,false,21.0,9.24,DowFractal_ThirdWave
