run,scenario,prefix,elapsed_seconds
A,ThirdWave_regime_BOTH_all_5m_wave_audit,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,62.9
