time,event,symbol,direction,entry_price,sl,tp,result_R,profit,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name
2026.01.05 11:54:59,v3_blocked_candidate,EURUSD,SHORT,1.16790,1.16929,1.16582,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.16716,1.17536,1.17135,1.17640,LL_LH,17,-0.00053,0.00108,PERIOD_M15,1.17536,1.16716,1.16913,24.02,2.99,10,false,1.16913,3.13,15.00,PERIOD_M5,1.16757,1.16746,1,1.12,44.0,late,75.00,3.54,0.00139,1.50,0.4073,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,70.00,true,1.40,5,1.55,unclear,,0,1,1.12,15.00,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.05 13:15:00,v3_blocked_candidate,EURUSD,SHORT,1.16799,1.16885,1.16670,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.16716,1.16938,1.17135,1.17536,LL_LH,8,-0.00047,0.00112,PERIOD_M15,1.16938,1.16716,1.16867,68.02,1.97,8,false,1.16867,1.80,30.63,PERIOD_M5,1.16800,1.16799,1,0.00,0.0,early,75.00,2.28,0.00086,1.50,0.4773,v3_momentum_exhausted,,true,,false,v3_momentum_exhausted,70.00,true,2.47,3,0.00,unclear,,0,1,0.00,30.63,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.05 13:19:59,v3_blocked_candidate,EURUSD,SHORT,1.16835,1.16883,1.16763,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.16716,1.16938,1.17135,1.17536,LL_LH,8,-0.00047,0.00112,PERIOD_M15,1.16938,1.16716,1.16867,68.02,1.97,8,false,1.16867,0.85,14.41,PERIOD_M5,1.16800,1.16799,1,0.95,36.0,late,75.00,1.27,0.00048,1.50,0.4242,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,70.00,true,2.47,3,0.95,unclear,,0,1,0.95,14.41,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.05 16:04:59,v3_blocked_candidate,XAUUSD,LONG,4422.69,4410.46,4441.04,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4310.01,4439.84,4304.53,4421.34,HH_HL,19,10.78,17.14,PERIOD_M15,4310.01,4439.84,4410.95,22.25,2.94,11,false,4410.95,1.78,9.04,PERIOD_M5,4413.19,4416.85,1,0.89,584.0,unclear,100.00,1.85,12.23,1.50,0.0288,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,0.00,false,0.70,1,0.82,unclear,,0,1,0.89,9.04,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.05 16:09:59,v3_blocked_candidate,XAUUSD,LONG,4423.48,4410.46,4443.01,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4310.01,4439.84,4304.53,4421.34,HH_HL,19,10.78,17.14,PERIOD_M15,4310.01,4439.84,4410.95,22.25,2.94,11,false,4410.95,1.89,9.65,PERIOD_M5,4413.19,4422.50,1,0.15,98.0,early,100.00,1.97,13.02,1.50,0.0302,v3_chasing_entry,,true,,false,v3_chasing_entry,55.00,false,1.27,2,0.02,unclear,,0,1,0.15,9.65,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.05 16:14:59,v3_blocked_candidate,XAUUSD,LONG,4426.44,4410.46,4450.41,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4310.01,4439.84,4304.53,4421.34,HH_HL,19,10.78,17.14,PERIOD_M15,4310.01,4439.84,4410.95,22.25,2.94,11,false,4410.95,2.31,11.93,PERIOD_M5,4413.19,4423.28,1,0.47,316.0,acceptable,100.00,2.38,15.98,1.50,0.0298,v3_momentum_exhausted,,true,,false,v3_momentum_exhausted,70.00,true,1.54,3,0.26,unclear,,0,1,0.47,11.93,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.05 19:04:59,v3_blocked_candidate,EURJPY,SHORT,183.098,183.338,182.738,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,182.800,183.728,183.455,184.051,LL_LH,12,-0.095,0.219,PERIOD_M15,183.728,182.800,183.308,54.74,4.36,5,false,183.308,3.13,22.63,PERIOD_M5,183.177,183.116,1,0.27,18.0,acceptable,100.00,3.57,0.240,1.50,0.4468,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.19,2,0.04,unclear,,0,1,0.27,22.63,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.05 19:09:59,v3_blocked_candidate,EURJPY,SHORT,183.138,183.338,182.838,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,182.800,183.728,183.455,184.051,LL_LH,12,-0.095,0.219,PERIOD_M15,183.728,182.800,183.308,54.74,4.36,5,false,183.308,2.97,18.32,PERIOD_M5,183.177,183.098,1,0.70,40.0,unclear,100.00,3.49,0.200,1.50,0.5237,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,35.00,false,0.75,3,0.79,unclear,,0,1,0.70,18.32,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.05 19:19:59,v3_blocked_candidate,EURJPY,SHORT,183.152,183.338,182.873,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,182.800,183.728,183.455,184.051,LL_LH,12,-0.095,0.219,PERIOD_M15,183.728,182.800,183.308,54.74,4.36,6,false,183.308,2.76,16.81,PERIOD_M5,183.177,183.122,1,0.53,30.0,acceptable,75.00,3.29,0.186,1.50,0.5310,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,0.00,false,0.00,1,1.13,unclear,,0,1,0.53,16.81,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.05 21:14:59,v3_blocked_candidate,EURJPY,SHORT,183.062,183.253,182.776,,,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,182.800,183.308,183.455,183.728,LL_LH,7,-0.093,0.205,PERIOD_M15,183.308,182.800,183.223,83.27,4.46,3,false,183.223,3.88,31.69,PERIOD_M5,183.079,183.030,1,0.77,32.0,unclear,100.00,4.60,0.191,1.50,0.7229,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,70.00,true,2.07,4,0.84,unclear,,0,1,0.77,31.69,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.05 23:14:58,v3_blocked_candidate,XAUUSD,LONG,4447.19,4434.54,4466.17,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4434.89,89.07,2.99,8,false,4434.89,3.40,52.52,PERIOD_M5,4446.99,4447.35,1,0.04,16.0,early,100.00,3.50,12.65,1.50,0.0553,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,90.00,true,1.48,5,0.11,unclear,,0,1,0.04,52.52,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.05 23:54:59,v3_blocked_candidate,XAUUSD,LONG,4448.68,4437.72,4465.12,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,3.89,45.52,PERIOD_M5,4448.29,4448.33,1,0.13,35.0,early,100.00,4.00,10.96,1.50,0.0693,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.22,1,0.02,unclear,,0,1,0.13,45.52,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.05 23:57:59,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:04:51,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:09:52,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:14:57,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:19:59,v3_blocked_candidate,USDJPY,SHORT,156.359,156.489,156.164,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,156.104,156.971,156.455,157.291,LL_LH,9,-0.051,0.218,PERIOD_M15,156.971,156.104,156.407,34.95,4.76,3,false,156.407,1.42,5.54,PERIOD_M5,156.350,156.292,1,1.99,67.0,late,100.00,3.86,0.130,1.50,2.4322,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,35.00,false,3.17,1,2.70,unclear,,0,1,1.99,5.54,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:19:59,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:24:59,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:29:59,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:34:58,v3_blocked_candidate,USDJPY,SHORT,156.379,156.489,156.214,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,156.104,156.971,156.455,157.291,LL_LH,9,-0.051,0.218,PERIOD_M15,156.971,156.104,156.407,34.95,4.76,4,false,156.407,0.76,3.23,PERIOD_M5,156.350,156.334,1,1.22,45.0,late,100.00,2.97,0.110,1.50,2.2162,v3_reclaim_chase_too_far,,true,,false,v3_reclaim_chase_too_far,0.00,false,0.00,2,3.00,unclear,,0,1,1.22,3.23,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:34:58,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:39:59,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:44:59,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:49:59,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:54:58,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
2026.01.06 00:59:58,v3_blocked_candidate,XAUUSD,LONG,4449.16,4437.72,4466.32,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4432.33,4455.75,4396.19,4439.84,HH_HL,6,11.04,15.73,PERIOD_M15,4432.33,4455.75,4438.02,75.70,2.93,5,false,4438.02,4.37,47.57,PERIOD_M5,4448.29,4448.49,1,0.26,67.0,acceptable,100.00,4.48,11.44,1.50,0.0784,v3_pullback_entry_too_far,,true,,false,v3_pullback_entry_too_far,20.00,false,0.94,2,0.11,unclear,,0,1,0.26,47.57,0.00,0.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V3_EntryTiming
