time,event,symbol,direction,session,order_retcode,order_comment,strategy_name,label,fail_reason,execution_block_reason,fib_zone,h4_trend_state,h1_counter_trend_state,neckline_break_label,entry_price,sl,tp,volume,risk_r,rr,sl_points,sl_atr,tp_points,tp_atr,neckline_price,neckline_break_close_price,right_side_level,bars_since_right_side,distance_neckline_to_entry_atr,distance_right_side_to_entry_atr,spread_atr,spread_points,quality_score,retest_confirmation_mode,retest_detected,retest_held,retest_trigger_pass,retest_failed,original_neckline_break_time,retest_detected_time,retest_trigger_time,retest_bars_after_breakout,entry_delay_bars,retest_depth_atr,retest_zone_atr,retest_reclaim_price,retest_distance_from_neckline_atr,false_break_return_inside_neckline,retest_quality,retest_failure_reason,breakout_quality_router_mode,breakout_quality_label,breakout_quality_reason,breakout_quality_pass,breakout_strong,breakout_weak,breakout_dirty,breakout_close_distance_from_neckline_atr,breakout_close_distance_from_neckline_points,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,context_quality_router_mode,context_quality_label,context_quality_reason,context_quality_score,context_clean,context_mixed,context_poor
2024.01.02 17:30:00,order_attempt,XAUUSD,SHORT,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,2064.71,2071.22,2056.90,0.07,6.51,1.20,651.0,1.79,781.0,2.15,2064.86,2064.84,2071.04,8,0.04,1.74,0.0496,18.0,102.18,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.01,2.0,0.62,0.65,1.06,0.23,0.77,6,false,not_evaluated,,0.00,false,false,false
2024.01.02 17:30:00,order_sent,XAUUSD,SHORT,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_initial,2064.71,2071.22,2056.90,0.07,6.51,1.20,651.0,1.79,781.0,2.15,2064.86,2064.84,2071.04,8,0.04,1.74,0.0496,18.0,102.18,false,false,false,false,false,,,,0,0,0.00,0.00,0.00,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.01,2.0,0.62,0.65,1.06,0.23,0.77,6,false,not_evaluated,,0.00,false,false,false
2024.01.16 16:00:00,order_attempt,GBPJPY,SHORT,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,185.361,185.585,185.092,0.32,0.224,1.20,224.0,1.56,269.0,1.87,185.424,185.366,185.573,3,0.44,1.47,0.0834,12.0,72.84,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.40,58.0,0.00,0.00,1.20,0.62,0.38,7,false,not_evaluated,,0.00,false,false,false
2024.01.16 16:00:00,order_sent,GBPJPY,SHORT,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,neckline_break_late,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,neckline_break_late,185.361,185.585,185.092,0.32,0.224,1.20,224.0,1.56,269.0,1.87,185.424,185.366,185.573,3,0.44,1.47,0.0834,12.0,72.84,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.40,58.0,0.00,0.00,1.20,0.62,0.38,7,false,not_evaluated,,0.00,false,false,false
2024.01.16 16:45:00,order_blocked,GBPJPY,SHORT,server_16_23,0,existing_position,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,existing_position,existing_position,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,185.382,185.588,185.135,0.35,0.206,1.20,206.0,1.46,247.0,1.75,185.424,185.387,185.573,6,0.30,1.35,0.1064,15.0,122.52,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.26,37.0,0.50,0.52,1.04,0.43,0.57,10,false,not_evaluated,,0.00,false,false,false
2024.01.18 11:15:00,order_attempt,GBPUSD,SHORT,server_08_15,0,,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,1.26827,1.27002,1.26617,0.28,0.00175,1.20,175.0,1.90,210.0,2.28,1.26845,1.26827,1.26990,6,0.20,1.77,0.1301,12.0,123.55,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.20,18.0,0.58,0.47,0.80,0.41,0.59,11,false,not_evaluated,,0.00,false,false,false
2024.01.18 11:15:00,order_sent,GBPUSD,SHORT,server_08_15,10009,order_sent,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bearish_nwave,bullish_counter_nwave,clean_nested_nwave_entry,1.26827,1.27002,1.26617,0.28,0.00175,1.20,175.0,1.90,210.0,2.28,1.26845,1.26827,1.26990,6,0.20,1.77,0.1301,12.0,123.55,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.20,18.0,0.58,0.47,0.80,0.41,0.59,11,false,not_evaluated,,0.00,false,false,false
2024.01.19 19:45:00,order_attempt,GBPUSD,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,1.26840,1.26637,1.27084,0.24,0.00203,1.20,203.0,1.89,244.0,2.27,1.26813,1.26828,1.26649,4,0.25,1.77,0.1115,12.0,120.65,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.14,15.0,0.57,0.36,0.63,0.35,0.65,11,false,not_evaluated,,0.00,false,false,false
2024.01.19 19:45:00,order_sent,GBPUSD,LONG,server_16_23,10009,order_sent,Nested_NWave_NecklineBreak,clean_nested_nwave_entry,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,clean_nested_nwave_entry,1.26840,1.26637,1.27084,0.24,0.00203,1.20,203.0,1.89,244.0,2.27,1.26813,1.26828,1.26649,4,0.25,1.77,0.1115,12.0,120.65,false,false,false,false,false,,,,0,0,0.00,0.00,0.00000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.14,15.0,0.57,0.36,0.63,0.35,0.65,11,false,not_evaluated,,0.00,false,false,false
2024.01.19 20:00:00,order_attempt,GBPJPY,LONG,server_16_23,0,,Nested_NWave_NecklineBreak,neckline_break_initial,,,valid_h4_pullback_zone,bullish_nwave,bearish_counter_nwave,neckline_break_initial,187.946,187.659,188.290,0.25,0.287,1.20,287.0,2.03,344.0,2.44,187.867,187.933,187.672,3,0.56,1.94,0.0922,13.0,96.36,false,false,false,false,false,,,,0,0,0.00,0.00,0.000,0.00,false,not_applicable,,false,unclassified,,false,false,false,false,0.47,66.0,0.74,0.67,0.91,0.15,0.85,11,false,not_evaluated,,0.00,false,false,false
