time,event,symbol,direction,entry_price,sl,tp,result_R,profit,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name
2026.01.02 19:19:59,execution_block_candidate,GBPJPY,LONG,211.230,210.975,211.613,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,210.732,211.429,210.710,211.336,HH_HL,11,0.059,0.225,PERIOD_M15,210.732,211.429,211.013,59.68,2.80,11,false,211.013,2.81,31.13,PERIOD_M5,211.254,211.254,1,0.31,24.0,acceptable,95.00,3.30,0.255,1.50,0.4917,,spread_guard,true,,true,,0.00,false,0.00,1,1.60,early_higher_low,,23,1,0.31,31.13,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.02 19:29:59,execution_block_candidate,GBPJPY,LONG,211.239,210.975,211.635,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,210.732,211.429,210.710,211.336,HH_HL,11,0.059,0.225,PERIOD_M15,210.732,211.429,211.013,59.68,2.80,11,false,211.013,3.17,32.42,PERIOD_M5,211.215,211.215,1,0.34,24.0,acceptable,70.00,3.70,0.264,1.50,0.5325,,spread_guard,true,,true,,0.00,false,0.84,1,0.46,candle_reversal,,24,1,0.34,32.42,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.02 19:59:59,execution_block_candidate,GBPJPY,LONG,211.079,210.975,211.235,,,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,210.732,211.429,210.710,211.336,HH_HL,11,0.059,0.225,PERIOD_M15,210.732,211.429,211.013,59.68,2.80,13,false,211.013,1.14,9.47,PERIOD_M5,211.169,211.169,1,1.55,90.0,late,70.00,1.79,0.104,1.50,0.6552,,spread_guard,true,,true,,0.00,false,0.00,1,2.90,candle_reversal,,1,1,1.55,9.47,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 04:14:59,execution_block_candidate,GBPUSD,SHORT,1.34375,1.34496,1.34194,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,1.34363,1.34660,1.34456,1.35013,LL_LH,5,-0.00021,0.00165,PERIOD_M15,1.34660,1.34363,1.34481,39.73,1.39,3,false,1.34481,2.50,35.69,PERIOD_M5,1.34381,1.34381,1,0.14,6.0,early,115.00,2.85,0.00121,1.50,0.3535,,spread_guard,true,,true,,35.00,false,1.20,1,0.73,early_lower_high,,10,1,0.14,35.69,64.00,115.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 04:24:59,v4_blocked_candidate,GBPUSD,SHORT,1.34320,1.34499,1.34052,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,1.34363,1.34660,1.34456,1.35013,LL_LH,5,-0.00021,0.00165,PERIOD_M15,1.34660,1.34363,1.34481,39.73,1.39,4,false,1.34481,4.02,54.21,PERIOD_M5,1.34343,1.34343,1,0.57,23.0,acceptable,65.00,4.47,0.00179,1.50,0.4492,v4_impulse_consumed,,true,,true,,35.00,false,1.25,1,0.57,momentum_turn,v4_impulse_consumed,12,1,0.57,54.21,64.00,65.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 04:29:59,execution_block_candidate,GBPUSD,SHORT,1.34329,1.34496,1.34079,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,1.34363,1.34660,1.34456,1.35013,LL_LH,5,-0.00021,0.00165,PERIOD_M15,1.34660,1.34363,1.34481,39.73,1.39,4,false,1.34481,3.75,51.18,PERIOD_M5,1.34343,1.34343,1,0.35,14.0,acceptable,100.00,4.12,0.00167,1.50,0.3697,,spread_guard,true,,true,,0.00,false,0.71,2,0.59,early_lower_high,,13,1,0.35,51.18,36.00,100.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 05:00:00,execution_block_candidate,USDJPY,LONG,157.156,156.917,157.515,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,156.674,157.240,156.543,156.949,HH_HL,5,0.060,0.186,PERIOD_M15,156.674,157.240,156.933,54.24,2.44,5,false,156.933,3.68,39.40,PERIOD_M5,157.199,157.199,1,0.71,43.0,unclear,70.00,3.94,0.239,1.50,0.2638,,spread_guard,true,,true,,0.00,false,0.00,1,0.71,candle_reversal,,15,1,0.71,39.40,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 05:14:59,v4_blocked_candidate,USDJPY,LONG,157.164,156.917,157.535,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,156.674,157.240,156.543,156.949,HH_HL,5,0.060,0.186,PERIOD_M15,156.674,157.240,156.933,54.24,2.44,5,false,156.933,4.08,40.81,PERIOD_M5,157.159,157.159,1,0.09,5.0,early,95.00,4.36,0.247,1.50,0.2825,v4_impulse_consumed,,true,,true,,0.00,false,0.83,1,0.62,candle_reversal,v4_impulse_consumed,17,1,0.09,40.81,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 06:09:59,final_entry_candidate,XAUUSD,LONG,4400.56,4388.21,4419.09,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,9,4.84,21.81,PERIOD_M15,4310.01,4421.34,4388.80,29.23,2.77,8,false,4388.80,2.55,10.56,PERIOD_M5,4410.30,4410.30,1,2.11,974.0,late,70.00,2.68,12.35,1.50,0.0434,,,true,,true,,0.00,false,0.00,1,2.20,candle_reversal,,24,1,2.11,10.56,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 06:09:59,order_attempt,XAUUSD,LONG,4400.56,4388.21,4419.09,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,9,4.84,21.81,PERIOD_M15,4310.01,4421.34,4388.80,29.23,2.77,8,false,4388.80,2.55,10.56,PERIOD_M5,4410.30,4410.30,1,2.11,974.0,late,70.00,2.68,12.35,1.50,0.0434,,,true,,true,,0.00,false,0.00,1,2.20,candle_reversal,,24,1,2.11,10.56,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 06:09:59,order_sent,XAUUSD,LONG,4400.56,4388.21,4419.09,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,9,4.84,21.81,PERIOD_M15,4310.01,4421.34,4388.80,29.23,2.77,8,false,4388.80,2.55,10.56,PERIOD_M5,4410.30,4410.30,1,2.11,974.0,late,70.00,2.68,12.35,1.50,0.0434,,,true,,true,,0.00,false,0.00,1,2.20,candle_reversal,,24,1,2.11,10.56,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 06:24:59,v4_blocked_candidate,XAUUSD,LONG,4405.47,4388.23,4431.33,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,9,4.84,21.81,PERIOD_M15,4310.01,4421.34,4388.80,29.23,2.84,9,false,4388.80,4.01,14.97,PERIOD_M5,4404.37,4404.37,1,0.26,110.0,acceptable,95.00,4.15,17.24,1.50,0.0458,v4_impulse_consumed,,true,,true,,0.00,false,0.07,1,1.26,early_higher_low,v4_impulse_consumed,24,1,0.26,14.97,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 06:29:59,v4_blocked_candidate,XAUUSD,LONG,4404.99,4388.23,4430.13,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,9,4.84,21.81,PERIOD_M15,4310.01,4421.34,4388.80,29.23,2.84,9,false,4388.80,4.00,14.54,PERIOD_M5,4404.37,4404.37,1,0.15,62.0,early,60.00,4.14,16.76,1.50,0.0470,v4_impulse_consumed,,true,,true,,35.00,false,1.22,2,1.31,micro_break,v4_impulse_consumed,24,1,0.15,14.54,64.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 07:19:59,v4_blocked_candidate,XAUUSD,LONG,4408.73,4396.86,4426.54,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,10,5.92,19.73,PERIOD_M15,4310.01,4421.34,4397.29,21.60,2.82,5,false,4397.29,4.17,10.28,PERIOD_M5,4407.25,4407.25,1,0.54,148.0,acceptable,95.00,4.32,11.87,1.50,0.0692,v4_impulse_consumed,,true,,true,,55.00,false,1.40,1,0.08,candle_reversal,v4_impulse_consumed,15,1,0.54,10.28,64.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 07:24:59,execution_block_candidate,AUDJPY,LONG,104.874,104.795,104.993,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,104.791,105.077,104.611,105.034,HH_HL,4,0.021,0.189,PERIOD_M15,104.791,105.077,104.823,88.81,3.02,3,false,104.823,1.35,17.83,PERIOD_M5,104.921,104.921,1,1.24,47.0,late,70.00,2.09,0.079,1.50,0.7410,,spread_guard,true,,true,,0.00,false,0.00,1,1.88,candle_reversal,,9,1,1.24,17.83,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 07:24:59,v4_blocked_candidate,XAUUSD,LONG,4408.41,4396.86,4425.74,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,10,5.92,19.73,PERIOD_M15,4310.01,4421.34,4397.29,21.60,2.82,5,false,4397.29,4.29,9.99,PERIOD_M5,4408.36,4408.36,1,0.02,5.0,early,75.00,4.46,11.55,1.50,0.0733,v4_impulse_consumed,,true,,true,,0.00,false,1.15,2,0.46,confirmed_fractal_reclaim,v4_impulse_consumed,16,1,0.02,9.99,64.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 07:34:59,v4_blocked_candidate,XAUUSD,LONG,4409.79,4396.90,4429.13,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,10,5.92,19.73,PERIOD_M15,4310.01,4421.34,4397.29,21.60,3.06,6,false,4397.29,4.71,11.23,PERIOD_M5,4409.59,4409.59,1,0.08,20.0,early,115.00,4.86,12.89,1.50,0.0716,v4_impulse_consumed,,true,,true,,35.00,false,1.69,1,1.10,early_higher_low,v4_impulse_consumed,18,1,0.08,11.23,82.00,115.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 07:49:59,execution_block_candidate,AUDJPY,LONG,104.893,104.795,105.040,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,104.791,105.077,104.611,105.034,HH_HL,4,0.021,0.189,PERIOD_M15,104.791,105.077,104.823,88.81,3.32,5,false,104.823,1.87,24.48,PERIOD_M5,104.886,104.886,1,0.19,7.0,early,95.00,2.61,0.098,1.50,0.7467,,spread_guard,true,,true,,0.00,false,0.16,1,0.45,early_higher_low,,14,1,0.19,24.48,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 07:54:59,final_entry_candidate,XAUUSD,LONG,4410.21,4396.91,4430.16,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,10,5.92,19.73,PERIOD_M15,4310.01,4421.34,4397.29,21.60,3.16,7,false,4397.29,3.42,11.61,PERIOD_M5,4414.46,4414.46,1,1.13,425.0,late,70.00,3.52,13.30,1.50,0.0530,,,true,,true,,0.00,false,0.00,1,1.13,candle_reversal,,22,1,1.13,11.61,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 07:54:59,order_blocked,XAUUSD,LONG,4410.21,4396.91,4430.16,,,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,4310.01,4421.34,4304.53,4402.26,HH_HL,10,5.92,19.73,PERIOD_M15,4310.01,4421.34,4397.29,21.60,3.16,7,false,4397.29,3.42,11.61,PERIOD_M5,4414.46,4414.46,1,1.13,425.0,late,70.00,3.52,13.30,1.50,0.0530,,existing_position,true,,true,,0.00,false,0.00,1,1.13,candle_reversal,,22,1,1.13,11.61,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 08:09:59,v4_blocked_candidate,AUDJPY,LONG,104.931,104.802,105.125,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,104.791,105.077,104.611,105.034,HH_HL,5,0.018,0.173,PERIOD_M15,104.791,105.077,104.830,86.36,3.44,3,false,104.830,2.77,35.31,PERIOD_M5,104.915,104.915,1,0.44,16.0,acceptable,60.00,3.53,0.129,1.50,0.7671,v4_impulse_consumed,,true,,true,,70.00,true,1.86,5,0.60,micro_break,v4_impulse_consumed,18,1,0.44,35.31,118.00,60.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 08:24:59,execution_block_candidate,AUDJPY,LONG,104.922,104.802,105.102,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,104.791,105.077,104.611,105.034,HH_HL,5,0.018,0.173,PERIOD_M15,104.791,105.077,104.830,86.36,3.42,4,false,104.830,2.59,32.17,PERIOD_M5,104.953,104.953,1,0.87,31.0,unclear,95.00,3.38,0.120,1.50,0.7887,,spread_guard,true,,true,,0.00,false,0.00,1,0.87,early_higher_low,,21,1,0.87,32.17,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 08:39:59,execution_block_candidate,AUDJPY,LONG,104.923,104.802,105.105,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,104.791,105.077,104.611,105.034,HH_HL,5,0.018,0.173,PERIOD_M15,104.791,105.077,104.830,86.36,3.68,5,false,104.830,2.53,32.52,PERIOD_M5,104.907,104.907,1,0.44,16.0,acceptable,95.00,3.30,0.121,1.50,0.7626,,spread_guard,true,,true,,0.00,false,0.00,1,0.82,early_higher_low,,24,1,0.44,32.52,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 09:24:59,execution_block_candidate,AUDJPY,LONG,104.895,104.802,105.035,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,104.791,105.077,104.611,105.034,HH_HL,6,0.016,0.167,PERIOD_M15,104.791,105.077,104.830,86.36,3.98,8,false,104.830,1.66,22.73,PERIOD_M5,104.923,104.923,1,0.72,28.0,unclear,75.00,2.38,0.093,1.50,0.7166,,spread_guard,true,,true,,0.00,false,0.00,1,0.72,early_higher_low,,23,1,0.72,22.73,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 10:04:59,execution_block_candidate,EURUSD,SHORT,1.16861,1.16929,1.16759,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.16716,1.17536,1.17135,1.17640,LL_LH,16,-0.00056,0.00109,PERIOD_M15,1.17536,1.16716,1.16913,24.02,4.23,3,false,1.16913,1.39,6.34,PERIOD_M5,1.16847,1.16847,1,0.38,14.0,acceptable,75.00,1.82,0.00068,1.50,0.4291,,spread_guard,true,,true,,0.00,false,0.43,1,0.91,early_lower_high,,8,1,0.38,6.34,18.00,75.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 10:15:00,execution_block_candidate,EURUSD,SHORT,1.16863,1.16930,1.16763,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.16716,1.17536,1.17135,1.17640,LL_LH,16,-0.00056,0.00109,PERIOD_M15,1.17536,1.16716,1.16913,24.02,4.23,3,false,1.16913,1.17,6.10,PERIOD_M5,1.16821,1.16821,1,0.98,42.0,late,70.00,1.57,0.00067,1.50,0.3987,,spread_guard,true,,true,,0.00,false,1.15,1,0.98,candle_reversal,,10,1,0.98,6.10,46.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 10:59:59,execution_block_candidate,EURUSD,SHORT,1.16827,1.16929,1.16674,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.16716,1.17536,1.17135,1.17640,LL_LH,16,-0.00056,0.00109,PERIOD_M15,1.17536,1.16716,1.16913,24.02,3.47,6,false,1.16913,1.88,10.49,PERIOD_M5,1.16803,1.16803,1,0.52,24.0,acceptable,85.00,2.23,0.00102,1.50,0.3495,,spread_guard,true,,true,,0.00,false,0.94,1,0.52,candle_reversal,,5,1,0.52,10.49,46.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 10:59:59,execution_block_candidate,GBPUSD,SHORT,1.34247,1.34380,1.34048,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.34132,1.34660,1.34363,1.35013,LL_LH,11,-0.00036,0.00143,PERIOD_M15,1.34660,1.34132,1.34362,43.56,2.85,8,false,1.34362,1.82,21.78,PERIOD_M5,1.34228,1.34228,1,0.30,19.0,acceptable,70.00,2.10,0.00133,1.50,0.2844,,spread_guard,true,,true,,0.00,false,0.90,1,0.30,candle_reversal,,6,1,0.30,21.78,64.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.05 11:14:59,execution_block_candidate,GBPUSD,SHORT,1.34243,1.34395,1.34015,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,1.34132,1.34660,1.34363,1.35013,LL_LH,12,-0.00033,0.00146,PERIOD_M15,1.34660,1.34132,1.34380,46.97,3.09,3,false,1.34380,2.17,25.95,PERIOD_M5,1.34228,1.34228,1,0.24,15.0,early,95.00,2.41,0.00152,1.50,0.2378,,spread_guard,true,,true,,0.00,false,0.00,1,0.36,early_lower_high,,9,1,0.24,25.95,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
